Date,Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation,Recommended_Frequency
2026-01-07,17:15,Wednesday,0,Rainy,Stadium,Stadium,North Gate,1072,751,1823,72.9,Medium,72,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-07,17:30,Wednesday,0,Rainy,City Center,City Center,Airport,1056,806,1862,74.5,Medium,65,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-07,17:45,Wednesday,0,Rainy,City Center,Tech Park,Stadium,960,752,1712,68.5,Medium,60,6,4,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-07,18:00,Wednesday,0,Sunny,Market,Rail Hub,North Gate,888,639,1527,61.1,Medium,75,6,4,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-07,18:15,Wednesday,0,Cloudy,Airport,Market,Stadium,1174,1001,2175,87.0,High,42,7,0,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-01-07,18:30,Wednesday,0,Rainy,City Center,Market,Airport,1127,739,1866,74.6,Medium,36,4,0,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-07,18:45,Wednesday,0,Sunny,City Center,Stadium,North Gate,682,482,1164,46.6,Low,32,5,4,Low,1,5,Normal Operation,Every 3 Minutes
2026-01-07,19:00,Wednesday,0,Sunny,Central,Central,Tech Park,1084,847,1931,77.2,Medium,46,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-07,19:15,Wednesday,0,Sunny,Rail Hub,Stadium,Airport,572,463,1035,41.4,Low,71,5,0,Low,1,5,Normal Operation,Every 3 Minutes
2026-01-07,19:30,Wednesday,0,Cloudy,Central,Central,Rail Hub,869,1021,1890,75.6,Medium,79,6,1,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-07,19:45,Wednesday,0,Cloudy,Market,North Gate,Market,541,522,1063,42.5,Low,34,6,0,Low,1,4,Normal Operation,Every 3 Minutes
2026-01-07,20:00,Wednesday,0,Sunny,Airport,City Center,Market,736,994,1730,69.2,Medium,65,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-07,20:15,Wednesday,0,Rainy,Market,Stadium,University,925,558,1483,59.3,Medium,50,8,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-07,20:30,Wednesday,0,Sunny,City Center,Rail Hub,Stadium,684,1013,1697,67.9,Medium,64,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-07,20:45,Wednesday,0,Cloudy,Tech Park,University,Tech Park,1063,782,1845,73.8,Medium,53,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-07,21:00,Wednesday,0,Rainy,North Gate,Stadium,Stadium,224,199,423,16.9,Low,52,4,1,Low,0,6,Normal Operation,Every 7 Minutes
2026-01-07,21:15,Wednesday,0,Cloudy,Central,City Center,South Gate,88,132,220,8.8,Low,60,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-07,21:30,Wednesday,0,Sunny,South Gate,Market,Market,136,114,250,10.0,Low,65,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-07,21:45,Wednesday,0,Rainy,Rail Hub,Tech Park,City Center,119,84,203,8.1,Low,59,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-07,22:00,Wednesday,0,Sunny,South Gate,Rail Hub,University,173,209,382,15.3,Low,35,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-07,22:15,Wednesday,0,Rainy,North Gate,Stadium,Rail Hub,99,143,242,9.7,Low,39,5,2,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-07,22:30,Wednesday,0,Sunny,Rail Hub,Central,Tech Park,244,136,380,15.2,Low,31,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-07,22:45,Wednesday,0,Cloudy,University,Rail Hub,Central,186,90,276,11.0,Low,76,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-07,23:00,Wednesday,0,Rainy,University,Market,North Gate,93,138,231,9.2,Low,50,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-07,23:15,Wednesday,0,Sunny,Central,University,South Gate,180,174,354,14.2,Low,44,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-07,23:30,Wednesday,0,Cloudy,City Center,University,South Gate,113,146,259,10.4,Low,63,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-07,23:45,Wednesday,0,Sunny,University,City Center,Stadium,208,171,379,15.2,Low,77,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,00:00,Thursday,0,Rainy,North Gate,Airport,South Gate,204,161,365,14.6,Low,45,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,00:15,Thursday,0,Cloudy,Tech Park,University,University,227,82,309,12.4,Low,72,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,00:30,Thursday,0,Cloudy,Tech Park,Tech Park,Rail Hub,128,142,270,10.8,Low,40,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,00:45,Thursday,0,Cloudy,Rail Hub,North Gate,Tech Park,117,172,289,11.6,Low,42,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,01:00,Thursday,0,Sunny,Airport,Central,Tech Park,108,73,181,7.2,Low,48,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,01:15,Thursday,0,Rainy,Airport,Tech Park,North Gate,158,175,333,13.3,Low,28,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,01:30,Thursday,0,Rainy,Market,City Center,Central,134,112,246,9.8,Low,69,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,01:45,Thursday,0,Cloudy,Rail Hub,City Center,Central,249,194,443,17.7,Low,46,2,0,Low,0,8,Normal Operation,Every 7 Minutes
2026-01-08,02:00,Thursday,0,Cloudy,North Gate,University,South Gate,238,129,367,14.7,Low,31,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,02:15,Thursday,0,Rainy,Tech Park,University,North Gate,107,64,171,6.8,Low,70,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,02:30,Thursday,0,Cloudy,Market,North Gate,Market,105,140,245,9.8,Low,41,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,02:45,Thursday,0,Cloudy,Market,South Gate,Tech Park,85,70,155,6.2,Low,63,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,03:00,Thursday,0,Cloudy,University,Market,South Gate,120,64,184,7.4,Low,45,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,03:15,Thursday,0,Sunny,South Gate,City Center,Tech Park,179,67,246,9.8,Low,42,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,03:30,Thursday,0,Cloudy,City Center,North Gate,Rail Hub,102,157,259,10.4,Low,56,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,03:45,Thursday,0,Sunny,University,Market,City Center,159,214,373,14.9,Low,58,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,04:00,Thursday,0,Sunny,City Center,Market,City Center,228,198,426,17.0,Low,49,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-08,04:15,Thursday,0,Cloudy,City Center,Airport,Market,247,204,451,18.0,Low,50,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-08,04:30,Thursday,0,Rainy,Airport,Tech Park,University,127,141,268,10.7,Low,77,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,04:45,Thursday,0,Cloudy,South Gate,North Gate,Airport,193,130,323,12.9,Low,79,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,05:00,Thursday,0,Sunny,City Center,North Gate,North Gate,86,216,302,12.1,Low,68,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,05:15,Thursday,0,Rainy,Central,Market,Rail Hub,171,80,251,10.0,Low,38,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,05:30,Thursday,0,Cloudy,Tech Park,Central,University,127,159,286,11.4,Low,44,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,05:45,Thursday,0,Sunny,South Gate,North Gate,Airport,185,116,301,12.0,Low,78,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,06:00,Thursday,0,Sunny,Stadium,University,Central,237,185,422,16.9,Low,57,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-08,06:15,Thursday,0,Rainy,University,Airport,Stadium,160,160,320,12.8,Low,63,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,06:30,Thursday,0,Cloudy,Central,University,Market,142,192,334,13.4,Low,65,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,06:45,Thursday,0,Rainy,Central,South Gate,South Gate,128,134,262,10.5,Low,55,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,07:00,Thursday,0,Cloudy,City Center,Stadium,Stadium,932,751,1683,67.3,Medium,38,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,07:15,Thursday,0,Sunny,Market,Market,City Center,615,634,1249,50.0,Medium,73,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,07:30,Thursday,0,Cloudy,University,Airport,South Gate,831,911,1742,69.7,Medium,55,5,4,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-08,07:45,Thursday,0,Cloudy,City Center,Stadium,Tech Park,626,543,1169,46.8,Low,73,4,2,Low,1,6,Normal Operation,Every 3 Minutes
2026-01-08,08:00,Thursday,0,Sunny,Market,Central,City Center,893,973,1866,74.6,Medium,53,8,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,08:15,Thursday,0,Cloudy,Rail Hub,City Center,Central,1175,603,1778,71.1,Medium,38,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-08,08:30,Thursday,0,Cloudy,South Gate,Central,Rail Hub,816,906,1722,68.9,Medium,41,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-08,08:45,Thursday,0,Cloudy,Central,Central,Rail Hub,969,959,1928,77.1,Medium,61,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,09:00,Thursday,0,Cloudy,North Gate,Rail Hub,Rail Hub,722,1052,1774,71.0,Medium,35,7,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,09:15,Thursday,0,Sunny,North Gate,Market,North Gate,1060,734,1794,71.8,Medium,70,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,09:30,Thursday,0,Sunny,City Center,Rail Hub,Rail Hub,651,506,1157,46.3,Low,71,4,1,Low,1,6,Normal Operation,Every 3 Minutes
2026-01-08,09:45,Thursday,0,Cloudy,Tech Park,City Center,City Center,589,500,1089,43.6,Low,55,4,1,Low,1,6,Normal Operation,Every 3 Minutes
2026-01-08,10:00,Thursday,0,Rainy,South Gate,Rail Hub,Tech Park,1125,1059,2184,87.4,High,77,7,0,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-01-08,10:15,Thursday,0,Sunny,Airport,Airport,University,806,780,1586,63.4,Medium,54,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-08,10:30,Thursday,0,Rainy,Airport,Market,University,799,932,1731,69.2,Medium,47,6,4,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-08,10:45,Thursday,0,Rainy,North Gate,Rail Hub,Market,714,1076,1790,71.6,Medium,32,4,4,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-08,11:00,Thursday,0,Sunny,Stadium,Rail Hub,Rail Hub,234,133,367,14.7,Low,63,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,11:15,Thursday,0,Cloudy,City Center,Stadium,Stadium,237,204,441,17.6,Low,61,5,2,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-08,11:30,Thursday,0,Sunny,Rail Hub,Airport,North Gate,139,134,273,10.9,Low,59,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,11:45,Thursday,0,Rainy,University,Market,North Gate,185,71,256,10.2,Low,52,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,12:00,Thursday,0,Sunny,North Gate,Central,Airport,152,125,277,11.1,Low,79,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,12:15,Thursday,0,Rainy,Tech Park,North Gate,Tech Park,167,161,328,13.1,Low,41,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,12:30,Thursday,0,Cloudy,Stadium,Tech Park,Stadium,201,69,270,10.8,Low,64,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,12:45,Thursday,0,Cloudy,Central,Market,Central,213,136,349,14.0,Low,65,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,13:00,Thursday,0,Sunny,Rail Hub,University,Market,164,150,314,12.6,Low,50,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,13:15,Thursday,0,Sunny,Rail Hub,Airport,South Gate,235,159,394,15.8,Low,68,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,13:30,Thursday,0,Rainy,Tech Park,Stadium,South Gate,88,129,217,8.7,Low,53,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,13:45,Thursday,0,Sunny,Market,Central,North Gate,157,104,261,10.4,Low,52,2,1,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,14:00,Thursday,0,Sunny,Stadium,Tech Park,Stadium,209,66,275,11.0,Low,41,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,14:15,Thursday,0,Rainy,Market,Airport,Market,159,143,302,12.1,Low,79,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,14:30,Thursday,0,Rainy,City Center,South Gate,Central,132,69,201,8.0,Low,30,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,14:45,Thursday,0,Rainy,Rail Hub,Airport,Market,102,145,247,9.9,Low,31,5,1,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,15:00,Thursday,0,Rainy,South Gate,North Gate,North Gate,85,207,292,11.7,Low,50,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,15:15,Thursday,0,Cloudy,South Gate,Airport,South Gate,216,141,357,14.3,Low,72,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,15:30,Thursday,0,Sunny,City Center,Market,Tech Park,150,89,239,9.6,Low,40,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,15:45,Thursday,0,Rainy,Tech Park,North Gate,City Center,149,96,245,9.8,Low,66,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,16:00,Thursday,0,Sunny,South Gate,Central,Airport,236,146,382,15.3,Low,60,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,16:15,Thursday,0,Cloudy,Central,Rail Hub,Rail Hub,102,169,271,10.8,Low,41,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,16:30,Thursday,0,Rainy,Stadium,Stadium,Rail Hub,237,151,388,15.5,Low,78,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,16:45,Thursday,0,Sunny,Airport,Stadium,Stadium,199,84,283,11.3,Low,46,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,17:00,Thursday,0,Sunny,North Gate,Tech Park,Tech Park,647,1081,1728,69.1,Medium,73,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-08,17:15,Thursday,0,Cloudy,Stadium,Tech Park,Stadium,530,516,1046,41.8,Low,34,7,3,Low,1,3,Normal Operation,Every 3 Minutes
2026-01-08,17:30,Thursday,0,Cloudy,City Center,Airport,Tech Park,789,806,1595,63.8,Medium,54,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-08,17:45,Thursday,0,Rainy,Airport,Rail Hub,University,809,995,1804,72.2,Medium,54,7,1,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,18:00,Thursday,0,Sunny,Rail Hub,North Gate,Rail Hub,749,1011,1760,70.4,Medium,48,4,3,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-08,18:15,Thursday,0,Cloudy,University,North Gate,City Center,1080,800,1880,75.2,Medium,71,8,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,18:30,Thursday,0,Rainy,Airport,Airport,Stadium,1087,948,2035,81.4,High,61,6,4,High,1,4,Increase Train Frequency,Every 3 Minutes
2026-01-08,18:45,Thursday,0,Sunny,South Gate,Rail Hub,University,915,521,1436,57.4,Medium,33,8,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,19:00,Thursday,0,Cloudy,Stadium,Central,City Center,1160,512,1672,66.9,Medium,73,8,5,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-08,19:15,Thursday,0,Rainy,City Center,Rail Hub,Rail Hub,963,994,1957,78.3,Medium,51,6,3,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-08,19:30,Thursday,0,Cloudy,North Gate,Tech Park,Airport,710,774,1484,59.4,Medium,57,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-08,19:45,Thursday,0,Rainy,Central,South Gate,Central,1126,972,2098,83.9,High,33,7,5,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-01-08,20:00,Thursday,0,Cloudy,Market,South Gate,Central,554,450,1004,40.2,Low,37,6,0,Low,1,4,Normal Operation,Every 3 Minutes
2026-01-08,20:15,Thursday,0,Sunny,University,University,University,1104,853,1957,78.3,Medium,75,6,0,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-08,20:30,Thursday,0,Cloudy,University,University,Tech Park,1058,666,1724,69.0,Medium,65,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-08,20:45,Thursday,0,Cloudy,City Center,Airport,Central,795,578,1373,54.9,Medium,30,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-08,21:00,Thursday,0,Sunny,Stadium,University,Stadium,248,171,419,16.8,Low,70,3,1,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-08,21:15,Thursday,0,Rainy,Rail Hub,Market,University,188,219,407,16.3,Low,59,3,0,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-08,21:30,Thursday,0,Rainy,Stadium,Stadium,North Gate,178,150,328,13.1,Low,66,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,21:45,Thursday,0,Rainy,Market,Central,Rail Hub,148,165,313,12.5,Low,30,4,2,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,22:00,Thursday,0,Cloudy,Tech Park,Market,South Gate,108,208,316,12.6,Low,76,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,22:15,Thursday,0,Cloudy,Market,Stadium,Airport,100,193,293,11.7,Low,45,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,22:30,Thursday,0,Rainy,Market,Stadium,Market,228,139,367,14.7,Low,60,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-08,22:45,Thursday,0,Cloudy,Rail Hub,South Gate,City Center,164,167,331,13.2,Low,48,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,23:00,Thursday,0,Sunny,Rail Hub,Central,South Gate,157,204,361,14.4,Low,66,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-08,23:15,Thursday,0,Rainy,Rail Hub,City Center,Market,86,133,219,8.8,Low,32,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-08,23:30,Thursday,0,Sunny,South Gate,Airport,Rail Hub,144,93,237,9.5,Low,30,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-08,23:45,Thursday,0,Sunny,Rail Hub,South Gate,North Gate,118,174,292,11.7,Low,41,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-09,00:00,Friday,0,Cloudy,City Center,City Center,Stadium,215,68,283,11.3,Low,68,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,00:15,Friday,0,Cloudy,University,Rail Hub,Tech Park,140,172,312,12.5,Low,42,3,1,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,00:30,Friday,0,Sunny,South Gate,Market,North Gate,109,73,182,7.3,Low,59,4,1,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-09,00:45,Friday,0,Cloudy,University,University,Central,201,127,328,13.1,Low,61,3,2,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,01:00,Friday,0,Cloudy,Stadium,Market,Tech Park,177,140,317,12.7,Low,33,2,3,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,01:15,Friday,0,Cloudy,Rail Hub,South Gate,Airport,246,129,375,15.0,Low,47,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-09,01:30,Friday,0,Cloudy,Rail Hub,Tech Park,City Center,180,178,358,14.3,Low,63,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,01:45,Friday,0,Cloudy,Market,University,Airport,82,62,144,5.8,Low,30,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,02:00,Friday,0,Rainy,Airport,Central,Rail Hub,194,149,343,13.7,Low,32,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,02:15,Friday,0,Sunny,Central,Airport,Airport,232,115,347,13.9,Low,73,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,02:30,Friday,0,Rainy,City Center,City Center,South Gate,176,204,380,15.2,Low,74,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,02:45,Friday,0,Cloudy,Stadium,University,Tech Park,249,79,328,13.1,Low,47,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-09,03:00,Friday,0,Cloudy,City Center,South Gate,South Gate,98,130,228,9.1,Low,33,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-09,03:15,Friday,0,Sunny,Stadium,University,City Center,97,185,282,11.3,Low,69,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,03:30,Friday,0,Rainy,Stadium,South Gate,Airport,107,96,203,8.1,Low,58,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,03:45,Friday,0,Sunny,Airport,Stadium,Central,98,206,304,12.2,Low,79,4,0,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-09,04:00,Friday,0,Cloudy,City Center,Tech Park,University,247,60,307,12.3,Low,36,4,3,Low,0,6,Normal Operation,Every 10 Minutes
2026-01-09,04:15,Friday,0,Rainy,Central,University,Airport,211,185,396,15.8,Low,57,5,0,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-09,04:30,Friday,0,Rainy,North Gate,Rail Hub,Market,80,158,238,9.5,Low,33,5,4,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-09,04:45,Friday,0,Cloudy,Tech Park,Airport,Tech Park,157,162,319,12.8,Low,70,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,05:00,Friday,0,Rainy,Tech Park,Market,Central,100,177,277,11.1,Low,41,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,05:15,Friday,0,Cloudy,North Gate,Tech Park,Stadium,156,159,315,12.6,Low,70,2,0,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,05:30,Friday,0,Sunny,Stadium,University,Airport,128,95,223,8.9,Low,61,3,0,Low,0,7,Normal Operation,Every 10 Minutes
2026-01-09,05:45,Friday,0,Rainy,South Gate,Central,Tech Park,207,196,403,16.1,Low,31,5,0,Low,0,5,Normal Operation,Every 7 Minutes
2026-01-09,06:00,Friday,0,Sunny,Tech Park,Market,City Center,90,163,253,10.1,Low,70,5,3,Low,0,5,Normal Operation,Every 10 Minutes
2026-01-09,06:15,Friday,0,Rainy,Rail Hub,City Center,Stadium,139,78,217,8.7,Low,75,2,2,Low,0,8,Normal Operation,Every 10 Minutes
2026-01-09,06:30,Friday,0,Rainy,Central,City Center,Central,200,218,418,16.7,Low,27,3,3,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-09,06:45,Friday,0,Cloudy,Airport,Airport,Airport,196,216,412,16.5,Low,66,3,1,Low,0,7,Normal Operation,Every 7 Minutes
2026-01-09,07:00,Friday,0,Sunny,Stadium,University,Tech Park,1109,1080,2189,87.6,High,49,7,2,High,1,3,Increase Train Frequency,Every 3 Minutes
2026-01-09,07:15,Friday,0,Sunny,Rail Hub,North Gate,Central,1058,590,1648,65.9,Medium,75,6,5,Medium,1,4,Deploy Crowd Control,Every 3 Minutes
2026-01-09,07:30,Friday,0,Rainy,City Center,Tech Park,Market,843,514,1357,54.3,Medium,38,7,2,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-09,07:45,Friday,0,Sunny,Stadium,Airport,Rail Hub,749,1045,1794,71.8,Medium,36,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-09,08:00,Friday,0,Cloudy,City Center,Rail Hub,South Gate,516,948,1464,58.6,Medium,73,4,2,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-09,08:15,Friday,0,Cloudy,Stadium,South Gate,Market,629,661,1290,51.6,Medium,68,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-09,08:30,Friday,0,Cloudy,University,Stadium,Rail Hub,744,628,1372,54.9,Medium,74,5,1,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-09,08:45,Friday,0,Sunny,South Gate,North Gate,North Gate,856,878,1734,69.4,Medium,64,4,1,Medium,1,6,Deploy Crowd Control,Every 3 Minutes
2026-01-09,09:00,Friday,0,Sunny,Market,North Gate,Stadium,597,1083,1680,67.2,Medium,62,8,0,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-09,09:15,Friday,0,Rainy,North Gate,City Center,Stadium,783,504,1287,51.5,Medium,33,5,4,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-09,09:30,Friday,0,Cloudy,City Center,South Gate,Tech Park,663,494,1157,46.3,Low,54,5,3,Low,1,5,Normal Operation,Every 3 Minutes
2026-01-09,09:45,Friday,0,Rainy,Stadium,City Center,City Center,544,556,1100,44.0,Low,62,4,2,Low,1,6,Normal Operation,Every 3 Minutes
2026-01-09,10:00,Friday,0,Sunny,Stadium,Rail Hub,Tech Park,1027,568,1595,63.8,Medium,64,7,3,Medium,1,3,Deploy Crowd Control,Every 3 Minutes
2026-01-09,10:15,Friday,0,Cloudy,North Gate,Airport,Tech Park,1193,783,1976,79.0,Medium,77,5,2,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-09,10:30,Friday,0,Sunny,Airport,Stadium,Rail Hub,742,872,1614,64.6,Medium,31,5,3,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
2026-01-09,10:45,Friday,0,Cloudy,Central,Stadium,City Center,946,598,1544,61.8,Medium,69,5,0,Medium,1,5,Deploy Crowd Control,Every 3 Minutes
