station_name,station_code,capacity,recorded_at,passenger_count,inflow_rate,outflow_rate,hour_of_day,day_of_week,month,is_holiday,is_special_event,weather,weather_code,lag_passenger_count
North Terminal,NTH,3000,2026-02-22 20:06:49,602,45,68,20,6,2,1,0,Clear,0,653
North Terminal,NTH,3000,2026-02-22 21:06:49,972,85,96,21,6,2,1,0,Stormy,3,602
North Terminal,NTH,3000,2026-02-22 22:06:49,800,77,46,22,6,2,1,0,Clear,0,972
North Terminal,NTH,3000,2026-02-22 23:06:49,525,60,52,23,6,2,1,0,Clear,0,800
North Terminal,NTH,3000,2026-02-23 00:06:49,456,41,36,0,0,2,0,0,Clear,0,525
North Terminal,NTH,3000,2026-02-23 01:06:49,323,21,16,1,0,2,0,0,Clear,0,456
North Terminal,NTH,3000,2026-02-23 02:06:49,1133,83,59,2,0,2,0,1,Clear,0,323
North Terminal,NTH,3000,2026-02-23 03:06:49,317,29,38,3,0,2,0,0,Clear,0,1133
North Terminal,NTH,3000,2026-02-23 04:06:49,472,23,49,4,0,2,0,0,Snowy,2,317
North Terminal,NTH,3000,2026-02-23 05:06:49,425,30,36,5,0,2,0,0,Clear,0,472
North Terminal,NTH,3000,2026-02-23 06:06:49,397,40,26,6,0,2,0,0,Clear,0,425
North Terminal,NTH,3000,2026-02-23 07:06:49,298,35,31,7,0,2,0,0,Clear,0,397
North Terminal,NTH,3000,2026-02-23 08:06:49,2038,385,220,8,0,2,0,0,Snowy,2,298
North Terminal,NTH,3000,2026-02-23 09:06:49,1852,375,208,9,0,2,0,0,Clear,0,2038
North Terminal,NTH,3000,2026-02-23 10:06:49,2195,433,306,10,0,2,0,0,Clear,0,1852
North Terminal,NTH,3000,2026-02-23 11:06:49,1132,98,60,11,0,2,0,0,Clear,0,2195
North Terminal,NTH,3000,2026-02-23 12:06:49,1225,113,87,12,0,2,0,0,Clear,0,1132
North Terminal,NTH,3000,2026-02-23 13:06:49,1217,70,116,13,0,2,0,0,Clear,0,1225
North Terminal,NTH,3000,2026-02-23 14:06:49,1467,126,168,14,0,2,0,0,Clear,0,1217
North Terminal,NTH,3000,2026-02-23 15:06:49,1200,69,99,15,0,2,0,0,Clear,0,1467
North Terminal,NTH,3000,2026-02-23 16:06:49,1241,113,122,16,0,2,0,0,Clear,0,1200
North Terminal,NTH,3000,2026-02-23 17:06:49,2239,286,286,17,0,2,0,0,Clear,0,1241
North Terminal,NTH,3000,2026-02-23 18:06:49,2336,505,211,18,0,2,0,0,Rainy,1,2239
North Terminal,NTH,3000,2026-02-23 19:06:49,2366,432,213,19,0,2,0,0,Clear,0,2336
North Terminal,NTH,3000,2026-02-23 20:06:49,468,44,46,20,0,2,0,0,Clear,0,2366
North Terminal,NTH,3000,2026-02-23 21:06:49,555,56,30,21,0,2,0,0,Rainy,1,468
North Terminal,NTH,3000,2026-02-23 22:06:49,1335,76,74,22,0,2,0,1,Clear,0,555
North Terminal,NTH,3000,2026-02-23 23:06:49,518,42,51,23,0,2,0,0,Clear,0,1335
North Terminal,NTH,3000,2026-02-24 00:06:49,395,28,26,0,1,2,0,0,Clear,0,518
North Terminal,NTH,3000,2026-02-24 01:06:49,508,34,54,1,1,2,0,0,Clear,0,395
North Terminal,NTH,3000,2026-02-24 02:06:49,649,64,52,2,1,2,0,0,Clear,0,508
North Terminal,NTH,3000,2026-02-24 03:06:49,464,37,28,3,1,2,0,0,Clear,0,649
North Terminal,NTH,3000,2026-02-24 04:06:49,520,42,28,4,1,2,0,0,Rainy,1,464
North Terminal,NTH,3000,2026-02-24 05:06:49,428,48,35,5,1,2,0,0,Clear,0,520
North Terminal,NTH,3000,2026-02-24 06:06:49,439,43,49,6,1,2,0,0,Clear,0,428
North Terminal,NTH,3000,2026-02-24 07:06:49,610,39,51,7,1,2,0,0,Clear,0,439
North Terminal,NTH,3000,2026-02-24 08:06:49,2970,578,413,8,1,2,0,1,Clear,0,610
North Terminal,NTH,3000,2026-02-24 09:06:49,2970,459,381,9,1,2,0,1,Clear,0,2970
North Terminal,NTH,3000,2026-02-24 10:06:49,2346,500,278,10,1,2,0,0,Clear,0,2970
North Terminal,NTH,3000,2026-02-24 11:06:49,1307,143,121,11,1,2,0,0,Clear,0,2346
North Terminal,NTH,3000,2026-02-24 12:06:49,1607,145,99,12,1,2,0,0,Rainy,1,1307
North Terminal,NTH,3000,2026-02-24 13:06:49,1374,163,75,13,1,2,0,0,Snowy,2,1607
North Terminal,NTH,3000,2026-02-24 14:06:49,1358,90,127,14,1,2,0,0,Clear,0,1374
North Terminal,NTH,3000,2026-02-24 15:06:49,1312,137,149,15,1,2,0,0,Rainy,1,1358
North Terminal,NTH,3000,2026-02-24 16:06:49,1276,85,118,16,1,2,0,0,Clear,0,1312
North Terminal,NTH,3000,2026-02-24 17:06:49,2223,321,326,17,1,2,0,0,Snowy,2,1276
North Terminal,NTH,3000,2026-02-24 18:06:49,2284,317,249,18,1,2,0,0,Clear,0,2223
North Terminal,NTH,3000,2026-02-24 19:06:49,2015,427,290,19,1,2,0,0,Clear,0,2284
North Terminal,NTH,3000,2026-02-24 20:06:49,567,45,56,20,1,2,0,0,Clear,0,2015
North Terminal,NTH,3000,2026-02-24 21:06:49,253,18,16,21,1,2,0,0,Clear,0,567
North Terminal,NTH,3000,2026-02-24 22:06:49,180,17,18,22,1,2,0,0,Clear,0,253
North Terminal,NTH,3000,2026-02-24 23:06:49,693,34,57,23,1,2,0,0,Rainy,1,180
North Terminal,NTH,3000,2026-02-25 00:06:49,401,37,33,0,2,2,0,0,Rainy,1,693
North Terminal,NTH,3000,2026-02-25 01:06:49,471,49,55,1,2,2,0,0,Clear,0,401
North Terminal,NTH,3000,2026-02-25 02:06:49,580,52,30,2,2,2,0,0,Clear,0,471
North Terminal,NTH,3000,2026-02-25 03:06:49,656,52,76,3,2,2,0,0,Clear,0,580
North Terminal,NTH,3000,2026-02-25 04:06:49,495,50,39,4,2,2,0,0,Clear,0,656
North Terminal,NTH,3000,2026-02-25 05:06:49,355,20,30,5,2,2,0,0,Clear,0,495
North Terminal,NTH,3000,2026-02-25 06:06:49,589,62,69,6,2,2,0,0,Clear,0,355
North Terminal,NTH,3000,2026-02-25 07:06:49,704,83,81,7,2,2,0,0,Clear,0,589
North Terminal,NTH,3000,2026-02-25 08:06:49,2378,409,217,8,2,2,0,0,Clear,0,704
North Terminal,NTH,3000,2026-02-25 09:06:49,2489,456,323,9,2,2,0,0,Clear,0,2378
North Terminal,NTH,3000,2026-02-25 10:06:49,2340,451,210,10,2,2,0,0,Clear,0,2489
North Terminal,NTH,3000,2026-02-25 11:06:49,1172,133,106,11,2,2,1,0,Clear,0,2340
North Terminal,NTH,3000,2026-02-25 12:06:49,964,67,110,12,2,2,0,0,Clear,0,1172
North Terminal,NTH,3000,2026-02-25 13:06:49,1038,79,68,13,2,2,0,0,Clear,0,964
North Terminal,NTH,3000,2026-02-25 14:06:49,1550,155,107,14,2,2,0,0,Clear,0,1038
North Terminal,NTH,3000,2026-02-25 15:06:49,1245,137,79,15,2,2,0,0,Rainy,1,1550
North Terminal,NTH,3000,2026-02-25 16:06:49,1071,118,78,16,2,2,0,0,Clear,0,1245
North Terminal,NTH,3000,2026-02-25 17:06:49,2425,372,345,17,2,2,0,0,Clear,0,1071
North Terminal,NTH,3000,2026-02-25 18:06:49,2222,383,228,18,2,2,0,0,Clear,0,2425
North Terminal,NTH,3000,2026-02-25 19:06:49,2114,446,241,19,2,2,0,0,Clear,0,2222
North Terminal,NTH,3000,2026-02-25 20:06:49,765,60,80,20,2,2,0,0,Clear,0,2114
North Terminal,NTH,3000,2026-02-25 21:06:49,548,50,50,21,2,2,0,0,Clear,0,765
North Terminal,NTH,3000,2026-02-25 22:06:49,387,38,27,22,2,2,0,0,Clear,0,548
North Terminal,NTH,3000,2026-02-25 23:06:49,408,41,22,23,2,2,0,0,Clear,0,387
North Terminal,NTH,3000,2026-02-26 00:06:49,484,26,41,0,3,2,0,0,Clear,0,408
North Terminal,NTH,3000,2026-02-26 01:06:49,385,44,31,1,3,2,0,0,Clear,0,484
North Terminal,NTH,3000,2026-02-26 02:06:49,329,37,38,2,3,2,0,0,Rainy,1,385
North Terminal,NTH,3000,2026-02-26 03:06:49,1265,135,137,3,3,2,0,1,Rainy,1,329
North Terminal,NTH,3000,2026-02-26 04:06:49,441,51,46,4,3,2,0,0,Clear,0,1265
North Terminal,NTH,3000,2026-02-26 05:06:49,481,56,40,5,3,2,0,0,Rainy,1,441
North Terminal,NTH,3000,2026-02-26 06:06:49,429,46,24,6,3,2,0,0,Clear,0,481
North Terminal,NTH,3000,2026-02-26 07:06:49,225,16,14,7,3,2,0,0,Clear,0,429
North Terminal,NTH,3000,2026-02-26 08:06:49,2064,379,297,8,3,2,0,0,Clear,0,225
North Terminal,NTH,3000,2026-02-26 09:06:49,2125,431,314,9,3,2,0,0,Clear,0,2064
North Terminal,NTH,3000,2026-02-26 10:06:49,2176,324,265,10,3,2,0,0,Clear,0,2125
North Terminal,NTH,3000,2026-02-26 11:06:49,1642,164,192,11,3,2,0,0,Rainy,1,2176
North Terminal,NTH,3000,2026-02-26 12:06:49,1089,130,84,12,3,2,0,0,Clear,0,1642
North Terminal,NTH,3000,2026-02-26 13:06:49,1124,111,87,13,3,2,0,0,Clear,0,1089
North Terminal,NTH,3000,2026-02-26 14:06:49,1608,135,139,14,3,2,0,0,Clear,0,1124
North Terminal,NTH,3000,2026-02-26 15:06:49,1031,90,73,15,3,2,0,0,Clear,0,1608
North Terminal,NTH,3000,2026-02-26 16:06:49,1155,75,62,16,3,2,0,0,Clear,0,1031
North Terminal,NTH,3000,2026-02-26 17:06:49,2267,282,318,17,3,2,0,0,Rainy,1,1155
North Terminal,NTH,3000,2026-02-26 18:06:49,2433,518,276,18,3,2,0,0,Clear,0,2267
North Terminal,NTH,3000,2026-02-26 19:06:49,2333,366,253,19,3,2,0,0,Clear,0,2433
North Terminal,NTH,3000,2026-02-26 20:06:49,503,57,49,20,3,2,0,0,Clear,0,2333
North Terminal,NTH,3000,2026-02-26 21:06:49,365,24,24,21,3,2,0,0,Clear,0,503
North Terminal,NTH,3000,2026-02-26 22:06:49,351,20,27,22,3,2,0,0,Clear,0,365
North Terminal,NTH,3000,2026-02-26 23:06:49,398,22,23,23,3,2,0,0,Clear,0,351
North Terminal,NTH,3000,2026-02-27 00:06:49,470,45,25,0,4,2,0,0,Rainy,1,398
North Terminal,NTH,3000,2026-02-27 01:06:49,536,46,44,1,4,2,0,0,Clear,0,470
North Terminal,NTH,3000,2026-02-27 02:06:49,203,12,20,2,4,2,0,0,Clear,0,536
North Terminal,NTH,3000,2026-02-27 03:06:49,627,72,42,3,4,2,0,0,Rainy,1,203
North Terminal,NTH,3000,2026-02-27 04:06:49,590,31,55,4,4,2,0,0,Clear,0,627
North Terminal,NTH,3000,2026-02-27 05:06:49,526,39,45,5,4,2,0,0,Clear,0,590
North Terminal,NTH,3000,2026-02-27 06:06:49,506,40,38,6,4,2,0,0,Clear,0,526
North Terminal,NTH,3000,2026-02-27 07:06:49,573,65,60,7,4,2,0,0,Clear,0,506
North Terminal,NTH,3000,2026-02-27 08:06:49,2293,462,227,8,4,2,1,0,Clear,0,573
North Terminal,NTH,3000,2026-02-27 09:06:49,2392,307,288,9,4,2,0,0,Snowy,2,2293
North Terminal,NTH,3000,2026-02-27 10:06:49,2579,531,211,10,4,2,0,0,Rainy,1,2392
North Terminal,NTH,3000,2026-02-27 11:06:49,1217,119,69,11,4,2,0,0,Snowy,2,2579
North Terminal,NTH,3000,2026-02-27 12:06:49,1128,118,86,12,4,2,0,0,Clear,0,1217
North Terminal,NTH,3000,2026-02-27 13:06:49,1288,117,78,13,4,2,0,0,Clear,0,1128
North Terminal,NTH,3000,2026-02-27 14:06:49,1266,125,112,14,4,2,0,0,Clear,0,1288
North Terminal,NTH,3000,2026-02-27 15:06:49,1158,67,134,15,4,2,0,0,Clear,0,1266
North Terminal,NTH,3000,2026-02-27 16:06:49,1396,129,161,16,4,2,0,0,Clear,0,1158
North Terminal,NTH,3000,2026-02-27 17:06:49,1990,437,254,17,4,2,0,0,Snowy,2,1396
North Terminal,NTH,3000,2026-02-27 18:06:49,2342,412,255,18,4,2,0,0,Clear,0,1990
North Terminal,NTH,3000,2026-02-27 19:06:49,2672,545,367,19,4,2,0,0,Rainy,1,2342
North Terminal,NTH,3000,2026-02-27 20:06:49,439,48,33,20,4,2,0,0,Clear,0,2672
North Terminal,NTH,3000,2026-02-27 21:06:49,449,26,26,21,4,2,0,0,Clear,0,439
North Terminal,NTH,3000,2026-02-27 22:06:49,634,65,63,22,4,2,0,0,Clear,0,449
North Terminal,NTH,3000,2026-02-27 23:06:49,378,39,31,23,4,2,1,0,Clear,0,634
North Terminal,NTH,3000,2026-02-28 00:06:49,712,54,52,0,5,2,0,0,Clear,0,378
North Terminal,NTH,3000,2026-02-28 01:06:49,528,49,30,1,5,2,0,0,Rainy,1,712
North Terminal,NTH,3000,2026-02-28 02:06:49,889,105,59,2,5,2,0,0,Clear,0,528
North Terminal,NTH,3000,2026-02-28 03:06:49,889,57,73,3,5,2,0,0,Clear,0,889
North Terminal,NTH,3000,2026-02-28 04:06:49,1286,81,121,4,5,2,0,1,Stormy,3,889
North Terminal,NTH,3000,2026-02-28 05:06:49,901,76,46,5,5,2,0,0,Clear,0,1286
North Terminal,NTH,3000,2026-02-28 06:06:49,830,89,51,6,5,2,0,0,Rainy,1,901
North Terminal,NTH,3000,2026-02-28 07:06:49,555,43,45,7,5,2,0,0,Clear,0,830
North Terminal,NTH,3000,2026-02-28 08:06:49,736,50,37,8,5,2,0,0,Clear,0,555
North Terminal,NTH,3000,2026-02-28 09:06:49,342,35,19,9,5,2,0,0,Clear,0,736
North Terminal,NTH,3000,2026-02-28 10:06:49,529,59,60,10,5,2,0,0,Snowy,2,342
North Terminal,NTH,3000,2026-02-28 11:06:49,577,34,68,11,5,2,0,0,Clear,0,529
North Terminal,NTH,3000,2026-02-28 12:06:49,1058,96,110,12,5,2,0,0,Clear,0,577
North Terminal,NTH,3000,2026-02-28 13:06:49,1317,108,121,13,5,2,0,0,Snowy,2,1058
North Terminal,NTH,3000,2026-02-28 14:06:49,1371,153,120,14,5,2,0,0,Clear,0,1317
North Terminal,NTH,3000,2026-02-28 15:06:49,1196,132,131,15,5,2,0,0,Clear,0,1371
North Terminal,NTH,3000,2026-02-28 16:06:49,1445,78,97,16,5,2,0,0,Rainy,1,1196
North Terminal,NTH,3000,2026-02-28 17:06:49,645,52,40,17,5,2,0,0,Rainy,1,1445
North Terminal,NTH,3000,2026-02-28 18:06:49,739,47,46,18,5,2,0,0,Snowy,2,645
North Terminal,NTH,3000,2026-02-28 19:06:49,68,5,5,19,5,2,0,0,Clear,0,739
North Terminal,NTH,3000,2026-02-28 20:06:49,816,91,41,20,5,2,0,0,Clear,0,68
North Terminal,NTH,3000,2026-02-28 21:06:49,444,23,38,21,5,2,0,0,Snowy,2,816
North Terminal,NTH,3000,2026-02-28 22:06:49,655,46,43,22,5,2,0,0,Clear,0,444
North Terminal,NTH,3000,2026-02-28 23:06:49,480,41,50,23,5,2,0,0,Clear,0,655
North Terminal,NTH,3000,2026-03-01 00:06:49,615,69,55,0,6,3,1,0,Clear,0,480
North Terminal,NTH,3000,2026-03-01 01:06:49,735,63,37,1,6,3,1,0,Snowy,2,615
North Terminal,NTH,3000,2026-03-01 02:06:49,890,84,50,2,6,3,1,0,Snowy,2,735
North Terminal,NTH,3000,2026-03-01 03:06:49,619,57,52,3,6,3,1,0,Clear,0,890
North Terminal,NTH,3000,2026-03-01 04:06:49,518,45,44,4,6,3,1,0,Clear,0,619
North Terminal,NTH,3000,2026-03-01 05:06:49,578,65,58,5,6,3,1,0,Clear,0,518
North Terminal,NTH,3000,2026-03-01 06:06:49,649,46,72,6,6,3,1,0,Stormy,3,578
North Terminal,NTH,3000,2026-03-01 07:06:49,375,38,42,7,6,3,1,0,Clear,0,649
North Terminal,NTH,3000,2026-03-01 08:06:49,562,34,55,8,6,3,1,0,Clear,0,375
North Terminal,NTH,3000,2026-03-01 09:06:49,1223,97,94,9,6,3,1,1,Snowy,2,562
North Terminal,NTH,3000,2026-03-01 10:06:49,806,83,73,10,6,3,1,0,Rainy,1,1223
North Terminal,NTH,3000,2026-03-01 11:06:49,627,73,56,11,6,3,1,0,Clear,0,806
North Terminal,NTH,3000,2026-03-01 12:06:49,1397,149,102,12,6,3,1,0,Rainy,1,627
North Terminal,NTH,3000,2026-03-01 13:06:49,1188,113,106,13,6,3,1,0,Snowy,2,1397
North Terminal,NTH,3000,2026-03-01 14:06:49,1354,149,124,14,6,3,1,0,Rainy,1,1188
North Terminal,NTH,3000,2026-03-01 15:06:49,1160,92,113,15,6,3,1,0,Rainy,1,1354
North Terminal,NTH,3000,2026-03-01 16:06:49,1090,106,84,16,6,3,1,0,Clear,0,1160
North Terminal,NTH,3000,2026-03-01 17:06:49,1422,135,164,17,6,3,1,1,Rainy,1,1090
North Terminal,NTH,3000,2026-03-01 18:06:49,565,59,64,18,6,3,1,0,Clear,0,1422
North Terminal,NTH,3000,2026-03-01 19:06:49,705,72,56,19,6,3,1,0,Clear,0,565
North Terminal,NTH,3000,2026-03-01 20:06:49,540,59,63,20,6,3,1,0,Clear,0,705
North Terminal,NTH,3000,2026-03-01 21:06:49,479,27,32,21,6,3,1,0,Snowy,2,540
North Terminal,NTH,3000,2026-03-01 22:06:49,391,29,36,22,6,3,1,0,Rainy,1,479
North Terminal,NTH,3000,2026-03-01 23:06:49,509,36,41,23,6,3,1,0,Clear,0,391
North Terminal,NTH,3000,2026-03-02 00:06:49,530,62,57,0,0,3,0,0,Clear,0,509
North Terminal,NTH,3000,2026-03-02 01:06:49,399,41,26,1,0,3,0,0,Clear,0,530
North Terminal,NTH,3000,2026-03-02 02:06:49,619,50,35,2,0,3,0,0,Rainy,1,399
North Terminal,NTH,3000,2026-03-02 03:06:49,670,36,64,3,0,3,0,0,Clear,0,619
North Terminal,NTH,3000,2026-03-02 04:06:49,363,34,37,4,0,3,0,0,Clear,0,670
North Terminal,NTH,3000,2026-03-02 05:06:49,545,50,50,5,0,3,0,0,Clear,0,363
North Terminal,NTH,3000,2026-03-02 06:06:49,468,34,46,6,0,3,0,0,Clear,0,545
North Terminal,NTH,3000,2026-03-02 07:06:49,415,45,44,7,0,3,0,0,Snowy,2,468
North Terminal,NTH,3000,2026-03-02 08:06:49,2252,482,250,8,0,3,0,0,Rainy,1,415
North Terminal,NTH,3000,2026-03-02 09:06:49,2008,327,265,9,0,3,0,0,Clear,0,2252
North Terminal,NTH,3000,2026-03-02 10:06:49,2073,417,273,10,0,3,0,0,Clear,0,2008
North Terminal,NTH,3000,2026-03-02 11:06:49,1053,86,112,11,0,3,0,0,Clear,0,2073
North Terminal,NTH,3000,2026-03-02 12:06:49,1500,167,149,12,0,3,0,0,Clear,0,1053
North Terminal,NTH,3000,2026-03-02 13:06:49,972,115,85,13,0,3,0,0,Clear,0,1500
North Terminal,NTH,3000,2026-03-02 14:06:49,1146,79,83,14,0,3,0,0,Clear,0,972
North Terminal,NTH,3000,2026-03-02 15:06:49,1162,100,106,15,0,3,0,0,Clear,0,1146
North Terminal,NTH,3000,2026-03-02 16:06:49,1604,90,167,16,0,3,0,0,Rainy,1,1162
North Terminal,NTH,3000,2026-03-02 17:06:49,2067,332,198,17,0,3,0,0,Clear,0,1604
North Terminal,NTH,3000,2026-03-02 18:06:49,2429,412,363,18,0,3,0,0,Snowy,2,2067
North Terminal,NTH,3000,2026-03-02 19:06:49,2256,279,323,19,0,3,0,0,Clear,0,2429
North Terminal,NTH,3000,2026-03-02 20:06:49,266,26,24,20,0,3,0,0,Rainy,1,2256
North Terminal,NTH,3000,2026-03-02 21:06:49,1261,149,136,21,0,3,0,1,Clear,0,266
North Terminal,NTH,3000,2026-03-02 22:06:49,706,64,45,22,0,3,0,0,Stormy,3,1261
North Terminal,NTH,3000,2026-03-02 23:06:49,594,29,50,23,0,3,0,0,Clear,0,706
North Terminal,NTH,3000,2026-03-03 00:06:49,560,62,33,0,1,3,0,0,Clear,0,594
North Terminal,NTH,3000,2026-03-03 01:06:49,328,37,21,1,1,3,0,0,Clear,0,560
North Terminal,NTH,3000,2026-03-03 02:06:49,251,13,21,2,1,3,0,0,Clear,0,328
North Terminal,NTH,3000,2026-03-03 03:06:49,631,34,69,3,1,3,0,0,Clear,0,251
North Terminal,NTH,3000,2026-03-03 04:06:49,330,39,38,4,1,3,0,0,Rainy,1,631
North Terminal,NTH,3000,2026-03-03 05:06:49,1420,84,102,5,1,3,0,1,Clear,0,330
North Terminal,NTH,3000,2026-03-03 06:06:49,359,29,31,6,1,3,0,0,Clear,0,1420
North Terminal,NTH,3000,2026-03-03 07:06:49,550,44,29,7,1,3,0,0,Clear,0,359
North Terminal,NTH,3000,2026-03-03 08:06:49,2079,356,290,8,1,3,0,0,Clear,0,550
North Terminal,NTH,3000,2026-03-03 09:06:49,2143,355,319,9,1,3,0,0,Clear,0,2079
North Terminal,NTH,3000,2026-03-03 10:06:49,2197,426,280,10,1,3,0,0,Clear,0,2143
North Terminal,NTH,3000,2026-03-03 11:06:49,1424,159,88,11,1,3,0,0,Rainy,1,2197
North Terminal,NTH,3000,2026-03-03 12:06:49,1083,127,113,12,1,3,0,0,Clear,0,1424
North Terminal,NTH,3000,2026-03-03 13:06:49,897,75,67,13,1,3,0,0,Clear,0,1083
North Terminal,NTH,3000,2026-03-03 14:06:49,1402,136,146,14,1,3,0,0,Clear,0,897
North Terminal,NTH,3000,2026-03-03 15:06:49,1368,92,109,15,1,3,0,0,Rainy,1,1402
North Terminal,NTH,3000,2026-03-03 16:06:49,1267,103,80,16,1,3,0,0,Rainy,1,1368
North Terminal,NTH,3000,2026-03-03 17:06:49,2488,546,336,17,1,3,0,0,Clear,0,1267
North Terminal,NTH,3000,2026-03-03 18:06:49,2450,477,349,18,1,3,0,0,Rainy,1,2488
North Terminal,NTH,3000,2026-03-03 19:06:49,2915,618,248,19,1,3,0,1,Clear,0,2450
North Terminal,NTH,3000,2026-03-03 20:06:49,552,56,66,20,1,3,0,0,Clear,0,2915
North Terminal,NTH,3000,2026-03-03 21:06:49,1397,105,89,21,1,3,0,1,Rainy,1,552
North Terminal,NTH,3000,2026-03-03 22:06:49,137,8,12,22,1,3,0,0,Clear,0,1397
North Terminal,NTH,3000,2026-03-03 23:06:49,474,32,26,23,1,3,0,0,Rainy,1,137
North Terminal,NTH,3000,2026-03-04 00:06:49,416,37,37,0,2,3,0,0,Clear,0,474
North Terminal,NTH,3000,2026-03-04 01:06:49,640,69,47,1,2,3,0,0,Clear,0,416
North Terminal,NTH,3000,2026-03-04 02:06:49,301,21,17,2,2,3,0,0,Clear,0,640
North Terminal,NTH,3000,2026-03-04 03:06:49,430,28,43,3,2,3,0,0,Clear,0,301
North Terminal,NTH,3000,2026-03-04 04:06:49,269,23,16,4,2,3,0,0,Clear,0,430
North Terminal,NTH,3000,2026-03-04 05:06:49,507,28,48,5,2,3,0,0,Clear,0,269
North Terminal,NTH,3000,2026-03-04 06:06:49,573,47,45,6,2,3,0,0,Clear,0,507
North Terminal,NTH,3000,2026-03-04 07:06:49,408,29,42,7,2,3,0,0,Rainy,1,573
North Terminal,NTH,3000,2026-03-04 08:06:49,2034,416,276,8,2,3,0,0,Snowy,2,408
North Terminal,NTH,3000,2026-03-04 09:06:49,2633,574,211,9,2,3,0,0,Stormy,3,2034
North Terminal,NTH,3000,2026-03-04 10:06:49,2374,460,342,10,2,3,0,0,Clear,0,2633
North Terminal,NTH,3000,2026-03-04 11:06:49,1288,65,113,11,2,3,0,0,Rainy,1,2374
North Terminal,NTH,3000,2026-03-04 12:06:49,1202,98,93,12,2,3,0,0,Clear,0,1288
North Terminal,NTH,3000,2026-03-04 13:06:49,1344,152,114,13,2,3,0,0,Snowy,2,1202
North Terminal,NTH,3000,2026-03-04 14:06:49,1143,118,113,14,2,3,0,0,Clear,0,1344
North Terminal,NTH,3000,2026-03-04 15:06:49,1156,68,81,15,2,3,0,0,Clear,0,1143
North Terminal,NTH,3000,2026-03-04 16:06:49,1877,177,219,16,2,3,0,1,Clear,0,1156
North Terminal,NTH,3000,2026-03-04 17:06:49,2160,329,300,17,2,3,0,0,Clear,0,1877
North Terminal,NTH,3000,2026-03-04 18:06:49,2713,448,218,18,2,3,1,0,Rainy,1,2160
North Terminal,NTH,3000,2026-03-04 19:06:49,2487,468,358,19,2,3,0,0,Rainy,1,2713
North Terminal,NTH,3000,2026-03-04 20:06:49,660,56,46,20,2,3,0,0,Clear,0,2487
North Terminal,NTH,3000,2026-03-04 21:06:49,413,25,23,21,2,3,0,0,Clear,0,660
North Terminal,NTH,3000,2026-03-04 22:06:49,660,54,63,22,2,3,0,0,Clear,0,413
North Terminal,NTH,3000,2026-03-04 23:06:49,453,51,27,23,2,3,0,0,Clear,0,660
North Terminal,NTH,3000,2026-03-05 00:06:49,275,25,28,0,3,3,0,0,Clear,0,453
North Terminal,NTH,3000,2026-03-05 01:06:49,473,51,31,1,3,3,0,0,Clear,0,275
North Terminal,NTH,3000,2026-03-05 02:06:49,535,55,41,2,3,3,0,0,Clear,0,473
North Terminal,NTH,3000,2026-03-05 03:06:49,346,35,18,3,3,3,0,0,Clear,0,535
North Terminal,NTH,3000,2026-03-05 04:06:49,490,47,27,4,3,3,0,0,Clear,0,346
North Terminal,NTH,3000,2026-03-05 05:06:49,498,53,55,5,3,3,0,0,Snowy,2,490
North Terminal,NTH,3000,2026-03-05 06:06:49,591,64,37,6,3,3,0,0,Clear,0,498
North Terminal,NTH,3000,2026-03-05 07:06:49,711,37,50,7,3,3,0,0,Clear,0,591
North Terminal,NTH,3000,2026-03-05 08:06:49,2321,361,311,8,3,3,0,0,Clear,0,711
North Terminal,NTH,3000,2026-03-05 09:06:49,2166,396,241,9,3,3,0,0,Clear,0,2321
North Terminal,NTH,3000,2026-03-05 10:06:49,2187,333,221,10,3,3,0,0,Clear,0,2166
North Terminal,NTH,3000,2026-03-05 11:06:49,1433,129,154,11,3,3,0,0,Clear,0,2187
North Terminal,NTH,3000,2026-03-05 12:06:49,1241,99,114,12,3,3,0,0,Clear,0,1433
North Terminal,NTH,3000,2026-03-05 13:06:49,1362,130,77,13,3,3,0,0,Clear,0,1241
North Terminal,NTH,3000,2026-03-05 14:06:49,1338,134,159,14,3,3,0,0,Clear,0,1362
North Terminal,NTH,3000,2026-03-05 15:06:49,1223,135,146,15,3,3,0,0,Clear,0,1338
North Terminal,NTH,3000,2026-03-05 16:06:49,1616,150,89,16,3,3,0,0,Rainy,1,1223
North Terminal,NTH,3000,2026-03-05 17:06:49,2395,317,301,17,3,3,0,0,Clear,0,1616
North Terminal,NTH,3000,2026-03-05 18:06:49,2360,462,228,18,3,3,0,0,Clear,0,2395
North Terminal,NTH,3000,2026-03-05 19:06:49,2122,394,307,19,3,3,0,0,Clear,0,2360
North Terminal,NTH,3000,2026-03-05 20:06:49,493,32,52,20,3,3,0,0,Snowy,2,2122
North Terminal,NTH,3000,2026-03-05 21:06:49,470,25,36,21,3,3,0,0,Clear,0,493
North Terminal,NTH,3000,2026-03-05 22:06:49,479,50,37,22,3,3,0,0,Clear,0,470
North Terminal,NTH,3000,2026-03-05 23:06:49,498,57,39,23,3,3,0,0,Clear,0,479
North Terminal,NTH,3000,2026-03-06 00:06:49,460,49,51,0,4,3,0,0,Clear,0,498
North Terminal,NTH,3000,2026-03-06 01:06:49,290,23,17,1,4,3,0,0,Clear,0,460
North Terminal,NTH,3000,2026-03-06 02:06:49,274,26,23,2,4,3,0,0,Clear,0,290
North Terminal,NTH,3000,2026-03-06 03:06:49,473,52,28,3,4,3,0,0,Clear,0,274
