TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
95456,2022-04-24,Janakpuri West,Rajouri Garden,3.58,62.94,50.28,18.0,Single,weekend
140269,2024-05-25,New Delhi,Rajouri Garden,16.51,41.64,109.38,24.0,Tourist Card,Unknown
129262,2022-03-18,Rajiv Chowk,Laxmi Nagar,0.82,57.36,78.9,19.0,Tourist Card,maintenance
137366,2023-09-06,Noida City Centre,New Delhi,5.18,57.39,17.98,17.0,Single,maintenance
91297,2024-05-23,Laxmi Nagar,Dilshad Garden,2.09,190.73,57.96,13.0,Smart Card,Unknown
20308,2022-08-24,Inderlok,Netaji Subhash Place,4.44,83.94,16.02,30.0,Tourist Card,off-peak
17861,2024-10-29,Dilshad Garden,Punjabi Bagh,14.66,152.03,5.45,25.0,Tourist Card,Unknown
28323,2023-02-21,Mandi House,Laxmi Nagar,5.79,120.89,116.25,20.0,Tourist Card,peak
48473,2022-12-27,Rajiv Chowk,Janakpuri West,2.59,177.76,13.76,18.0,Single,festival
42945,2024-05-25,Rajiv Chowk,New Delhi,3.7,123.77,22.26,21.0,Single,off-peak
111357,2022-11-02,Inderlok,Noida City Centre,7.34,95.38,100.83,18.0,Single,weekend
84703,2023-12-17,Jasola Vihar,Janakpuri West,1.01,38.78,24.54,20.0,Single,peak
4176,2024-12-26,Kalkaji Mandir,Mandi House,5.17,66.67,31.94,23.0,Tourist Card,festival
113616,2024-12-08,AIIMS,Rajouri Garden,4.03,44.78,82.05,24.0,Smart Card,festival
96883,2022-11-02,Rajiv Chowk,Model Town,7.88,43.65,103.03,14.0,Smart Card,Unknown
144085,2022-01-22,Janakpuri West,AIIMS,2.7,154.33,73.21,23.0,Smart Card,festival
80447,2024-12-11,Rajiv Chowk,AIIMS,3.24,68.4,9.95,27.0,Tourist Card,Unknown
91368,2023-02-11,Noida City Centre,Noida City Centre,5.58,156.64,26.58,30.0,Smart Card,maintenance
131282,2023-07-01, JANAKPURI WEST   ,Mandi House,0.69,119.91,14.97,22.0,Tourist Card,weekend
124722,2024-09-18,Rajiv Chowk,New Delhi,0.75,112.06,14.92,23.0,Tourist Card,weekend
72315,2023-11-07,Noida City Centre,Rajiv Chowk,1.32,147.78,19.01,23.0,Tourist Card,festival
143523,2023-07-11,Chandni Chowk,Barakhamba Road,7.95,141.5,103.6,27.0,Tourist Card,peak
58181,2024-10-29,Dilshad Garden,Punjabi Bagh,15.95,44.94,93.96,20.0,Tourist Card,off-peak
45549,2022-08-30,Mandi House,AIIMS,16.95,182.55,30.03,22.0,Single,peak
99579,2023-12-26,  dilshad garden ,Kirti Nagar,2.02,168.52,27.83,19.0,Smart Card,Unknown
69173,2022-12-16,   New Delhi   ,Netaji Subhash Place,3.76,16.15,73.05,26.0,Smart Card,festival
85656,2022-05-06,Kalkaji Mandir,Inderlok,2.93,28.2,35.26,22.0,Tourist Card,festival
64319,2023-09-03,Rajiv Chowk,Shivaji Park,1.18,39.41,78.12,23.0,Smart Card,peak
120999,2023-03-01,Jasola Vihar,Kirti Nagar,2.98,189.09,61.78,25.0,Smart Card,off-peak
40017,2023-04-20, New Delhi ,AIIMS,11.47,120.3,31.25,20.0,Single,maintenance
37049,2024-03-09,Central Secretariat,AIIMS,0.75,184.32,60.61,24.0,Tourist Card,festival
37190,2023-12-12,  aiims   ,Barakhamba Road,3.12,180.61,98.83,13.0,Tourist Card,weekend
59035,2022-10-05,Dilshad Garden,Pragati Maidan,0.97,107.49,104.48,20.0,Smart Card,festival
44821,2023-11-10,Dilshad Garden,Kirti Nagar,0.98,150.69,81.2,22.0,Tourist Card,weekend
123957,2022-08-15,New Delhi,Hauz Khas,5.81,88.19,30.75,22.0,Single,peak
83702,2024-02-19, model town ,Inderlok,14.74,177.62,71.64,15.0,Single,peak
53008,2022-01-18,New Delhi,Laxmi Nagar,2.11,129.35,82.55,15.0,Single,peak
34265,2022-03-07,New Delhi,Kashmere Gate,0.61,73.56,15.65,21.0,Tourist Card,off-peak
21431,2024-10-04,   Jasola Vihar  ,Kalkaji Mandir,1.95,90.33,100.17,23.0,Smart Card,maintenance
75981,2023-10-20, Janakpuri West ,Kalkaji Mandir,5.39,70.25,89.91,9.0,Tourist Card,Unknown
66429,2023-08-10,Inderlok,Janakpuri West,2.45,98.51,74.35,19.0,Single,festival
122648,2023-04-17,Noida City Centre,Shivaji Park,0.51,100.91,41.83,15.0,Smart Card,maintenance
89374,2023-09-10,   central secretariat   ,AIIMS,18.21,107.46,62.94,19.0,Tourist Card,weekend
65225,2022-08-04,Noida City Centre,Shivaji Park,6.27,151.44,108.64,24.0,Smart Card,peak
14637,2022-10-27,   MODEL TOWN ,Punjabi Bagh,4.78,164.55,10.85,19.0,Tourist Card,off-peak
12883,2023-08-29,Noida City Centre,Rajouri Garden,1.09,187.84,88.6,22.0,Single,off-peak
21742,2022-11-17,Jasola Vihar,Janakpuri West,3.67,97.4,104.77,21.0,Smart Card,festival
20052,2024-04-18,Kalkaji Mandir,Hauz Khas,1.78,141.37,76.92,22.0,Tourist Card,maintenance
100900,2023-09-24,Rajiv Chowk,Mandi House,7.4,173.12,17.64,18.0,Smart Card,festival
105388,2023-11-26,Model Town,Netaji Subhash Place,11.25,143.4,8.36,16.0,Tourist Card,off-peak
57734,2022-05-22,Noida City Centre,Shivaji Park,6.62,56.07,63.92,11.0,Single,Unknown
8312,2022-10-24,Central Secretariat,Shivaji Park,24.68,28.4,86.89,27.0,Single,festival
140458,2023-12-23, Noida City Centre   ,AIIMS,4.29,178.36,118.69,10.0,Tourist Card,Unknown
24612,2022-10-31,Rajouri Garden,Netaji Subhash Place,2.3,51.82,60.61,17.0,Tourist Card,weekend
87832,2023-09-02,  CENTRAL SECRETARIAT  ,Barakhamba Road,1.01,96.48,83.36,15.0,Single,off-peak
137568,2023-12-27,Chandni Chowk,Shivaji Park,2.54,58.4,32.41,25.0,Smart Card,weekend
64891,2024-08-11,Rajiv Chowk,Netaji Subhash Place,3.31,128.11,31.53,20.0,Tourist Card,festival
117867,2024-01-07,New Delhi,Kashmere Gate,10.03,115.59,37.15,16.0,Smart Card,festival
14137,2022-12-12,Rajouri Garden,Shivaji Park,8.05,137.24,112.59,24.0,Smart Card,peak
46447,2022-09-27,Hauz Khas,Noida City Centre,6.05,159.66,110.27,19.0,Tourist Card,maintenance
83164,2022-03-05,  rajouri garden   ,Punjabi Bagh,28.04,136.36,81.9,21.0,Single,weekend
135147,2023-10-11,Janakpuri West,Chandni Chowk,1.4,102.51,73.26,19.0,Tourist Card,off-peak
47295,2022-04-15,Rajiv Chowk,New Delhi,3.62,90.67,104.2,20.0,Tourist Card,off-peak
70838,2024-03-18,Jasola Vihar,Kirti Nagar,10.08,125.1,21.86,19.0,Tourist Card,peak
59475,2023-03-29,   NEW DELHI  ,Janakpuri West,3.26,149.98,17.72,19.0,Smart Card,maintenance
86383,2023-07-29,New Delhi,Old Delhi,4.23,188.08,80.09,21.0,Single,peak
80563,2023-11-10,Chandni Chowk,Shivaji Park,1.22,102.96,87.82,18.0,Tourist Card,Unknown
26003,2023-06-22,Noida City Centre,Netaji Subhash Place,4.33,108.69,117.39,19.0,Tourist Card,maintenance
84126,2024-02-04, Hauz Khas ,Chandni Chowk,3.3,172.88,81.44,21.0,Tourist Card,maintenance
91013,2024-05-17,Noida City Centre,Inderlok,0.56,125.41,64.85,23.0,Single,peak
145319,2024-12-04, Chandni Chowk ,Punjabi Bagh,4.24,136.91,7.41,19.0,Tourist Card,off-peak
119896,2023-08-07,Kalkaji Mandir,New Delhi,6.99,46.76,115.74,21.0,Tourist Card,maintenance
36331,2023-06-14,Rajiv Chowk,Kashmere Gate,7.13,132.01,9.91,25.0,Smart Card,Unknown
112724,2023-10-29, mandi house  ,Noida City Centre,2.32,55.14,27.76,23.0,Smart Card,maintenance
82707,2024-06-16,   Dilshad Garden  ,Noida City Centre,5.31,116.68,50.79,17.0,Tourist Card,maintenance
101711,2023-09-19,Rajouri Garden,Hauz Khas,5.26,113.34,16.84,27.0,Single,maintenance
39117,2022-06-02,Noida City Centre,Laxmi Nagar,10.02,138.81,27.36,22.0,Smart Card,off-peak
140714,2022-09-19,Rajiv Chowk,Dilshad Garden,4.42,148.82,90.87,23.0,Tourist Card,off-peak
41513,2024-01-05,Rajiv Chowk,Kashmere Gate,7.46,105.94,19.49,19.0,Single,Unknown
102569,2024-04-21,Laxmi Nagar,Kalkaji Mandir,1.93,158.0,117.01,20.0,Single,weekend
116109,2024-11-27,Rajiv Chowk,AIIMS,4.17,23.94,92.84,18.0,Tourist Card,weekend
11402,2023-05-11,Noida City Centre,Punjabi Bagh,3.92,170.82,54.9,22.0,Single,festival
12487,2023-03-07,Noida City Centre,Kalkaji Mandir,7.89,24.91,101.83,23.0,Tourist Card,Unknown
82714,2024-03-22,Laxmi Nagar,Central Secretariat,1.51,63.1,34.55,28.0,Tourist Card,Unknown
91291,2022-10-12,Rajiv Chowk,Hauz Khas,12.85,53.41,18.29,16.0,Single,Unknown
120349,2023-06-11,AIIMS,Kashmere Gate,6.95,186.61,6.26,25.0,Single,off-peak
3283,2024-07-25, laxmi nagar ,Kirti Nagar,18.57,178.1,20.67,15.0,Tourist Card,peak
45919,2023-03-03,AIIMS,Barakhamba Road,2.23,84.76,42.66,19.0,Tourist Card,festival
130904,2023-04-07,Noida City Centre,AIIMS,17.68,79.2,53.31,16.0,Smart Card,Unknown
121156,2023-10-12,Kashmere Gate,Jasola Vihar,2.13,108.83,34.43,22.0,Smart Card,peak
60909,2022-01-14, MANDI HOUSE   ,New Delhi,1.28,20.49,41.41,27.0,Single,maintenance
145899,2023-04-05,Central Secretariat,Kalkaji Mandir,3.02,116.61,110.67,18.0,Smart Card,off-peak
146409,2024-05-17,Inderlok,Rajiv Chowk,3.65,101.95,109.42,30.0,Tourist Card,off-peak
4288,2023-09-24,New Delhi,Kashmere Gate,2.29,128.39,64.41,15.0,Tourist Card,peak
123241,2023-11-07,Noida City Centre,Inderlok,0.85,123.43,68.01,17.0,Smart Card,peak
67493,2023-05-25,Mandi House,Model Town,0.93,84.38,110.17,21.0,Tourist Card,weekend
68059,2023-11-13,   KASHMERE GATE ,Barakhamba Road,6.65,119.9,25.42,22.0,Smart Card,off-peak
47761,2024-06-28,  Inderlok  ,Barakhamba Road,0.88,113.55,31.29,19.0,Tourist Card,Unknown
138146,2024-11-11,Hauz Khas,Noida City Centre,4.77,30.6,75.04,24.0,Tourist Card,festival
136759,2022-10-19,Rajiv Chowk,Shivaji Park,7.02,15.0,13.0,20.0,Tourist Card,peak
71,2024-04-25,Noida City Centre,Rajiv Chowk,17.08,29.3,103.9,15.0,Tourist Card,maintenance
64672,2024-07-29,Rajiv Chowk,Chandni Chowk,3.87,19.7,79.7,22.0,Tourist Card,off-peak
111364,2023-04-27,New Delhi,Kashmere Gate,2.04,33.85,86.9,15.0,Single,weekend
71317,2022-09-15,New Delhi,Model Town,9.44,168.11,27.49,20.0,Tourist Card,Unknown
45522,2022-10-30,Rajiv Chowk,Mandi House,1.9,143.0,103.43,25.0,Single,off-peak
11169,2023-06-16,Model Town,Inderlok,4.44,68.5,21.74,21.0,Tourist Card,weekend
109790,2023-09-05,Noida City Centre,Model Town,19.24,32.6,28.64,20.0,Smart Card,Unknown
129253,2022-03-31,Noida City Centre,Old Delhi,3.53,102.6,46.79,21.0,Smart Card,peak
103962,2023-05-15,New Delhi,Rajiv Chowk,4.86,25.68,97.63,13.0,Smart Card,Unknown
141302,2022-06-23,Central Secretariat,New Delhi,3.85,39.59,14.44,25.0,Single,peak
89758,2024-09-14,Central Secretariat,AIIMS,5.83,107.97,23.52,21.0,Single,weekend
9482,2022-11-15,AIIMS,Barakhamba Road,15.26,177.89,21.25,13.0,Tourist Card,maintenance
14043,2023-11-18,   Jasola Vihar   ,Laxmi Nagar,3.2,22.25,105.36,13.0,Tourist Card,weekend
40126,2022-06-29, new delhi ,Central Secretariat,15.84,29.35,108.8,18.0,Tourist Card,festival
133322,2023-03-14,  Rajouri Garden  ,Dilshad Garden,11.33,89.07,46.17,19.0,Smart Card,festival
148793,2023-01-11,AIIMS,Barakhamba Road,16.13,189.47,25.32,20.0,Tourist Card,peak
78186,2024-05-18,Chandni Chowk,Kalkaji Mandir,2.71,31.77,28.25,19.0,Single,maintenance
149315,2022-04-17,AIIMS,Rajouri Garden,7.49,102.54,116.39,13.0,Smart Card,Unknown
106675,2022-05-18, Rajouri Garden ,Old Delhi,1.18,42.74,14.99,17.0,Tourist Card,festival
21090,2023-12-31,Rajiv Chowk,Pragati Maidan,5.64,49.96,88.47,27.0,Smart Card,Unknown
52729,2024-08-28,Noida City Centre,New Delhi,6.43,55.93,33.51,23.0,Single,off-peak
87272,2022-05-08,  New Delhi  ,Kalkaji Mandir,3.68,181.44,70.83,23.0,Smart Card,festival
138565,2024-10-14,Inderlok,Kirti Nagar,4.58,113.67,93.98,28.0,Smart Card,weekend
1165,2022-06-26,Rajiv Chowk,Inderlok,3.79,133.63,37.82,20.0,Smart Card,maintenance
30521,2022-03-26,  Mandi House  ,Kashmere Gate,2.02,118.6,33.37,23.0,Tourist Card,weekend
3834,2023-02-26,Rajiv Chowk,Chandni Chowk,4.68,174.32,41.93,18.0,Tourist Card,weekend
14113,2022-07-24,Janakpuri West,Model Town,3.31,33.86,30.59,26.0,Tourist Card,Unknown
59707,2022-10-01,Mandi House,Kashmere Gate,2.11,138.15,10.89,16.0,Tourist Card,weekend
13601,2022-07-24,Rajiv Chowk,Model Town,18.51,66.84,115.55,14.0,Smart Card,weekend
40524,2022-01-26,Noida City Centre,Pragati Maidan,0.88,44.09,35.92,15.0,Tourist Card,peak
145599,2022-04-12,Rajiv Chowk,Kalkaji Mandir,5.15,182.81,16.53,15.0,Smart Card,off-peak
100972,2022-07-19,Noida City Centre,Kashmere Gate,3.18,173.07,12.64,20.0,Tourist Card,maintenance
136343,2022-10-12,Model Town,Kashmere Gate,6.7,54.2,68.96,16.0,Tourist Card,Unknown
84116,2023-07-09,Model Town,Punjabi Bagh,1.79,137.96,69.0,20.0,Single,Unknown
84323,2022-02-07,AIIMS,Noida City Centre,0.94,55.34,78.88,19.0,Tourist Card,festival
99079,2023-10-31,Rajouri Garden,Punjabi Bagh,4.86,102.72,67.31,27.0,Tourist Card,Unknown
93036,2023-07-28,Rajiv Chowk,Rajouri Garden,5.21,172.21,60.81,23.0,Smart Card,festival
114685,2022-12-22,New Delhi,Inderlok,5.81,139.8,82.56,20.0,Tourist Card,Unknown
38855,2023-11-25,Dilshad Garden,New Delhi,3.42,56.39,111.55,21.0,Single,peak
108349,2022-11-29,New Delhi,Jasola Vihar,7.04,116.61,116.21,13.0,Smart Card,peak
128757,2022-03-07,Chandni Chowk,Barakhamba Road,5.79,188.57,54.12,22.0,Tourist Card,weekend
72768,2022-04-25,Chandni Chowk,New Delhi,0.83,93.98,45.63,22.0,Tourist Card,weekend
117708,2023-07-16,   Kashmere Gate ,Model Town,6.07,25.84,13.71,13.0,Tourist Card,Unknown
35138,2022-12-06,  Model Town   ,Rajouri Garden,9.79,198.24,26.24,27.0,Single,festival
58258,2023-05-07,Rajiv Chowk,Shivaji Park,1.56,139.99,54.96,19.0,Smart Card,festival
8519,2023-05-16,Central Secretariat,Hauz Khas,4.96,183.77,8.36,17.0,Smart Card,Unknown
112138,2023-02-16,New Delhi,Kalkaji Mandir,2.74,137.38,82.46,17.0,Single,Unknown
21685,2022-07-17,Kalkaji Mandir,Hauz Khas,3.43,43.53,10.42,22.0,Tourist Card,maintenance
134902,2024-05-06,Rajiv Chowk,Rajiv Chowk,6.57,43.55,113.81,22.0,Single,weekend
77375,2024-06-02,AIIMS,Model Town,1.96,181.29,21.08,21.0,Smart Card,maintenance
84048,2024-01-01, Rajiv Chowk ,Model Town,2.57,164.02,116.67,23.0,Smart Card,weekend
108770,2023-12-14,Mandi House,Kalkaji Mandir,7.93,82.63,52.16,21.0,Smart Card,peak
97196,2024-02-02,AIIMS,Kirti Nagar,1.4,51.89,62.17,21.0,Single,weekend
71915,2022-03-02,Mandi House,Hauz Khas,1.58,129.98,108.96,18.0,Single,maintenance
25333,2022-09-02,AIIMS,Hauz Khas,4.08,83.29,94.33,12.0,Smart Card,off-peak
93130,2023-04-12,Laxmi Nagar,Noida City Centre,6.3,95.15,85.41,24.0,Single,off-peak
3582,2024-07-06,   kashmere gate   ,Rajiv Chowk,5.06,102.44,119.91,24.0,Tourist Card,festival
26689,2023-05-25,   Noida City Centre  ,AIIMS,2.32,69.75,62.8,21.0,Tourist Card,off-peak
1117,2022-04-11,   janakpuri west  ,Old Delhi,4.81,26.68,47.06,21.0,Single,Unknown
78099,2024-08-13,Central Secretariat,Kirti Nagar,16.19,154.73,7.08,22.0,Tourist Card,maintenance
91851,2024-11-26,  Rajouri Garden  ,Shivaji Park,0.74,111.01,71.36,21.0,Single,weekend
117217,2023-05-20,Rajiv Chowk,Model Town,0.61,146.55,82.77,18.0,Single,off-peak
79781,2024-04-19,Chandni Chowk,Kalkaji Mandir,20.54,68.66,20.07,14.0,Tourist Card,peak
42956,2024-01-09,  Central Secretariat  ,Old Delhi,0.75,29.57,41.02,16.0,Tourist Card,peak
104319,2022-07-27,Rajiv Chowk,Rajiv Chowk,2.12,176.99,17.7,20.0,Single,Unknown
104492,2024-07-20,Noida City Centre,Inderlok,9.12,19.44,21.2,19.0,Tourist Card,off-peak
2741,2023-02-05,Kashmere Gate,Mandi House,15.35,143.36,35.9,17.0,Tourist Card,maintenance
63917,2022-12-10,  Kashmere Gate ,New Delhi,8.78,196.82,101.85,23.0,Smart Card,off-peak
86474,2022-05-17,  Mandi House   ,Inderlok,2.46,121.76,67.78,15.0,Tourist Card,Unknown
50949,2022-05-24,Rajouri Garden,Chandni Chowk,3.81,95.33,15.71,18.0,Smart Card,Unknown
131688,2024-05-01,   JANAKPURI WEST   ,Shivaji Park,0.62,57.81,81.03,13.0,Smart Card,peak
126351,2022-03-09,New Delhi,Punjabi Bagh,4.59,108.92,27.23,21.0,Smart Card,Unknown
79447,2024-10-25,Rajiv Chowk,Dilshad Garden,1.81,143.19,38.17,19.0,Tourist Card,festival
88810,2023-04-17,New Delhi,Rajouri Garden,4.6,49.74,77.03,14.0,Smart Card,weekend
38721,2024-02-27,Hauz Khas,New Delhi,10.17,27.37,79.1,17.0,Smart Card,weekend
79698,2024-08-31,Rajiv Chowk,Janakpuri West,4.48,54.71,45.26,31.0,Tourist Card,Unknown
142662,2023-09-05,Noida City Centre,Inderlok,0.75,31.03,26.77,17.0,Tourist Card,off-peak
32119,2023-05-17,New Delhi,Kirti Nagar,15.69,171.46,66.61,25.0,Single,maintenance
105874,2023-10-04, CHANDNI CHOWK  ,Dilshad Garden,4.28,60.76,50.15,18.0,Tourist Card,Unknown
89982,2022-02-23,Noida City Centre,Dilshad Garden,0.9,50.62,53.29,20.0,Tourist Card,festival
34081,2024-10-30,Mandi House,AIIMS,6.88,183.44,51.92,17.0,Tourist Card,maintenance
119016,2024-09-11,   Model Town  ,Kalkaji Mandir,0.84,100.17,45.64,20.0,Smart Card,Unknown
1541,2024-02-16,New Delhi,Dilshad Garden,2.98,14.3,26.37,24.0,Tourist Card,weekend
87962,2024-09-25,Inderlok,Janakpuri West,1.31,156.6,66.02,17.0,Smart Card,festival
11548,2024-10-31,Noida City Centre,Mandi House,2.61,41.04,49.92,25.0,Single,weekend
93211,2022-11-02,Noida City Centre,Mandi House,10.88,143.09,114.71,25.0,Single,maintenance
44118,2023-06-09,New Delhi,Chandni Chowk,2.1,166.15,62.51,25.0,Single,weekend
130491,2023-01-29,Laxmi Nagar,New Delhi,4.04,119.88,37.87,27.0,Tourist Card,Unknown
18695,2023-05-24,AIIMS,Old Delhi,5.65,118.49,101.09,26.0,Smart Card,off-peak
128974,2023-05-31,Central Secretariat,Kashmere Gate,3.4,85.67,32.08,35.0,Smart Card,Unknown
26570,2024-02-07,Kalkaji Mandir,Netaji Subhash Place,2.81,126.44,70.2,22.0,Smart Card,off-peak
28894,2023-04-01,Mandi House,Dilshad Garden,11.0,149.46,85.67,21.0,Tourist Card,maintenance
79283,2023-09-07,   Hauz Khas ,Barakhamba Road,9.29,126.62,94.28,19.0,Smart Card,weekend
70043,2022-01-05,AIIMS,Noida City Centre,2.44,61.2,36.82,29.0,Single,Unknown
55673,2024-11-14,Rajiv Chowk,Rajiv Chowk,2.27,16.37,89.89,18.0,Tourist Card,off-peak
117637,2022-10-08,Mandi House,Hauz Khas,8.89,45.64,46.91,19.0,Single,peak
127412,2022-09-27,Kashmere Gate,Dilshad Garden,4.1,136.31,23.49,20.0,Single,off-peak
3653,2024-06-25,Noida City Centre,Inderlok,11.39,114.32,62.23,23.0,Tourist Card,festival
52856,2023-09-18,Rajiv Chowk,Mandi House,1.36,25.01,98.05,16.0,Tourist Card,maintenance
130801,2023-01-17,Rajiv Chowk,Shivaji Park,2.96,103.42,14.93,25.0,Tourist Card,off-peak
96592,2022-12-31,Rajouri Garden,Jasola Vihar,13.46,137.04,25.3,22.0,Smart Card,Unknown
101812,2024-11-09,Dilshad Garden,Janakpuri West,2.36,147.55,119.79,15.0,Single,weekend
142192,2022-09-06, mandi house  ,Janakpuri West,0.81,70.11,10.01,27.0,Tourist Card,maintenance
145794,2023-07-19,Model Town,New Delhi,2.84,30.8,100.39,21.0,Tourist Card,off-peak
105249,2023-10-22,Model Town,Inderlok,3.81,185.76,17.87,21.0,Tourist Card,maintenance
46959,2022-12-30,Chandni Chowk,Central Secretariat,11.57,139.04,113.05,20.0,Tourist Card,maintenance
148167,2024-01-01,Inderlok,Chandni Chowk,0.73,80.51,22.41,23.0,Single,off-peak
139156,2022-02-12,Inderlok,Mandi House,1.47,126.5,107.23,23.0,Single,weekend
34184,2022-12-27,Dilshad Garden,New Delhi,5.87,50.4,91.7,19.0,Single,festival
95096,2023-02-27,Kalkaji Mandir,Rajouri Garden,5.75,187.94,14.91,19.0,Tourist Card,off-peak
49088,2023-04-02,Laxmi Nagar,AIIMS,10.02,109.71,14.11,21.0,Tourist Card,maintenance
117485,2023-10-29,Hauz Khas,Janakpuri West,1.19,12.73,5.19,15.0,Smart Card,maintenance
61888,2023-10-07,Mandi House,Kashmere Gate,4.81,12.35,38.79,19.0,Single,Unknown
118078,2022-09-20,Mandi House,Central Secretariat,0.75,90.96,68.12,26.0,Tourist Card,Unknown
60335,2022-10-14,Rajiv Chowk,Inderlok,6.1,136.66,60.68,21.0,Tourist Card,weekend
117629,2022-12-09,Inderlok,Laxmi Nagar,3.67,158.9,25.06,27.0,Single,festival
25462,2022-07-15,  Jasola Vihar  ,Central Secretariat,6.89,172.5,68.08,18.0,Smart Card,Unknown
51279,2023-12-14,Kalkaji Mandir,Pragati Maidan,5.72,13.76,71.44,14.0,Single,Unknown
77141,2022-02-28,Noida City Centre,Punjabi Bagh,8.18,60.1,57.35,11.0,Tourist Card,festival
93245,2023-01-24,Rajiv Chowk,Chandni Chowk,1.6,12.43,57.19,25.0,Single,weekend
66660,2024-01-30,Mandi House,AIIMS,0.92,193.94,10.54,24.0,Tourist Card,maintenance
7477,2024-01-01,Rajiv Chowk,Model Town,1.69,156.64,41.19,21.0,Smart Card,weekend
19011,2024-04-07,Kalkaji Mandir,Noida City Centre,5.26,172.5,12.37,17.0,Tourist Card,peak
53554,2024-11-18,AIIMS,Mandi House,5.56,25.4,111.87,25.0,Smart Card,maintenance
56148,2024-12-23,Central Secretariat,Noida City Centre,5.59,119.55,73.7,18.0,Single,festival
10631,2023-08-31,Noida City Centre,Rajouri Garden,10.18,151.89,84.72,16.0,Tourist Card,maintenance
73833,2023-09-05,Rajiv Chowk,Kashmere Gate,4.85,18.73,101.29,20.0,Tourist Card,peak
107414,2024-02-04,   Chandni Chowk  ,Model Town,0.62,89.6,92.92,29.0,Single,festival
127807,2023-12-08,Janakpuri West,Hauz Khas,5.0,169.83,105.74,21.0,Smart Card,Unknown
3008,2022-01-14,Central Secretariat,Dilshad Garden,3.22,175.06,105.21,12.0,Smart Card,weekend
46079,2024-03-09,Dilshad Garden,Punjabi Bagh,2.09,58.66,28.19,23.0,Tourist Card,peak
83550,2022-05-13,AIIMS,Janakpuri West,6.19,63.38,62.8,15.0,Tourist Card,off-peak
20948,2022-07-20,Mandi House,Kirti Nagar,1.94,123.74,78.96,21.0,Smart Card,Unknown
64673,2023-01-28,  Rajouri Garden  ,Janakpuri West,3.96,96.67,107.42,20.0,Tourist Card,maintenance
115087,2024-06-30,Dilshad Garden,Rajouri Garden,2.72,179.83,12.71,12.0,Smart Card,peak
38498,2024-02-25,Rajiv Chowk,New Delhi,1.73,116.87,34.19,12.0,Tourist Card,Unknown
2969,2024-11-03,New Delhi,Model Town,8.88,87.03,70.62,21.0,Tourist Card,off-peak
19573,2024-07-15,New Delhi,Chandni Chowk,1.49,186.07,36.68,17.0,Smart Card,weekend
177,2024-01-27,Mandi House,Rajiv Chowk,5.43,104.21,15.49,17.0,Smart Card,off-peak
19255,2022-06-10,  Laxmi Nagar   ,Rajouri Garden,1.15,141.81,14.72,19.0,Tourist Card,maintenance
86004,2024-06-13,  Model Town   ,Chandni Chowk,0.85,89.7,66.39,17.0,Smart Card,festival
71531,2023-12-22,Mandi House,Central Secretariat,6.8,130.26,83.59,27.0,Tourist Card,maintenance
118451,2023-09-18,Rajiv Chowk,Rajiv Chowk,6.75,94.48,28.53,20.0,Single,off-peak
130102,2023-06-23,Rajiv Chowk,Laxmi Nagar,0.58,88.84,83.38,24.0,Tourist Card,peak
13738,2024-06-25,   Chandni Chowk ,Model Town,9.57,55.28,12.55,21.0,Tourist Card,weekend
67132,2024-05-25,Chandni Chowk,Laxmi Nagar,17.45,43.76,100.78,11.0,Smart Card,maintenance
5668,2024-07-02,Rajouri Garden,Mandi House,3.55,39.76,60.76,16.0,Smart Card,weekend
46005,2023-01-18,AIIMS,AIIMS,8.58,123.86,46.91,16.0,Single,Unknown
7524,2024-03-08,Janakpuri West,Barakhamba Road,0.94,176.26,36.49,14.0,Tourist Card,off-peak
134832,2023-09-18,Inderlok,Old Delhi,4.34,13.68,10.43,18.0,Tourist Card,maintenance
52676,2024-04-29,Mandi House,Kalkaji Mandir,6.86,50.08,110.84,16.0,Tourist Card,festival
5169,2022-08-11,Noida City Centre,Rajiv Chowk,5.13,66.83,51.56,19.0,Tourist Card,Unknown
81023,2023-11-12,Hauz Khas,AIIMS,8.06,186.21,20.13,22.0,Single,weekend
93234,2024-07-29,Rajiv Chowk,New Delhi,6.02,125.27,114.33,16.0,Single,Unknown
108192,2024-11-04,Hauz Khas,Rajouri Garden,2.64,147.38,77.07,18.0,Single,off-peak
39487,2023-03-13,New Delhi,Model Town,6.03,199.58,118.51,22.0,Smart Card,off-peak
15895,2022-10-31, Dilshad Garden  ,Pragati Maidan,1.55,160.25,55.04,21.0,Tourist Card,peak
139105,2024-01-08,Rajiv Chowk,Janakpuri West,13.04,108.14,30.28,18.0,Tourist Card,off-peak
89707,2024-01-05,   MANDI HOUSE ,Model Town,7.29,48.91,110.92,30.0,Tourist Card,weekend
88972,2023-02-06,   Dilshad Garden   ,Inderlok,3.7,183.67,62.29,19.0,Single,off-peak
42063,2023-03-24, Laxmi Nagar ,Shivaji Park,6.1,189.43,14.1,17.0,Tourist Card,peak
