id,station_name,timestamp,temperature,humidity,co2_ppm,pm25,platform_crowd,escalator_status,lift_status,camera_status
SNS_002356,Janakpuri West,2026-03-10 19:00:00,22.2,48.5,739,69,619,Active,Active,Active
SNS_002357,Lajpat Nagar,2026-03-10 19:00:00,23.1,45.7,837,107,563,Active,Active,Active
SNS_002358,Central Secretariat,2026-03-10 19:00:00,23.8,51.8,571,143,1402,Active,Active,Active
SNS_002359,Yamuna Bank,2026-03-10 19:00:00,21.3,55.3,538,82,1122,Active,Active,Active
SNS_002360,Inderlok,2026-03-10 19:00:00,23.2,58.7,742,100,784,Active,Active,Active
SNS_002361,Rajiv Chowk,2026-03-10 20:00:00,23.4,53.2,587,53,883,Active,Active,Active
SNS_002362,Kashmere Gate,2026-03-10 20:00:00,24.0,64.1,482,126,584,Active,Active,Active
SNS_002363,New Delhi,2026-03-10 20:00:00,22.2,51.0,528,141,1180,Active,Active,Active
SNS_002364,Hauz Khas,2026-03-10 20:00:00,23.1,47.3,634,141,1257,Active,Active,Active
SNS_002365,Botanical Garden,2026-03-10 20:00:00,22.8,60.4,569,40,1183,Active,Active,Active
SNS_002366,Janakpuri West,2026-03-10 20:00:00,22.9,56.0,450,118,1470,Inactive,Active,Active
SNS_002367,Lajpat Nagar,2026-03-10 20:00:00,21.4,54.9,502,84,1073,Active,Active,Active
SNS_002368,Central Secretariat,2026-03-10 20:00:00,21.0,45.1,455,120,1319,Active,Active,Active
SNS_002369,Yamuna Bank,2026-03-10 20:00:00,21.8,46.5,794,110,884,Active,Under Maintenance,Active
SNS_002370,Inderlok,2026-03-10 20:00:00,22.8,64.4,486,76,627,Active,Active,Active
SNS_002371,Rajiv Chowk,2026-03-10 21:00:00,23.4,58.8,505,63,131,Active,Under Maintenance,Active
SNS_002372,Kashmere Gate,2026-03-10 21:00:00,22.4,55.6,759,79,361,Active,Active,Active
SNS_002373,New Delhi,2026-03-10 21:00:00,23.7,52.4,589,108,246,Active,Active,Active
SNS_002374,Hauz Khas,2026-03-10 21:00:00,21.8,60.7,739,49,268,Active,Active,Active
SNS_002375,Botanical Garden,2026-03-10 21:00:00,23.3,60.3,641,84,111,Active,Active,Active
SNS_002376,Janakpuri West,2026-03-10 21:00:00,21.7,56.8,607,41,217,Active,Active,Active
SNS_002377,Lajpat Nagar,2026-03-10 21:00:00,23.9,63.0,818,129,321,Active,Active,Active
SNS_002378,Central Secretariat,2026-03-10 21:00:00,24.0,56.4,559,83,247,Active,Active,Active
SNS_002379,Yamuna Bank,2026-03-10 21:00:00,21.6,63.0,679,91,307,Active,Active,Active
SNS_002380,Inderlok,2026-03-10 21:00:00,23.0,55.8,740,137,206,Active,Active,Active
SNS_002381,Rajiv Chowk,2026-03-10 22:00:00,21.2,50.6,552,69,228,Active,Active,Active
SNS_002382,Kashmere Gate,2026-03-10 22:00:00,22.0,51.0,837,141,381,Under Maintenance,Active,Active
SNS_002383,New Delhi,2026-03-10 22:00:00,23.1,64.6,500,49,254,Under Maintenance,Active,Active
SNS_002384,Hauz Khas,2026-03-10 22:00:00,23.8,45.6,672,59,128,Active,Active,Active
SNS_002385,Botanical Garden,2026-03-10 22:00:00,21.6,56.4,613,126,209,Inactive,Active,Active
SNS_002386,Janakpuri West,2026-03-10 22:00:00,22.8,64.9,528,58,207,Active,Active,Active
SNS_002387,Lajpat Nagar,2026-03-10 22:00:00,22.7,51.3,660,76,300,Active,Active,Active
SNS_002388,Central Secretariat,2026-03-10 22:00:00,22.1,45.8,849,47,362,Active,Active,Active
SNS_002389,Yamuna Bank,2026-03-10 22:00:00,24.5,49.9,843,140,213,Active,Active,Active
SNS_002390,Inderlok,2026-03-10 22:00:00,23.4,64.6,825,64,213,Active,Active,Active
SNS_002391,Rajiv Chowk,2026-03-10 23:00:00,21.9,46.9,835,110,179,Active,Active,Active
SNS_002392,Kashmere Gate,2026-03-10 23:00:00,23.6,55.4,776,74,343,Active,Active,Active
SNS_002393,New Delhi,2026-03-10 23:00:00,21.9,59.7,564,74,177,Active,Active,Active
SNS_002394,Hauz Khas,2026-03-10 23:00:00,23.5,48.9,484,93,226,Active,Active,Active
SNS_002395,Botanical Garden,2026-03-10 23:00:00,24.5,58.1,508,145,168,Active,Active,Active
SNS_002396,Janakpuri West,2026-03-10 23:00:00,21.3,49.6,624,44,188,Active,Active,Active
SNS_002397,Lajpat Nagar,2026-03-10 23:00:00,22.1,46.9,763,68,265,Active,Active,Active
SNS_002398,Central Secretariat,2026-03-10 23:00:00,24.1,64.3,457,107,296,Active,Active,Active
SNS_002399,Yamuna Bank,2026-03-10 23:00:00,22.2,63.5,672,102,291,Active,Active,Active
SNS_002400,Inderlok,2026-03-10 23:00:00,21.9,59.9,725,108,242,Active,Active,Active
SNS_002401,Rajiv Chowk,2026-03-11 00:00:00,21.8,49.5,812,143,5,Active,Active,Active
SNS_002402,Kashmere Gate,2026-03-11 00:00:00,22.1,57.0,546,141,1,Active,Active,Active
SNS_002403,New Delhi,2026-03-11 00:00:00,22.4,54.4,826,148,6,Active,Active,Active
SNS_002404,Hauz Khas,2026-03-11 00:00:00,21.9,60.4,555,135,8,Active,Under Maintenance,Active
SNS_002405,Botanical Garden,2026-03-11 00:00:00,23.1,59.1,556,137,8,Active,Active,Active
SNS_002406,Janakpuri West,2026-03-11 00:00:00,24.4,64.4,551,71,10,Active,Active,Active
SNS_002407,Lajpat Nagar,2026-03-11 00:00:00,23.9,47.2,508,61,5,Under Maintenance,Active,Active
SNS_002408,Central Secretariat,2026-03-11 00:00:00,22.0,47.2,603,128,1,Active,Active,Active
SNS_002409,Yamuna Bank,2026-03-11 00:00:00,22.6,52.0,844,105,10,Active,Active,Active
SNS_002410,Inderlok,2026-03-11 00:00:00,22.2,62.7,673,54,9,Active,Active,Active
SNS_002411,Rajiv Chowk,2026-03-11 01:00:00,21.3,60.7,740,126,6,Active,Active,Active
SNS_002412,Kashmere Gate,2026-03-11 01:00:00,22.1,45.4,476,103,8,Active,Active,Active
SNS_002413,New Delhi,2026-03-11 01:00:00,24.0,61.8,582,127,8,Active,Active,Active
SNS_002414,Hauz Khas,2026-03-11 01:00:00,22.8,54.5,728,126,3,Active,Active,Active
SNS_002415,Botanical Garden,2026-03-11 01:00:00,22.3,64.3,666,110,4,Active,Active,Active
SNS_002416,Janakpuri West,2026-03-11 01:00:00,22.9,62.1,837,52,9,Active,Active,Active
SNS_002417,Lajpat Nagar,2026-03-11 01:00:00,22.1,47.9,473,102,0,Active,Active,Active
SNS_002418,Central Secretariat,2026-03-11 01:00:00,22.2,60.8,526,111,1,Active,Active,Active
SNS_002419,Yamuna Bank,2026-03-11 01:00:00,22.3,46.7,488,124,8,Active,Active,Active
SNS_002420,Inderlok,2026-03-11 01:00:00,22.7,54.6,744,40,0,Active,Active,Active
SNS_002421,Rajiv Chowk,2026-03-11 02:00:00,21.8,58.8,704,128,2,Active,Active,Active
SNS_002422,Kashmere Gate,2026-03-11 02:00:00,21.6,59.0,765,60,1,Active,Active,Active
SNS_002423,New Delhi,2026-03-11 02:00:00,21.9,50.0,541,108,7,Active,Active,Active
SNS_002424,Hauz Khas,2026-03-11 02:00:00,22.7,63.4,778,59,0,Active,Active,Active
SNS_002425,Botanical Garden,2026-03-11 02:00:00,21.8,63.6,481,141,10,Active,Active,Active
SNS_002426,Janakpuri West,2026-03-11 02:00:00,21.9,47.1,763,149,10,Active,Active,Active
SNS_002427,Lajpat Nagar,2026-03-11 02:00:00,21.8,57.2,790,73,6,Active,Active,Active
SNS_002428,Central Secretariat,2026-03-11 02:00:00,22.3,61.7,763,57,6,Active,Active,Active
SNS_002429,Yamuna Bank,2026-03-11 02:00:00,22.3,58.3,738,142,10,Active,Active,Active
SNS_002430,Inderlok,2026-03-11 02:00:00,21.1,57.8,536,70,1,Active,Active,Active
SNS_002431,Rajiv Chowk,2026-03-11 03:00:00,23.3,57.2,514,149,7,Active,Active,Active
SNS_002432,Kashmere Gate,2026-03-11 03:00:00,24.5,55.5,461,106,10,Active,Active,Active
SNS_002433,New Delhi,2026-03-11 03:00:00,24.0,52.4,793,122,0,Active,Active,Active
SNS_002434,Hauz Khas,2026-03-11 03:00:00,21.8,51.1,637,121,7,Active,Active,Active
SNS_002435,Botanical Garden,2026-03-11 03:00:00,24.1,52.0,457,126,6,Active,Active,Active
SNS_002436,Janakpuri West,2026-03-11 03:00:00,22.2,57.7,478,52,5,Active,Active,Active
SNS_002437,Lajpat Nagar,2026-03-11 03:00:00,22.8,56.3,761,68,0,Active,Active,Active
SNS_002438,Central Secretariat,2026-03-11 03:00:00,21.4,60.4,691,133,0,Active,Active,Active
SNS_002439,Yamuna Bank,2026-03-11 03:00:00,22.3,45.2,552,145,9,Active,Active,Active
SNS_002440,Inderlok,2026-03-11 03:00:00,24.3,58.9,721,60,2,Active,Active,Active
SNS_002441,Rajiv Chowk,2026-03-11 04:00:00,21.6,51.0,596,92,10,Active,Active,Active
SNS_002442,Kashmere Gate,2026-03-11 04:00:00,24.0,51.6,821,112,7,Active,Active,Active
SNS_002443,New Delhi,2026-03-11 04:00:00,23.6,52.4,523,104,8,Active,Active,Active
SNS_002444,Hauz Khas,2026-03-11 04:00:00,24.2,60.2,576,40,1,Active,Active,Active
SNS_002445,Botanical Garden,2026-03-11 04:00:00,22.5,56.7,753,58,6,Active,Active,Active
SNS_002446,Janakpuri West,2026-03-11 04:00:00,23.0,53.9,810,94,9,Active,Active,Active
SNS_002447,Lajpat Nagar,2026-03-11 04:00:00,23.6,45.9,796,48,1,Active,Active,Active
SNS_002448,Central Secretariat,2026-03-11 04:00:00,21.7,47.7,801,111,6,Active,Active,Active
SNS_002449,Yamuna Bank,2026-03-11 04:00:00,22.7,63.8,813,102,10,Active,Active,Active
SNS_002450,Inderlok,2026-03-11 04:00:00,23.7,63.2,554,65,2,Active,Active,Active
SNS_002451,Rajiv Chowk,2026-03-11 05:00:00,21.8,63.9,461,71,6,Active,Active,Active
SNS_002452,Kashmere Gate,2026-03-11 05:00:00,23.1,63.3,595,92,1,Active,Active,Active
SNS_002453,New Delhi,2026-03-11 05:00:00,22.5,58.8,761,48,0,Active,Active,Active
SNS_002454,Hauz Khas,2026-03-11 05:00:00,22.4,49.3,521,79,0,Active,Active,Active
SNS_002455,Botanical Garden,2026-03-11 05:00:00,24.2,64.7,672,147,8,Active,Active,Active
SNS_002456,Janakpuri West,2026-03-11 05:00:00,21.2,52.8,519,47,2,Active,Active,Active
SNS_002457,Lajpat Nagar,2026-03-11 05:00:00,21.6,61.1,530,68,4,Active,Active,Active
SNS_002458,Central Secretariat,2026-03-11 05:00:00,21.8,59.8,637,43,4,Active,Active,Active
SNS_002459,Yamuna Bank,2026-03-11 05:00:00,21.7,47.9,790,150,5,Active,Active,Active
SNS_002460,Inderlok,2026-03-11 05:00:00,22.0,45.5,703,44,10,Active,Active,Active
SNS_002461,Rajiv Chowk,2026-03-11 06:00:00,21.1,59.0,830,43,193,Active,Active,Active
SNS_002462,Kashmere Gate,2026-03-11 06:00:00,24.0,49.0,454,97,236,Active,Active,Active
SNS_002463,New Delhi,2026-03-11 06:00:00,23.6,64.7,729,143,335,Active,Active,Active
SNS_002464,Hauz Khas,2026-03-11 06:00:00,21.8,50.2,682,83,352,Active,Active,Active
SNS_002465,Botanical Garden,2026-03-11 06:00:00,24.3,49.8,742,129,177,Active,Active,Active
SNS_002466,Janakpuri West,2026-03-11 06:00:00,21.3,60.3,842,52,158,Active,Active,Active
SNS_002467,Lajpat Nagar,2026-03-11 06:00:00,23.1,48.2,648,58,307,Active,Active,Active
SNS_002468,Central Secretariat,2026-03-11 06:00:00,24.2,53.1,727,144,249,Active,Active,Active
SNS_002469,Yamuna Bank,2026-03-11 06:00:00,24.2,50.8,625,77,248,Active,Active,Active
SNS_002470,Inderlok,2026-03-11 06:00:00,23.3,49.9,843,133,145,Active,Active,Active
SNS_002471,Rajiv Chowk,2026-03-11 07:00:00,21.1,63.9,788,74,376,Active,Active,Active
SNS_002472,Kashmere Gate,2026-03-11 07:00:00,23.0,64.2,468,57,235,Active,Active,Active
SNS_002473,New Delhi,2026-03-11 07:00:00,22.2,59.0,466,111,106,Active,Active,Active
SNS_002474,Hauz Khas,2026-03-11 07:00:00,22.0,52.4,714,62,179,Active,Active,Active
SNS_002475,Botanical Garden,2026-03-11 07:00:00,22.4,55.6,838,76,335,Active,Active,Active
SNS_002476,Janakpuri West,2026-03-11 07:00:00,23.9,52.9,561,123,144,Active,Under Maintenance,Active
SNS_002477,Lajpat Nagar,2026-03-11 07:00:00,24.2,49.8,697,120,212,Active,Active,Active
SNS_002478,Central Secretariat,2026-03-11 07:00:00,23.5,51.4,478,136,273,Active,Active,Active
SNS_002479,Yamuna Bank,2026-03-11 07:00:00,22.9,48.1,788,74,298,Inactive,Active,Active
SNS_002480,Inderlok,2026-03-11 07:00:00,22.5,56.2,581,128,294,Active,Active,Active
SNS_002481,Rajiv Chowk,2026-03-11 08:00:00,23.3,51.7,613,126,832,Active,Active,Active
SNS_002482,Kashmere Gate,2026-03-11 08:00:00,23.8,61.7,488,110,1336,Active,Active,Active
SNS_002483,New Delhi,2026-03-11 08:00:00,21.3,52.1,616,131,809,Active,Active,Active
SNS_002484,Hauz Khas,2026-03-11 08:00:00,22.2,52.1,466,47,1066,Active,Active,Active
SNS_002485,Botanical Garden,2026-03-11 08:00:00,24.0,54.7,644,67,1276,Active,Active,Active
SNS_002486,Janakpuri West,2026-03-11 08:00:00,22.1,57.4,452,46,1333,Active,Active,Active
SNS_002487,Lajpat Nagar,2026-03-11 08:00:00,21.2,47.1,772,49,1317,Active,Active,Active
SNS_002488,Central Secretariat,2026-03-11 08:00:00,21.4,61.8,739,78,1069,Active,Active,Active
SNS_002489,Yamuna Bank,2026-03-11 08:00:00,23.8,51.8,834,49,993,Active,Inactive,Active
SNS_002490,Inderlok,2026-03-11 08:00:00,22.9,58.4,836,139,883,Active,Inactive,Active
SNS_002491,Rajiv Chowk,2026-03-11 09:00:00,21.9,59.2,782,119,785,Active,Active,Active
SNS_002492,Kashmere Gate,2026-03-11 09:00:00,23.0,57.8,842,98,548,Active,Active,Active
SNS_002493,New Delhi,2026-03-11 09:00:00,21.4,55.7,803,123,1456,Active,Active,Active
SNS_002494,Hauz Khas,2026-03-11 09:00:00,22.2,53.3,583,86,1329,Active,Active,Active
SNS_002495,Botanical Garden,2026-03-11 09:00:00,24.3,58.6,615,131,693,Active,Active,Active
SNS_002496,Janakpuri West,2026-03-11 09:00:00,22.5,57.5,529,57,1251,Active,Active,Active
SNS_002497,Lajpat Nagar,2026-03-11 09:00:00,23.5,50.9,615,113,768,Active,Active,Active
SNS_002498,Central Secretariat,2026-03-11 09:00:00,22.9,52.0,707,80,872,Active,Active,Active
SNS_002499,Yamuna Bank,2026-03-11 09:00:00,23.6,63.1,829,62,742,Active,Active,Active
SNS_002500,Inderlok,2026-03-11 09:00:00,21.3,52.8,812,78,728,Active,Active,Active
SNS_002501,Rajiv Chowk,2026-03-11 10:00:00,21.1,46.5,533,127,1245,Active,Active,Active
SNS_002502,Kashmere Gate,2026-03-11 10:00:00,22.0,50.4,665,81,1110,Active,Active,Active
SNS_002503,New Delhi,2026-03-11 10:00:00,21.1,62.0,552,56,685,Active,Active,Active
SNS_002504,Hauz Khas,2026-03-11 10:00:00,23.1,47.7,530,40,1191,Active,Active,Active
SNS_002505,Botanical Garden,2026-03-11 10:00:00,24.3,60.8,523,47,1492,Active,Active,Active
SNS_002506,Janakpuri West,2026-03-11 10:00:00,23.6,45.0,663,58,1483,Active,Active,Active
SNS_002507,Lajpat Nagar,2026-03-11 10:00:00,21.1,61.4,563,79,1254,Active,Active,Active
SNS_002508,Central Secretariat,2026-03-11 10:00:00,23.0,56.7,469,64,893,Active,Active,Active
SNS_002509,Yamuna Bank,2026-03-11 10:00:00,23.5,61.9,845,69,1125,Active,Active,Active
SNS_002510,Inderlok,2026-03-11 10:00:00,23.2,63.4,769,96,1345,Active,Under Maintenance,Active
SNS_002511,Rajiv Chowk,2026-03-11 11:00:00,21.2,64.2,486,44,346,Active,Active,Active
SNS_002512,Kashmere Gate,2026-03-11 11:00:00,22.7,53.2,593,42,219,Active,Active,Active
SNS_002513,New Delhi,2026-03-11 11:00:00,21.2,63.3,578,149,311,Active,Active,Active
SNS_002514,Hauz Khas,2026-03-11 11:00:00,22.6,49.4,635,138,185,Active,Active,Active
SNS_002515,Botanical Garden,2026-03-11 11:00:00,21.5,59.8,725,143,163,Active,Active,Active
SNS_002516,Janakpuri West,2026-03-11 11:00:00,23.9,57.5,632,107,240,Active,Active,Active
SNS_002517,Lajpat Nagar,2026-03-11 11:00:00,22.2,58.6,482,54,399,Active,Active,Active
SNS_002518,Central Secretariat,2026-03-11 11:00:00,23.1,56.3,658,112,275,Active,Active,Active
SNS_002519,Yamuna Bank,2026-03-11 11:00:00,24.5,52.6,606,70,298,Active,Active,Active
SNS_002520,Inderlok,2026-03-11 11:00:00,23.2,47.2,751,105,352,Active,Active,Active
SNS_002521,Rajiv Chowk,2026-03-11 12:00:00,21.8,57.2,678,47,264,Active,Active,Active
SNS_002522,Kashmere Gate,2026-03-11 12:00:00,24.2,58.4,849,89,277,Active,Active,Active
SNS_002523,New Delhi,2026-03-11 12:00:00,21.4,58.9,657,124,137,Active,Active,Active
SNS_002524,Hauz Khas,2026-03-11 12:00:00,22.2,51.8,484,62,217,Active,Active,Active
SNS_002525,Botanical Garden,2026-03-11 12:00:00,22.8,50.2,532,139,304,Active,Active,Active
SNS_002526,Janakpuri West,2026-03-11 12:00:00,21.8,46.7,828,48,367,Active,Active,Active
SNS_002527,Lajpat Nagar,2026-03-11 12:00:00,22.8,59.6,452,67,357,Active,Active,Active
SNS_002528,Central Secretariat,2026-03-11 12:00:00,21.5,60.0,818,77,376,Active,Active,Active
SNS_002529,Yamuna Bank,2026-03-11 12:00:00,22.2,51.6,752,51,269,Active,Active,Active
SNS_002530,Inderlok,2026-03-11 12:00:00,24.1,57.4,578,43,295,Active,Active,Active
SNS_002531,Rajiv Chowk,2026-03-11 13:00:00,21.9,59.0,734,60,140,Active,Active,Active
SNS_002532,Kashmere Gate,2026-03-11 13:00:00,24.2,59.0,713,128,247,Active,Active,Active
SNS_002533,New Delhi,2026-03-11 13:00:00,21.6,62.8,456,60,186,Active,Active,Active
SNS_002534,Hauz Khas,2026-03-11 13:00:00,24.4,47.2,767,133,311,Active,Under Maintenance,Active
SNS_002535,Botanical Garden,2026-03-11 13:00:00,22.9,64.0,543,55,359,Active,Active,Active
SNS_002536,Janakpuri West,2026-03-11 13:00:00,21.6,51.6,827,119,349,Active,Active,Active
SNS_002537,Lajpat Nagar,2026-03-11 13:00:00,23.8,63.1,711,78,219,Active,Active,Active
SNS_002538,Central Secretariat,2026-03-11 13:00:00,24.1,65.0,769,112,310,Active,Active,Active
SNS_002539,Yamuna Bank,2026-03-11 13:00:00,24.0,53.6,737,42,128,Active,Active,Active
SNS_002540,Inderlok,2026-03-11 13:00:00,23.0,45.8,628,118,382,Active,Active,Active
SNS_002541,Rajiv Chowk,2026-03-11 14:00:00,21.2,62.3,624,132,105,Active,Active,Active
SNS_002542,Kashmere Gate,2026-03-11 14:00:00,22.6,52.0,520,148,211,Active,Active,Active
SNS_002543,New Delhi,2026-03-11 14:00:00,24.4,46.4,607,74,359,Active,Active,Active
SNS_002544,Hauz Khas,2026-03-11 14:00:00,22.4,50.4,844,135,251,Active,Active,Active
SNS_002545,Botanical Garden,2026-03-11 14:00:00,21.8,53.2,774,150,172,Active,Active,Active
SNS_002546,Janakpuri West,2026-03-11 14:00:00,24.4,47.0,711,113,165,Active,Active,Active
SNS_002547,Lajpat Nagar,2026-03-11 14:00:00,23.4,64.6,563,108,290,Active,Active,Active
SNS_002548,Central Secretariat,2026-03-11 14:00:00,23.9,49.1,795,90,329,Active,Active,Active
SNS_002549,Yamuna Bank,2026-03-11 14:00:00,22.5,53.2,578,134,296,Active,Active,Active
SNS_002550,Inderlok,2026-03-11 14:00:00,21.1,46.2,614,142,341,Active,Active,Active
SNS_002551,Rajiv Chowk,2026-03-11 15:00:00,24.1,49.6,762,150,396,Active,Active,Active
SNS_002552,Kashmere Gate,2026-03-11 15:00:00,24.4,64.1,576,150,129,Active,Active,Active
SNS_002553,New Delhi,2026-03-11 15:00:00,24.0,61.5,822,69,101,Active,Active,Active
SNS_002554,Hauz Khas,2026-03-11 15:00:00,22.8,49.7,781,111,392,Active,Active,Active
SNS_002555,Botanical Garden,2026-03-11 15:00:00,23.6,55.1,751,124,232,Active,Active,Active
SNS_002556,Janakpuri West,2026-03-11 15:00:00,21.9,45.8,652,102,290,Active,Active,Active
SNS_002557,Lajpat Nagar,2026-03-11 15:00:00,24.3,58.1,849,42,152,Active,Active,Active
SNS_002558,Central Secretariat,2026-03-11 15:00:00,22.0,51.6,847,48,176,Active,Active,Active
SNS_002559,Yamuna Bank,2026-03-11 15:00:00,22.3,51.7,773,40,252,Active,Active,Active
SNS_002560,Inderlok,2026-03-11 15:00:00,22.4,63.5,531,129,231,Active,Active,Active
SNS_002561,Rajiv Chowk,2026-03-11 16:00:00,22.6,46.4,450,85,147,Active,Active,Active
SNS_002562,Kashmere Gate,2026-03-11 16:00:00,23.2,60.3,838,48,252,Active,Active,Active
SNS_002563,New Delhi,2026-03-11 16:00:00,21.7,57.2,668,84,361,Active,Active,Active
SNS_002564,Hauz Khas,2026-03-11 16:00:00,24.3,64.0,753,121,305,Active,Active,Active
SNS_002565,Botanical Garden,2026-03-11 16:00:00,21.4,55.6,844,91,237,Active,Active,Active
SNS_002566,Janakpuri West,2026-03-11 16:00:00,22.9,47.1,567,99,342,Active,Active,Active
SNS_002567,Lajpat Nagar,2026-03-11 16:00:00,22.6,59.1,654,118,127,Active,Active,Active
SNS_002568,Central Secretariat,2026-03-11 16:00:00,24.3,57.7,820,54,239,Active,Active,Active
SNS_002569,Yamuna Bank,2026-03-11 16:00:00,23.5,58.0,767,79,255,Active,Active,Active
SNS_002570,Inderlok,2026-03-11 16:00:00,21.0,56.5,624,71,120,Inactive,Active,Active
SNS_002571,Rajiv Chowk,2026-03-11 17:00:00,22.9,54.2,725,136,1471,Active,Active,Active
SNS_002572,Kashmere Gate,2026-03-11 17:00:00,21.1,59.8,559,43,815,Active,Active,Active
SNS_002573,New Delhi,2026-03-11 17:00:00,24.4,51.7,504,147,1139,Active,Active,Active
SNS_002574,Hauz Khas,2026-03-11 17:00:00,23.5,51.2,600,64,964,Active,Active,Active
SNS_002575,Botanical Garden,2026-03-11 17:00:00,24.4,55.2,584,78,995,Active,Active,Active
SNS_002576,Janakpuri West,2026-03-11 17:00:00,21.7,51.2,489,134,795,Active,Active,Active
SNS_002577,Lajpat Nagar,2026-03-11 17:00:00,24.3,56.0,519,75,952,Active,Active,Active
SNS_002578,Central Secretariat,2026-03-11 17:00:00,23.7,47.1,457,89,564,Active,Active,Active
SNS_002579,Yamuna Bank,2026-03-11 17:00:00,21.1,47.2,462,137,1359,Active,Active,Active
SNS_002580,Inderlok,2026-03-11 17:00:00,21.1,53.9,527,55,1432,Active,Active,Active
SNS_002581,Rajiv Chowk,2026-03-11 18:00:00,21.8,59.4,534,65,933,Active,Active,Active
SNS_002582,Kashmere Gate,2026-03-11 18:00:00,21.7,58.6,598,145,652,Active,Active,Active
SNS_002583,New Delhi,2026-03-11 18:00:00,22.1,50.8,653,90,1409,Active,Active,Active
SNS_002584,Hauz Khas,2026-03-11 18:00:00,23.5,57.0,519,42,1126,Active,Active,Active
SNS_002585,Botanical Garden,2026-03-11 18:00:00,22.5,63.8,712,115,856,Active,Active,Active
SNS_002586,Janakpuri West,2026-03-11 18:00:00,21.6,63.0,695,41,1253,Active,Active,Active
SNS_002587,Lajpat Nagar,2026-03-11 18:00:00,23.1,63.8,504,99,1339,Active,Active,Active
SNS_002588,Central Secretariat,2026-03-11 18:00:00,22.6,53.6,673,148,834,Active,Active,Active
SNS_002589,Yamuna Bank,2026-03-11 18:00:00,22.3,56.9,647,112,748,Active,Active,Active
SNS_002590,Inderlok,2026-03-11 18:00:00,23.1,59.8,810,46,645,Active,Active,Active
SNS_002591,Rajiv Chowk,2026-03-11 19:00:00,23.6,53.1,730,49,1440,Active,Active,Active
SNS_002592,Kashmere Gate,2026-03-11 19:00:00,22.7,46.1,461,98,1116,Active,Active,Active
SNS_002593,New Delhi,2026-03-11 19:00:00,24.3,51.8,550,135,553,Active,Active,Active
SNS_002594,Hauz Khas,2026-03-11 19:00:00,24.3,55.7,728,62,573,Active,Active,Active
SNS_002595,Botanical Garden,2026-03-11 19:00:00,22.8,61.4,781,71,775,Active,Active,Active
SNS_002596,Janakpuri West,2026-03-11 19:00:00,24.1,64.9,578,112,1090,Active,Active,Active
SNS_002597,Lajpat Nagar,2026-03-11 19:00:00,24.4,58.4,499,117,978,Active,Active,Active
SNS_002598,Central Secretariat,2026-03-11 19:00:00,22.1,55.1,585,129,805,Active,Active,Active
SNS_002599,Yamuna Bank,2026-03-11 19:00:00,21.6,49.1,540,53,719,Active,Active,Active
SNS_002600,Inderlok,2026-03-11 19:00:00,23.8,46.1,482,73,1190,Active,Active,Active
SNS_002601,Rajiv Chowk,2026-03-11 20:00:00,23.4,59.6,711,56,598,Active,Active,Active
SNS_002602,Kashmere Gate,2026-03-11 20:00:00,24.0,47.5,535,102,1447,Active,Active,Active
SNS_002603,New Delhi,2026-03-11 20:00:00,21.3,49.1,506,118,1268,Active,Active,Active
SNS_002604,Hauz Khas,2026-03-11 20:00:00,23.5,53.1,465,147,1037,Active,Active,Active
