id,train_id,station_name,arrival_time,departure_time,stop_sequence,day_type,platform
SCH_001651,TRN_017,Sant Surdas (Sihi),08:26:01,08:26:31,33,Saturday,2
SCH_001652,TRN_017,Raja Nahar Singh,08:28:40,08:30:40,34,Saturday,1
SCH_001653,TRN_017,Kashmere Gate,06:48:00,06:50:00,1,Sunday,2
SCH_001654,TRN_017,Lal Quila,06:52:16,06:52:46,2,Sunday,1
SCH_001655,TRN_017,Jama Masjid,06:55:21,06:55:51,3,Sunday,2
SCH_001656,TRN_017,Delhi Gate,06:58:50,06:59:20,4,Sunday,1
SCH_001657,TRN_017,ITO,07:01:57,07:02:27,5,Sunday,2
SCH_001658,TRN_017,Mandi House,07:05:04,07:05:34,6,Sunday,1
SCH_001659,TRN_017,Janpath,07:08:20,07:08:50,7,Sunday,2
SCH_001660,TRN_017,Central Secretariat,07:11:16,07:11:46,8,Sunday,1
SCH_001661,TRN_017,Khan Market,07:14:04,07:14:34,9,Sunday,2
SCH_001662,TRN_017,Jawaharlal Nehru Stadium,07:16:43,07:17:13,10,Sunday,1
SCH_001663,TRN_017,Jangpura,07:19:25,07:19:55,11,Sunday,2
SCH_001664,TRN_017,Lajpat Nagar,07:22:16,07:22:46,12,Sunday,1
SCH_001665,TRN_017,Moolchand,07:25:00,07:25:30,13,Sunday,2
SCH_001666,TRN_017,Kailash Colony,07:27:54,07:28:24,14,Sunday,1
SCH_001667,TRN_017,Nehru Place,07:31:00,07:31:30,15,Sunday,2
SCH_001668,TRN_017,Kalkaji Mandir,07:34:23,07:34:53,16,Sunday,1
SCH_001669,TRN_017,Govind Puri,07:37:08,07:37:38,17,Sunday,2
SCH_001670,TRN_017,Harkesh Nagar Okhla,07:40:09,07:40:39,18,Sunday,1
SCH_001671,TRN_017,Jasola Apollo,07:43:14,07:43:44,19,Sunday,2
SCH_001672,TRN_017,Sarita Vihar,07:46:25,07:46:55,20,Sunday,1
SCH_001673,TRN_017,Mohan Estate,07:49:55,07:50:25,21,Sunday,2
SCH_001674,TRN_017,Tughlakabad,07:53:08,07:53:38,22,Sunday,1
SCH_001675,TRN_017,Badarpur Border,07:55:59,07:56:29,23,Sunday,2
SCH_001676,TRN_017,Sarai,07:58:45,07:59:15,24,Sunday,1
SCH_001677,TRN_017,NHPC Chowk,08:02:03,08:02:33,25,Sunday,2
SCH_001678,TRN_017,Mewala Maharajpur,08:05:25,08:05:55,26,Sunday,1
SCH_001679,TRN_017,Sector 28,08:08:26,08:08:56,27,Sunday,2
SCH_001680,TRN_017,Badkhal Mor,08:11:42,08:12:12,28,Sunday,1
SCH_001681,TRN_017,Old Faridabad,08:14:53,08:15:23,29,Sunday,2
SCH_001682,TRN_017,Neelam Chowk Ajronda,08:18:10,08:18:40,30,Sunday,1
SCH_001683,TRN_017,Bata Chowk,08:21:11,08:21:41,31,Sunday,2
SCH_001684,TRN_017,Escorts Mujesar,08:24:10,08:24:40,32,Sunday,1
SCH_001685,TRN_017,Sant Surdas (Sihi),08:26:50,08:27:20,33,Sunday,2
SCH_001686,TRN_017,Raja Nahar Singh,08:30:06,08:32:06,34,Sunday,1
SCH_001687,TRN_018,Janakpuri West,07:51:00,07:53:00,1,Weekday,2
SCH_001688,TRN_018,Dabri Mor - Janakpuri South,07:55:22,07:55:52,2,Weekday,1
SCH_001689,TRN_018,Dashrathpuri,07:58:02,07:58:32,3,Weekday,2
SCH_001690,TRN_018,Palam,08:00:40,08:01:10,4,Weekday,1
SCH_001691,TRN_018,Sadar Bazar Cantonment,08:03:56,08:04:26,5,Weekday,2
SCH_001692,TRN_018,Terminal 1 IGI Airport,08:07:00,08:07:30,6,Weekday,1
SCH_001693,TRN_018,Shankar Vihar,08:10:01,08:10:31,7,Weekday,2
SCH_001694,TRN_018,Vasant Vihar,08:12:42,08:13:12,8,Weekday,1
SCH_001695,TRN_018,Munirka,08:16:10,08:16:40,9,Weekday,2
SCH_001696,TRN_018,R.K. Puram,08:19:36,08:20:06,10,Weekday,1
SCH_001697,TRN_018,IIT Delhi,08:22:40,08:23:10,11,Weekday,2
SCH_001698,TRN_018,Hauz Khas,08:25:51,08:26:21,12,Weekday,1
SCH_001699,TRN_018,Panchsheel Park,08:28:24,08:28:54,13,Weekday,2
SCH_001700,TRN_018,Chirag Delhi,08:31:27,08:31:57,14,Weekday,1
SCH_001701,TRN_018,Greater Kailash,08:33:59,08:34:29,15,Weekday,2
SCH_001702,TRN_018,Nehru Enclave,08:37:22,08:37:52,16,Weekday,1
SCH_001703,TRN_018,Kalkaji Mandir,08:40:46,08:41:16,17,Weekday,2
SCH_001704,TRN_018,Okhla NSIC,08:43:20,08:43:50,18,Weekday,1
SCH_001705,TRN_018,Sukhdev Vihar,08:46:50,08:47:20,19,Weekday,2
SCH_001706,TRN_018,Jamia Millia Islamia,08:50:12,08:50:42,20,Weekday,1
SCH_001707,TRN_018,Okhla Vihar,08:53:24,08:53:54,21,Weekday,2
SCH_001708,TRN_018,Jasola Vihar Shaheen Bagh,08:55:57,08:56:27,22,Weekday,1
SCH_001709,TRN_018,Kalindi Kunj,08:59:15,08:59:45,23,Weekday,2
SCH_001710,TRN_018,Okhla Bird Sanctuary,09:01:45,09:02:15,24,Weekday,1
SCH_001711,TRN_018,Botanical Garden,09:04:41,09:06:41,25,Weekday,2
SCH_001712,TRN_018,Janakpuri West,07:51:00,07:53:00,1,Saturday,2
SCH_001713,TRN_018,Dabri Mor - Janakpuri South,07:55:53,07:56:23,2,Saturday,1
SCH_001714,TRN_018,Dashrathpuri,07:59:03,07:59:33,3,Saturday,2
SCH_001715,TRN_018,Palam,08:01:47,08:02:17,4,Saturday,1
SCH_001716,TRN_018,Sadar Bazar Cantonment,08:04:21,08:04:51,5,Saturday,2
SCH_001717,TRN_018,Terminal 1 IGI Airport,08:07:36,08:08:06,6,Saturday,1
SCH_001718,TRN_018,Shankar Vihar,08:10:15,08:10:45,7,Saturday,2
SCH_001719,TRN_018,Vasant Vihar,08:12:45,08:13:15,8,Saturday,1
SCH_001720,TRN_018,Munirka,08:15:28,08:15:58,9,Saturday,2
SCH_001721,TRN_018,R.K. Puram,08:18:30,08:19:00,10,Saturday,1
SCH_001722,TRN_018,IIT Delhi,08:21:29,08:21:59,11,Saturday,2
SCH_001723,TRN_018,Hauz Khas,08:24:22,08:24:52,12,Saturday,1
SCH_001724,TRN_018,Panchsheel Park,08:26:55,08:27:25,13,Saturday,2
SCH_001725,TRN_018,Chirag Delhi,08:30:04,08:30:34,14,Saturday,1
SCH_001726,TRN_018,Greater Kailash,08:33:14,08:33:44,15,Saturday,2
SCH_001727,TRN_018,Nehru Enclave,08:36:26,08:36:56,16,Saturday,1
SCH_001728,TRN_018,Kalkaji Mandir,08:39:55,08:40:25,17,Saturday,2
SCH_001729,TRN_018,Okhla NSIC,08:43:04,08:43:34,18,Saturday,1
SCH_001730,TRN_018,Sukhdev Vihar,08:46:32,08:47:02,19,Saturday,2
SCH_001731,TRN_018,Jamia Millia Islamia,08:49:32,08:50:02,20,Saturday,1
SCH_001732,TRN_018,Okhla Vihar,08:52:44,08:53:14,21,Saturday,2
SCH_001733,TRN_018,Jasola Vihar Shaheen Bagh,08:55:45,08:56:15,22,Saturday,1
SCH_001734,TRN_018,Kalindi Kunj,08:58:16,08:58:46,23,Saturday,2
SCH_001735,TRN_018,Okhla Bird Sanctuary,09:00:46,09:01:16,24,Saturday,1
SCH_001736,TRN_018,Botanical Garden,09:03:50,09:05:50,25,Saturday,2
SCH_001737,TRN_018,Janakpuri West,07:51:00,07:53:00,1,Sunday,2
SCH_001738,TRN_018,Dabri Mor - Janakpuri South,07:55:26,07:55:56,2,Sunday,1
SCH_001739,TRN_018,Dashrathpuri,07:57:56,07:58:26,3,Sunday,2
SCH_001740,TRN_018,Palam,08:00:27,08:00:57,4,Sunday,1
SCH_001741,TRN_018,Sadar Bazar Cantonment,08:03:30,08:04:00,5,Sunday,2
SCH_001742,TRN_018,Terminal 1 IGI Airport,08:06:46,08:07:16,6,Sunday,1
SCH_001743,TRN_018,Shankar Vihar,08:09:33,08:10:03,7,Sunday,2
SCH_001744,TRN_018,Vasant Vihar,08:12:37,08:13:07,8,Sunday,1
SCH_001745,TRN_018,Munirka,08:15:25,08:15:55,9,Sunday,2
SCH_001746,TRN_018,R.K. Puram,08:17:56,08:18:26,10,Sunday,1
SCH_001747,TRN_018,IIT Delhi,08:20:58,08:21:28,11,Sunday,2
SCH_001748,TRN_018,Hauz Khas,08:24:20,08:24:50,12,Sunday,1
SCH_001749,TRN_018,Panchsheel Park,08:27:34,08:28:04,13,Sunday,2
SCH_001750,TRN_018,Chirag Delhi,08:30:47,08:31:17,14,Sunday,1
SCH_001751,TRN_018,Greater Kailash,08:33:44,08:34:14,15,Sunday,2
SCH_001752,TRN_018,Nehru Enclave,08:37:05,08:37:35,16,Sunday,1
SCH_001753,TRN_018,Kalkaji Mandir,08:40:35,08:41:05,17,Sunday,2
SCH_001754,TRN_018,Okhla NSIC,08:44:03,08:44:33,18,Sunday,1
SCH_001755,TRN_018,Sukhdev Vihar,08:46:44,08:47:14,19,Sunday,2
SCH_001756,TRN_018,Jamia Millia Islamia,08:49:20,08:49:50,20,Sunday,1
SCH_001757,TRN_018,Okhla Vihar,08:52:48,08:53:18,21,Sunday,2
SCH_001758,TRN_018,Jasola Vihar Shaheen Bagh,08:55:24,08:55:54,22,Sunday,1
SCH_001759,TRN_018,Kalindi Kunj,08:58:27,08:58:57,23,Sunday,2
SCH_001760,TRN_018,Okhla Bird Sanctuary,09:01:06,09:01:36,24,Sunday,1
SCH_001761,TRN_018,Botanical Garden,09:03:51,09:05:51,25,Sunday,2
SCH_001762,TRN_019,Dwarka Sector 21,08:54:00,08:56:00,1,Weekday,2
SCH_001763,TRN_019,Dwarka Sector 8,08:58:39,08:59:09,2,Weekday,1
SCH_001764,TRN_019,Dwarka Sector 9,09:01:42,09:02:12,3,Weekday,2
SCH_001765,TRN_019,Dwarka Sector 10,09:04:28,09:04:58,4,Weekday,1
SCH_001766,TRN_019,Dwarka Sector 11,09:07:50,09:08:20,5,Weekday,2
SCH_001767,TRN_019,Dwarka Sector 12,09:10:42,09:11:12,6,Weekday,1
SCH_001768,TRN_019,Dwarka Sector 13,09:13:29,09:13:59,7,Weekday,2
SCH_001769,TRN_019,Dwarka Sector 14,09:16:49,09:17:19,8,Weekday,1
SCH_001770,TRN_019,Dwarka,09:19:44,09:20:14,9,Weekday,2
SCH_001771,TRN_019,Dwarka Mor,09:22:19,09:22:49,10,Weekday,1
SCH_001772,TRN_019,Nawada,09:25:12,09:25:42,11,Weekday,2
SCH_001773,TRN_019,Uttam Nagar West,09:28:07,09:28:37,12,Weekday,1
SCH_001774,TRN_019,Uttam Nagar East,09:31:06,09:31:36,13,Weekday,2
SCH_001775,TRN_019,Janakpuri West,09:34:12,09:34:42,14,Weekday,1
SCH_001776,TRN_019,Janakpuri East,09:36:57,09:37:27,15,Weekday,2
SCH_001777,TRN_019,Uttam Nagar,09:40:11,09:40:41,16,Weekday,1
SCH_001778,TRN_019,Tilak Nagar,09:42:55,09:43:25,17,Weekday,2
SCH_001779,TRN_019,Subhash Nagar,09:45:44,09:46:14,18,Weekday,1
SCH_001780,TRN_019,Tagore Garden,09:48:57,09:49:27,19,Weekday,2
SCH_001781,TRN_019,Rajouri Garden,09:52:19,09:52:49,20,Weekday,1
SCH_001782,TRN_019,Ramesh Nagar,09:55:43,09:56:13,21,Weekday,2
SCH_001783,TRN_019,Moti Nagar,09:58:18,09:58:48,22,Weekday,1
SCH_001784,TRN_019,Kirti Nagar,10:01:29,10:01:59,23,Weekday,2
SCH_001785,TRN_019,Shadipur,10:04:53,10:05:23,24,Weekday,1
SCH_001786,TRN_019,Patel Nagar,10:08:04,10:08:34,25,Weekday,2
SCH_001787,TRN_019,Rajendra Place,10:11:22,10:11:52,26,Weekday,1
SCH_001788,TRN_019,Karol Bagh,10:13:54,10:14:24,27,Weekday,2
SCH_001789,TRN_019,Jhandewalan,10:16:29,10:16:59,28,Weekday,1
SCH_001790,TRN_019,R K Ashram Marg,10:19:24,10:19:54,29,Weekday,2
SCH_001791,TRN_019,Rajiv Chowk,10:22:18,10:22:48,30,Weekday,1
SCH_001792,TRN_019,Barakhamba Road,10:25:12,10:25:42,31,Weekday,2
SCH_001793,TRN_019,Mandi House,10:28:17,10:28:47,32,Weekday,1
SCH_001794,TRN_019,Supreme Court,10:31:17,10:31:47,33,Weekday,2
SCH_001795,TRN_019,Indraprastha,10:33:50,10:34:20,34,Weekday,1
SCH_001796,TRN_019,Yamuna Bank,10:37:00,10:37:30,35,Weekday,2
SCH_001797,TRN_019,Akshardham,10:39:30,10:40:00,36,Weekday,1
SCH_001798,TRN_019,Mayur Vihar-I,10:42:44,10:43:14,37,Weekday,2
SCH_001799,TRN_019,Mayur Vihar Extension,10:45:24,10:45:54,38,Weekday,1
SCH_001800,TRN_019,New Ashok Nagar,10:47:59,10:48:29,39,Weekday,2
SCH_001801,TRN_019,Noida Sector 15,10:51:00,10:51:30,40,Weekday,1
SCH_001802,TRN_019,Noida Sector 16,10:54:24,10:54:54,41,Weekday,2
SCH_001803,TRN_019,Noida Sector 18,10:57:21,10:57:51,42,Weekday,1
SCH_001804,TRN_019,Botanical Garden,11:00:32,11:01:02,43,Weekday,2
SCH_001805,TRN_019,Golf Course,11:03:52,11:04:22,44,Weekday,1
SCH_001806,TRN_019,Noida City Centre,11:06:43,11:07:13,45,Weekday,2
SCH_001807,TRN_019,Noida Sector 34,11:09:49,11:10:19,46,Weekday,1
SCH_001808,TRN_019,Noida Sector 52,11:13:13,11:13:43,47,Weekday,2
SCH_001809,TRN_019,Noida Sector 61,11:15:49,11:16:19,48,Weekday,1
SCH_001810,TRN_019,Noida Sector 59,11:19:16,11:19:46,49,Weekday,2
SCH_001811,TRN_019,Noida Sector 62,11:22:19,11:22:49,50,Weekday,1
SCH_001812,TRN_019,Noida Electronic City,11:25:47,11:27:47,51,Weekday,2
SCH_001813,TRN_019,Dwarka Sector 21,08:54:00,08:56:00,1,Saturday,2
SCH_001814,TRN_019,Dwarka Sector 8,08:58:14,08:58:44,2,Saturday,1
SCH_001815,TRN_019,Dwarka Sector 9,09:00:57,09:01:27,3,Saturday,2
SCH_001816,TRN_019,Dwarka Sector 10,09:04:24,09:04:54,4,Saturday,1
SCH_001817,TRN_019,Dwarka Sector 11,09:07:49,09:08:19,5,Saturday,2
SCH_001818,TRN_019,Dwarka Sector 12,09:11:03,09:11:33,6,Saturday,1
SCH_001819,TRN_019,Dwarka Sector 13,09:14:29,09:14:59,7,Saturday,2
SCH_001820,TRN_019,Dwarka Sector 14,09:17:35,09:18:05,8,Saturday,1
SCH_001821,TRN_019,Dwarka,09:20:35,09:21:05,9,Saturday,2
SCH_001822,TRN_019,Dwarka Mor,09:23:22,09:23:52,10,Saturday,1
SCH_001823,TRN_019,Nawada,09:25:54,09:26:24,11,Saturday,2
SCH_001824,TRN_019,Uttam Nagar West,09:29:23,09:29:53,12,Saturday,1
SCH_001825,TRN_019,Uttam Nagar East,09:31:57,09:32:27,13,Saturday,2
SCH_001826,TRN_019,Janakpuri West,09:35:10,09:35:40,14,Saturday,1
SCH_001827,TRN_019,Janakpuri East,09:38:39,09:39:09,15,Saturday,2
SCH_001828,TRN_019,Uttam Nagar,09:41:26,09:41:56,16,Saturday,1
SCH_001829,TRN_019,Tilak Nagar,09:44:53,09:45:23,17,Saturday,2
SCH_001830,TRN_019,Subhash Nagar,09:47:57,09:48:27,18,Saturday,1
SCH_001831,TRN_019,Tagore Garden,09:51:03,09:51:33,19,Saturday,2
SCH_001832,TRN_019,Rajouri Garden,09:54:15,09:54:45,20,Saturday,1
SCH_001833,TRN_019,Ramesh Nagar,09:56:47,09:57:17,21,Saturday,2
SCH_001834,TRN_019,Moti Nagar,09:59:28,09:59:58,22,Saturday,1
SCH_001835,TRN_019,Kirti Nagar,10:02:57,10:03:27,23,Saturday,2
SCH_001836,TRN_019,Shadipur,10:06:21,10:06:51,24,Saturday,1
SCH_001837,TRN_019,Patel Nagar,10:09:11,10:09:41,25,Saturday,2
SCH_001838,TRN_019,Rajendra Place,10:11:42,10:12:12,26,Saturday,1
SCH_001839,TRN_019,Karol Bagh,10:14:25,10:14:55,27,Saturday,2
SCH_001840,TRN_019,Jhandewalan,10:17:32,10:18:02,28,Saturday,1
SCH_001841,TRN_019,R K Ashram Marg,10:20:11,10:20:41,29,Saturday,2
SCH_001842,TRN_019,Rajiv Chowk,10:23:29,10:23:59,30,Saturday,1
SCH_001843,TRN_019,Barakhamba Road,10:26:51,10:27:21,31,Saturday,2
SCH_001844,TRN_019,Mandi House,10:30:06,10:30:36,32,Saturday,1
SCH_001845,TRN_019,Supreme Court,10:33:28,10:33:58,33,Saturday,2
SCH_001846,TRN_019,Indraprastha,10:36:23,10:36:53,34,Saturday,1
SCH_001847,TRN_019,Yamuna Bank,10:39:52,10:40:22,35,Saturday,2
SCH_001848,TRN_019,Akshardham,10:42:26,10:42:56,36,Saturday,1
SCH_001849,TRN_019,Mayur Vihar-I,10:45:15,10:45:45,37,Saturday,2
SCH_001850,TRN_019,Mayur Vihar Extension,10:47:55,10:48:25,38,Saturday,1
SCH_001851,TRN_019,New Ashok Nagar,10:51:01,10:51:31,39,Saturday,2
SCH_001852,TRN_019,Noida Sector 15,10:53:46,10:54:16,40,Saturday,1
SCH_001853,TRN_019,Noida Sector 16,10:56:52,10:57:22,41,Saturday,2
SCH_001854,TRN_019,Noida Sector 18,11:00:15,11:00:45,42,Saturday,1
SCH_001855,TRN_019,Botanical Garden,11:03:39,11:04:09,43,Saturday,2
SCH_001856,TRN_019,Golf Course,11:06:33,11:07:03,44,Saturday,1
SCH_001857,TRN_019,Noida City Centre,11:09:46,11:10:16,45,Saturday,2
SCH_001858,TRN_019,Noida Sector 34,11:13:13,11:13:43,46,Saturday,1
SCH_001859,TRN_019,Noida Sector 52,11:16:17,11:16:47,47,Saturday,2
SCH_001860,TRN_019,Noida Sector 61,11:19:08,11:19:38,48,Saturday,1
SCH_001861,TRN_019,Noida Sector 59,11:22:02,11:22:32,49,Saturday,2
SCH_001862,TRN_019,Noida Sector 62,11:25:20,11:25:50,50,Saturday,1
SCH_001863,TRN_019,Noida Electronic City,11:28:37,11:30:37,51,Saturday,2
SCH_001864,TRN_019,Dwarka Sector 21,08:54:00,08:56:00,1,Sunday,2
SCH_001865,TRN_019,Dwarka Sector 8,08:58:50,08:59:20,2,Sunday,1
SCH_001866,TRN_019,Dwarka Sector 9,09:02:04,09:02:34,3,Sunday,2
SCH_001867,TRN_019,Dwarka Sector 10,09:05:20,09:05:50,4,Sunday,1
SCH_001868,TRN_019,Dwarka Sector 11,09:07:55,09:08:25,5,Sunday,2
SCH_001869,TRN_019,Dwarka Sector 12,09:10:57,09:11:27,6,Sunday,1
SCH_001870,TRN_019,Dwarka Sector 13,09:14:14,09:14:44,7,Sunday,2
SCH_001871,TRN_019,Dwarka Sector 14,09:17:06,09:17:36,8,Sunday,1
SCH_001872,TRN_019,Dwarka,09:19:39,09:20:09,9,Sunday,2
SCH_001873,TRN_019,Dwarka Mor,09:22:15,09:22:45,10,Sunday,1
SCH_001874,TRN_019,Nawada,09:25:12,09:25:42,11,Sunday,2
SCH_001875,TRN_019,Uttam Nagar West,09:27:56,09:28:26,12,Sunday,1
SCH_001876,TRN_019,Uttam Nagar East,09:31:19,09:31:49,13,Sunday,2
SCH_001877,TRN_019,Janakpuri West,09:33:53,09:34:23,14,Sunday,1
SCH_001878,TRN_019,Janakpuri East,09:36:44,09:37:14,15,Sunday,2
SCH_001879,TRN_019,Uttam Nagar,09:39:52,09:40:22,16,Sunday,1
SCH_001880,TRN_019,Tilak Nagar,09:43:11,09:43:41,17,Sunday,2
SCH_001881,TRN_019,Subhash Nagar,09:46:20,09:46:50,18,Sunday,1
SCH_001882,TRN_019,Tagore Garden,09:49:28,09:49:58,19,Sunday,2
SCH_001883,TRN_019,Rajouri Garden,09:52:23,09:52:53,20,Sunday,1
SCH_001884,TRN_019,Ramesh Nagar,09:55:42,09:56:12,21,Sunday,2
SCH_001885,TRN_019,Moti Nagar,09:58:32,09:59:02,22,Sunday,1
SCH_001886,TRN_019,Kirti Nagar,10:01:03,10:01:33,23,Sunday,2
SCH_001887,TRN_019,Shadipur,10:04:13,10:04:43,24,Sunday,1
SCH_001888,TRN_019,Patel Nagar,10:07:00,10:07:30,25,Sunday,2
SCH_001889,TRN_019,Rajendra Place,10:10:20,10:10:50,26,Sunday,1
SCH_001890,TRN_019,Karol Bagh,10:13:18,10:13:48,27,Sunday,2
SCH_001891,TRN_019,Jhandewalan,10:16:19,10:16:49,28,Sunday,1
SCH_001892,TRN_019,R K Ashram Marg,10:19:03,10:19:33,29,Sunday,2
SCH_001893,TRN_019,Rajiv Chowk,10:21:55,10:22:25,30,Sunday,1
SCH_001894,TRN_019,Barakhamba Road,10:25:00,10:25:30,31,Sunday,2
SCH_001895,TRN_019,Mandi House,10:28:30,10:29:00,32,Sunday,1
SCH_001896,TRN_019,Supreme Court,10:31:24,10:31:54,33,Sunday,2
SCH_001897,TRN_019,Indraprastha,10:34:21,10:34:51,34,Sunday,1
SCH_001898,TRN_019,Yamuna Bank,10:37:02,10:37:32,35,Sunday,2
SCH_001899,TRN_019,Akshardham,10:40:15,10:40:45,36,Sunday,1
SCH_001900,TRN_019,Mayur Vihar-I,10:43:22,10:43:52,37,Sunday,2
SCH_001901,TRN_019,Mayur Vihar Extension,10:46:34,10:47:04,38,Sunday,1
SCH_001902,TRN_019,New Ashok Nagar,10:49:28,10:49:58,39,Sunday,2
SCH_001903,TRN_019,Noida Sector 15,10:52:03,10:52:33,40,Sunday,1
SCH_001904,TRN_019,Noida Sector 16,10:55:22,10:55:52,41,Sunday,2
SCH_001905,TRN_019,Noida Sector 18,10:58:31,10:59:01,42,Sunday,1
SCH_001906,TRN_019,Botanical Garden,11:01:19,11:01:49,43,Sunday,2
SCH_001907,TRN_019,Golf Course,11:04:40,11:05:10,44,Sunday,1
SCH_001908,TRN_019,Noida City Centre,11:07:25,11:07:55,45,Sunday,2
SCH_001909,TRN_019,Noida Sector 34,11:10:40,11:11:10,46,Sunday,1
SCH_001910,TRN_019,Noida Sector 52,11:13:14,11:13:44,47,Sunday,2
SCH_001911,TRN_019,Noida Sector 61,11:15:49,11:16:19,48,Sunday,1
SCH_001912,TRN_019,Noida Sector 59,11:18:36,11:19:06,49,Sunday,2
SCH_001913,TRN_019,Noida Sector 62,11:21:15,11:21:45,50,Sunday,1
SCH_001914,TRN_019,Noida Electronic City,11:24:09,11:26:09,51,Sunday,2
SCH_001915,TRN_020,Majlis Park,09:57:00,09:59:00,1,Weekday,2
SCH_001916,TRN_020,Azadpur,10:01:50,10:02:20,2,Weekday,1
SCH_001917,TRN_020,Shalimar Bagh,10:05:00,10:05:30,3,Weekday,2
SCH_001918,TRN_020,Netaji Subhash Place,10:07:39,10:08:09,4,Weekday,1
SCH_001919,TRN_020,Shakurpur,10:10:56,10:11:26,5,Weekday,2
SCH_001920,TRN_020,Punjabi Bagh West,10:13:50,10:14:20,6,Weekday,1
SCH_001921,TRN_020,ESI Basaidarapur,10:16:40,10:17:10,7,Weekday,2
SCH_001922,TRN_020,Rajouri Garden,10:19:33,10:20:03,8,Weekday,1
SCH_001923,TRN_020,Mayapuri Cantonment,10:22:09,10:22:39,9,Weekday,2
SCH_001924,TRN_020,Delhi Cantt,10:24:44,10:25:14,10,Weekday,1
SCH_001925,TRN_020,Durgabai Deshmukh South Campus,10:27:14,10:27:44,11,Weekday,2
SCH_001926,TRN_020,Sir M. Vishveshwaraya Moti Bagh,10:30:44,10:31:14,12,Weekday,1
SCH_001927,TRN_020,Bhikaji Cama Place,10:33:33,10:34:03,13,Weekday,2
SCH_001928,TRN_020,Sarojini Nagar,10:36:31,10:37:01,14,Weekday,1
SCH_001929,TRN_020,Dilli Haat - INA,10:39:24,10:39:54,15,Weekday,2
SCH_001930,TRN_020,South Extension,10:42:42,10:43:12,16,Weekday,1
SCH_001931,TRN_020,Lajpat Nagar,10:45:29,10:45:59,17,Weekday,2
SCH_001932,TRN_020,Vinobapuri,10:48:05,10:48:35,18,Weekday,1
SCH_001933,TRN_020,Ashram,10:50:43,10:51:13,19,Weekday,2
SCH_001934,TRN_020,Hazrat Nizamuddin,10:53:18,10:53:48,20,Weekday,1
SCH_001935,TRN_020,Mayur Vihar-I,10:55:59,10:56:29,21,Weekday,2
SCH_001936,TRN_020,Mayur Vihar Pocket 1,10:58:56,10:59:26,22,Weekday,1
SCH_001937,TRN_020,Trilokpuri Sanjay Lake,11:01:54,11:02:24,23,Weekday,2
SCH_001938,TRN_020,East Vinod Nagar - Mayur Vihar-II,11:04:59,11:05:29,24,Weekday,1
SCH_001939,TRN_020,Mandawali - West Vinod Nagar,11:08:04,11:08:34,25,Weekday,2
SCH_001940,TRN_020,IP Extension,11:11:06,11:11:36,26,Weekday,1
SCH_001941,TRN_020,Anand Vihar ISBT,11:14:02,11:14:32,27,Weekday,2
SCH_001942,TRN_020,Karkarduma,11:16:38,11:17:08,28,Weekday,1
SCH_001943,TRN_020,Karkarduma Court,11:19:09,11:19:39,29,Weekday,2
SCH_001944,TRN_020,Krishna Nagar,11:21:44,11:22:14,30,Weekday,1
SCH_001945,TRN_020,East Azad Nagar,11:24:36,11:25:06,31,Weekday,2
SCH_001946,TRN_020,Jafrabad,11:27:41,11:28:11,32,Weekday,1
SCH_001947,TRN_020,Maujpur - Babarpur,11:30:16,11:30:46,33,Weekday,2
SCH_001948,TRN_020,Gokulpuri,11:33:24,11:33:54,34,Weekday,1
SCH_001949,TRN_020,Johri Enclave,11:36:32,11:37:02,35,Weekday,2
SCH_001950,TRN_020,Shiv Vihar,11:39:52,11:41:52,36,Weekday,1
SCH_001951,TRN_020,Majlis Park,09:57:00,09:59:00,1,Saturday,2
SCH_001952,TRN_020,Azadpur,10:01:55,10:02:25,2,Saturday,1
SCH_001953,TRN_020,Shalimar Bagh,10:04:49,10:05:19,3,Saturday,2
SCH_001954,TRN_020,Netaji Subhash Place,10:07:19,10:07:49,4,Saturday,1
SCH_001955,TRN_020,Shakurpur,10:10:07,10:10:37,5,Saturday,2
SCH_001956,TRN_020,Punjabi Bagh West,10:13:03,10:13:33,6,Saturday,1
SCH_001957,TRN_020,ESI Basaidarapur,10:15:57,10:16:27,7,Saturday,2
SCH_001958,TRN_020,Rajouri Garden,10:19:16,10:19:46,8,Saturday,1
SCH_001959,TRN_020,Mayapuri Cantonment,10:21:51,10:22:21,9,Saturday,2
SCH_001960,TRN_020,Delhi Cantt,10:25:07,10:25:37,10,Saturday,1
SCH_001961,TRN_020,Durgabai Deshmukh South Campus,10:28:34,10:29:04,11,Saturday,2
SCH_001962,TRN_020,Sir M. Vishveshwaraya Moti Bagh,10:31:39,10:32:09,12,Saturday,1
SCH_001963,TRN_020,Bhikaji Cama Place,10:35:06,10:35:36,13,Saturday,2
SCH_001964,TRN_020,Sarojini Nagar,10:37:51,10:38:21,14,Saturday,1
SCH_001965,TRN_020,Dilli Haat - INA,10:40:57,10:41:27,15,Saturday,2
SCH_001966,TRN_020,South Extension,10:44:00,10:44:30,16,Saturday,1
SCH_001967,TRN_020,Lajpat Nagar,10:46:40,10:47:10,17,Saturday,2
SCH_001968,TRN_020,Vinobapuri,10:49:53,10:50:23,18,Saturday,1
SCH_001969,TRN_020,Ashram,10:52:47,10:53:17,19,Saturday,2
SCH_001970,TRN_020,Hazrat Nizamuddin,10:55:27,10:55:57,20,Saturday,1
SCH_001971,TRN_020,Mayur Vihar-I,10:58:05,10:58:35,21,Saturday,2
