id,train_id,station_name,timestamp,occupancy,capacity,occupancy_percentage,crowd_level
REC_001958,TRN_084,Vishwa Vidyalaya,2026-03-25 11:47:00,409,2400,17.04,Low
REC_001959,TRN_118,Dilli Haat - INA,2026-03-15 22:11:00,778,2400,32.42,Low
REC_001960,TRN_125,Keshav Puram,2026-03-24 17:12:00,1952,2400,81.33,High
REC_001961,TRN_188,Kashmere Gate,2026-03-30 14:05:00,398,2400,16.58,Low
REC_001962,TRN_182,Jamia Millia Islamia,2026-03-16 06:30:00,524,1500,34.93,Low
REC_001963,TRN_161,Mandawali - West Vinod Nagar,2026-03-05 12:41:00,1004,1800,55.78,Medium
REC_001964,TRN_149,Hauz Khas,2026-03-30 07:54:00,1428,2200,64.91,Medium
REC_001965,TRN_068,Hauz Khas,2026-03-14 18:35:00,1561,1500,104.07,Critical
REC_001966,TRN_038,Mansarovar Park,2026-03-15 09:55:00,2370,2200,107.73,Critical
REC_001967,TRN_105,Dwarka,2026-03-11 19:33:00,1312,1500,87.47,High
REC_001968,TRN_170,Pratap Nagar,2026-03-11 10:00:00,1691,1800,93.94,High
REC_001969,TRN_163,Uttam Nagar,2026-03-18 18:19:00,1344,1500,89.6,High
REC_001970,TRN_085,Nehru Place,2026-03-27 10:48:00,1820,2200,82.73,High
REC_001971,TRN_047,Botanical Garden,2026-03-15 16:59:00,1067,1800,59.28,Medium
REC_001972,TRN_135,Khan Market,2026-03-04 11:11:00,1048,1500,69.87,Medium
REC_001973,TRN_182,Chirag Delhi,2026-03-11 16:25:00,784,1500,52.27,Medium
REC_001974,TRN_050,Hauz Khas,2026-03-11 17:40:00,2638,2400,109.92,Critical
REC_001975,TRN_154,Mayur Vihar Extension,2026-03-07 22:06:00,1515,2200,68.86,Medium
REC_001976,TRN_047,Botanical Garden,2026-03-04 07:00:00,274,1800,15.22,Low
REC_001977,TRN_054,Shalimar Bagh,2026-03-24 08:50:00,1602,1800,89.0,High
REC_001978,TRN_181,Mayur Vihar Pocket 1,2026-03-02 16:10:00,1179,2200,53.59,Medium
REC_001979,TRN_041,Shalimar Bagh,2026-03-23 09:35:00,1608,1500,107.2,Critical
REC_001980,TRN_148,Badarpur Border,2026-03-20 17:10:00,1325,1500,88.33,High
REC_001981,TRN_147,Terminal 1 IGI Airport,2026-03-16 11:43:00,540,2400,22.5,Low
REC_001982,TRN_090,Neelam Chowk Ajronda,2026-03-13 18:59:00,1422,1800,79.0,High
REC_001983,TRN_016,Arthala,2026-03-07 07:24:00,737,1500,49.13,Medium
REC_001984,TRN_200,Majlis Park,2026-03-16 09:02:00,1607,1500,107.13,Critical
REC_001985,TRN_110,Azadpur,2026-03-04 15:19:00,1218,1800,67.67,Medium
REC_001986,TRN_012,Shastri Park,2026-03-16 08:30:00,1482,1800,82.33,High
REC_001987,TRN_145,Sant Surdas (Sihi),2026-03-12 11:41:00,275,1800,15.28,Low
REC_001988,TRN_143,Malviya Nagar,2026-03-20 12:11:00,890,1800,49.44,Medium
REC_001989,TRN_097,Green Park,2026-03-12 16:09:00,352,2200,16.0,Low
REC_001990,TRN_149,Dabri Mor - Janakpuri South,2026-03-06 20:25:00,2383,2200,108.32,Critical
REC_001991,TRN_065,Janakpuri West,2026-03-30 15:46:00,1368,2400,57.0,Medium
REC_001992,TRN_007,Raj Bagh,2026-03-07 20:06:00,2081,2200,94.59,High
REC_001993,TRN_082,Harkesh Nagar Okhla,2026-03-19 14:41:00,1479,2200,67.23,Medium
REC_001994,TRN_111,Noida Sector 34,2026-03-20 06:19:00,323,1500,21.53,Low
REC_001995,TRN_070,Khan Market,2026-03-23 10:35:00,1206,1500,80.4,High
REC_001996,TRN_073,ITO,2026-03-20 07:41:00,842,1800,46.78,Medium
REC_001997,TRN_070,Govind Puri,2026-03-23 17:54:00,1446,1500,96.4,Critical
REC_001998,TRN_086,Lal Quila,2026-03-16 15:14:00,577,1500,38.47,Low
REC_001999,TRN_184,Rithala,2026-03-19 12:36:00,760,2200,34.55,Low
REC_002000,TRN_043,Sultanpur,2026-03-03 22:09:00,1280,2200,58.18,Medium
REC_002001,TRN_088,Central Secretariat,2026-03-19 14:21:00,370,1500,24.67,Low
REC_002002,TRN_159,Panchsheel Park,2026-03-05 13:21:00,653,1500,43.53,Medium
REC_002003,TRN_143,Saket,2026-03-28 09:10:00,1859,1800,103.28,Critical
REC_002004,TRN_124,Shyam Park,2026-03-13 07:43:00,888,2200,40.36,Medium
REC_002005,TRN_068,Sukhdev Vihar,2026-03-09 16:58:00,506,1500,33.73,Low
REC_002006,TRN_067,Sarai,2026-03-30 18:37:00,2422,2400,100.92,Critical
REC_002007,TRN_175,GTB Nagar,2026-03-05 11:20:00,923,2200,41.95,Medium
REC_002008,TRN_040,Sukhdev Vihar,2026-03-07 09:02:00,1796,1800,99.78,Critical
REC_002009,TRN_089,New Delhi,2026-03-07 21:36:00,1353,2200,61.5,Medium
REC_002010,TRN_183,Vishwa Vidyalaya,2026-03-01 20:50:00,1384,1800,76.89,High
REC_002011,TRN_042,Noida Sector 18,2026-03-19 11:23:00,812,1800,45.11,Medium
REC_002012,TRN_067,Jasola Apollo,2026-03-14 22:40:00,837,2400,34.88,Low
REC_002013,TRN_097,Chhattarpur,2026-03-26 15:45:00,1085,2200,49.32,Medium
REC_002014,TRN_145,Sarita Vihar,2026-03-02 19:34:00,1744,1800,96.89,Critical
REC_002015,TRN_082,Jawaharlal Nehru Stadium,2026-03-19 08:55:00,2083,2200,94.68,High
REC_002016,TRN_048,Ghitorni,2026-03-28 22:07:00,1349,2200,61.32,Medium
REC_002017,TRN_036,Janpath,2026-03-30 15:09:00,455,2200,20.68,Low
REC_002018,TRN_080,Keshav Puram,2026-03-30 10:28:00,2040,2200,92.73,High
REC_002019,TRN_168,Karkarduma,2026-03-22 09:31:00,1356,1500,90.4,High
REC_002020,TRN_013,Vishwa Vidyalaya,2026-03-19 11:08:00,1401,2200,63.68,Medium
REC_002021,TRN_115,Uttam Nagar East,2026-03-10 15:39:00,830,1800,46.11,Medium
REC_002022,TRN_047,Janakpuri West,2026-03-16 11:06:00,777,1800,43.17,Medium
REC_002023,TRN_072,Rajiv Chowk,2026-03-13 22:49:00,912,1800,50.67,Medium
REC_002024,TRN_041,East Azad Nagar,2026-03-21 16:16:00,862,1500,57.47,Medium
REC_002025,TRN_188,Samaypur Badli,2026-03-17 22:43:00,1629,2400,67.88,Medium
REC_002026,TRN_144,Haiderpur Badli Mor,2026-03-13 13:08:00,538,1800,29.89,Low
REC_002027,TRN_186,Noida Sector 62,2026-03-21 18:32:00,1715,2200,77.95,High
REC_002028,TRN_141,Raja Nahar Singh,2026-03-05 18:09:00,1182,1500,78.8,High
REC_002029,TRN_019,Tilak Nagar,2026-03-04 20:35:00,2531,2400,105.46,Critical
REC_002030,TRN_012,Rohini West,2026-03-01 16:30:00,682,1800,37.89,Low
REC_002031,TRN_200,Shalimar Bagh,2026-03-25 17:42:00,1229,1500,81.93,High
REC_002032,TRN_150,East Vinod Nagar - Mayur Vihar-II,2026-03-20 22:20:00,657,2400,27.38,Low
REC_002033,TRN_047,Nehru Enclave,2026-03-11 08:34:00,1375,1800,76.39,High
REC_002034,TRN_035,Adarsh Nagar,2026-03-08 11:07:00,1290,2400,53.75,Medium
REC_002035,TRN_097,Dilli Haat - INA,2026-03-29 17:12:00,2147,2200,97.59,Critical
REC_002036,TRN_056,Moolchand,2026-03-19 10:23:00,1527,1500,101.8,Critical
REC_002037,TRN_104,Rajouri Garden,2026-03-23 18:12:00,1775,2200,80.68,High
REC_002038,TRN_009,Netaji Subhash Place,2026-03-16 18:45:00,2081,2400,86.71,High
REC_002039,TRN_081,Anand Vihar ISBT,2026-03-01 12:59:00,959,1800,53.28,Medium
REC_002040,TRN_192,Neelam Chowk Ajronda,2026-03-11 19:40:00,1550,1500,103.33,Critical
REC_002041,TRN_042,Shadipur,2026-03-09 10:47:00,1911,1800,106.17,Critical
REC_002042,TRN_128,Munirka,2026-03-19 20:21:00,1690,1800,93.89,High
REC_002043,TRN_158,Dabri Mor - Janakpuri South,2026-03-19 08:10:00,1874,1800,104.11,Critical
REC_002044,TRN_153,Janakpuri East,2026-03-23 07:08:00,1436,2200,65.27,Medium
REC_002045,TRN_080,Arthala,2026-03-23 09:58:00,1647,2200,74.86,Medium
REC_002046,TRN_065,Jasola Vihar Shaheen Bagh,2026-03-03 07:07:00,1117,2400,46.54,Medium
REC_002047,TRN_030,Tis Hazari,2026-03-19 17:10:00,2316,2400,96.5,Critical
REC_002048,TRN_030,Rohini East,2026-03-07 09:56:00,2628,2400,109.5,Critical
REC_002049,TRN_019,Dwarka Sector 11,2026-03-04 16:26:00,1131,2400,47.12,Medium
REC_002050,TRN_113,Shastri Nagar,2026-03-26 18:02:00,1752,2400,73.0,Medium
REC_002051,TRN_092,Major Mohit Sharma Rajendra Nagar,2026-03-02 16:44:00,440,2200,20.0,Low
REC_002052,TRN_044,Seelampur,2026-03-24 22:09:00,387,1800,21.5,Low
REC_002053,TRN_137,Tis Hazari,2026-03-21 21:28:00,852,2400,35.5,Low
REC_002054,TRN_052,Badkhal Mor,2026-03-26 08:11:00,1384,1800,76.89,High
REC_002055,TRN_127,Noida Sector 61,2026-03-27 15:19:00,1087,2400,45.29,Medium
REC_002056,TRN_091,Vasant Vihar,2026-03-09 10:39:00,1521,1500,101.4,Critical
REC_002057,TRN_089,Sultanpur,2026-03-07 17:45:00,1556,2200,70.73,Medium
REC_002058,TRN_008,Kalkaji Mandir,2026-03-18 16:54:00,639,1500,42.6,Medium
REC_002059,TRN_093,Kalindi Kunj,2026-03-10 21:18:00,1229,2400,51.21,Medium
REC_002060,TRN_095,Golf Course,2026-03-29 21:11:00,407,1800,22.61,Low
REC_002061,TRN_162,Sector 28,2026-03-01 11:02:00,498,1800,27.67,Low
REC_002062,TRN_022,NHPC Chowk,2026-03-19 19:09:00,1383,1500,92.2,High
REC_002063,TRN_003,Mayur Vihar-I,2026-03-13 22:09:00,791,1500,52.73,Medium
REC_002064,TRN_193,Shahdara,2026-03-21 09:07:00,1510,1800,83.89,High
REC_002065,TRN_005,Civil Lines,2026-03-14 14:14:00,892,2200,40.55,Medium
REC_002066,TRN_185,Anand Vihar ISBT,2026-03-13 20:10:00,1593,2200,72.41,Medium
REC_002067,TRN_082,Jawaharlal Nehru Stadium,2026-03-05 19:17:00,2141,2200,97.32,Critical
REC_002068,TRN_115,Shadipur,2026-03-05 11:52:00,874,1800,48.56,Medium
REC_002069,TRN_195,Botanical Garden,2026-03-07 11:56:00,1651,2400,68.79,Medium
REC_002070,TRN_051,Shyam Park,2026-03-24 15:14:00,586,1800,32.56,Low
REC_002071,TRN_128,Sadar Bazar Cantonment,2026-03-25 07:01:00,993,1800,55.17,Medium
REC_002072,TRN_015,Trilokpuri Sanjay Lake,2026-03-21 08:58:00,2082,2400,86.75,High
REC_002073,TRN_182,Panchsheel Park,2026-03-08 22:37:00,1032,1500,68.8,Medium
REC_002074,TRN_115,Supreme Court,2026-03-11 16:51:00,1177,1800,65.39,Medium
REC_002075,TRN_093,R.K. Puram,2026-03-22 06:29:00,1043,2400,43.46,Medium
REC_002076,TRN_189,Dabri Mor - Janakpuri South,2026-03-02 14:05:00,497,2200,22.59,Low
REC_002077,TRN_162,Lal Quila,2026-03-23 10:36:00,1705,1800,94.72,High
REC_002078,TRN_077,Major Mohit Sharma Rajendra Nagar,2026-03-06 09:14:00,1758,1800,97.67,Critical
REC_002079,TRN_130,Shakurpur,2026-03-15 15:39:00,844,2200,38.36,Low
REC_002080,TRN_047,Dashrathpuri,2026-03-25 18:25:00,1498,1800,83.22,High
REC_002081,TRN_073,Bata Chowk,2026-03-27 20:17:00,1569,1800,87.17,High
REC_002082,TRN_166,Sukhdev Vihar,2026-03-08 16:41:00,708,1500,47.2,Medium
REC_002083,TRN_079,Haiderpur Badli Mor,2026-03-16 16:36:00,460,2400,19.17,Low
REC_002084,TRN_069,Panchsheel Park,2026-03-24 19:40:00,1653,2200,75.14,High
REC_002085,TRN_111,Noida Sector 62,2026-03-27 16:02:00,664,1500,44.27,Medium
REC_002086,TRN_045,Akshardham,2026-03-22 08:17:00,2233,2200,101.5,Critical
REC_002087,TRN_007,Mohan Nagar,2026-03-19 07:15:00,1388,2200,63.09,Medium
REC_002088,TRN_162,Khan Market,2026-03-05 22:16:00,722,1800,40.11,Medium
REC_002089,TRN_132,Dwarka,2026-03-22 22:48:00,1134,2200,51.55,Medium
REC_002090,TRN_106,Azadpur,2026-03-08 21:39:00,783,2200,35.59,Low
REC_002091,TRN_145,Jawaharlal Nehru Stadium,2026-03-09 19:54:00,1562,1800,86.78,High
REC_002092,TRN_091,Okhla Vihar,2026-03-21 11:22:00,893,1500,59.53,Medium
REC_002093,TRN_044,Inderlok,2026-03-03 20:32:00,1673,1800,92.94,High
REC_002094,TRN_157,Mohan Estate,2026-03-22 15:32:00,412,2200,18.73,Low
REC_002095,TRN_183,New Delhi,2026-03-14 18:27:00,1895,1800,105.28,Critical
REC_002096,TRN_018,Nehru Enclave,2026-03-14 09:06:00,1379,1500,91.93,High
REC_002097,TRN_110,Mayapuri Cantonment,2026-03-01 19:45:00,1324,1800,73.56,Medium
REC_002098,TRN_151,Netaji Subhash Place,2026-03-04 07:02:00,969,2200,44.05,Medium
REC_002099,TRN_075,Kalkaji Mandir,2026-03-19 09:46:00,1660,2200,75.45,High
REC_002100,TRN_026,Rohini West,2026-03-13 13:44:00,446,1800,24.78,Low
REC_002101,TRN_104,Mandawali - West Vinod Nagar,2026-03-27 20:42:00,2053,2200,93.32,High
REC_002102,TRN_004,South Extension,2026-03-10 12:31:00,623,2200,28.32,Low
REC_002103,TRN_004,Krishna Nagar,2026-03-02 11:24:00,905,2200,41.14,Medium
REC_002104,TRN_148,Jawaharlal Nehru Stadium,2026-03-12 16:57:00,332,1500,22.13,Low
REC_002105,TRN_167,Keshav Puram,2026-03-04 08:46:00,1554,1800,86.33,High
REC_002106,TRN_187,Shaheed Sthal,2026-03-20 17:10:00,1653,1800,91.83,High
REC_002107,TRN_136,Tughlakabad,2026-03-13 09:34:00,1755,1800,97.5,Critical
REC_002108,TRN_042,Dwarka Sector 11,2026-03-25 17:29:00,1860,1800,103.33,Critical
REC_002109,TRN_191,Azadpur,2026-03-01 06:36:00,382,2400,15.92,Low
REC_002110,TRN_092,Shaheed Nagar,2026-03-27 22:08:00,1120,2200,50.91,Medium
REC_002111,TRN_063,Sadar Bazar Cantonment,2026-03-23 17:56:00,1486,1500,99.07,Critical
REC_002112,TRN_024,MG Road,2026-03-09 22:07:00,273,1800,15.17,Low
REC_002113,TRN_131,Kashmere Gate,2026-03-28 09:42:00,1934,1800,107.44,Critical
REC_002114,TRN_124,Dilshad Garden,2026-03-28 07:19:00,1399,2200,63.59,Medium
REC_002115,TRN_197,Arthala,2026-03-23 19:55:00,2006,2200,91.18,High
REC_002116,TRN_063,Palam,2026-03-08 09:35:00,1225,1500,81.67,High
REC_002117,TRN_142,Pitampura,2026-03-07 16:09:00,1231,2200,55.95,Medium
REC_002118,TRN_019,Noida Sector 52,2026-03-17 19:37:00,2291,2400,95.46,Critical
REC_002119,TRN_162,Kalkaji Mandir,2026-03-01 20:19:00,1646,1800,91.44,High
REC_002120,TRN_020,Shalimar Bagh,2026-03-30 07:28:00,639,1800,35.5,Low
REC_002121,TRN_125,Keshav Puram,2026-03-20 13:43:00,1401,2400,58.38,Medium
REC_002122,TRN_133,Jor Bagh,2026-03-06 08:51:00,2085,2400,86.88,High
REC_002123,TRN_004,ESI Basaidarapur,2026-03-08 18:26:00,1841,2200,83.68,High
REC_002124,TRN_018,Botanical Garden,2026-03-25 21:39:00,747,1500,49.8,Medium
REC_002125,TRN_086,NHPC Chowk,2026-03-28 08:28:00,1611,1500,107.4,Critical
REC_002126,TRN_155,Pitampura,2026-03-24 18:02:00,2478,2400,103.25,Critical
REC_002127,TRN_105,Kirti Nagar,2026-03-14 08:12:00,1489,1500,99.27,Critical
REC_002128,TRN_065,Palam,2026-03-01 16:04:00,973,2400,40.54,Medium
REC_002129,TRN_030,Kashmere Gate,2026-03-26 21:22:00,761,2400,31.71,Low
REC_002130,TRN_007,Inderlok,2026-03-22 10:06:00,1762,2200,80.09,High
REC_002131,TRN_131,Jangpura,2026-03-16 17:39:00,1611,1800,89.5,High
REC_002132,TRN_069,Sadar Bazar Cantonment,2026-03-19 22:23:00,1357,2200,61.68,Medium
REC_002133,TRN_084,Rajiv Chowk,2026-03-14 12:03:00,1628,2400,67.83,Medium
REC_002134,TRN_158,Shankar Vihar,2026-03-20 19:09:00,1790,1800,99.44,Critical
REC_002135,TRN_039,Udyog Bhawan,2026-03-16 09:20:00,1263,1500,84.2,High
REC_002136,TRN_145,Nehru Place,2026-03-03 11:27:00,1181,1800,65.61,Medium
REC_002137,TRN_005,Chawri Bazar,2026-03-01 09:38:00,1959,2200,89.05,High
REC_002138,TRN_190,Sikanderpur,2026-03-13 19:11:00,1623,1500,108.2,Critical
REC_002139,TRN_058,Shaheed Sthal,2026-03-17 22:29:00,807,2200,36.68,Low
REC_002140,TRN_113,Hindon River,2026-03-26 22:26:00,1481,2400,61.71,Medium
REC_002141,TRN_173,Pitampura,2026-03-30 07:16:00,736,2400,30.67,Low
REC_002142,TRN_122,Mewala Maharajpur,2026-03-21 08:23:00,2141,2200,97.32,Critical
REC_002143,TRN_145,Tughlakabad,2026-03-28 11:09:00,361,1800,20.06,Low
REC_002144,TRN_019,Botanical Garden,2026-03-03 18:30:00,2272,2400,94.67,High
REC_002145,TRN_023,Karkarduma,2026-03-21 21:55:00,1010,1500,67.33,Medium
REC_002146,TRN_112,Mayur Vihar Extension,2026-03-15 09:32:00,1609,1500,107.27,Critical
REC_002147,TRN_072,Green Park,2026-03-27 14:25:00,1079,1800,59.94,Medium
REC_002148,TRN_093,Chirag Delhi,2026-03-26 08:33:00,2512,2400,104.67,Critical
REC_002149,TRN_188,Dilli Haat - INA,2026-03-17 11:53:00,1646,2400,68.58,Medium
REC_002150,TRN_007,Netaji Subhash Place,2026-03-10 07:46:00,1506,2200,68.45,Medium
REC_002151,TRN_024,New Delhi,2026-03-21 19:57:00,1436,1800,79.78,High
REC_002152,TRN_143,AIIMS,2026-03-30 21:35:00,462,1800,25.67,Low
REC_002153,TRN_109,Model Town,2026-03-08 19:34:00,1839,1800,102.17,Critical
REC_002154,TRN_085,Escorts Mujesar,2026-03-19 11:22:00,1509,2200,68.59,Medium
REC_002155,TRN_098,Karkarduma,2026-03-30 09:50:00,1371,1500,91.4,High
REC_002156,TRN_118,Mayur Vihar-I,2026-03-24 19:35:00,1848,2400,77.0,High
REC_002157,TRN_042,Dwarka Sector 21,2026-03-09 07:28:00,1217,1800,67.61,Medium
REC_002158,TRN_139,Kalkaji Mandir,2026-03-21 11:57:00,831,1500,55.4,Medium
REC_002159,TRN_011,Green Park,2026-03-14 09:23:00,2209,2400,92.04,High
REC_002160,TRN_010,"Rohini Sector 18, 19",2026-03-01 08:45:00,2005,2200,91.14,High
REC_002161,TRN_200,Durgabai Deshmukh South Campus,2026-03-25 08:59:00,1609,1500,107.27,Critical
REC_002162,TRN_005,Qutab Minar,2026-03-04 08:45:00,2107,2200,95.77,Critical
REC_002163,TRN_007,Pul Bangash,2026-03-23 20:02:00,1901,2200,86.41,High
REC_002164,TRN_182,Greater Kailash,2026-03-13 12:29:00,524,1500,34.93,Low
REC_002165,TRN_068,Okhla NSIC,2026-03-06 16:01:00,301,1500,20.07,Low
REC_002166,TRN_067,Mohan Estate,2026-03-22 12:59:00,730,2400,30.42,Low
REC_002167,TRN_157,Jasola Apollo,2026-03-27 13:45:00,961,2200,43.68,Medium
REC_002168,TRN_093,Kalkaji Mandir,2026-03-03 22:30:00,1678,2400,69.92,Medium
REC_002169,TRN_145,Jangpura,2026-03-08 12:10:00,1083,1800,60.17,Medium
REC_002170,TRN_137,Arthala,2026-03-23 15:38:00,447,2400,18.62,Low
REC_002171,TRN_050,Terminal 1 IGI Airport,2026-03-03 12:52:00,1225,2400,51.04,Medium
REC_002172,TRN_146,NHPC Chowk,2026-03-08 06:31:00,1404,2200,63.82,Medium
REC_002173,TRN_196,Shiv Vihar,2026-03-29 16:39:00,907,2200,41.23,Medium
REC_002174,TRN_031,Shankar Vihar,2026-03-11 12:36:00,767,1500,51.13,Medium
REC_002175,TRN_144,Ghitorni,2026-03-14 12:48:00,834,1800,46.33,Medium
REC_002176,TRN_171,Netaji Subhash Place,2026-03-16 15:52:00,678,1500,45.2,Medium
REC_002177,TRN_120,Palam,2026-03-11 18:37:00,1649,2200,74.95,Medium
REC_002178,TRN_148,Janpath,2026-03-17 22:41:00,897,1500,59.8,Medium
REC_002179,TRN_053,Janakpuri West,2026-03-16 19:38:00,1517,1800,84.28,High
REC_002180,TRN_035,Malviya Nagar,2026-03-20 14:00:00,1587,2400,66.12,Medium
REC_002181,TRN_168,Anand Vihar ISBT,2026-03-01 16:09:00,655,1500,43.67,Medium
REC_002182,TRN_015,Delhi Cantt,2026-03-20 17:56:00,1724,2400,71.83,Medium
REC_002183,TRN_070,Bata Chowk,2026-03-18 11:27:00,359,1500,23.93,Low
REC_002184,TRN_156,Netaji Subhash Place,2026-03-21 15:46:00,924,2200,42.0,Medium
REC_002185,TRN_006,Azadpur,2026-03-16 15:24:00,832,2200,37.82,Low
REC_002186,TRN_162,Bata Chowk,2026-03-07 22:36:00,883,1800,49.06,Medium
REC_002187,TRN_038,Rohini East,2026-03-11 09:47:00,2285,2200,103.86,Critical
REC_002188,TRN_039,Ghitorni,2026-03-14 12:31:00,336,1500,22.4,Low
REC_002189,TRN_037,Model Town,2026-03-05 16:50:00,503,1800,27.94,Low
REC_002190,TRN_172,Kailash Colony,2026-03-12 19:17:00,1299,1800,72.17,Medium
REC_002191,TRN_037,GTB Nagar,2026-03-25 08:04:00,1346,1800,74.78,Medium
REC_002192,TRN_138,Kashmere Gate,2026-03-07 08:44:00,1740,1800,96.67,Critical
REC_002193,TRN_145,Kalkaji Mandir,2026-03-02 21:45:00,855,1800,47.5,Medium
REC_002194,TRN_094,Kalkaji Mandir,2026-03-24 18:03:00,1965,2200,89.32,High
REC_002195,TRN_023,Sarojini Nagar,2026-03-14 15:23:00,623,1500,41.53,Medium
REC_002196,TRN_040,Dabri Mor - Janakpuri South,2026-03-03 13:46:00,703,1800,39.06,Low
REC_002197,TRN_093,Hauz Khas,2026-03-06 07:52:00,1444,2400,60.17,Medium
REC_002198,TRN_065,Greater Kailash,2026-03-05 17:00:00,2294,2400,95.58,Critical
REC_002199,TRN_121,Noida Sector 15,2026-03-11 16:04:00,323,1800,17.94,Low
REC_002200,TRN_009,Shyam Park,2026-03-25 19:07:00,2358,2400,98.25,Critical
REC_002201,TRN_187,Pratap Nagar,2026-03-14 10:14:00,1744,1800,96.89,Critical
REC_002202,TRN_144,Haiderpur Badli Mor,2026-03-23 06:24:00,1189,1800,66.06,Medium
REC_002203,TRN_039,Jor Bagh,2026-03-09 22:41:00,915,1500,61.0,Medium
REC_002204,TRN_019,Mayur Vihar-I,2026-03-08 12:43:00,561,2400,23.38,Low
REC_002205,TRN_178,Kalkaji Mandir,2026-03-06 10:39:00,2269,2400,94.54,High
REC_002206,TRN_076,Moolchand,2026-03-12 08:39:00,1272,1500,84.8,High
REC_002207,TRN_029,South Extension,2026-03-10 09:11:00,1358,1800,75.44,High
REC_002208,TRN_034,Shastri Nagar,2026-03-25 08:25:00,1185,1500,79.0,High
REC_002209,TRN_033,Rohini West,2026-03-22 07:13:00,658,2400,27.42,Low
REC_002210,TRN_107,Sarojini Nagar,2026-03-24 16:53:00,713,2200,32.41,Low
REC_002211,TRN_195,Kalindi Kunj,2026-03-26 13:09:00,1394,2400,58.08,Medium
REC_002212,TRN_047,Kalkaji Mandir,2026-03-13 09:38:00,1348,1800,74.89,Medium
REC_002213,TRN_188,Rajiv Chowk,2026-03-09 14:34:00,752,2400,31.33,Low
REC_002214,TRN_199,Okhla Bird Sanctuary,2026-03-13 12:40:00,1056,2200,48.0,Medium
REC_002215,TRN_127,Yamuna Bank,2026-03-07 06:52:00,604,2400,25.17,Low
REC_002216,TRN_125,Inderlok,2026-03-28 12:38:00,448,2400,18.67,Low
REC_002217,TRN_118,Maujpur - Babarpur,2026-03-14 14:38:00,424,2400,17.67,Low
REC_002218,TRN_062,Pratap Nagar,2026-03-09 13:44:00,862,1800,47.89,Medium
REC_002219,TRN_188,Arjan Garh,2026-03-03 17:18:00,2451,2400,102.12,Critical
REC_002220,TRN_158,Hauz Khas,2026-03-26 07:38:00,458,1800,25.44,Low
REC_002221,TRN_163,Noida Sector 34,2026-03-16 07:04:00,448,1500,29.87,Low
REC_002222,TRN_007,Major Mohit Sharma Rajendra Nagar,2026-03-22 17:56:00,1979,2200,89.95,High
REC_002223,TRN_109,GTB Nagar,2026-03-27 13:52:00,1034,1800,57.44,Medium
REC_002224,TRN_098,Shalimar Bagh,2026-03-08 06:03:00,488,1500,32.53,Low
REC_002225,TRN_050,Okhla Vihar,2026-03-26 15:18:00,388,2400,16.17,Low
REC_002226,TRN_140,Karkarduma Court,2026-03-25 14:08:00,653,1500,43.53,Medium
REC_002227,TRN_176,Karol Bagh,2026-03-18 14:17:00,1336,2400,55.67,Medium
REC_002228,TRN_154,Dwarka Sector 12,2026-03-12 14:14:00,573,2200,26.05,Low
REC_002229,TRN_177,Okhla NSIC,2026-03-03 13:46:00,1193,1800,66.28,Medium
REC_002230,TRN_115,Noida City Centre,2026-03-27 09:24:00,1607,1800,89.28,High
REC_002231,TRN_088,Central Secretariat,2026-03-01 16:01:00,398,1500,26.53,Low
REC_002232,TRN_045,Karol Bagh,2026-03-07 16:31:00,924,2200,42.0,Medium
REC_002233,TRN_046,Welcome,2026-03-03 08:42:00,1852,2200,84.18,High
REC_002234,TRN_152,Dwarka Sector 10,2026-03-16 13:15:00,1463,2400,60.96,Medium
REC_002235,TRN_095,Barakhamba Road,2026-03-24 10:51:00,1486,1800,82.56,High
REC_002236,TRN_040,Vasant Vihar,2026-03-06 21:42:00,314,1800,17.44,Low
REC_002237,TRN_014,Sultanpur,2026-03-03 10:14:00,1973,2200,89.68,High
REC_002238,TRN_182,Panchsheel Park,2026-03-22 20:41:00,1456,1500,97.07,Critical
REC_002239,TRN_137,Pul Bangash,2026-03-05 16:13:00,423,2400,17.62,Low
REC_002240,TRN_091,Chirag Delhi,2026-03-13 07:56:00,613,1500,40.87,Medium
REC_002241,TRN_004,Lajpat Nagar,2026-03-26 08:34:00,1777,2200,80.77,High
REC_002242,TRN_185,Krishna Nagar,2026-03-05 09:39:00,1568,2200,71.27,Medium
REC_002243,TRN_049,Barakhamba Road,2026-03-26 17:03:00,1495,1500,99.67,Critical
REC_002244,TRN_010,AIIMS,2026-03-12 19:13:00,2413,2200,109.68,Critical
REC_002245,TRN_159,Okhla NSIC,2026-03-20 20:59:00,1279,1500,85.27,High
REC_002246,TRN_199,Munirka,2026-03-04 19:27:00,2196,2200,99.82,Critical
REC_002247,TRN_146,Old Faridabad,2026-03-13 16:53:00,1376,2200,62.55,Medium
REC_002248,TRN_087,Pul Bangash,2026-03-12 20:07:00,1810,1800,100.56,Critical
REC_002249,TRN_079,Civil Lines,2026-03-22 06:22:00,1136,2400,47.33,Medium
REC_002250,TRN_101,Kailash Colony,2026-03-20 14:10:00,1169,2200,53.14,Medium
REC_002251,TRN_168,Azadpur,2026-03-02 11:36:00,658,1500,43.87,Medium
REC_002252,TRN_008,Dashrathpuri,2026-03-25 13:08:00,420,1500,28.0,Low
REC_002253,TRN_141,Jawaharlal Nehru Stadium,2026-03-01 07:25:00,547,1500,36.47,Low
