trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,time_min,scheduled_departure_min,scheduled_arrival_min,is_delayed_5min,year,month,day_of_week,is_weekend,actual_departure_delay_min_outlier,actual_arrival_delay_min_outlier,event_attendance_est_outlier,traffic_congestion_index_outlier
T00491,2023-01-06,07:45:00,Bus,Route_12,Station_38,Station_39,07:47:00,08:23:00,9,19,Snow,11.9,31,1,18.3,Sports,2000,80,0,1,4,Spring,1,465.0,467.0,503.0,1,2023,1,4,0,0,0,0,0
T00492,2023-01-06,08:00:00,Bus,Route_9,Station_21,Station_12,08:02:00,08:52:00,-2,26,Cloudy,26.0,93,39,6.5,Unknown,0,21,0,0,4,Autumn,1,480.0,482.0,532.0,1,2023,1,4,0,0,0,0,0
T00493,2023-01-06,08:15:00,Train,Route_1,Station_20,Station_15,08:18:00,09:02:00,9,10,Clear,33.9,65,38,18.0,Unknown,0,4,0,1,4,Summer,1,495.0,498.0,542.0,1,2023,1,4,0,0,0,0,0
T00494,2023-01-06,08:30:00,Bus,Route_5,Station_3,Station_31,08:30:00,09:20:00,9,19,Clear,9.4,34,26,10.1,Unknown,0,10,0,1,4,Summer,1,510.0,510.0,560.0,1,2023,1,4,0,0,0,0,0
T00495,2023-01-06,08:45:00,Tram,Route_20,Station_22,Station_14,08:45:00,09:25:00,9,7,Snow,11.2,93,7,6.3,Festival,500,85,0,0,4,Spring,1,525.0,525.0,565.0,1,2023,1,4,0,0,0,0,0
T00496,2023-01-06,09:00:00,Tram,Route_8,Station_47,Station_11,09:02:00,09:53:00,16,27,Cloudy,31.2,36,44,17.9,Sports,0,31,0,0,4,Spring,1,540.0,542.0,593.0,1,2023,1,4,0,0,0,0,0
T00497,2023-01-06,09:15:00,Metro,Route_11,Station_4,Station_26,09:18:00,09:49:00,14,2,Cloudy,1.4,99,53,0.6,Unknown,2000,23,0,0,4,Summer,0,555.0,558.0,589.0,1,2023,1,4,0,0,0,0,0
T00498,2023-01-06,09:30:00,Bus,Route_12,Station_28,Station_42,09:32:00,10:03:00,17,7,Rain,-3.9,51,26,0.6,Protest,0,10,0,1,4,Spring,1,570.0,572.0,603.0,1,2023,1,4,0,0,0,0,0
T00499,2023-01-06,09:45:00,Metro,Route_1,Station_12,Station_27,09:47:00,10:23:00,8,9,Fog,31.4,75,14,12.0,Unknown,10000,10,1,1,4,Summer,1,585.0,587.0,623.0,1,2023,1,4,0,0,0,1,0
T00500,2023-01-06,10:00:00,Tram,Route_20,Station_38,Station_11,10:01:00,10:34:00,10,8,Storm,27.9,69,11,15.9,Unknown,10000,16,0,0,4,Spring,1,600.0,601.0,634.0,1,2023,1,4,0,0,0,1,0
T00501,2023-01-06,10:15:00,Bus,Route_11,Station_36,Station_38,10:16:00,10:40:00,5,-2,Rain,33.9,90,46,15.0,Festival,0,31,0,0,4,Spring,0,615.0,616.0,640.0,0,2023,1,4,0,0,0,0,0
T00502,2023-01-06,10:30:00,Bus,Route_5,Station_47,Station_34,10:33:00,10:58:00,7,13,Clear,-2.7,75,13,1.6,Festival,0,82,0,0,4,Spring,1,630.0,633.0,658.0,1,2023,1,4,0,0,0,0,0
T00503,2023-01-06,10:45:00,Metro,Route_15,Station_41,Station_43,10:49:00,11:41:00,5,24,Fog,1.2,57,6,19.0,Sports,2000,26,1,1,4,Winter,1,645.0,649.0,701.0,1,2023,1,4,0,0,0,0,0
T00504,2023-01-06,11:00:00,Tram,Route_5,Station_5,Station_19,11:01:00,11:39:00,17,24,Fog,-0.8,64,16,14.1,Unknown,0,31,0,1,4,Spring,1,660.0,661.0,699.0,1,2023,1,4,0,0,0,0,0
T00505,2023-01-06,11:15:00,Bus,Route_12,Station_13,Station_6,11:19:00,12:08:00,5,18,Cloudy,22.3,30,25,19.0,Unknown,0,60,0,0,4,Winter,1,675.0,679.0,728.0,1,2023,1,4,0,0,0,0,0
T00506,2023-01-06,11:30:00,Metro,Route_5,Station_23,Station_46,11:30:00,12:27:00,6,3,Fog,19.2,58,36,6.6,Festival,0,24,0,0,4,Summer,0,690.0,690.0,747.0,1,2023,1,4,0,0,0,0,0
T00507,2023-01-06,11:45:00,Tram,Route_17,Station_50,Station_38,11:46:00,12:30:00,4,11,Snow,9.4,38,19,13.9,Concert,0,63,0,0,4,Autumn,1,705.0,706.0,750.0,1,2023,1,4,0,0,0,0,0
T00508,2023-01-06,12:00:00,Metro,Route_17,Station_30,Station_49,12:01:00,12:37:00,11,28,Fog,-2.7,38,9,17.2,Unknown,0,63,0,0,4,Autumn,1,720.0,721.0,757.0,1,2023,1,4,0,0,0,0,0
T00509,2023-01-06,12:15:00,Train,Route_12,Station_37,Station_42,12:18:00,13:02:00,-1,7,Clear,20.6,51,18,7.6,Unknown,0,27,0,1,4,Autumn,1,735.0,738.0,782.0,1,2023,1,4,0,0,0,0,0
T00510,2023-01-06,12:30:00,Bus,Route_15,Station_25,Station_28,12:34:00,12:58:00,8,20,Snow,17.8,92,17,19.3,Festival,500,39,0,0,4,Summer,1,750.0,754.0,778.0,1,2023,1,4,0,0,0,0,0
T00511,2023-01-06,12:45:00,Train,Route_15,Station_48,Station_1,12:46:00,13:36:00,5,-1,Snow,-0.5,95,29,5.3,Festival,0,90,0,0,4,Spring,0,765.0,766.0,816.0,0,2023,1,4,0,0,0,0,0
T00512,2023-01-06,13:00:00,Tram,Route_6,Station_27,Station_35,13:01:00,13:25:00,10,26,Rain,31.4,87,29,6.3,Concert,0,13,0,0,4,Winter,1,780.0,781.0,805.0,1,2023,1,4,0,0,0,0,0
T00513,2023-01-06,13:15:00,Train,Route_12,Station_14,Station_40,13:18:00,13:48:00,18,2,Fog,3.0,99,24,18.4,Sports,50000,41,0,0,4,Summer,0,795.0,798.0,828.0,1,2023,1,4,0,0,0,1,0
T00514,2023-01-06,13:30:00,Train,Route_20,Station_48,Station_8,13:33:00,14:17:00,12,-2,Cloudy,24.7,84,23,19.4,Unknown,500,38,0,0,4,Autumn,0,810.0,813.0,857.0,1,2023,1,4,0,0,0,0,0
T00515,2023-01-06,13:45:00,Tram,Route_18,Station_47,Station_47,13:49:00,14:28:00,0,10,Rain,30.4,42,9,5.7,Concert,0,1,0,1,4,Autumn,1,825.0,829.0,868.0,1,2023,1,4,0,0,0,0,0
T00516,2023-01-06,14:00:00,Metro,Route_14,Station_36,Station_7,14:00:00,14:32:00,11,14,Cloudy,18.2,48,1,2.7,Concert,0,80,0,0,4,Autumn,1,840.0,840.0,872.0,1,2023,1,4,0,0,0,0,0
T00517,2023-01-06,14:15:00,Train,Route_2,Station_39,Station_11,14:15:00,14:46:00,12,27,Fog,4.9,62,37,15.2,Unknown,0,0,0,0,4,Autumn,1,855.0,855.0,886.0,1,2023,1,4,0,0,0,0,0
T00518,2023-01-06,14:30:00,Metro,Route_9,Station_16,Station_39,14:32:00,15:08:00,-1,9,Rain,7.4,94,31,18.6,Protest,0,31,1,0,4,Winter,1,870.0,872.0,908.0,1,2023,1,4,0,0,0,0,0
T00519,2023-01-06,14:45:00,Train,Route_5,Station_22,Station_4,14:46:00,15:25:00,16,22,Fog,30.4,89,34,12.0,Festival,50000,82,0,0,4,Autumn,1,885.0,886.0,925.0,1,2023,1,4,0,0,0,1,0
T00520,2023-01-06,15:00:00,Metro,Route_20,Station_21,Station_25,15:04:00,15:46:00,9,8,Clear,6.9,41,50,12.7,Unknown,500,63,0,0,4,Winter,1,900.0,904.0,946.0,1,2023,1,4,0,0,0,0,0
T00521,2023-01-06,15:15:00,Tram,Route_1,Station_21,Station_12,15:16:00,15:53:00,17,14,Rain,24.8,72,36,15.3,Protest,50000,77,0,0,4,Autumn,1,915.0,916.0,953.0,1,2023,1,4,0,0,0,1,0
T00522,2023-01-06,15:30:00,Train,Route_3,Station_8,Station_26,15:34:00,16:13:00,1,5,Cloudy,34.6,46,6,3.1,Concert,10000,30,0,0,4,Summer,0,930.0,934.0,973.0,0,2023,1,4,0,0,0,1,0
T00523,2023-01-06,15:45:00,Tram,Route_6,Station_49,Station_38,15:49:00,16:30:00,0,17,Clear,35.0,97,6,19.5,Unknown,0,57,0,0,4,Winter,1,945.0,949.0,990.0,1,2023,1,4,0,0,0,0,0
T00524,2023-01-06,16:00:00,Train,Route_5,Station_16,Station_46,16:04:00,16:47:00,2,20,Storm,16.3,58,26,7.3,Protest,500,81,0,1,4,Winter,1,960.0,964.0,1007.0,1,2023,1,4,0,0,0,0,0
T00525,2023-01-06,16:15:00,Tram,Route_5,Station_31,Station_12,16:16:00,16:52:00,0,4,Cloudy,28.1,84,9,12.6,Unknown,10000,77,0,0,4,Summer,0,975.0,976.0,1012.0,0,2023,1,4,0,0,0,1,0
T00526,2023-01-06,16:30:00,Tram,Route_1,Station_42,Station_43,16:33:00,17:25:00,12,29,Fog,34.6,36,32,9.4,Sports,0,13,0,0,4,Autumn,1,990.0,993.0,1045.0,1,2023,1,4,0,0,0,0,0
T00527,2023-01-06,16:45:00,Train,Route_17,Station_10,Station_37,16:46:00,17:33:00,16,19,Cloudy,10.0,73,42,9.4,Unknown,0,87,0,0,4,Autumn,1,1005.0,1006.0,1053.0,1,2023,1,4,0,0,0,0,0
T00528,2023-01-06,17:00:00,Train,Route_19,Station_32,Station_46,17:04:00,17:36:00,-1,9,Storm,5.1,34,54,14.1,Sports,0,68,0,1,4,Spring,1,1020.0,1024.0,1056.0,1,2023,1,4,0,0,0,0,0
T00529,2023-01-06,17:15:00,Train,Route_14,Station_34,Station_24,17:17:00,17:38:00,9,10,Cloudy,-0.4,89,6,19.9,Unknown,0,15,0,0,4,Spring,1,1035.0,1037.0,1058.0,1,2023,1,4,0,0,0,0,0
T00530,2023-01-06,17:30:00,Bus,Route_12,Station_9,Station_16,17:30:00,18:18:00,2,10,Clear,0.6,35,5,13.2,Unknown,2000,68,0,0,4,Winter,1,1050.0,1050.0,1098.0,1,2023,1,4,0,0,0,0,0
T00531,2023-01-06,17:45:00,Metro,Route_10,Station_17,Station_13,17:49:00,18:08:00,19,12,Snow,29.1,36,5,15.9,Unknown,500,53,0,0,4,Spring,1,1065.0,1069.0,1088.0,1,2023,1,4,0,0,0,0,0
T00532,2023-01-06,18:00:00,Bus,Route_20,Station_11,Station_25,18:02:00,18:29:00,14,22,Cloudy,18.5,75,12,0.6,Unknown,50000,12,0,0,4,Summer,1,1080.0,1082.0,1109.0,1,2023,1,4,0,0,0,1,0
T00533,2023-01-06,18:15:00,Bus,Route_18,Station_32,Station_4,18:18:00,18:59:00,11,22,Rain,29.9,86,47,16.2,Unknown,500,79,0,1,4,Summer,1,1095.0,1098.0,1139.0,1,2023,1,4,0,0,0,0,0
T00534,2023-01-06,18:30:00,Tram,Route_11,Station_10,Station_11,18:34:00,19:20:00,19,-3,Storm,26.6,83,12,6.0,Unknown,10000,78,1,1,4,Summer,0,1110.0,1114.0,1160.0,1,2023,1,4,0,0,0,1,0
T00535,2023-01-06,18:45:00,Train,Route_2,Station_22,Station_32,18:47:00,19:07:00,7,28,Cloudy,21.9,75,1,2.5,Sports,0,30,0,0,4,Winter,1,1125.0,1127.0,1147.0,1,2023,1,4,0,0,0,0,0
T00536,2023-01-06,19:00:00,Metro,Route_18,Station_17,Station_49,19:04:00,19:21:00,0,11,Storm,19.4,39,18,2.3,Festival,0,68,0,1,4,Summer,1,1140.0,1144.0,1161.0,1,2023,1,4,0,0,0,0,0
T00537,2023-01-06,19:15:00,Tram,Route_7,Station_4,Station_7,19:16:00,19:59:00,1,17,Snow,-3.1,33,50,13.6,Festival,50000,20,0,0,4,Winter,1,1155.0,1156.0,1199.0,1,2023,1,4,0,0,0,1,0
T00538,2023-01-06,19:30:00,Bus,Route_15,Station_48,Station_46,19:32:00,19:55:00,3,14,Clear,29.9,96,18,20.0,Festival,2000,29,0,0,4,Winter,1,1170.0,1172.0,1195.0,1,2023,1,4,0,0,0,0,0
T00539,2023-01-06,19:45:00,Train,Route_11,Station_47,Station_11,19:46:00,20:30:00,19,26,Rain,11.7,54,49,13.3,Protest,500,22,0,1,4,Summer,1,1185.0,1186.0,1230.0,1,2023,1,4,0,0,0,0,0
T00540,2023-01-06,20:00:00,Tram,Route_18,Station_25,Station_28,20:01:00,20:27:00,13,9,Fog,17.4,90,56,5.2,Unknown,0,37,0,0,4,Summer,1,1200.0,1201.0,1227.0,1,2023,1,4,0,0,0,0,0
T00541,2023-01-06,20:15:00,Train,Route_12,Station_21,Station_41,20:17:00,21:09:00,4,20,Cloudy,-4.1,67,37,4.1,Sports,500,28,0,0,4,Winter,1,1215.0,1217.0,1269.0,1,2023,1,4,0,0,0,0,0
T00542,2023-01-06,20:30:00,Tram,Route_6,Station_37,Station_23,20:30:00,21:16:00,12,26,Clear,32.4,61,1,10.5,Sports,10000,76,0,1,4,Summer,1,1230.0,1230.0,1276.0,1,2023,1,4,0,0,0,1,0
T00543,2023-01-06,20:45:00,Train,Route_20,Station_38,Station_45,20:47:00,21:29:00,18,-2,Storm,31.1,52,50,1.3,Unknown,0,31,0,0,4,Spring,0,1245.0,1247.0,1289.0,1,2023,1,4,0,0,0,0,0
T00544,2023-01-06,21:00:00,Bus,Route_13,Station_49,Station_23,21:00:00,21:37:00,17,15,Snow,16.7,66,25,8.0,Concert,2000,61,0,0,4,Winter,1,1260.0,1260.0,1297.0,1,2023,1,4,0,0,0,0,0
T00545,2023-01-06,21:15:00,Metro,Route_20,Station_1,Station_50,21:19:00,21:35:00,8,21,Storm,18.1,32,5,13.3,Unknown,0,90,0,0,4,Autumn,1,1275.0,1279.0,1295.0,1,2023,1,4,0,0,0,0,0
T00546,2023-01-06,21:30:00,Bus,Route_16,Station_25,Station_28,21:34:00,22:28:00,19,10,Snow,23.2,42,19,19.4,Festival,0,97,0,1,4,Winter,1,1290.0,1294.0,1348.0,1,2023,1,4,0,0,0,0,0
T00547,2023-01-06,21:45:00,Metro,Route_18,Station_36,Station_43,21:47:00,22:07:00,18,2,Snow,5.6,63,22,8.5,Concert,2000,44,0,1,4,Summer,0,1305.0,1307.0,1327.0,1,2023,1,4,0,0,0,0,0
T00548,2023-01-06,22:00:00,Train,Route_10,Station_17,Station_47,22:04:00,22:23:00,-2,8,Clear,3.9,94,53,4.0,Parade,0,48,0,0,4,Summer,1,1320.0,1324.0,1343.0,1,2023,1,4,0,0,0,0,0
T00549,2023-01-06,22:15:00,Tram,Route_8,Station_41,Station_26,22:18:00,23:11:00,2,16,Cloudy,22.0,37,14,16.3,Unknown,0,32,0,1,4,Winter,1,1335.0,1338.0,1391.0,1,2023,1,4,0,0,0,0,0
T00550,2023-01-06,22:30:00,Bus,Route_18,Station_24,Station_25,22:31:00,23:04:00,10,19,Fog,-0.8,38,5,14.9,Unknown,2000,3,0,1,4,Winter,1,1350.0,1351.0,1384.0,1,2023,1,4,0,0,0,0,0
T00551,2023-01-06,22:45:00,Metro,Route_1,Station_2,Station_29,22:46:00,23:12:00,18,26,Cloudy,13.2,57,27,17.2,Parade,2000,17,0,0,4,Autumn,1,1365.0,1366.0,1392.0,1,2023,1,4,0,0,0,0,0
T00552,2023-01-06,23:00:00,Bus,Route_8,Station_40,Station_19,23:00:00,23:57:00,11,26,Rain,14.7,47,34,4.3,Unknown,0,69,0,1,4,Autumn,1,1380.0,1380.0,1437.0,1,2023,1,4,0,0,0,0,0
T00553,2023-01-06,23:15:00,Metro,Route_6,Station_15,Station_33,23:19:00,23:53:00,6,26,Cloudy,10.3,71,10,8.1,Unknown,50000,63,0,0,4,Winter,1,1395.0,1399.0,1433.0,1,2023,1,4,0,0,0,1,0
T00554,2023-01-06,23:30:00,Bus,Route_5,Station_32,Station_36,23:30:00,00:15:00,14,26,Snow,2.4,70,7,19.6,Concert,0,27,0,0,4,Summer,1,1410.0,1410.0,15.0,1,2023,1,4,0,0,0,0,0
T00555,2023-01-06,23:45:00,Metro,Route_15,Station_39,Station_14,23:46:00,00:43:00,12,12,Snow,9.2,99,56,3.2,Festival,50000,57,0,0,4,Winter,1,1425.0,1426.0,43.0,1,2023,1,4,0,0,0,1,0
T00556,2023-01-07,00:00:00,Metro,Route_15,Station_6,Station_14,00:01:00,00:29:00,18,20,Rain,8.5,62,53,13.4,Unknown,2000,90,0,0,5,Spring,1,0.0,1.0,29.0,1,2023,1,5,1,0,0,0,0
T00557,2023-01-07,00:15:00,Train,Route_2,Station_1,Station_35,00:19:00,01:12:00,4,10,Storm,15.0,83,49,4.7,Unknown,0,89,1,0,5,Spring,1,15.0,19.0,72.0,1,2023,1,5,1,0,0,0,0
T00558,2023-01-07,00:30:00,Metro,Route_1,Station_47,Station_30,00:33:00,01:03:00,19,22,Snow,22.0,65,48,10.0,Unknown,0,55,0,0,5,Summer,1,30.0,33.0,63.0,1,2023,1,5,1,0,0,0,0
T00559,2023-01-07,00:45:00,Train,Route_11,Station_23,Station_28,00:48:00,01:23:00,19,4,Rain,33.7,85,50,16.0,Unknown,0,19,0,0,5,Winter,0,45.0,48.0,83.0,1,2023,1,5,1,0,0,0,0
T00560,2023-01-07,01:00:00,Metro,Route_10,Station_39,Station_17,01:04:00,01:49:00,9,10,Snow,0.8,46,50,9.8,Unknown,0,76,0,0,5,Winter,1,60.0,64.0,109.0,1,2023,1,5,1,0,0,0,0
T00561,2023-01-07,01:15:00,Tram,Route_18,Station_17,Station_3,01:19:00,01:39:00,3,27,Fog,29.9,39,23,16.1,Festival,500,91,0,0,5,Spring,1,75.0,79.0,99.0,1,2023,1,5,1,0,0,0,0
T00562,2023-01-07,01:30:00,Tram,Route_18,Station_34,Station_16,01:30:00,02:20:00,18,-2,Snow,6.4,73,20,8.5,Sports,0,33,0,1,5,Winter,0,90.0,90.0,140.0,1,2023,1,5,1,0,0,0,0
T00563,2023-01-07,01:45:00,Tram,Route_17,Station_41,Station_46,01:49:00,02:11:00,13,0,Clear,18.7,31,48,20.0,Festival,0,86,0,1,5,Summer,0,105.0,109.0,131.0,1,2023,1,5,1,0,0,0,0
T00564,2023-01-07,02:00:00,Metro,Route_8,Station_29,Station_30,02:03:00,02:38:00,2,-3,Rain,16.9,43,58,8.7,Unknown,2000,9,0,1,5,Summer,0,120.0,123.0,158.0,0,2023,1,5,1,0,0,0,0
T00565,2023-01-07,02:15:00,Train,Route_15,Station_9,Station_29,02:19:00,03:05:00,6,16,Cloudy,17.3,70,35,3.0,Concert,0,93,0,0,5,Autumn,1,135.0,139.0,185.0,1,2023,1,5,1,0,0,0,0
T00566,2023-01-07,02:30:00,Train,Route_8,Station_13,Station_45,02:30:00,03:28:00,11,10,Rain,23.9,31,6,8.0,Parade,0,21,0,1,5,Summer,1,150.0,150.0,208.0,1,2023,1,5,1,0,0,0,0
T00567,2023-01-07,02:45:00,Metro,Route_17,Station_6,Station_15,02:45:00,03:28:00,5,21,Storm,10.3,48,4,14.9,Concert,0,4,0,0,5,Winter,1,165.0,165.0,208.0,1,2023,1,5,1,0,0,0,0
T00568,2023-01-07,03:00:00,Tram,Route_12,Station_6,Station_46,03:00:00,03:53:00,11,21,Snow,7.8,30,57,17.0,Unknown,2000,43,0,0,5,Winter,1,180.0,180.0,233.0,1,2023,1,5,1,0,0,0,0
T00569,2023-01-07,03:15:00,Tram,Route_8,Station_20,Station_25,03:15:00,03:57:00,9,-1,Rain,29.1,31,28,9.2,Parade,500,8,0,0,5,Spring,0,195.0,195.0,237.0,1,2023,1,5,1,0,0,0,0
T00570,2023-01-07,03:30:00,Train,Route_14,Station_3,Station_38,03:32:00,04:29:00,7,1,Fog,3.8,56,15,11.9,Unknown,2000,42,0,0,5,Spring,0,210.0,212.0,269.0,1,2023,1,5,1,0,0,0,0
T00571,2023-01-07,03:45:00,Tram,Route_4,Station_17,Station_42,03:49:00,04:10:00,17,22,Rain,2.2,31,5,16.9,Protest,0,3,0,1,5,Summer,1,225.0,229.0,250.0,1,2023,1,5,1,0,0,0,0
T00572,2023-01-07,04:00:00,Bus,Route_1,Station_49,Station_47,04:01:00,04:57:00,17,0,Fog,-4.4,80,13,16.3,Unknown,0,41,0,0,5,Autumn,0,240.0,241.0,297.0,1,2023,1,5,1,0,0,0,0
T00573,2023-01-07,04:15:00,Train,Route_1,Station_12,Station_38,04:19:00,05:10:00,18,3,Snow,3.4,39,57,13.2,Concert,0,64,0,0,5,Winter,0,255.0,259.0,310.0,1,2023,1,5,1,0,0,0,0
T00574,2023-01-07,04:30:00,Tram,Route_19,Station_48,Station_23,04:32:00,05:16:00,10,26,Cloudy,15.7,48,51,16.3,Festival,0,97,0,1,5,Autumn,1,270.0,272.0,316.0,1,2023,1,5,1,0,0,0,0
T00575,2023-01-07,04:45:00,Train,Route_16,Station_47,Station_25,04:45:00,05:15:00,16,26,Snow,16.5,42,1,11.5,Unknown,0,40,0,0,5,Winter,1,285.0,285.0,315.0,1,2023,1,5,1,0,0,0,0
T00576,2023-01-07,05:00:00,Bus,Route_14,Station_45,Station_42,05:02:00,05:24:00,12,15,Storm,5.2,77,24,0.1,Unknown,0,63,0,1,5,Summer,1,300.0,302.0,324.0,1,2023,1,5,1,0,0,0,0
T00577,2023-01-07,05:15:00,Train,Route_16,Station_1,Station_7,05:18:00,05:51:00,5,29,Clear,-2.1,85,30,0.8,Unknown,0,54,0,1,5,Summer,1,315.0,318.0,351.0,1,2023,1,5,1,0,0,0,0
T00578,2023-01-07,05:30:00,Train,Route_5,Station_17,Station_22,05:33:00,05:56:00,18,29,Cloudy,24.8,85,49,19.6,Unknown,10000,89,0,0,5,Spring,1,330.0,333.0,356.0,1,2023,1,5,1,0,0,1,0
T00579,2023-01-07,05:45:00,Train,Route_9,Station_3,Station_17,05:49:00,06:31:00,7,10,Cloudy,25.3,79,49,2.9,Unknown,0,17,0,0,5,Autumn,1,345.0,349.0,391.0,1,2023,1,5,1,0,0,0,0
T00580,2023-01-07,06:00:00,Train,Route_2,Station_26,Station_18,06:04:00,06:34:00,0,6,Clear,34.9,74,12,8.1,Sports,0,15,0,0,5,Spring,1,360.0,364.0,394.0,1,2023,1,5,1,0,0,0,0
T00581,2023-01-07,06:15:00,Bus,Route_18,Station_15,Station_49,06:16:00,06:47:00,18,24,Rain,31.0,88,59,18.7,Unknown,50000,86,0,0,5,Summer,1,375.0,376.0,407.0,1,2023,1,5,1,0,0,1,0
T00582,2023-01-07,06:30:00,Metro,Route_6,Station_36,Station_41,06:31:00,07:00:00,0,10,Snow,32.0,68,17,3.9,Unknown,0,45,0,0,5,Autumn,1,390.0,391.0,420.0,1,2023,1,5,1,0,0,0,0
T00583,2023-01-07,06:45:00,Train,Route_9,Station_32,Station_10,06:48:00,07:30:00,2,12,Rain,26.9,50,16,16.9,Unknown,0,35,1,0,5,Winter,1,405.0,408.0,450.0,1,2023,1,5,1,0,0,0,0
T00584,2023-01-07,07:00:00,Train,Route_1,Station_32,Station_10,07:00:00,07:41:00,13,17,Rain,19.6,84,44,16.4,Unknown,50000,89,0,1,5,Spring,1,420.0,420.0,461.0,1,2023,1,5,1,0,0,1,0
T00585,2023-01-07,07:15:00,Tram,Route_9,Station_4,Station_7,07:17:00,08:02:00,14,24,Snow,0.1,86,27,19.7,Concert,50000,65,0,1,5,Summer,1,435.0,437.0,482.0,1,2023,1,5,1,0,0,1,0
T00586,2023-01-07,07:30:00,Train,Route_16,Station_18,Station_48,07:31:00,08:13:00,3,29,Storm,19.9,70,11,5.6,Sports,0,43,0,1,5,Winter,1,450.0,451.0,493.0,1,2023,1,5,1,0,0,0,0
T00587,2023-01-07,07:45:00,Tram,Route_13,Station_49,Station_50,07:46:00,08:33:00,17,2,Cloudy,-2.8,99,34,6.3,Festival,500,4,0,0,5,Summer,0,465.0,466.0,513.0,1,2023,1,5,1,0,0,0,0
T00588,2023-01-07,08:00:00,Metro,Route_9,Station_19,Station_38,08:00:00,08:28:00,17,11,Fog,30.4,78,21,18.1,Unknown,0,28,0,0,5,Winter,1,480.0,480.0,508.0,1,2023,1,5,1,0,0,0,0
T00589,2023-01-07,08:15:00,Bus,Route_13,Station_43,Station_27,08:15:00,08:38:00,13,-1,Clear,14.3,73,38,4.7,Unknown,2000,3,0,0,5,Spring,0,495.0,495.0,518.0,1,2023,1,5,1,0,0,0,0
T00590,2023-01-07,08:30:00,Bus,Route_9,Station_35,Station_33,08:34:00,09:07:00,-1,10,Cloudy,22.9,64,0,11.0,Unknown,50000,98,0,0,5,Winter,1,510.0,514.0,547.0,1,2023,1,5,1,0,0,1,0
T00591,2023-01-07,08:45:00,Metro,Route_11,Station_40,Station_1,08:47:00,09:20:00,17,-2,Rain,-2.9,34,36,14.1,Unknown,0,85,0,1,5,Autumn,0,525.0,527.0,560.0,1,2023,1,5,1,0,0,0,0
T00592,2023-01-07,09:00:00,Bus,Route_4,Station_14,Station_44,09:00:00,09:52:00,12,25,Clear,16.4,80,20,5.4,Unknown,10000,48,0,1,5,Winter,1,540.0,540.0,592.0,1,2023,1,5,1,0,0,1,0
T00593,2023-01-07,09:15:00,Metro,Route_2,Station_33,Station_34,09:16:00,10:03:00,15,0,Fog,7.1,86,0,18.8,Protest,500,71,1,0,5,Summer,0,555.0,556.0,603.0,1,2023,1,5,1,0,0,0,0
T00594,2023-01-07,09:30:00,Metro,Route_6,Station_14,Station_4,09:31:00,10:28:00,-2,22,Cloudy,6.4,87,3,13.3,Unknown,0,84,0,1,5,Winter,1,570.0,571.0,628.0,1,2023,1,5,1,0,0,0,0
T00595,2023-01-07,09:45:00,Metro,Route_14,Station_34,Station_17,09:48:00,10:14:00,16,8,Cloudy,10.6,65,31,0.9,Unknown,2000,7,0,0,5,Spring,1,585.0,588.0,614.0,1,2023,1,5,1,0,0,0,0
T00596,2023-01-07,10:00:00,Bus,Route_4,Station_4,Station_4,10:00:00,10:28:00,9,-2,Storm,-5.0,39,57,2.7,Sports,0,51,0,0,5,Summer,0,600.0,600.0,628.0,1,2023,1,5,1,0,0,0,0
T00597,2023-01-07,10:15:00,Tram,Route_6,Station_24,Station_43,10:19:00,11:05:00,5,13,Cloudy,13.7,79,0,3.8,Concert,0,68,0,0,5,Summer,1,615.0,619.0,665.0,1,2023,1,5,1,0,0,0,0
T00598,2023-01-07,10:30:00,Metro,Route_19,Station_29,Station_26,10:32:00,11:17:00,3,6,Cloudy,14.5,66,12,4.9,Unknown,50000,20,0,0,5,Summer,1,630.0,632.0,677.0,1,2023,1,5,1,0,0,1,0
T00599,2023-01-07,10:45:00,Train,Route_6,Station_19,Station_4,10:49:00,11:07:00,9,18,Fog,29.5,49,45,14.6,Concert,0,26,1,1,5,Summer,1,645.0,649.0,667.0,1,2023,1,5,1,0,0,0,0
T00600,2023-01-07,11:00:00,Bus,Route_2,Station_6,Station_1,11:01:00,11:33:00,4,17,Fog,12.9,42,46,1.8,Parade,0,37,0,1,5,Autumn,1,660.0,661.0,693.0,1,2023,1,5,1,0,0,0,0
T00601,2023-01-07,11:15:00,Metro,Route_18,Station_33,Station_7,11:19:00,11:59:00,15,11,Clear,9.5,48,16,7.0,Unknown,10000,4,0,0,5,Summer,1,675.0,679.0,719.0,1,2023,1,5,1,0,0,1,0
T00602,2023-01-07,11:30:00,Metro,Route_13,Station_49,Station_30,11:31:00,12:04:00,19,17,Rain,34.8,85,11,18.2,Unknown,50000,84,0,0,5,Summer,1,690.0,691.0,724.0,1,2023,1,5,1,0,0,1,0
T00603,2023-01-07,11:45:00,Train,Route_9,Station_40,Station_50,11:46:00,12:06:00,11,17,Fog,17.8,74,6,11.1,Unknown,10000,60,0,0,5,Summer,1,705.0,706.0,726.0,1,2023,1,5,1,0,0,1,0
