station_code,station_name,state,zone,address,geometry_type,longitude,latitude,coord_invalid,code_length,name_word_count,is_junction,is_road_station,code_length_outlier,name_word_count_outlier
MOAR,Manipur Bagan,Assam,?,"Bairabi Rd, Assam",Point,92.54072,24.400845,0,4,2,0,0,0,0
MJS,Manjeshwar,Kerala,SR,"Nh 17, Kerala",Point,74.887582,12.724197,0,3,1,0,0,0,0
MGAE,Morgram,West Bengal,ER,"Murshidabad Distt., West Bengal",Point,88.018413,24.304919,0,4,1,0,0,0,0
MNGT,Mysore New Good,Karnataka,SWR,"Mysore, Karnataka",Point,76.642542,12.338553999999998,0,4,3,0,0,0,0
MHU,Manheru,Haryana,NWR,"Bhiwani, Haryana",Point,76.203117,28.701227,0,3,1,0,0,0,0
MJN,Makum Junction,Assam,NFR,"Makum, Assam",Point,95.440958,27.485742,0,3,2,1,0,0,0
MLHS,Light House,Tamil Nadu,SR,"Chennai, Tamil Nadu",Point,80.276539,13.044645999999998,0,4,2,0,0,0,0
MGM,Muragacha,West Bengal,ER,"Nadia, West Bengal",Point,88.421243,23.529636,0,3,1,0,0,0,0
MNGV,Mota Miya Mangrol,Gujarat,WR,"Mosali, Gujarat",Unknown,,,1,4,3,0,0,0,0
MNLI,Manali Halt,Tamil Nadu,SR,"State Highway 23, Tamil Nadu",Unknown,,,1,4,2,0,0,0,0
MNDY,Mandaveli,Tamil Nadu,SR,"Chennai, Tamil Nadu",Point,80.260507,13.027861,0,4,1,0,0,0,0
MHAD,Mohadi Pragane Laling,Maharashtra,CR,"Dhule, Maharashtra",Point,74.77978399999999,20.863002,0,4,3,0,0,0,0
MIW,Mighauna,Uttar Pradesh,NER,"Mighauna, Uttar Pradesh",Point,79.826515,28.24322,0,3,1,0,0,0,0
MIO,Molisar,Rajasthan,NWR,"Churu, Rajasthan",Point,74.739025,28.13104,0,3,1,0,0,0,0
MHUA,Mahudha,Gujarat,WR,"Madhuda, Gujarat",Point,72.946947,22.817129,0,4,1,0,0,0,0
MLKH,Mulewal Khaihra,Punjab,NR,"Neewa Meianwal, Punjab",Point,75.29969399999999,31.102966,0,4,2,0,0,0,0
MNME,Manamadurai East,Tamil Nadu,SR,"Manamadurai, Tamil Nadu",Point,78.45434999999999,9.697777,0,4,2,0,0,0,0
MNCR,Monacherra,,?,,Point,92.550058,24.611951,0,4,1,0,0,0,0
MJV,Manjhagarh,Bihar,NER,"National Highway 28, Bihar",Point,84.504257,26.417226,0,3,1,0,0,0,0
MOTC,Motichur,Uttarakhand,NR,"Haridwar, Uttarakhand",Point,78.177678,29.981150000000003,0,4,1,0,0,0,0
MLHA,Maliya Hatina,Gujarat,WR,"Malia, Gujarat",Point,70.29970100000001,21.15957,0,4,2,0,0,0,0
MLB,Modnimb,Maharashtra,CR,"Shetfal, Maharashtra",Point,75.4055439008,17.9165477096,0,3,1,0,0,0,0
MNL,Minchnal,Karnataka,SWR,"Bijapur, Karnataka",Point,75.822432,16.971395,0,3,1,0,0,0,0
MKH,Malakhera,Rajasthan,NWR,"Mala Khera, Rajasthan",Point,76.618982,27.390236,0,3,1,0,0,0,0
MLG,Malhargarh,Madhya Pradesh,WR,"Malhargarh, Madhya Pradesh",Point,74.972666,24.265618,0,3,1,0,0,0,0
MKD,Markundi,Madhya Pradesh,WCR,"State Highway 11, Madhya Pradesh",Point,80.947114,25.017393,0,3,1,0,0,0,0
MUE,Mudkhed,Maharashtra,SCR,"Mudkhed, Maharashtra",Point,77.509661,19.148087,0,3,1,0,0,0,0
MNDR,Mandi Dhanaura,Uttar Pradesh,NR,"Jyotiba Phule Nagar, Uttar Pradesh",Point,78.26149799999999,28.953119,0,4,2,0,0,0,0
MLGT,Mallappa Gate,Andhra Pradesh,SCR,"Guntakal, Andhra Pradesh",Point,77.387152,15.225027,0,4,2,0,0,0,0
MNQ,Mainpuri,Uttar Pradesh,NCR,"Mainpuri, Uttar Pradesh",Point,79.034774,27.216507,0,3,1,0,0,0,0
MLSA,Mallasandra,Karnataka,SWR,"Nh 206, Karnataka",Point,77.015018,13.335173,0,4,1,0,0,0,0
MKS,Muktsar,Punjab,NR,"Muktsar, Punjab",Point,74.514271,30.47821,0,3,1,0,0,0,0
MQW,Mallannagar,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",Unknown,,,1,3,1,0,0,0,0
MRD,Manund,Gujarat,WR,"State Highway 55, Gujarat",Unknown,,,1,3,1,0,0,0,0
MPLR,Mahipal Road,West Bengal,ER,"Lalgola, West Bengal",Point,88.1911711557,24.2875453877,0,4,2,0,1,0,0
MKLI,Makrauli,Haryana,NR,"Rohtak, Haryana",Point,76.62755,28.946971,0,4,1,0,0,0,0
MNO,Mehnar Road,Bihar,ECR,"Bihar, Bihar",Point,85.504477691,25.654307800700003,0,3,2,0,1,0,0
MRU,Mumbai Matunga Road,Maharashtra,WR,"Mumbai, Maharashtra",Point,72.847143,19.028606,0,3,3,0,1,0,0
MMC,Mahamandir,Rajasthan,NWR,"Jodhpur, Rajasthan",Point,73.037935174,26.3087448868,0,3,1,0,0,0,0
MMY,Marwar Mathanya,Rajasthan,NWR,"Mathania, Rajasthan",Point,72.978778,26.532173,0,3,2,0,0,0,0
MTHP,Mithapur,Gujarat,WR,"Jamnagar, Gujarat",Point,69.00869499999999,22.411601,0,4,1,0,0,0,0
MON,Modran,Rajasthan,NWR,"Jalor, Rajasthan",Point,72.447631,25.187428,0,3,1,0,0,0,0
MNZ,Manani,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",Point,77.498609,29.884915,0,3,1,0,0,0,0
AJRE,Aujari,Assam,NFR,"National Highway 37, Assam",Point,92.266800144,26.1446457224,0,4,1,0,0,0,0
MLN,Mailani,Uttar Pradesh,NER,"Lakhimpur Kheri, Uttar Pradesh",Point,80.347318,28.284349,0,3,1,0,0,0,0
MNS,Manshahi,Bihar,NFR,"National Highway 81, Bihar",Point,87.5881226697,25.4756828749,0,3,1,0,0,0,0
MRJD,Marajdwa,Bihar,ECR,"Sikta-Mainatad Rd, Bihar",Point,84.60191599999999,27.043053,0,4,1,0,0,0,0
MLX,Mullanpur,Punjab,NR,"Mullanpur, Punjab",Point,75.66501600000001,30.83811,0,3,1,0,0,0,0
MPUR,New Madanpur,,?,,Point,87.226329,24.312218,0,4,2,0,0,0,0
MSQ,Marwar Ratanpur,Gujarat,NWR,"State Highway 128, Gujarat",Point,72.142853,24.67822,0,3,2,0,0,0,0
MMG,Madhyamgram,West Bengal,ER,"Kolkata, West Bengal",Point,88.45225400000001,22.693938,0,3,1,0,0,0,0
MPML,Mohapani Mal,Madhya Pradesh,SECR,"State Highway 19, Madhya Pradesh",Point,78.910005,21.812143,0,4,2,0,0,0,0
MLTR,Melattur,Kerala,SR,"Melattoor, Kerala",Point,76.272805,11.06543,0,4,1,0,0,0,0
MQQ,Markahandi U Halt,Madhya Pradesh,SECR,"State Highway 26, Madhya Pradesh",Point,79.191328,22.049857000000003,0,3,3,0,0,0,0
MQS,Malsian Shahkot,Punjab,NR,"Shahkot-Moga Rd, Punjab",Point,75.354756,31.110293,0,3,2,0,0,0,0
MKDN,Morkadhana,Madhya Pradesh,CR,"Nayagaon, Madhya Pradesh",Point,78.501566,22.11073,0,4,1,0,0,0,0
MSZ,Mansa,Punjab,NR,"Mansa, Punjab",Point,75.402584,29.989695,0,3,1,0,0,0,0
MPLE,Mahipal,West Bengal,ER,"Lalgola, West Bengal",Point,88.162107,24.30631,0,4,1,0,0,0,0
MQL,Mirkhal,Maharashtra,SCR,"Purna, Maharashtra",Point,76.9150573724,19.2036411097,0,3,1,0,0,0,0
MTJR,Moterjhar,Assam,NFR,"Dhubri Kochugaon Rd, Assam",Point,89.864509,26.133968,0,4,1,0,0,0,0
MSOD,Masodha,,NR,,Point,82.12533900000001,26.709217,0,4,1,0,0,0,0
MTJL,Motijheel,Madhya Pradesh,NCR,"Gwalior, Madhya Pradesh",Point,78.142209,26.249743,0,4,1,0,0,0,0
MSDH,Masnadih,,ECR,,Point,84.832613,26.958112,0,4,1,0,0,0,0
MSP,Mansurpur,Uttar Pradesh,NR,"Muzaffarnagar, Uttar Pradesh",Point,77.719182,29.355377,0,3,1,0,0,0,0
MVJ,Mavli Jn,Rajasthan,NWR,"Mavli, Rajasthan",Point,73.973721,24.794585,0,3,2,1,0,0,0
NBA,Nabha,Punjab,NR,"Nabha, Punjab",Point,76.14639600000001,30.363819,0,3,1,0,0,0,0
MUT,Meerut Cant,Uttar Pradesh,NR,"Meerut, Uttar Pradesh",Point,77.686937,29.015997,0,3,2,0,0,0,0
MWT,Marwar Lohwat,Rajasthan,NWR,"Jodhpur, Rajasthan",Point,72.58927,26.981256,0,3,2,0,0,0,0
MTC,Meerut City,Uttar Pradesh,NR,"Meerut, Uttar Pradesh",Point,77.675106,28.97761,0,3,2,0,0,0,0
MUD,Muradnagar,Uttar Pradesh,NR,"Ghaziabad, Uttar Pradesh",Point,77.506774,28.759017,0,3,1,0,0,0,0
MSRP,Murhesi Rampur,Uttar Pradesh,WCR,"Sh 33, Uttar Pradesh",Point,77.62741799999999,27.412426,0,4,2,0,0,0,0
MTFA,Mertala Phaleya,West Bengal,ER,"Mertala Phaleya, West Bengal",Point,88.319686,23.479666,0,4,2,0,0,0,0
MRL,Maroli,Gujarat,WR,"Maroli, Gujarat",Point,72.88999799999999,21.019949,0,3,1,0,0,0,0
MQ,Mannargudi,Tamil Nadu,SR,"Mannargudi, Tamil Nadu",Point,79.455639,10.674541,0,2,1,0,0,0,0
MP,Melappalaiyam,Tamil Nadu,SR,"Tirunelveli, Tamil Nadu",Point,77.7018564789,8.7067184087,0,2,1,0,0,0,0
MSD,Bombay Masjid,Maharashtra,CR,"Mumbai, Maharashtra",Point,72.838561,18.952385,0,3,2,0,0,0,0
MTAP,Matania Anantpur,West Bengal,ER,"Matania Anantapur Railway Station, West Bengal",Unknown,,,1,4,2,0,0,0,0
MWW,Mahwa,Rajasthan,NWR,"Alwar, Rajasthan",Point,76.60887100000001,27.48372,0,3,1,0,0,0,0
MX,Mumbai Mahalakshmi,Maharashtra,WR,"Mumbai, Maharashtra",Point,72.823908,18.982103,0,2,2,0,0,0,0
MTT,Mutupet,Tamil Nadu,SR,"Muthupet, Tamil Nadu",Unknown,,,1,3,1,0,0,0,0
MYA,Mandya,Karnataka,SWR,"Mandya, Karnataka",Point,76.897256,12.529176,0,3,1,0,0,0,0
MULK,Mulki,Karnataka,KR,"Mulki, Karnataka",Point,74.804962,13.068517,0,4,1,0,0,0,0
MTMY,Thirumayilai,Tamil Nadu,SR,"Chennai, Tamil Nadu",Point,80.267038,13.03497,0,4,1,0,0,0,0
MRTL,Mirthal,Punjab,NR,"Mirthal, Punjab",Point,75.608482,32.112895,0,4,1,0,0,0,0
MXO,Morthala,Rajasthan,NWR,"Nh 14, Rajasthan",Point,72.8034186484,24.5026049619,0,3,1,0,0,0,0
MT,Matera,Uttar Pradesh,NER,"Bahraich, Uttar Pradesh",Point,81.55344699999999,27.784934,0,2,1,0,0,0,0
MOBD,Moabund,Assam,NFR,"Mohbondha, Assam",Point,94.071748,26.66857,0,4,1,0,0,0,0
MSDL,Mahisadal,West Bengal,SER,"Haldia Mechada Via Tamluk, West Bengal",Point,88.010799,22.176299,0,4,1,0,0,0,0
MRG,Margherita,Assam,NFR,"Ledo, Assam",Point,95.6726,27.289315,0,3,1,0,0,0,0
MOM,Maman,Uttar Pradesh,NR,"National Highway 91, Uttar Pradesh",Point,77.86108700000001,28.330372,0,3,1,0,0,0,0
MTCN,Triplicane,Tamil Nadu,SR,"Chennai, Tamil Nadu",Point,80.28020599999999,13.054862,0,4,1,0,0,0,0
MUPA,Mupa,Assam,NFR,"Diakkawn Rd, Assam",Point,93.122747,25.368686,0,4,1,0,0,0,0
NNKR,Nanaksar,Punjab,NR,"Nanaksar, Punjab",Point,75.419984,30.803353,0,4,1,0,0,0,0
MZRT,Murtajapur Town,Maharashtra,CR,"Murtajapur, Maharashtra",Unknown,,,1,4,2,0,0,0,0
MPUE,Mainpuri Kachri,Uttar Pradesh,NCR,"Mainpuri Kachri, Uttar Pradesh",Point,79.06563200000001,27.227142,0,4,2,0,0,0,0
MUZ,Mohiuddinpur,Uttar Pradesh,NR,"Meerut, Uttar Pradesh",Point,77.621531,28.885405,0,3,1,0,0,0,0
NADA,Nada,Gujarat,WR,"Mota Habipura Nada Rd, Gujarat",Unknown,,,1,4,1,0,0,0,0
NBGH,Nowbagh,Maharashtra,CR,"Nowbagh, Maharashtra",Unknown,,,1,4,1,0,0,0,0
NEI,Neoli,Maharashtra,CR,"State Highway 77, Maharashtra",Point,76.303949,18.387703,0,3,1,0,0,0,0
NKRA,Nokhra,Rajasthan,?,"Nokhra, Rajasthan",Point,72.6654016473,27.6079949928,0,4,1,0,0,0,0
MWM,Malleswaram,Karnataka,SWR,"Bengaluru, Karnataka",Point,77.56320699999999,13.001289,0,3,1,0,0,0,0
NGLT,Naglatula,Rajasthan,NCR,"Bayana, Rajasthan",Point,77.421273,26.92382,0,4,1,0,0,0,0
NDLH,Nandlalee Halt,,?,,Unknown,,,1,4,2,0,0,0,0
MVO,Manwath Road,Maharashtra,SCR,"Parbhani, Maharashtra",Point,76.534516,19.358161,0,3,2,0,1,0,0
NGE,Nagar,Chhattisgarh,SECR,"National Highway 78, Chhattisgarh",Point,82.459164,23.315091,0,3,1,0,0,0,0
MXH,Makhu,Punjab,NR,"Makhnu, Punjab",Point,74.983505,31.105935,0,3,1,0,0,0,0
NCR,Nagore,Tamil Nadu,SR,"Nagore, Tamil Nadu",Point,79.846188,10.81843,0,3,1,0,0,0,0
MZL,Mirzapali,Andhra Pradesh,SCR,"Medak, Andhra Pradesh",Point,78.41529899999999,18.017963,0,3,1,0,0,0,0
KKG,Kekatumar,Maharashtra,SCR,"Washim, Maharashtra",Point,77.10081100000001,20.012339,0,3,1,0,0,0,0
MWX,Mallanwala Khas,Punjab,NR,"Mallanwala, Punjab",Point,74.8134271344,31.0470049078,0,3,2,0,0,0,0
MXY,Mahuariya,Uttar Pradesh,ECR,"Sonebhadra, Uttar Pradesh",Point,83.3105186481,24.2277400211,0,3,1,0,0,0,0
MZHL,Majhaoli,Madhya Pradesh,WCR,"Bargawa, Madhya Pradesh",Point,82.37057999999999,24.136642,0,4,1,0,0,0,0
MYL,Malliyala,Andhra Pradesh,SCR,"Kurnool, Andhra Pradesh",Point,77.77675500000001,15.397805,0,3,1,0,0,0,0
NGR,Annigeri,Karnataka,SWR,"Dist. Dharwad, Karnataka",Point,75.43085099999999,15.432164,0,3,1,0,0,0,0
MWJ,Marwasgram,Madhya Pradesh,WCR,"Madhya Pradesh, Madhya Pradesh",Point,81.836685,24.098212,0,3,1,0,0,0,0
NDNI,Nidhani,Madhya Pradesh,SECR,"Ghonsor, Madhya Pradesh",Point,80.008415,22.576568,0,4,1,0,0,0,0
MZW,Manjhwe,Bihar,ECR,"Manjhwe, Bihar",Point,85.306631,24.814294,0,3,1,0,0,0,0
MYU,Mayanoor,Tamil Nadu,SR,"Nh 67, Tamil Nadu",Point,78.23651100000001,10.954704,0,3,1,0,0,0,0
NGA,Ningala Jn,Gujarat,WR,"State Highway 117, Gujarat",Point,71.70935200000001,22.0252,0,3,2,1,0,0,0
NIG,Naigaon,Maharashtra,WR,"Naigaon West, Maharashtra",Point,72.845954,19.350875,0,3,1,0,0,0,0
NAN,Nandgaon Road,Maharashtra,KR,"Sindhudurg, Maharashtra",Point,73.73056000000001,16.387453999999998,0,3,2,0,1,0,0
MXN,Mariani Jn,Assam,NFR,"Mariani, Assam",Point,94.308203,26.652435,0,3,2,1,0,0,0
MUGN,Mahutgaon,Assam,NFR,"B G Rd, Assam",Point,94.792882,26.962757,0,4,1,0,0,0,0
NAM,Namrup,Assam,NFR,"Borhat, Assam",Point,95.313642,27.19627,0,3,1,0,0,0,0
MVG,Maligura,Orissa,ECOR,"Maligura Station, Orissa",Point,82.638614,18.953175,0,3,1,0,0,0,0
NGX,Nigan,West Bengal,ER,"Nigan, West Bengal",Unknown,,,1,3,1,0,0,0,0
MUH,Murthiha,Uttar Pradesh,NER,"State Highway 26, Uttar Pradesh",Point,81.37814700000001,28.030462,0,3,1,0,0,0,0
MTP,Mettupalayam,Tamil Nadu,SR,"Mettupalayam, Tamil Nadu",Point,76.934533,11.299729,0,3,1,0,0,0,0
NCP,Nishchindapur,West Bengal,ER,"Tengrabichi, West Bengal",Point,88.214325,21.973426,0,3,1,0,0,0,0
NERH,Ner Halt,,?,,Point,84.97536099999999,25.017219,0,4,2,0,0,0,0
MYHT,Mayurhat,West Bengal,ER,"Mayurhat-Taraknagar Rd, West Bengal",Point,88.661013,23.363017,0,4,1,0,0,0,0
NAL,Nal Halt,Rajasthan,?,"Nh 15, Rajasthan",Point,73.21761215939999,28.0385900551,0,3,2,0,0,0,0
NKL,Nalikul,West Bengal,ER,"State Highway 2, West Bengal",Point,88.16622600000001,22.829713,0,3,1,0,0,0,0
MVC,Mavinkere,Karnataka,SWR,"Mavinkere, Karnataka",Point,76.201872,12.816193,0,3,1,0,0,0,0
NHY,Naganahalli,Karnataka,SWR,"Mysore District, Karnataka",Point,76.651081,12.380243,0,3,1,0,0,0,0
NDAE,Nabadwip Dham,West Bengal,ER,"Nabadwip, West Bengal",Point,88.356472,23.396593,0,4,2,0,0,0,0
NPRD,Nagpur Road,Chhattisgarh,SECR,"Koria, Chhattisgarh",Point,82.349049,23.279379,0,4,2,0,1,0,0
NPM,Nellaikuppam,Tamil Nadu,SR,"Nellikuppam, Tamil Nadu",Point,79.66476800000001,11.775944,0,3,1,0,0,0,0
NGNT,New Guntur,Andhra Pradesh,SCR,"Guntur City, Andhra Pradesh",Point,80.4582228,16.3100404,0,4,2,0,0,0,0
NLRD,Necklace Road,Andhra Pradesh,SCR,"Hyderabad, Andhra Pradesh",Point,78.46287099999999,17.423337999999998,0,4,2,0,1,0,0
NBE,New Barrackpore,West Bengal,ER,"Kolkata, West Bengal",Point,88.444755,22.687235,0,3,2,0,0,0,0
NAS,Nasrala,Punjab,NR,"Distt.Hoshiarpur, Punjab",Point,75.84640800000001,31.497981000000003,0,3,1,0,0,0,0
NGRT,Nagrota,Himachal Pradesh,NR,"Nagrota Bagwan, Himachal Pradesh",Point,76.38879399999999,32.108728,0,4,1,0,0,0,0
AJTM,Ajitgill Matta,Punjab,NR,"Kotkapura Jaitu Rd, Punjab",Point,74.863795,30.483469,0,4,2,0,0,0,0
NID,Nidur,Tamil Nadu,SR,"Neivasal, Tamil Nadu",Point,79.645074,11.127231,0,3,1,0,0,0,0
NED,Huzur Sahib Nanded,Maharashtra,SCR,"Nanded, Maharashtra",Point,77.31047799999999,19.160522,0,3,3,0,0,0,0
NDE,Nandre,Maharashtra,CR,"Sangli, Maharashtra",Point,74.5590299896,16.964028561899998,0,3,1,0,0,0,0
NGT,Nagappattinam,Tamil Nadu,SR,"Nagapattinam, Tamil Nadu",Point,79.845998,10.759221,0,3,1,0,0,0,0
NPK,North Panakudi,Tamil Nadu,SR,"Panakudi, Tamil Nadu",Point,77.582174,8.315971,0,3,2,0,0,0,0
AKE,Akanapet,Andhra Pradesh,SCR,"Medak, Andhra Pradesh",Point,78.39630899999999,18.110863,0,3,1,0,0,0,0
NPV,Narpatganj,Bihar,ECR,"National Highway 57, Bihar",Unknown,,,1,3,1,0,0,0,0
NRKE,Nari Khetri,Rajasthan,NWR,"Jhunjhunu, Rajasthan",Unknown,,,1,4,2,0,0,0,0
NDPR,Nandapur,Maharashtra,SCR,"Hingoli, Maharashtra",Point,77.2376282849,19.5948820434,0,4,1,0,0,0,0
NMZ,New Mal Jn,West Bengal,NFR,"National Highway 31. 03562-255097, West Bengal",Point,88.724837,26.87368,0,3,3,1,0,0,0
NHM,Nandol Dehegam,Gujarat,WR,"Dehegam, Gujarat",Point,72.815845,23.17417,0,3,2,0,0,0,0
NEM,Nemem,Kerala,SR,"Thiruvananthapuram, Kerala",Point,77.009693,8.455233,0,3,1,0,0,0,0
NDU,Nadauj,Bihar,ECR,"Nadaul, Bihar",Point,85.0173352112,25.296538788200003,0,3,1,0,0,0,0
RJU,Rajula City,Gujarat,WR,"Distt. Amreli, Gujarat",Point,71.45597599999999,21.046575,0,3,2,0,0,0,0
NMKA,Namkhana,West Bengal,ER,"Namkhana, West Bengal",Point,88.239558,21.772235,0,4,1,0,0,0,0
NRM,Nurmahal,Punjab,NR,"Philur Nurmahal Rd, Punjab",Point,75.601431,31.081589,0,3,1,0,0,0,0
NBPH,New Balarampur Halt,West Bengal,ER,"New Balarampur, West Bengal",Point,88.24737400000001,24.051233,0,4,3,0,0,0,0
PALI,Pali,Rajasthan,NWR,"Pali, Rajasthan",Point,76.450856,28.177004,0,4,1,0,0,0,0
NWA,Nagarwara,Madhya Pradesh,SECR,"Nainpur, Madhya Pradesh",Point,80.12340101560001,22.2107198433,0,3,1,0,0,0,0
NYM,Neyamatpur,,ECR,,Point,84.988344,24.937206,0,3,1,0,0,0,0
ARNG,Arunnagar,Unknown,Unknown,Unknown,Point,79.9789721362,20.7084913199,0,4,1,0,0,0,0
NNL,Narnaul,Haryana,NWR,"Narnaul, Haryana",Point,76.123133,28.044396,0,3,1,0,0,0,0
NGAN,Nagaon,Assam,NFR,"Nagaon, Assam",Point,92.67253075,26.35621199,0,4,1,0,0,0,0
NRPM,Narayanpur Murli Halt,Bihar,ECR,"Saraygarh, Bihar",Unknown,,,1,4,3,0,0,0,0
NVC,Nagalwancha,Andhra Pradesh,SCR,"Jagannadhapuram To Matkepalli Rd, Andhra Pradesh",Point,80.228517,17.07433,0,3,1,0,0,0,0
NRUR,Nareshwar Road,Gujarat,WR,"Nareshwar Rd, Gujarat",Unknown,,,1,4,2,0,1,0,0
NRWI,Narwasi,Rajasthan,NWR,"Mdr 18, Rajasthan",Unknown,,,1,4,1,0,0,0,0
NRGR,Naranjipur,Madhya Pradesh,WR,"Dewas, Madhya Pradesh",Point,76.00915947140001,23.0471420904,0,4,1,0,0,0,0
NSP,Nalla Sopara,Maharashtra,WR,"Nallasopara Station Rd, Maharashtra",Point,72.819464,19.418238,0,3,2,0,0,0,0
NUPR,Nurpur Road,Punjab,NR,"Nurpur, Punjab",Point,75.852903,32.281043,0,4,2,0,1,0,0
NUIH,Neuri Halt,Bihar,ECR,"Darbhanga, Bihar",Unknown,,,1,4,2,0,0,0,0
NXR,Nagsar,Uttar Pradesh,ECR,"Ghazipur, Uttar Pradesh",Unknown,,,1,3,1,0,0,0,0
PAPM,Palat Potaram,Andhra Pradesh,SCR,"National Highway 7, Andhra Pradesh",Point,78.4544374475,17.7900915824,0,4,2,0,0,0,0
NPT,Narasingampet,Tamil Nadu,SR,"Thiruvavaduthurai, Tamil Nadu",Point,79.511398,11.034797,0,3,1,0,0,0,0
NSU,Nisui,Uttar Pradesh,NR,"Aonla- Bareilly Link Rd, Uttar Pradesh",Point,79.236446,28.290931,0,3,1,0,0,0,0
NZH,Nidaghatta,Karnataka,?,"Bangalore-Mysore Rd, Karnataka",Unknown,,,1,3,1,0,0,0,0
P,,,?,,Unknown,,,1,1,0,0,0,1,0
NKE,Narkatiaganj Jn,Bihar,ECR,"Narkatiaganj, Bihar",Point,84.464045,27.105035,0,3,2,1,0,0,0
NMGT,Nimshirgaon Tamdalge,Maharashtra,CR,"Miraj Rd, Maharashtra",Point,74.486113,16.769023999999998,0,4,2,0,0,0,0
NNO,Nangloi,Delhi Nct,NR,"Jj Colony No 1, Delhi Nct",Point,77.05696599999999,28.686261,0,3,1,0,0,0,0
NSL,Nagarsol,Maharashtra,SCR,"Nashik, Maharashtra",Point,74.541646,20.102455,0,3,1,0,0,0,0
NRW,Narwana Jn,Haryana,NR,"Way To Narwana, Haryana",Point,76.109286,29.588632,0,3,2,1,0,0,0
NMJ,Nidamangalam,Tamil Nadu,SR,"Needamangalam, Tamil Nadu",Point,79.412736,10.773564,0,3,1,0,0,0,0
NLH,Naultha,Haryana,NR,"Brahman Majra, Haryana",Point,76.889707,29.318788,0,3,1,0,0,0,0
NWB,Niwas Road,Madhya Pradesh,WCR,"Sidhi, Madhya Pradesh",Point,82.013256,24.053618,0,3,2,0,1,0,0
NPX,Narindarpura,Punjab,NR,"Mansa, Punjab",Point,75.476271,29.951767,0,3,1,0,0,0,0
NTG,Nursratabad Kharkhar,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",Point,77.307785,28.775277,0,3,2,0,0,0,0
PASG,Panisagar,Tripura,NFR,"Panisagar, Tripura",Point,92.149035,24.27276,0,4,1,0,0,0,0
NLSF,Niyalish Para,West Bengal,ER,"Berhampore, West Bengal",Point,88.246367,24.156525,0,4,2,0,0,0,0
PDE,Pindrai,Madhya Pradesh,SECR,"State Highway 11A, Madhya Pradesh",Point,80.0462042108,22.5117997936,0,3,1,0,0,0,0
NNN,Nanguneri,Tamil Nadu,SR,"Nanguneri, Tamil Nadu",Point,77.66259199999999,8.4891,0,3,1,0,0,0,0
ODM,Ondagram,West Bengal,SER,"Onda, West Bengal",Point,87.202275,23.147974,0,3,1,0,0,0,0
NYH,Nayandahalli,Karnataka,SWR,"Bengaluru, Karnataka",Point,77.520696,12.941162,0,3,1,0,0,0,0
NNGE,Narangi,Assam,NFR,"Panikhaiti, Assam",Point,91.835776,26.182961,0,4,1,0,0,0,0
NTSK,New Tinsukia Jn,Assam,NFR,"A T Rd, Assam",Point,95.334128,27.479748,0,4,3,1,0,0,0
AKI,Adarki,Maharashtra,CR,"Pune, Maharashtra",Point,74.189651,17.918333,0,3,1,0,0,0,0
NMA,Nirmali,Bihar,ECR,"Supaul, Bihar",Point,86.57461500000001,26.305325,0,3,1,0,0,0,0
NS,Narasapur,Andhra Pradesh,SCR,"Narsapur, Andhra Pradesh",Point,81.699909,16.445891,0,2,1,0,0,0,0
NLD,Nalanda,Bihar,ECR,"National Highway 82, Bihar",Point,85.46277400000001,25.122359,0,3,1,0,0,0,0
SSC,Shahi,Uttar Pradesh,NER,"Shahi, Uttar Pradesh",Point,79.69100300000001,28.588173,0,3,1,0,0,0,0
NKX,Naktisemra,Chhattisgarh,ECOR,"Jagdalpur, Chhattisgarh",Point,82.07392999999999,19.062273,0,3,1,0,0,0,0
OTD,Ootwar,Rajasthan,NCR,"Alwar, Rajasthan",Point,76.73256,27.626063,0,3,1,0,0,0,0
PDRA,Padra,Gujarat,WR,"Padra, Gujarat",Point,73.09017872437835,22.237238915003488,0,4,1,0,0,0,0
OD,Od,Gujarat,WR,"Od, Gujarat",Point,73.07946299999999,22.65471,0,2,1,0,0,0,0
NUA,Nua,Rajasthan,NWR,"Jhunjhunu, Rajasthan",Point,75.28570594266057,28.05812583236852,0,3,1,0,0,0,0
TUV,Tuvvur,Kerala,SR,"Thuvvur, Kerala",Point,76.282913,11.120495,0,3,1,0,0,0,0
NSF,Nasibpur,West Bengal,ER,"State Highway 2, West Bengal",Point,88.262036,22.804835,0,3,1,0,0,0,0
NRPR,Narendrapur Halt,West Bengal,ER,"Kolkata, West Bengal",Point,88.41769,22.45342,0,4,2,0,0,0,0
NJA,Nagjua,Jharkhand,SER,"Ranchi, Jharkhand",Point,84.9668384277,23.3782939954,0,3,1,0,0,0,0
NNU,Nangal Mundi,Haryana,NWR,"State Highway 24, Haryana",Point,76.499193,28.250468,0,3,2,0,0,0,0
BHJA,Bheja,Orissa,ECOR,"Bheja Station, Orissa",Point,82.68546380999999,18.47264914,0,4,1,0,0,0,0
NTA,Netra,West Bengal,ER,"National Highway 117, West Bengal",Point,88.25409499999999,22.208105,0,3,1,0,0,0,0
NZP,Niyazipur Halt,,?,,Point,84.98843942260001,25.1437914557,0,3,2,0,0,0,0
