day,station_id,hour,day_of_week,is_weekend,is_peak,capacity,passenger_count,density_percentage,lag_1h_footfall
0,4,8,0,0,1,1800,1250,69.44,833.0
0,4,9,0,0,1,1800,1450,80.56,1250.0
0,4,10,0,0,0,1800,587,32.61,1450.0
0,4,11,0,0,0,1800,544,30.22,587.0
0,4,12,0,0,0,1800,610,33.89,544.0
0,4,13,0,0,0,1800,572,31.78,610.0
0,4,14,0,0,0,1800,625,34.72,572.0
0,4,15,0,0,0,1800,502,27.89,625.0
0,4,16,0,0,0,1800,644,35.78,502.0
0,4,17,0,0,1,1800,1497,83.17,644.0
0,4,18,0,0,1,1800,1458,81.0,1497.0
0,4,19,0,0,1,1800,1483,82.39,1458.0
0,4,20,0,0,0,1800,1107,61.5,1483.0
0,4,21,0,0,0,1800,353,19.61,1107.0
0,4,22,0,0,0,1800,263,14.61,353.0
0,4,23,0,0,0,1800,259,14.39,263.0
1,4,0,1,0,0,1800,117,6.5,259.0
1,4,1,1,0,0,1800,278,15.44,117.0
1,4,2,1,0,0,1800,245,13.61,278.0
1,4,3,1,0,0,1800,91,5.06,245.0
1,4,4,1,0,0,1800,168,9.33,91.0
1,4,5,1,0,0,1800,36,2.0,168.0
1,4,6,1,0,0,1800,855,47.5,36.0
1,4,7,1,0,0,1800,762,42.33,855.0
1,4,8,1,0,1,1800,1395,77.5,762.0
1,4,9,1,0,1,1800,1298,72.11,1395.0
1,4,10,1,0,0,1800,485,26.94,1298.0
1,4,11,1,0,0,1800,590,32.78,485.0
1,4,12,1,0,0,1800,696,38.67,590.0
1,4,13,1,0,0,1800,602,33.44,696.0
1,4,14,1,0,0,1800,547,30.39,602.0
1,4,15,1,0,0,1800,641,35.61,547.0
1,4,16,1,0,0,1800,689,38.28,641.0
1,4,17,1,0,1,1800,1501,83.39,689.0
1,4,18,1,0,1,1800,1419,78.83,1501.0
1,4,19,1,0,1,1800,1437,79.83,1419.0
1,4,20,1,0,0,1800,1004,55.78,1437.0
1,4,21,1,0,0,1800,408,22.67,1004.0
1,4,22,1,0,0,1800,379,21.06,408.0
1,4,23,1,0,0,1800,136,7.56,379.0
2,4,0,2,0,0,1800,147,8.17,136.0
2,4,1,2,0,0,1800,230,12.78,147.0
2,4,2,2,0,0,1800,175,9.72,230.0
2,4,3,2,0,0,1800,36,2.0,175.0
2,4,4,2,0,0,1800,135,7.5,36.0
2,4,5,2,0,0,1800,83,4.61,135.0
2,4,6,2,0,0,1800,827,45.94,83.0
2,4,7,2,0,0,1800,772,42.89,827.0
2,4,8,2,0,1,1800,1411,78.39,772.0
2,4,9,2,0,1,1800,1327,73.72,1411.0
2,4,10,2,0,0,1800,501,27.83,1327.0
2,4,11,2,0,0,1800,620,34.44,501.0
2,4,12,2,0,0,1800,682,37.89,620.0
2,4,13,2,0,0,1800,526,29.22,682.0
2,4,14,2,0,0,1800,369,20.5,526.0
2,4,15,2,0,0,1800,562,31.22,369.0
2,4,16,2,0,0,1800,630,35.0,562.0
2,4,17,2,0,1,1800,1315,73.06,630.0
2,4,18,2,0,1,1800,1396,77.56,1315.0
2,4,19,2,0,1,1800,1552,86.22,1396.0
2,4,20,2,0,0,1800,1245,69.17,1552.0
2,4,21,2,0,0,1800,344,19.11,1245.0
2,4,22,2,0,0,1800,347,19.28,344.0
2,4,23,2,0,0,1800,281,15.61,347.0
3,4,0,3,0,0,1800,267,14.83,281.0
3,4,1,3,0,0,1800,163,9.06,267.0
3,4,2,3,0,0,1800,125,6.94,163.0
3,4,3,3,0,0,1800,75,4.17,125.0
3,4,4,3,0,0,1800,92,5.11,75.0
3,4,5,3,0,0,1800,169,9.39,92.0
3,4,6,3,0,0,1800,804,44.67,169.0
3,4,7,3,0,0,1800,859,47.72,804.0
3,4,8,3,0,1,1800,1425,79.17,859.0
3,4,9,3,0,1,1800,1301,72.28,1425.0
3,4,10,3,0,0,1800,799,44.39,1301.0
3,4,11,3,0,0,1800,588,32.67,799.0
3,4,12,3,0,0,1800,484,26.89,588.0
3,4,13,3,0,0,1800,584,32.44,484.0
3,4,14,3,0,0,1800,642,35.67,584.0
3,4,15,3,0,0,1800,664,36.89,642.0
3,4,16,3,0,0,1800,610,33.89,664.0
3,4,17,3,0,1,1800,1423,79.06,610.0
3,4,18,3,0,1,1800,1526,84.78,1423.0
3,4,19,3,0,1,1800,1418,78.78,1526.0
3,4,20,3,0,0,1800,998,55.44,1418.0
3,4,21,3,0,0,1800,432,24.0,998.0
3,4,22,3,0,0,1800,518,28.78,432.0
3,4,23,3,0,0,1800,304,16.89,518.0
4,4,0,4,0,0,1800,36,2.0,304.0
4,4,1,4,0,0,1800,197,10.94,36.0
4,4,2,4,0,0,1800,82,4.56,197.0
4,4,3,4,0,0,1800,36,2.0,82.0
4,4,4,4,0,0,1800,80,4.44,36.0
4,4,5,4,0,0,1800,36,2.0,80.0
4,4,6,4,0,0,1800,796,44.22,36.0
4,4,7,4,0,0,1800,878,48.78,796.0
4,4,8,4,0,1,1800,1456,80.89,878.0
4,4,9,4,0,1,1800,1310,72.78,1456.0
4,4,10,4,0,0,1800,648,36.0,1310.0
4,4,11,4,0,0,1800,596,33.11,648.0
4,4,12,4,0,0,1800,506,28.11,596.0
4,4,13,4,0,0,1800,752,41.78,506.0
4,4,14,4,0,0,1800,535,29.72,752.0
4,4,15,4,0,0,1800,642,35.67,535.0
4,4,16,4,0,0,1800,596,33.11,642.0
4,4,17,4,0,1,1800,1504,83.56,596.0
4,4,18,4,0,1,1800,1534,85.22,1504.0
4,4,19,4,0,1,1800,1491,82.83,1534.0
4,4,20,4,0,0,1800,1157,64.28,1491.0
4,4,21,4,0,0,1800,469,26.06,1157.0
4,4,22,4,0,0,1800,341,18.94,469.0
4,4,23,4,0,0,1800,352,19.56,341.0
5,4,0,5,1,0,1800,36,2.0,352.0
5,4,1,5,1,0,1800,36,2.0,36.0
5,4,2,5,1,0,1800,70,3.89,36.0
5,4,3,5,1,0,1800,131,7.28,70.0
5,4,4,5,1,0,1800,36,2.0,131.0
5,4,5,5,1,0,1800,36,2.0,36.0
5,4,6,5,1,0,1800,435,24.17,36.0
5,4,7,5,1,0,1800,338,18.78,435.0
5,4,8,5,1,0,1800,778,43.22,338.0
5,4,9,5,1,0,1800,855,47.5,778.0
5,4,10,5,1,0,1800,253,14.06,855.0
5,4,11,5,1,0,1800,294,16.33,253.0
5,4,12,5,1,0,1800,389,21.61,294.0
5,4,13,5,1,0,1800,297,16.5,389.0
5,4,14,5,1,0,1800,227,12.61,297.0
5,4,15,5,1,0,1800,330,18.33,227.0
5,4,16,5,1,0,1800,325,18.06,330.0
5,4,17,5,1,0,1800,825,45.83,325.0
5,4,18,5,1,0,1800,819,45.5,825.0
5,4,19,5,1,0,1800,761,42.28,819.0
5,4,20,5,1,0,1800,680,37.78,761.0
5,4,21,5,1,0,1800,36,2.0,680.0
5,4,22,5,1,0,1800,231,12.83,36.0
5,4,23,5,1,0,1800,168,9.33,231.0
6,4,0,6,1,0,1800,147,8.17,168.0
6,4,1,6,1,0,1800,226,12.56,147.0
6,4,2,6,1,0,1800,36,2.0,226.0
6,4,3,6,1,0,1800,36,2.0,36.0
6,4,4,6,1,0,1800,36,2.0,36.0
6,4,5,6,1,0,1800,36,2.0,36.0
6,4,6,6,1,0,1800,444,24.67,36.0
6,4,7,6,1,0,1800,400,22.22,444.0
6,4,8,6,1,0,1800,669,37.17,400.0
6,4,9,6,1,0,1800,815,45.28,669.0
6,4,10,6,1,0,1800,356,19.78,815.0
6,4,11,6,1,0,1800,374,20.78,356.0
6,4,12,6,1,0,1800,264,14.67,374.0
6,4,13,6,1,0,1800,151,8.39,264.0
6,4,14,6,1,0,1800,357,19.83,151.0
6,4,15,6,1,0,1800,391,21.72,357.0
6,4,16,6,1,0,1800,287,15.94,391.0
6,4,17,6,1,0,1800,837,46.5,287.0
6,4,18,6,1,0,1800,786,43.67,837.0
6,4,19,6,1,0,1800,731,40.61,786.0
6,4,20,6,1,0,1800,467,25.94,731.0
6,4,21,6,1,0,1800,57,3.17,467.0
6,4,22,6,1,0,1800,308,17.11,57.0
6,4,23,6,1,0,1800,56,3.11,308.0
7,4,0,0,0,0,1800,52,2.89,56.0
7,4,1,0,0,0,1800,36,2.0,52.0
7,4,2,0,0,0,1800,116,6.44,36.0
7,4,3,0,0,0,1800,158,8.78,116.0
7,4,4,0,0,0,1800,191,10.61,158.0
7,4,5,0,0,0,1800,189,10.5,191.0
7,4,6,0,0,0,1800,809,44.94,189.0
7,4,7,0,0,0,1800,770,42.78,809.0
7,4,8,0,0,1,1800,1318,73.22,770.0
7,4,9,0,0,1,1800,1392,77.33,1318.0
7,4,10,0,0,0,1800,518,28.78,1392.0
7,4,11,0,0,0,1800,635,35.28,518.0
7,4,12,0,0,0,1800,659,36.61,635.0
7,4,13,0,0,0,1800,513,28.5,659.0
7,4,14,0,0,0,1800,487,27.06,513.0
7,4,15,0,0,0,1800,601,33.39,487.0
7,4,16,0,0,0,1800,510,28.33,601.0
7,4,17,0,0,1,1800,1452,80.67,510.0
7,4,18,0,0,1,1800,1374,76.33,1452.0
7,4,19,0,0,1,1800,1540,85.56,1374.0
7,4,20,0,0,0,1800,926,51.44,1540.0
7,4,21,0,0,0,1800,523,29.06,926.0
7,4,22,0,0,0,1800,343,19.06,523.0
7,4,23,0,0,0,1800,372,20.67,343.0
8,4,0,1,0,0,1800,122,6.78,372.0
8,4,1,1,0,0,1800,55,3.06,122.0
8,4,2,1,0,0,1800,149,8.28,55.0
8,4,3,1,0,0,1800,223,12.39,149.0
8,4,4,1,0,0,1800,63,3.5,223.0
8,4,5,1,0,0,1800,183,10.17,63.0
8,4,6,1,0,0,1800,988,54.89,183.0
8,4,7,1,0,0,1800,708,39.33,988.0
8,4,8,1,0,1,1800,1546,85.89,708.0
8,4,9,1,0,1,1800,1336,74.22,1546.0
8,4,10,1,0,0,1800,478,26.56,1336.0
8,4,11,1,0,0,1800,605,33.61,478.0
8,4,12,1,0,0,1800,519,28.83,605.0
8,4,13,1,0,0,1800,588,32.67,519.0
8,4,14,1,0,0,1800,604,33.56,588.0
8,4,15,1,0,0,1800,607,33.72,604.0
8,4,16,1,0,0,1800,534,29.67,607.0
8,4,17,1,0,1,1800,1500,83.33,534.0
8,4,18,1,0,1,1800,1424,79.11,1500.0
8,4,19,1,0,1,1800,1449,80.5,1424.0
8,4,20,1,0,0,1800,1023,56.83,1449.0
8,4,21,1,0,0,1800,290,16.11,1023.0
8,4,22,1,0,0,1800,461,25.61,290.0
8,4,23,1,0,0,1800,394,21.89,461.0
9,4,0,2,0,0,1800,176,9.78,394.0
9,4,1,2,0,0,1800,187,10.39,176.0
9,4,2,2,0,0,1800,145,8.06,187.0
9,4,3,2,0,0,1800,36,2.0,145.0
9,4,4,2,0,0,1800,36,2.0,36.0
9,4,5,2,0,0,1800,181,10.06,36.0
9,4,6,2,0,0,1800,861,47.83,181.0
9,4,7,2,0,0,1800,871,48.39,861.0
9,4,8,2,0,1,1800,1255,69.72,871.0
9,4,9,2,0,1,1800,1422,79.0,1255.0
9,4,10,2,0,0,1800,560,31.11,1422.0
9,4,11,2,0,0,1800,546,30.33,560.0
9,4,12,2,0,0,1800,604,33.56,546.0
9,4,13,2,0,0,1800,451,25.06,604.0
9,4,14,2,0,0,1800,516,28.67,451.0
9,4,15,2,0,0,1800,526,29.22,516.0
9,4,16,2,0,0,1800,561,31.17,526.0
9,4,17,2,0,1,1800,1441,80.06,561.0
9,4,18,2,0,1,1800,1300,72.22,1441.0
9,4,19,2,0,1,1800,1293,71.83,1300.0
9,4,20,2,0,0,1800,956,53.11,1293.0
9,4,21,2,0,0,1800,313,17.39,956.0
9,4,22,2,0,0,1800,341,18.94,313.0
9,4,23,2,0,0,1800,435,24.17,341.0
10,4,0,3,0,0,1800,81,4.5,435.0
10,4,1,3,0,0,1800,188,10.44,81.0
10,4,2,3,0,0,1800,147,8.17,188.0
10,4,3,3,0,0,1800,151,8.39,147.0
10,4,4,3,0,0,1800,109,6.06,151.0
10,4,5,3,0,0,1800,188,10.44,109.0
10,4,6,3,0,0,1800,905,50.28,188.0
10,4,7,3,0,0,1800,848,47.11,905.0
10,4,8,3,0,1,1800,1216,67.56,848.0
10,4,9,3,0,1,1800,1343,74.61,1216.0
10,4,10,3,0,0,1800,526,29.22,1343.0
10,4,11,3,0,0,1800,626,34.78,526.0
10,4,12,3,0,0,1800,461,25.61,626.0
10,4,13,3,0,0,1800,477,26.5,461.0
10,4,14,3,0,0,1800,575,31.94,477.0
10,4,15,3,0,0,1800,673,37.39,575.0
10,4,16,3,0,0,1800,443,24.61,673.0
10,4,17,3,0,1,1800,1392,77.33,443.0
10,4,18,3,0,1,1800,1325,73.61,1392.0
10,4,19,3,0,1,1800,1470,81.67,1325.0
10,4,20,3,0,0,1800,968,53.78,1470.0
10,4,21,3,0,0,1800,409,22.72,968.0
10,4,22,3,0,0,1800,392,21.78,409.0
10,4,23,3,0,0,1800,298,16.56,392.0
11,4,0,4,0,0,1800,150,8.33,298.0
11,4,1,4,0,0,1800,132,7.33,150.0
11,4,2,4,0,0,1800,148,8.22,132.0
11,4,3,4,0,0,1800,37,2.06,148.0
11,4,4,4,0,0,1800,151,8.39,37.0
11,4,5,4,0,0,1800,78,4.33,151.0
11,4,6,4,0,0,1800,827,45.94,78.0
11,4,7,4,0,0,1800,702,39.0,827.0
11,4,8,4,0,1,1800,1204,66.89,702.0
11,4,9,4,0,1,1800,1365,75.83,1204.0
11,4,10,4,0,0,1800,429,23.83,1365.0
11,4,11,4,0,0,1800,500,27.78,429.0
11,4,12,4,0,0,1800,595,33.06,500.0
11,4,13,4,0,0,1800,508,28.22,595.0
11,4,14,4,0,0,1800,480,26.67,508.0
11,4,15,4,0,0,1800,529,29.39,480.0
11,4,16,4,0,0,1800,479,26.61,529.0
11,4,17,4,0,1,1800,1487,82.61,479.0
11,4,18,4,0,1,1800,1503,83.5,1487.0
11,4,19,4,0,1,1800,1502,83.44,1503.0
11,4,20,4,0,0,1800,1026,57.0,1502.0
11,4,21,4,0,0,1800,317,17.61,1026.0
11,4,22,4,0,0,1800,305,16.94,317.0
11,4,23,4,0,0,1800,306,17.0,305.0
12,4,0,5,1,0,1800,36,2.0,306.0
12,4,1,5,1,0,1800,36,2.0,36.0
12,4,2,5,1,0,1800,36,2.0,36.0
12,4,3,5,1,0,1800,36,2.0,36.0
12,4,4,5,1,0,1800,62,3.44,36.0
12,4,5,5,1,0,1800,141,7.83,62.0
12,4,6,5,1,0,1800,220,12.22,141.0
12,4,7,5,1,0,1800,454,25.22,220.0
12,4,8,5,1,0,1800,818,45.44,454.0
12,4,9,5,1,0,1800,617,34.28,818.0
12,4,10,5,1,0,1800,360,20.0,617.0
12,4,11,5,1,0,1800,391,21.72,360.0
12,4,12,5,1,0,1800,349,19.39,391.0
12,4,13,5,1,0,1800,343,19.06,349.0
12,4,14,5,1,0,1800,232,12.89,343.0
12,4,15,5,1,0,1800,348,19.33,232.0
12,4,16,5,1,0,1800,331,18.39,348.0
12,4,17,5,1,0,1800,750,41.67,331.0
12,4,18,5,1,0,1800,606,33.67,750.0
12,4,19,5,1,0,1800,863,47.94,606.0
12,4,20,5,1,0,1800,648,36.0,863.0
12,4,21,5,1,0,1800,36,2.0,648.0
12,4,22,5,1,0,1800,234,13.0,36.0
12,4,23,5,1,0,1800,101,5.61,234.0
13,4,0,6,1,0,1800,36,2.0,101.0
13,4,1,6,1,0,1800,55,3.06,36.0
13,4,2,6,1,0,1800,76,4.22,55.0
13,4,3,6,1,0,1800,187,10.39,76.0
13,4,4,6,1,0,1800,81,4.5,187.0
13,4,5,6,1,0,1800,36,2.0,81.0
13,4,6,6,1,0,1800,447,24.83,36.0
13,4,7,6,1,0,1800,257,14.28,447.0
13,4,8,6,1,0,1800,693,38.5,257.0
13,4,9,6,1,0,1800,813,45.17,693.0
13,4,10,6,1,0,1800,367,20.39,813.0
13,4,11,6,1,0,1800,261,14.5,367.0
13,4,12,6,1,0,1800,190,10.56,261.0
13,4,13,6,1,0,1800,250,13.89,190.0
13,4,14,6,1,0,1800,300,16.67,250.0
13,4,15,6,1,0,1800,335,18.61,300.0
13,4,16,6,1,0,1800,439,24.39,335.0
13,4,17,6,1,0,1800,890,49.44,439.0
13,4,18,6,1,0,1800,889,49.39,890.0
13,4,19,6,1,0,1800,775,43.06,889.0
13,4,20,6,1,0,1800,565,31.39,775.0
13,4,21,6,1,0,1800,250,13.89,565.0
13,4,22,6,1,0,1800,156,8.67,250.0
13,4,23,6,1,0,1800,294,16.33,156.0
14,4,0,0,0,0,1800,36,2.0,294.0
14,4,1,0,0,0,1800,68,3.78,36.0
14,4,2,0,0,0,1800,36,2.0,68.0
14,4,3,0,0,0,1800,88,4.89,36.0
14,4,4,0,0,0,1800,88,4.89,88.0
14,4,5,0,0,0,1800,36,2.0,88.0
14,4,6,0,0,0,1800,850,47.22,36.0
14,4,7,0,0,0,1800,877,48.72,850.0
14,4,8,0,0,1,1800,1378,76.56,877.0
14,4,9,0,0,1,1800,1365,75.83,1378.0
14,4,10,0,0,0,1800,513,28.5,1365.0
14,4,11,0,0,0,1800,474,26.33,513.0
14,4,12,0,0,0,1800,483,26.83,474.0
14,4,13,0,0,0,1800,583,32.39,483.0
14,4,14,0,0,0,1800,433,24.06,583.0
14,4,15,0,0,0,1800,446,24.78,433.0
14,4,16,0,0,0,1800,620,34.44,446.0
14,4,17,0,0,1,1800,1520,84.44,620.0
14,4,18,0,0,1,1800,1474,81.89,1520.0
14,4,19,0,0,1,1800,1500,83.33,1474.0
14,4,20,0,0,0,1800,1002,55.67,1500.0
14,4,21,0,0,0,1800,161,8.94,1002.0
14,4,22,0,0,0,1800,317,17.61,161.0
14,4,23,0,0,0,1800,204,11.33,317.0
15,4,0,1,0,0,1800,89,4.94,204.0
15,4,1,1,0,0,1800,36,2.0,89.0
15,4,2,1,0,0,1800,49,2.72,36.0
15,4,3,1,0,0,1800,109,6.06,49.0
15,4,4,1,0,0,1800,36,2.0,109.0
15,4,5,1,0,0,1800,37,2.06,36.0
15,4,6,1,0,0,1800,997,55.39,37.0
15,4,7,1,0,0,1800,789,43.83,997.0
15,4,8,1,0,1,1800,1321,73.39,789.0
15,4,9,1,0,1,1800,1266,70.33,1321.0
15,4,10,1,0,0,1800,624,34.67,1266.0
15,4,11,1,0,0,1800,591,32.83,624.0
15,4,12,1,0,0,1800,602,33.44,591.0
15,4,13,1,0,0,1800,577,32.06,602.0
15,4,14,1,0,0,1800,575,31.94,577.0
15,4,15,1,0,0,1800,494,27.44,575.0
15,4,16,1,0,0,1800,689,38.28,494.0
15,4,17,1,0,1,1800,1582,87.89,689.0
15,4,18,1,0,1,1800,1712,95.11,1582.0
15,4,19,1,0,1,1800,1343,74.61,1712.0
15,4,20,1,0,0,1800,998,55.44,1343.0
15,4,21,1,0,0,1800,374,20.78,998.0
15,4,22,1,0,0,1800,306,17.0,374.0
15,4,23,1,0,0,1800,322,17.89,306.0
16,4,0,2,0,0,1800,36,2.0,322.0
16,4,1,2,0,0,1800,83,4.61,36.0
16,4,2,2,0,0,1800,93,5.17,83.0
16,4,3,2,0,0,1800,324,18.0,93.0
16,4,4,2,0,0,1800,188,10.44,324.0
16,4,5,2,0,0,1800,36,2.0,188.0
16,4,6,2,0,0,1800,721,40.06,36.0
16,4,7,2,0,0,1800,751,41.72,721.0
16,4,8,2,0,1,1800,1241,68.94,751.0
16,4,9,2,0,1,1800,1380,76.67,1241.0
16,4,10,2,0,0,1800,603,33.5,1380.0
16,4,11,2,0,0,1800,673,37.39,603.0
16,4,12,2,0,0,1800,428,23.78,673.0
16,4,13,2,0,0,1800,526,29.22,428.0
16,4,14,2,0,0,1800,373,20.72,526.0
16,4,15,2,0,0,1800,606,33.67,373.0
16,4,16,2,0,0,1800,517,28.72,606.0
16,4,17,2,0,1,1800,1444,80.22,517.0
16,4,18,2,0,1,1800,1377,76.5,1444.0
16,4,19,2,0,1,1800,1336,74.22,1377.0
16,4,20,2,0,0,1800,1267,70.39,1336.0
16,4,21,2,0,0,1800,203,11.28,1267.0
16,4,22,2,0,0,1800,245,13.61,203.0
16,4,23,2,0,0,1800,372,20.67,245.0
17,4,0,3,0,0,1800,99,5.5,372.0
17,4,1,3,0,0,1800,84,4.67,99.0
17,4,2,3,0,0,1800,36,2.0,84.0
17,4,3,3,0,0,1800,66,3.67,36.0
17,4,4,3,0,0,1800,256,14.22,66.0
17,4,5,3,0,0,1800,54,3.0,256.0
17,4,6,3,0,0,1800,692,38.44,54.0
17,4,7,3,0,0,1800,884,49.11,692.0
17,4,8,3,0,1,1800,1460,81.11,884.0
17,4,9,3,0,1,1800,1286,71.44,1460.0
17,4,10,3,0,0,1800,469,26.06,1286.0
17,4,11,3,0,0,1800,697,38.72,469.0
17,4,12,3,0,0,1800,668,37.11,697.0
17,4,13,3,0,0,1800,653,36.28,668.0
17,4,14,3,0,0,1800,541,30.06,653.0
17,4,15,3,0,0,1800,461,25.61,541.0
17,4,16,3,0,0,1800,628,34.89,461.0
17,4,17,3,0,1,1800,1539,85.5,628.0
17,4,18,3,0,1,1800,1398,77.67,1539.0
17,4,19,3,0,1,1800,1418,78.78,1398.0
17,4,20,3,0,0,1800,1065,59.17,1418.0
17,4,21,3,0,0,1800,369,20.5,1065.0
17,4,22,3,0,0,1800,268,14.89,369.0
17,4,23,3,0,0,1800,371,20.61,268.0
18,4,0,4,0,0,1800,51,2.83,371.0
18,4,1,4,0,0,1800,75,4.17,51.0
18,4,2,4,0,0,1800,53,2.94,75.0
18,4,3,4,0,0,1800,82,4.56,53.0
18,4,4,4,0,0,1800,65,3.61,82.0
18,4,5,4,0,0,1800,142,7.89,65.0
18,4,6,4,0,0,1800,767,42.61,142.0
18,4,7,4,0,0,1800,730,40.56,767.0
18,4,8,4,0,1,1800,1414,78.56,730.0
18,4,9,4,0,1,1800,1247,69.28,1414.0
18,4,10,4,0,0,1800,498,27.67,1247.0
18,4,11,4,0,0,1800,666,37.0,498.0
18,4,12,4,0,0,1800,323,17.94,666.0
18,4,13,4,0,0,1800,508,28.22,323.0
18,4,14,4,0,0,1800,608,33.78,508.0
18,4,15,4,0,0,1800,698,38.78,608.0
18,4,16,4,0,0,1800,342,19.0,698.0
18,4,17,4,0,1,1800,1722,95.67,342.0
18,4,18,4,0,1,1800,1490,82.78,1722.0
18,4,19,4,0,1,1800,1606,89.22,1490.0
18,4,20,4,0,0,1800,1029,57.17,1606.0
18,4,21,4,0,0,1800,298,16.56,1029.0
18,4,22,4,0,0,1800,134,7.44,298.0
18,4,23,4,0,0,1800,308,17.11,134.0
19,4,0,5,1,0,1800,36,2.0,308.0
19,4,1,5,1,0,1800,36,2.0,36.0
19,4,2,5,1,0,1800,36,2.0,36.0
19,4,3,5,1,0,1800,36,2.0,36.0
19,4,4,5,1,0,1800,36,2.0,36.0
19,4,5,5,1,0,1800,202,11.22,36.0
19,4,6,5,1,0,1800,444,24.67,202.0
19,4,7,5,1,0,1800,412,22.89,444.0
19,4,8,5,1,0,1800,726,40.33,412.0
19,4,9,5,1,0,1800,897,49.83,726.0
19,4,10,5,1,0,1800,408,22.67,897.0
19,4,11,5,1,0,1800,433,24.06,408.0
19,4,12,5,1,0,1800,314,17.44,433.0
19,4,13,5,1,0,1800,106,5.89,314.0
19,4,14,5,1,0,1800,341,18.94,106.0
19,4,15,5,1,0,1800,456,25.33,341.0
19,4,16,5,1,0,1800,253,14.06,456.0
19,4,17,5,1,0,1800,722,40.11,253.0
19,4,18,5,1,0,1800,716,39.78,722.0
19,4,19,5,1,0,1800,819,45.5,716.0
19,4,20,5,1,0,1800,427,23.72,819.0
19,4,21,5,1,0,1800,101,5.61,427.0
19,4,22,5,1,0,1800,232,12.89,101.0
19,4,23,5,1,0,1800,152,8.44,232.0
20,4,0,6,1,0,1800,36,2.0,152.0
20,4,1,6,1,0,1800,36,2.0,36.0
20,4,2,6,1,0,1800,109,6.06,36.0
20,4,3,6,1,0,1800,36,2.0,109.0
20,4,4,6,1,0,1800,166,9.22,36.0
20,4,5,6,1,0,1800,37,2.06,166.0
20,4,6,6,1,0,1800,357,19.83,37.0
20,4,7,6,1,0,1800,350,19.44,357.0
20,4,8,6,1,0,1800,779,43.28,350.0
20,4,9,6,1,0,1800,758,42.11,779.0
20,4,10,6,1,0,1800,417,23.17,758.0
20,4,11,6,1,0,1800,196,10.89,417.0
20,4,12,6,1,0,1800,240,13.33,196.0
20,4,13,6,1,0,1800,346,19.22,240.0
20,4,14,6,1,0,1800,347,19.28,346.0
20,4,15,6,1,0,1800,330,18.33,347.0
20,4,16,6,1,0,1800,382,21.22,330.0
20,4,17,6,1,0,1800,746,41.44,382.0
20,4,18,6,1,0,1800,916,50.89,746.0
20,4,19,6,1,0,1800,824,45.78,916.0
20,4,20,6,1,0,1800,588,32.67,824.0
20,4,21,6,1,0,1800,36,2.0,588.0
20,4,22,6,1,0,1800,138,7.67,36.0
20,4,23,6,1,0,1800,244,13.56,138.0
21,4,0,0,0,0,1800,159,8.83,244.0
21,4,1,0,0,0,1800,36,2.0,159.0
21,4,2,0,0,0,1800,71,3.94,36.0
21,4,3,0,0,0,1800,47,2.61,71.0
21,4,4,0,0,0,1800,36,2.0,47.0
21,4,5,0,0,0,1800,210,11.67,36.0
21,4,6,0,0,0,1800,853,47.39,210.0
21,4,7,0,0,0,1800,809,44.94,853.0
21,4,8,0,0,1,1800,1515,84.17,809.0
21,4,9,0,0,1,1800,1417,78.72,1515.0
21,4,10,0,0,0,1800,596,33.11,1417.0
21,4,11,0,0,0,1800,600,33.33,596.0
21,4,12,0,0,0,1800,620,34.44,600.0
21,4,13,0,0,0,1800,440,24.44,620.0
21,4,14,0,0,0,1800,606,33.67,440.0
21,4,15,0,0,0,1800,561,31.17,606.0
21,4,16,0,0,0,1800,584,32.44,561.0
21,4,17,0,0,1,1800,1417,78.72,584.0
21,4,18,0,0,1,1800,1433,79.61,1417.0
21,4,19,0,0,1,1800,1399,77.72,1433.0
21,4,20,0,0,0,1800,995,55.28,1399.0
21,4,21,0,0,0,1800,271,15.06,995.0
21,4,22,0,0,0,1800,232,12.89,271.0
21,4,23,0,0,0,1800,393,21.83,232.0
22,4,0,1,0,0,1800,197,10.94,393.0
22,4,1,1,0,0,1800,215,11.94,197.0
22,4,2,1,0,0,1800,36,2.0,215.0
22,4,3,1,0,0,1800,44,2.44,36.0
22,4,4,1,0,0,1800,251,13.94,44.0
22,4,5,1,0,0,1800,229,12.72,251.0
22,4,6,1,0,0,1800,804,44.67,229.0
22,4,7,1,0,0,1800,663,36.83,804.0
22,4,8,1,0,1,1800,1462,81.22,663.0
22,4,9,1,0,1,1800,1393,77.39,1462.0
22,4,10,1,0,0,1800,495,27.5,1393.0
22,4,11,1,0,0,1800,606,33.67,495.0
22,4,12,1,0,0,1800,398,22.11,606.0
22,4,13,1,0,0,1800,546,30.33,398.0
22,4,14,1,0,0,1800,731,40.61,546.0
22,4,15,1,0,0,1800,590,32.78,731.0
22,4,16,1,0,0,1800,565,31.39,590.0
22,4,17,1,0,1,1800,1526,84.78,565.0
22,4,18,1,0,1,1800,1466,81.44,1526.0
22,4,19,1,0,1,1800,1361,75.61,1466.0
22,4,20,1,0,0,1800,1093,60.72,1361.0
22,4,21,1,0,0,1800,469,26.06,1093.0
22,4,22,1,0,0,1800,231,12.83,469.0
22,4,23,1,0,0,1800,256,14.22,231.0
23,4,0,2,0,0,1800,36,2.0,256.0
23,4,1,2,0,0,1800,64,3.56,36.0
23,4,2,2,0,0,1800,36,2.0,64.0
23,4,3,2,0,0,1800,86,4.78,36.0
23,4,4,2,0,0,1800,36,2.0,86.0
23,4,5,2,0,0,1800,36,2.0,36.0
