trip_id,train_id,origin_station,destination_station,departure_time,arrival_time,trip_date,trip_duration_min,distance_km,average_speed_kmh
TRP_001593,TRN_161,Karkarduma,Shiv Vihar,22:43:00,22:58:00,2026-03-30,15,10.0,39.91
TRP_001594,TRN_125,Shyam Park,Seelampur,07:58:00,08:18:00,2026-03-13,20,11.25,34.14
TRP_001595,TRN_092,Shaheed Sthal,Tis Hazari,20:16:00,20:48:00,2026-03-10,32,20.0,37.26
TRP_001596,TRN_063,Janakpuri West,Kalkaji Mandir,08:36:00,09:06:00,2026-03-15,30,20.0,39.49
TRP_001597,TRN_113,Mohan Nagar,Pratap Nagar,10:05:00,10:40:00,2026-03-10,35,18.75,32.33
TRP_001598,TRN_135,Sarita Vihar,Badkhal Mor,22:59:00,23:17:00,2026-03-13,18,10.0,32.44
TRP_001599,TRN_192,Moolchand,Mewala Maharajpur,10:53:00,11:19:00,2026-03-24,26,16.25,38.08
TRP_001600,TRN_175,Chandni Chowk,Jor Bagh,14:32:00,14:46:00,2026-03-09,14,10.0,41.8
TRP_001601,TRN_190,Central Secretariat,Qutab Minar,22:10:00,22:31:00,2026-03-02,21,12.5,36.49
TRP_001602,TRN_178,Central Secretariat,Nehru Place,19:20:00,19:34:00,2026-03-17,14,8.75,37.74
TRP_001603,TRN_138,Harkesh Nagar Okhla,Badkhal Mor,06:10:00,06:32:00,2026-03-23,22,12.5,33.87
TRP_001604,TRN_035,Adarsh Nagar,Civil Lines,21:43:00,21:56:00,2026-03-24,13,7.5,33.99
TRP_001605,TRN_126,Sadar Bazar Cantonment,Okhla Bird Sanctuary,16:00:00,16:35:00,2026-03-12,35,23.75,40.66
TRP_001606,TRN_092,Raj Bagh,Rithala,07:01:00,07:43:00,2026-03-01,42,27.5,39.61
TRP_001607,TRN_140,Azadpur,Shiv Vihar,15:47:00,16:56:00,2026-03-08,69,42.5,37.19
TRP_001608,TRN_068,Panchsheel Park,Kalindi Kunj,09:39:00,10:00:00,2026-03-19,21,12.5,36.53
TRP_001609,TRN_101,Kashmere Gate,Raja Nahar Singh,08:07:00,09:14:00,2026-03-25,67,41.25,37.21
TRP_001610,TRN_150,Rajouri Garden,Lajpat Nagar,06:37:00,06:56:00,2026-03-01,19,11.25,36.06
TRP_001611,TRN_027,Punjabi Bagh West,Mandawali - West Vinod Nagar,10:52:00,11:30:00,2026-03-24,38,23.75,37.68
TRP_001612,TRN_037,Vishwa Vidyalaya,Rajiv Chowk,20:47:00,21:01:00,2026-03-07,14,8.75,38.86
TRP_001613,TRN_154,Mayur Vihar Extension,Golf Course,20:47:00,20:59:00,2026-03-25,12,7.5,37.32
TRP_001614,TRN_064,Noida Sector 15,Noida Sector 34,16:19:00,16:33:00,2026-03-01,14,7.5,32.45
TRP_001615,TRN_128,Dashrathpuri,Okhla NSIC,19:30:00,19:57:00,2026-03-28,27,18.75,41.43
TRP_001616,TRN_170,Dilshad Garden,Welcome,06:58:00,07:07:00,2026-03-02,9,5.0,34.45
TRP_001617,TRN_153,Mayur Vihar Extension,New Ashok Nagar,13:15:00,13:17:00,2026-03-22,2,1.25,37.15
TRP_001618,TRN_170,Mohan Nagar,Seelampur,13:28:00,13:46:00,2026-03-24,18,12.5,40.9
TRP_001619,TRN_057,Azadpur,Model Town,16:05:00,16:07:00,2026-03-03,2,1.25,37.23
TRP_001620,TRN_168,East Vinod Nagar - Mayur Vihar-II,Shiv Vihar,22:09:00,22:32:00,2026-03-11,23,15.0,38.94
TRP_001621,TRN_197,Pratap Nagar,Kohat Enclave,10:01:00,10:12:00,2026-03-10,11,7.5,41.63
TRP_001622,TRN_192,Moolchand,Govind Puri,06:04:00,06:11:00,2026-03-22,7,5.0,40.05
TRP_001623,TRN_020,Sarojini Nagar,East Vinod Nagar - Mayur Vihar-II,14:26:00,14:47:00,2026-03-08,21,12.5,35.24
TRP_001624,TRN_196,Azadpur,Anand Vihar ISBT,14:18:00,15:09:00,2026-03-13,51,31.25,36.46
TRP_001625,TRN_078,Pratap Nagar,Rithala,18:27:00,18:46:00,2026-03-28,19,12.5,39.04
TRP_001626,TRN_117,Jawaharlal Nehru Stadium,Old Faridabad,07:35:00,08:11:00,2026-03-04,36,23.75,39.16
TRP_001627,TRN_157,Khan Market,Harkesh Nagar Okhla,06:51:00,07:08:00,2026-03-24,17,11.25,40.81
TRP_001628,TRN_094,Sadar Bazar Cantonment,Kalindi Kunj,08:44:00,09:18:00,2026-03-30,34,22.5,39.7
TRP_001629,TRN_111,Dwarka Mor,Supreme Court,13:32:00,14:14:00,2026-03-21,42,28.75,41.21
TRP_001630,TRN_035,Udyog Bhawan,Chhattarpur,18:09:00,18:27:00,2026-03-05,18,12.5,41.68
TRP_001631,TRN_017,Jama Masjid,Raja Nahar Singh,08:31:00,09:37:00,2026-03-29,66,38.75,35.47
TRP_001632,TRN_163,Tilak Nagar,Noida City Centre,20:14:00,21:14:00,2026-03-05,60,35.0,35.25
TRP_001633,TRN_015,Bhikaji Cama Place,Trilokpuri Sanjay Lake,13:22:00,13:43:00,2026-03-06,21,12.5,36.12
TRP_001634,TRN_008,Janakpuri West,Greater Kailash,11:39:00,12:12:00,2026-03-03,33,17.5,32.08
TRP_001635,TRN_106,ESI Basaidarapur,Shiv Vihar,16:06:00,16:58:00,2026-03-18,52,36.25,41.5
TRP_001636,TRN_072,GTB Nagar,IFFCO Chowk,11:50:00,12:44:00,2026-03-03,54,35.0,38.87
TRP_001637,TRN_131,Mohan Estate,Badarpur Border,18:07:00,18:11:00,2026-03-10,4,2.5,37.64
TRP_001638,TRN_199,Dabri Mor - Janakpuri South,Greater Kailash,07:16:00,07:42:00,2026-03-08,26,16.25,38.02
TRP_001639,TRN_149,Janakpuri West,Chirag Delhi,13:33:00,14:03:00,2026-03-05,30,16.25,32.54
TRP_001640,TRN_154,Dwarka Mor,Rajiv Chowk,11:12:00,11:58:00,2026-03-03,46,25.0,32.87
TRP_001641,TRN_142,Shyam Park,Rithala,19:04:00,19:52:00,2026-03-30,48,30.0,37.68
TRP_001642,TRN_162,Mandi House,Badarpur Border,14:34:00,15:12:00,2026-03-21,38,21.25,33.25
TRP_001643,TRN_023,Majlis Park,East Vinod Nagar - Mayur Vihar-II,19:48:00,20:35:00,2026-03-14,47,28.75,36.98
TRP_001644,TRN_067,Nehru Place,Mohan Estate,14:19:00,14:30:00,2026-03-25,11,7.5,41.56
TRP_001645,TRN_021,Haiderpur Badli Mor,Hauz Khas,11:57:00,12:37:00,2026-03-10,40,27.5,41.71
TRP_001646,TRN_137,Shyam Park,Shastri Park,15:24:00,15:45:00,2026-03-08,21,12.5,36.19
TRP_001647,TRN_140,Azadpur,ESI Basaidarapur,13:00:00,13:10:00,2026-03-11,10,6.25,38.22
TRP_001648,TRN_130,East Vinod Nagar - Mayur Vihar-II,Jafrabad,12:46:00,13:01:00,2026-03-26,15,10.0,39.19
TRP_001649,TRN_001,Jhilmil,Kashmere Gate,13:22:00,13:33:00,2026-03-09,11,7.5,40.45
TRP_001650,TRN_167,Seelampur,Pul Bangash,11:10:00,11:19:00,2026-03-14,9,5.0,32.83
TRP_001651,TRN_093,IIT Delhi,Botanical Garden,10:52:00,11:24:00,2026-03-22,32,17.5,33.02
TRP_001652,TRN_068,Greater Kailash,Jasola Vihar Shaheen Bagh,20:00:00,20:13:00,2026-03-13,13,8.75,41.53
TRP_001653,TRN_181,IP Extension,Maujpur - Babarpur,18:59:00,19:12:00,2026-03-23,13,8.75,40.47
TRP_001654,TRN_024,AIIMS,Malviya Nagar,10:17:00,10:22:00,2026-03-28,5,3.75,41.53
TRP_001655,TRN_116,Dwarka Sector 11,Noida Sector 15,19:54:00,20:58:00,2026-03-29,64,43.75,40.79
TRP_001656,TRN_118,Karkarduma Court,Johri Enclave,14:50:00,15:02:00,2026-03-28,12,7.5,37.11
TRP_001657,TRN_121,Tagore Garden,Noida Sector 15,08:42:00,09:25:00,2026-03-27,43,26.25,36.73
TRP_001658,TRN_161,Netaji Subhash Place,Durgabai Deshmukh South Campus,06:02:00,06:16:00,2026-03-12,14,8.75,38.39
TRP_001659,TRN_008,Palam,Chirag Delhi,22:36:00,22:55:00,2026-03-10,19,12.5,40.06
TRP_001660,TRN_116,Rajouri Garden,Barakhamba Road,13:20:00,13:40:00,2026-03-05,20,13.75,41.74
TRP_001661,TRN_096,Sarojini Nagar,Vinobapuri,19:56:00,20:05:00,2026-03-10,9,5.0,35.08
TRP_001662,TRN_002,Netaji Subhash Place,Kohat Enclave,09:09:00,09:11:00,2026-03-05,2,1.25,35.78
TRP_001663,TRN_150,Punjabi Bagh West,Mayur Vihar Pocket 1,14:38:00,15:08:00,2026-03-14,30,20.0,39.91
TRP_001664,TRN_127,Noida Sector 61,Noida Sector 59,14:36:00,14:38:00,2026-03-12,2,1.25,35.56
TRP_001665,TRN_010,"Rohini Sector 18, 19",Kashmere Gate,14:51:00,15:09:00,2026-03-22,18,12.5,41.7
TRP_001666,TRN_151,Punjabi Bagh West,Ashram,21:49:00,22:14:00,2026-03-04,25,16.25,39.66
TRP_001667,TRN_178,Mandi House,Moolchand,13:00:00,13:14:00,2026-03-15,14,8.75,37.31
TRP_001668,TRN_031,Chirag Delhi,Jasola Vihar Shaheen Bagh,16:43:00,17:00:00,2026-03-08,17,10.0,34.34
TRP_001669,TRN_091,R.K. Puram,Sukhdev Vihar,22:51:00,23:09:00,2026-03-28,18,11.25,37.0
TRP_001670,TRN_076,ITO,Lajpat Nagar,19:34:00,19:48:00,2026-03-09,14,8.75,37.28
TRP_001671,TRN_047,Janakpuri West,Panchsheel Park,06:22:00,06:47:00,2026-03-28,25,15.0,36.05
TRP_001672,TRN_014,Haiderpur Badli Mor,Model Town,17:19:00,17:28:00,2026-03-06,9,5.0,33.82
TRP_001673,TRN_176,Uttam Nagar East,Botanical Garden,11:15:00,12:12:00,2026-03-03,57,37.5,39.5
TRP_001674,TRN_152,Dwarka Sector 8,Dwarka Sector 14,15:39:00,15:51:00,2026-03-02,12,7.5,39.08
TRP_001675,TRN_199,Kalkaji Mandir,Okhla Bird Sanctuary,13:31:00,13:45:00,2026-03-27,14,8.75,36.24
TRP_001676,TRN_041,ESI Basaidarapur,Delhi Cantt,22:24:00,22:30:00,2026-03-21,6,3.75,39.14
TRP_001677,TRN_151,Netaji Subhash Place,Bhikaji Cama Place,12:06:00,12:26:00,2026-03-23,20,11.25,33.63
TRP_001678,TRN_020,Karkarduma Court,Shiv Vihar,07:05:00,07:18:00,2026-03-20,13,8.75,40.28
TRP_001679,TRN_128,Dashrathpuri,Munirka,12:19:00,12:33:00,2026-03-01,14,7.5,32.32
TRP_001680,TRN_092,Kashmere Gate,Rohini East,21:47:00,22:12:00,2026-03-04,25,13.75,33.17
TRP_001681,TRN_133,Model Town,Sultanpur,19:02:00,19:46:00,2026-03-18,44,28.75,39.62
TRP_001682,TRN_009,Netaji Subhash Place,Kohat Enclave,18:56:00,18:58:00,2026-03-21,2,1.25,33.05
TRP_001683,TRN_081,Delhi Cantt,Trilokpuri Sanjay Lake,07:46:00,08:11:00,2026-03-20,25,16.25,38.84
TRP_001684,TRN_119,Lajpat Nagar,Maujpur - Babarpur,15:54:00,16:30:00,2026-03-21,36,20.0,32.99
TRP_001685,TRN_182,Greater Kailash,Okhla Vihar,17:58:00,18:09:00,2026-03-11,11,7.5,40.21
TRP_001686,TRN_016,Shaheed Sthal,Inderlok,20:21:00,21:06:00,2026-03-07,45,25.0,33.2
TRP_001687,TRN_063,Vasant Vihar,IIT Delhi,09:01:00,09:07:00,2026-03-23,6,3.75,37.3
TRP_001688,TRN_144,Civil Lines,Ghitorni,20:33:00,21:13:00,2026-03-22,40,25.0,37.58
TRP_001689,TRN_088,Kashmere Gate,Bata Chowk,07:45:00,08:52:00,2026-03-15,67,37.5,33.38
TRP_001690,TRN_053,Vasant Vihar,Greater Kailash,09:27:00,09:43:00,2026-03-14,16,8.75,33.12
TRP_001691,TRN_080,Shaheed Sthal,Pul Bangash,21:53:00,22:26:00,2026-03-04,33,21.25,38.9
TRP_001692,TRN_138,Khan Market,Jawaharlal Nehru Stadium,18:16:00,18:18:00,2026-03-22,2,1.25,40.94
TRP_001693,TRN_082,Bata Chowk,Escorts Mujesar,12:31:00,12:33:00,2026-03-18,2,1.25,39.75
TRP_001694,TRN_050,Vasant Vihar,IIT Delhi,19:35:00,19:42:00,2026-03-29,7,3.75,32.4
TRP_001695,TRN_018,Janakpuri West,Palam,06:43:00,06:50:00,2026-03-10,7,3.75,33.82
TRP_001696,TRN_078,Keshav Puram,Netaji Subhash Place,17:29:00,17:31:00,2026-03-26,2,1.25,37.49
TRP_001697,TRN_165,Jama Masjid,Sant Surdas (Sihi),14:42:00,15:52:00,2026-03-21,70,37.5,32.15
TRP_001698,TRN_100,Jhilmil,Rohini West,10:13:00,10:53:00,2026-03-25,40,22.5,33.94
TRP_001699,TRN_177,Terminal 1 IGI Airport,Panchsheel Park,09:25:00,09:41:00,2026-03-27,16,8.75,33.62
TRP_001700,TRN_079,Haiderpur Badli Mor,Hauz Khas,18:35:00,19:18:00,2026-03-25,43,27.5,38.02
TRP_001701,TRN_116,Kirti Nagar,Rajiv Chowk,21:01:00,21:16:00,2026-03-22,15,8.75,34.6
TRP_001702,TRN_112,Patel Nagar,R K Ashram Marg,08:27:00,08:35:00,2026-03-12,8,5.0,38.82
TRP_001703,TRN_182,Jamia Millia Islamia,Kalindi Kunj,17:44:00,17:51:00,2026-03-19,7,3.75,33.18
TRP_001704,TRN_119,Punjabi Bagh West,Delhi Cantt,09:53:00,10:02:00,2026-03-24,9,5.0,35.22
TRP_001705,TRN_058,Seelampur,Rithala,18:04:00,18:36:00,2026-03-05,32,18.75,34.98
TRP_001706,TRN_122,Kashmere Gate,Bata Chowk,12:23:00,13:18:00,2026-03-07,55,37.5,41.28
TRP_001707,TRN_154,Dwarka Sector 9,Noida Sector 18,11:18:00,12:37:00,2026-03-09,79,48.75,37.23
TRP_001708,TRN_130,Rajouri Garden,Sarojini Nagar,13:36:00,13:48:00,2026-03-28,12,7.5,38.2
TRP_001709,TRN_167,Shyam Park,Jhilmil,22:04:00,22:14:00,2026-03-10,10,6.25,37.42
TRP_001710,TRN_171,Shaheed Sthal,Shaheed Nagar,09:47:00,10:03:00,2026-03-30,16,8.75,32.1
TRP_001711,TRN_191,Shakurpur,Karkarduma,13:02:00,13:45:00,2026-03-11,43,28.75,40.14
TRP_001712,TRN_020,ESI Basaidarapur,Delhi Cantt,18:30:00,18:36:00,2026-03-03,6,3.75,35.68
TRP_001713,TRN_044,Shahdara,Netaji Subhash Place,18:44:00,19:07:00,2026-03-23,23,15.0,39.64
TRP_001714,TRN_172,Jasola Apollo,Mewala Maharajpur,13:42:00,13:55:00,2026-03-08,13,8.75,39.13
TRP_001715,TRN_024,New Delhi,Dilli Haat - INA,08:00:00,08:15:00,2026-03-03,15,8.75,35.1
TRP_001716,TRN_171,Shaheed Sthal,Mansarovar Park,14:58:00,15:17:00,2026-03-29,19,12.5,40.2
TRP_001717,TRN_075,Chirag Delhi,Nehru Enclave,21:32:00,21:36:00,2026-03-05,4,2.5,34.6
TRP_001718,TRN_110,Rajouri Garden,Karkarduma,16:20:00,17:03:00,2026-03-08,43,25.0,35.2
TRP_001719,TRN_069,Okhla Bird Sanctuary,Botanical Garden,10:34:00,10:36:00,2026-03-04,2,1.25,41.14
TRP_001720,TRN_148,ITO,Old Faridabad,09:08:00,09:52:00,2026-03-11,44,30.0,41.08
TRP_001721,TRN_141,Nehru Place,Sarai,22:06:00,22:23:00,2026-03-16,17,11.25,39.65
TRP_001722,TRN_031,IIT Delhi,Hauz Khas,07:48:00,07:50:00,2026-03-13,2,1.25,34.6
TRP_001723,TRN_008,Jamia Millia Islamia,Jasola Vihar Shaheen Bagh,18:01:00,18:05:00,2026-03-08,4,2.5,36.62
TRP_001724,TRN_173,Shyam Park,Jhilmil,17:49:00,17:58:00,2026-03-14,9,6.25,39.87
TRP_001725,TRN_062,Dilshad Garden,Seelampur,10:02:00,10:11:00,2026-03-15,9,6.25,39.73
TRP_001726,TRN_016,Arthala,Shahdara,20:13:00,20:32:00,2026-03-01,19,11.25,36.42
TRP_001727,TRN_194,Jahangirpuri,Guru Dronacharya,18:51:00,19:50:00,2026-03-12,59,36.25,36.64
TRP_001728,TRN_136,Govind Puri,Bata Chowk,13:30:00,13:58:00,2026-03-21,28,17.5,37.32
TRP_001729,TRN_190,Jahangirpuri,Chawri Bazar,15:14:00,15:37:00,2026-03-11,23,12.5,32.98
TRP_001730,TRN_169,Shaheed Sthal,Tis Hazari,20:18:00,20:48:00,2026-03-29,30,20.0,39.76
TRP_001731,TRN_097,Adarsh Nagar,Lok Kalyan Marg,20:42:00,21:12:00,2026-03-11,30,18.75,37.03
TRP_001732,TRN_164,Uttam Nagar West,Patel Nagar,11:21:00,11:51:00,2026-03-19,30,16.25,32.5
TRP_001733,TRN_151,Lajpat Nagar,IP Extension,10:57:00,11:14:00,2026-03-13,17,11.25,38.85
TRP_001734,TRN_014,Kashmere Gate,Chhattarpur,15:02:00,15:36:00,2026-03-27,34,21.25,37.55
TRP_001735,TRN_034,Seelampur,Shastri Park,06:28:00,06:30:00,2026-03-05,2,1.25,36.29
TRP_001736,TRN_096,Sarojini Nagar,Mandawali - West Vinod Nagar,12:21:00,12:46:00,2026-03-03,25,13.75,33.44
TRP_001737,TRN_103,Raj Bagh,Netaji Subhash Place,18:30:00,19:04:00,2026-03-30,34,21.25,37.48
TRP_001738,TRN_054,Mayapuri Cantonment,Anand Vihar ISBT,12:57:00,13:35:00,2026-03-05,38,22.5,35.58
TRP_001739,TRN_192,Badkhal Mor,Raja Nahar Singh,21:38:00,21:49:00,2026-03-27,11,7.5,39.22
TRP_001740,TRN_052,Delhi Gate,Sector 28,06:51:00,07:33:00,2026-03-23,42,28.75,40.96
TRP_001741,TRN_165,Govind Puri,Raja Nahar Singh,18:37:00,19:08:00,2026-03-17,31,21.25,41.19
TRP_001742,TRN_042,Janakpuri East,Golf Course,16:49:00,17:53:00,2026-03-23,64,36.25,33.76
TRP_001743,TRN_002,Shahdara,Kohat Enclave,17:50:00,18:18:00,2026-03-01,28,16.25,34.35
TRP_001744,TRN_055,Janakpuri West,Jasola Vihar Shaheen Bagh,10:30:00,11:12:00,2026-03-27,42,26.25,37.25
TRP_001745,TRN_146,Moolchand,Sector 28,16:38:00,17:05:00,2026-03-29,27,17.5,39.42
TRP_001746,TRN_017,Badkhal Mor,Old Faridabad,06:20:00,06:22:00,2026-03-25,2,1.25,41.52
TRP_001747,TRN_143,Chandni Chowk,Jor Bagh,21:32:00,21:49:00,2026-03-02,17,10.0,36.11
TRP_001748,TRN_019,Rajiv Chowk,New Ashok Nagar,17:16:00,17:34:00,2026-03-11,18,11.25,37.0
TRP_001749,TRN_012,Major Mohit Sharma Rajendra Nagar,Seelampur,06:15:00,06:30:00,2026-03-19,15,10.0,40.51
TRP_001750,TRN_135,Govind Puri,Raja Nahar Singh,21:13:00,21:51:00,2026-03-06,38,21.25,33.47
TRP_001751,TRN_073,Khan Market,Mewala Maharajpur,11:03:00,11:38:00,2026-03-07,35,21.25,36.55
TRP_001752,TRN_049,Uttam Nagar West,Noida Sector 34,10:30:00,11:46:00,2026-03-21,76,42.5,33.75
TRP_001753,TRN_149,Palam,Botanical Garden,17:41:00,18:29:00,2026-03-15,48,26.25,32.75
TRP_001754,TRN_136,Badkhal Mor,Escorts Mujesar,09:27:00,09:35:00,2026-03-16,8,5.0,38.07
TRP_001755,TRN_134,Delhi Gate,Jangpura,17:07:00,17:20:00,2026-03-06,13,8.75,39.79
TRP_001756,TRN_059,Subhash Nagar,Tagore Garden,13:02:00,13:04:00,2026-03-13,2,1.25,40.37
TRP_001757,TRN_030,Major Mohit Sharma Rajendra Nagar,Shahdara,19:37:00,19:48:00,2026-03-27,11,7.5,41.4
TRP_001758,TRN_124,Shaheed Sthal,Raj Bagh,11:11:00,11:23:00,2026-03-26,12,7.5,37.85
TRP_001759,TRN_183,"Rohini Sector 18, 19",Kashmere Gate,06:06:00,06:25:00,2026-03-19,19,12.5,39.47
TRP_001760,TRN_181,Sir M. Vishveshwaraya Moti Bagh,Vinobapuri,21:53:00,22:05:00,2026-03-09,12,7.5,38.79
TRP_001761,TRN_001,Hindon River,Arthala,08:28:00,08:30:00,2026-03-01,2,1.25,36.22
TRP_001762,TRN_061,Shastri Park,Rithala,12:51:00,13:17:00,2026-03-01,26,17.5,40.87
TRP_001763,TRN_021,Azadpur,Malviya Nagar,07:56:00,08:32:00,2026-03-15,36,25.0,41.24
TRP_001764,TRN_130,Majlis Park,Mayur Vihar Pocket 1,12:13:00,12:51:00,2026-03-10,38,26.25,41.41
TRP_001765,TRN_021,Kashmere Gate,Saket,14:58:00,15:26:00,2026-03-06,28,18.75,40.35
TRP_001766,TRN_061,Dilshad Garden,Welcome,09:55:00,10:03:00,2026-03-28,8,5.0,37.78
TRP_001767,TRN_137,Shastri Park,Pitampura,20:27:00,20:52:00,2026-03-09,25,13.75,33.6
TRP_001768,TRN_017,Kashmere Gate,Kalkaji Mandir,07:47:00,08:17:00,2026-03-19,30,18.75,37.4
TRP_001769,TRN_188,Jor Bagh,Malviya Nagar,17:39:00,17:50:00,2026-03-06,11,6.25,34.6
TRP_001770,TRN_038,Shastri Nagar,Netaji Subhash Place,16:06:00,16:13:00,2026-03-18,7,5.0,40.18
TRP_001771,TRN_180,Shastri Nagar,Keshav Puram,13:08:00,13:15:00,2026-03-20,7,3.75,34.19
TRP_001772,TRN_199,Greater Kailash,Kalindi Kunj,21:11:00,21:29:00,2026-03-25,18,10.0,33.58
TRP_001773,TRN_145,Mandi House,Jangpura,18:14:00,18:23:00,2026-03-04,9,6.25,40.95
TRP_001774,TRN_068,Hauz Khas,Okhla Vihar,19:03:00,19:24:00,2026-03-25,21,11.25,32.48
TRP_001775,TRN_124,Shyam Park,Rohini East,20:25:00,21:10:00,2026-03-14,45,27.5,36.3
TRP_001776,TRN_178,Jangpura,Tughlakabad,15:22:00,15:45:00,2026-03-06,23,13.75,36.54
TRP_001777,TRN_047,Shankar Vihar,Sukhdev Vihar,17:01:00,17:25:00,2026-03-20,24,15.0,36.89
TRP_001778,TRN_019,R K Ashram Marg,Noida Sector 52,19:19:00,20:01:00,2026-03-28,42,22.5,32.01
TRP_001779,TRN_101,Kashmere Gate,Sector 28,19:54:00,20:43:00,2026-03-12,49,32.5,39.48
TRP_001780,TRN_038,Shaheed Sthal,Rohini West,06:42:00,07:42:00,2026-03-18,60,33.75,33.7
TRP_001781,TRN_160,Model Town,Millennium City Centre Gurugram,11:38:00,12:32:00,2026-03-28,54,37.5,41.6
TRP_001782,TRN_161,Shalimar Bagh,Durgabai Deshmukh South Campus,17:49:00,18:07:00,2026-03-03,18,10.0,33.86
TRP_001783,TRN_038,Jhilmil,Rohini East,07:17:00,07:48:00,2026-03-08,31,21.25,40.82
TRP_001784,TRN_019,Tilak Nagar,Yamuna Bank,13:11:00,13:47:00,2026-03-02,36,22.5,37.72
TRP_001785,TRN_174,Terminal 1 IGI Airport,Hauz Khas,12:11:00,12:22:00,2026-03-08,11,7.5,41.57
TRP_001786,TRN_054,Majlis Park,Durgabai Deshmukh South Campus,07:09:00,07:31:00,2026-03-03,22,12.5,34.45
TRP_001787,TRN_029,Mayur Vihar Pocket 1,East Vinod Nagar - Mayur Vihar-II,09:39:00,09:43:00,2026-03-02,4,2.5,35.44
TRP_001788,TRN_187,Netaji Subhash Place,Rithala,15:21:00,15:32:00,2026-03-11,11,6.25,34.26
TRP_001789,TRN_077,Keshav Puram,Pitampura,13:54:00,14:00:00,2026-03-02,6,3.75,38.83
TRP_001790,TRN_178,Mewala Maharajpur,Sant Surdas (Sihi),15:44:00,15:57:00,2026-03-26,13,8.75,40.13
TRP_001791,TRN_064,Janakpuri West,Noida Electronic City,13:12:00,14:25:00,2026-03-25,73,46.25,38.24
TRP_001792,TRN_052,Jangpura,Jasola Apollo,11:37:00,11:52:00,2026-03-13,15,10.0,40.5
TRP_001793,TRN_184,Shyam Park,Seelampur,06:22:00,06:43:00,2026-03-18,21,11.25,32.07
TRP_001794,TRN_074,Central Secretariat,Nehru Place,14:48:00,15:04:00,2026-03-26,16,8.75,33.26
TRP_001795,TRN_073,Mandi House,Harkesh Nagar Okhla,07:28:00,07:55:00,2026-03-19,27,15.0,33.62
TRP_001796,TRN_105,Moti Nagar,Noida Sector 62,16:58:00,17:51:00,2026-03-13,53,35.0,39.51
TRP_001797,TRN_073,Delhi Gate,Khan Market,21:25:00,21:36:00,2026-03-08,11,6.25,33.18
TRP_001798,TRN_183,Adarsh Nagar,Chandni Chowk,17:17:00,17:33:00,2026-03-10,16,10.0,36.81
TRP_001799,TRN_071,ITO,Jangpura,11:38:00,11:49:00,2026-03-13,11,7.5,41.06
TRP_001800,TRN_088,Mandi House,Harkesh Nagar Okhla,20:21:00,20:45:00,2026-03-29,24,15.0,37.66
TRP_001801,TRN_014,Model Town,Vishwa Vidyalaya,08:44:00,08:48:00,2026-03-15,4,2.5,33.81
TRP_001802,TRN_080,Mohan Nagar,Shaheed Nagar,18:08:00,18:16:00,2026-03-08,8,5.0,36.82
TRP_001803,TRN_069,Munirka,Chirag Delhi,22:40:00,22:50:00,2026-03-05,10,6.25,36.73
TRP_001804,TRN_043,Patel Chowk,Malviya Nagar,10:44:00,11:03:00,2026-03-29,19,11.25,35.83
TRP_001805,TRN_181,Azadpur,Karkarduma,13:01:00,14:00:00,2026-03-26,59,32.5,33.2
TRP_001806,TRN_134,Kashmere Gate,Jangpura,14:20:00,14:39:00,2026-03-29,19,12.5,38.6
TRP_001807,TRN_169,Shyam Park,Rohini West,11:45:00,12:35:00,2026-03-07,50,28.75,34.7
TRP_001808,TRN_030,Arthala,Mohan Nagar,16:22:00,16:24:00,2026-03-08,2,1.25,35.54
TRP_001809,TRN_149,Janakpuri West,IIT Delhi,10:06:00,10:29:00,2026-03-07,23,12.5,32.94
TRP_001810,TRN_182,Sukhdev Vihar,Okhla Vihar,07:33:00,07:38:00,2026-03-08,5,2.5,33.05
TRP_001811,TRN_098,Karkarduma Court,Jafrabad,10:16:00,10:21:00,2026-03-15,5,3.75,41.17
TRP_001812,TRN_168,Mayapuri Cantonment,Krishna Nagar,14:55:00,15:39:00,2026-03-24,44,26.25,35.74
TRP_001813,TRN_007,Arthala,Shyam Park,14:40:00,14:44:00,2026-03-08,4,2.5,37.02
TRP_001814,TRN_130,Mayur Vihar-I,Johri Enclave,11:47:00,12:13:00,2026-03-19,26,17.5,39.91
TRP_001815,TRN_113,Shaheed Sthal,Jhilmil,21:02:00,21:19:00,2026-03-16,17,11.25,39.72
TRP_001816,TRN_150,Karkarduma,Jafrabad,12:13:00,12:21:00,2026-03-27,8,5.0,38.34
TRP_001817,TRN_138,Jangpura,Kalkaji Mandir,19:22:00,19:32:00,2026-03-18,10,6.25,37.89
TRP_001818,TRN_033,Mohan Nagar,Shahdara,11:21:00,11:36:00,2026-03-02,15,10.0,40.73
TRP_001819,TRN_017,Jasola Apollo,Neelam Chowk Ajronda,07:56:00,08:16:00,2026-03-09,20,13.75,41.6
TRP_001820,TRN_020,Mayur Vihar Pocket 1,Gokulpuri,17:47:00,18:10:00,2026-03-26,23,15.0,38.37
TRP_001821,TRN_072,Chandni Chowk,Sikanderpur,11:49:00,12:28:00,2026-03-18,39,26.25,40.3
TRP_001822,TRN_160,Jor Bagh,Qutab Minar,10:25:00,10:38:00,2026-03-16,13,8.75,39.11
TRP_001823,TRN_196,Azadpur,Sir M. Vishveshwaraya Moti Bagh,18:30:00,18:49:00,2026-03-09,19,12.5,39.4
