third_ac,arrival,from_station_code,train_name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,train_number,departure,return_train,to_station_code,second_ac,classes,to_station_name,duration_h,service_type,first_ac,distance,geometry_type,num_route_coords,origin_lon,origin_lat,dest_lon,dest_lat,departure_min,arrival_min,route_distance_km,duration_hours_clean,avg_speed_kmh,train_type,num_classes,is_peak_departure,coord_invalid,speed_invalid,duration_m_outlier,route_distance_km_outlier,avg_speed_kmh_outlier,num_route_coords_outlier
1,05:55:00,HYB,Hyderabad - Chennai Express,SR,0,0,0.0,1,Hyderabad Deccan,12604,16:55:00,12603,MAS,1,,Chennai Central,13.0,Sf,1,715.0,LineString,107,78.467377,17.393362999999997,80.27485630000001,13.0847613,1015.0,355.0,516.8297721476647,0.0,,Express,4,0,0,0,0,0,0,0
1,10:20:00,MAS,Chennai Central-H.Nizamuddin Garib Rath Express,SR,0,0,10.0,0,Chennai Central,12611,06:10:00,12612,NZM,0,,Delhi H Nizamuddin,28.0,Gr,0,2177.0,LineString,269,80.27485630000001,13.0847613,77.254249,28.58733,370.0,620.0,1751.9083122598838,0.16666666666666666,10511.449873559304,Garib Rath,1,0,0,1,0,1,1,1
1,20:15:00,NZM,H Nizamuddin-Chennai Garib Rath Express,SR,0,0,15.0,0,Delhi H Nizamuddin,12612,16:00:00,12611,MAS,0,,Chennai Central,28.0,Gr,0,2176.0,LineString,269,77.254249,28.58733,80.27485630000001,13.0847613,960.0,1215.0,1751.9083122598838,0.25,7007.633249039535,Garib Rath,1,0,0,1,0,1,1,1
0,13:30:00,MYS,Tippu Express,SWR,1,0,30.0,0,Mysore Jn,12613,11:00:00,12614,SBC,0,,Bangalore City Jn,2.0,Sf,0,139.0,LineString,22,76.646013,12.318946,77.56808299999999,12.977595,660.0,810.0,123.98390506651343,0.5,247.96781013302686,Express,1,0,0,0,0,0,0,0
0,17:30:00,SBC,Tippu Express,SWR,1,0,30.0,0,Bangalore City Jn,12614,15:00:00,12613,MYS,0,,Mysore Jn,2.0,Sf,0,139.0,LineString,22,77.56808299999999,12.977595,76.646013,12.318946,900.0,1050.0,123.98390506651343,0.5,247.96781013302686,Express,1,0,0,0,0,0,0,0
1,06:15:00,NDLS,Grandtrunk Express,SR,0,0,35.0,1,New Delhi,12616,18:40:00,12615,MAS,1,,Chennai Central,35.0,Sf,1,2184.0,LineString,273,77.22000399999999,28.642314,80.27485630000001,13.0847613,1120.0,375.0,1758.5454669841272,0.5833333333333334,3014.649371972789,Express,4,1,0,1,0,1,0,1
1,06:35:00,MAQ,Mangalore Cent - Mumbai Ltt Matsyagandha Exp,SR,0,0,55.0,1,Mangalore Cntl,12620,14:40:00,12619,LTT,1,,Lokmanya Tilak Term,15.0,Sf,0,1186.0,LineString,94,74.844068,12.862325,72.89173899999999,19.07032,880.0,395.0,721.1234629342241,0.9166666666666666,786.68014138279,Other,3,0,0,1,0,0,0,0
1,07:15:00,NDLS,Tamil Nadu Express,SR,0,0,45.0,1,New Delhi,12622,22:30:00,12621,MAS,1,,Chennai Central,32.0,Sf,1,2184.0,LineString,273,77.22000399999999,28.642314,80.27485630000001,13.0847613,1350.0,435.0,1758.5454669841272,0.75,2344.7272893121694,Express,4,0,0,1,0,1,0,1
1,11:25:00,MAS,Chennai Tiruvananthapuram Sf Mail,SR,0,0,40.0,1,Chennai Central,12623,19:45:00,12624,TVC,1,,Trivandrum Central,15.0,Sf,1,909.0,LineString,161,80.27485630000001,13.0847613,76.95120999999999,8.486679,1185.0,685.0,627.0021721376064,0.6666666666666666,940.5032582064097,Mail,4,1,0,1,0,0,0,0
1,13:40:00,TVC,Kerala Express,SR,0,0,25.0,1,Trivandrum Central,12625,11:15:00,12626,NDLS,1,,New Delhi,50.0,Sf,0,3036.0,LineString,397,76.95120999999999,8.486679,77.22000399999999,28.642314,675.0,820.0,2241.38096089571,0.4166666666666667,5379.314306149704,Express,3,0,0,1,0,1,1,1
1,14:35:00,NDLS,Kerala Express,SR,0,0,5.0,1,New Delhi,12626,11:30:00,12625,TVC,1,,Trivandrum Central,51.0,Sf,0,3036.0,LineString,398,77.22000399999999,28.642314,76.95120999999999,8.486679,690.0,875.0,2241.38096089571,0.08333333333333333,26896.57153074852,Express,3,0,0,1,0,1,1,1
1,13:40:00,NDLS,Karnataka Express,SWR,0,0,25.0,1,New Delhi,12628,21:15:00,12627,SBC,1,,Bangalore City Jn,40.0,Sf,1,2406.0,LineString,274,77.22000399999999,28.642314,77.56808299999999,12.977595,1275.0,820.0,1742.2096200243968,0.4166666666666667,4181.303088058552,Express,4,0,0,1,0,1,1,1
1,09:15:00,YPR,Karnataka Sampark Kranti Express,SWR,0,0,25.0,1,Yesvantpur Jn,12629,12:50:00,12630,NZM,1,,Delhi H Nizamuddin,44.0,Skr,1,2610.0,LineString,311,77.55117399999999,13.022839,77.254249,28.58733,770.0,555.0,1730.9651796562714,0.4166666666666667,4154.316431175052,Express,4,0,0,1,0,1,1,1
1,06:40:00,NZM,Karnataka Sampark Kranti Express,SWR,0,0,45.0,1,Delhi H Nizamuddin,12630,08:55:00,12629,YPR,1,,Yesvantpur Jn,45.0,Skr,1,2610.0,LineString,311,77.254249,28.58733,77.55117399999999,13.022839,535.0,400.0,1730.9651796562714,0.75,2307.9535728750284,Express,4,1,0,1,0,1,0,1
0,20:50:00,MS,Chennai Egmore - Madurai Vaigai Sf Exp,SR,1,0,5.0,0,Chennai Egmore,12635,12:45:00,12636,MDU,0,,Madurai Jn,8.0,Sf,0,497.0,LineString,94,80.260193,13.077678,78.11031399999999,9.919907,765.0,1250.0,422.0801706258249,0.08333333333333333,5064.962047509899,Other,1,0,0,1,0,0,1,0
1,06:15:00,MS,Chennai Egmore - Madurai Pandiyan Sf Exp,SR,0,1,0.0,1,Chennai Egmore,12637,21:15:00,12638,MDU,1,,Madurai Jn,9.0,Sf,1,497.0,LineString,94,80.260193,13.077678,78.11031399999999,9.919907,1275.0,375.0,422.0801706258249,0.0,,Other,5,0,0,0,0,0,0,0
1,05:35:00,MDU,Madurai - Chennai Egmore Pandiyan Sf Exp,SR,0,1,0.0,1,Madurai Jn,12638,20:35:00,12637,MS,1,,Chennai Egmore,9.0,Sf,1,497.0,LineString,94,78.11031399999999,9.919907,80.260193,13.077678,1235.0,335.0,422.0801706258249,0.0,,Other,5,0,0,0,0,0,0,0
0,20:25:00,SBC,Bangalore - Chennai Cent Brindavan Exp,SR,1,0,55.0,0,Bangalore City Jn,12640,14:30:00,12639,MAS,0,,Chennai Central,5.0,Sf,0,362.0,LineString,75,77.56808299999999,12.977595,80.27485630000001,13.0847613,870.0,1225.0,293.4690842614261,0.9166666666666666,320.14809192155576,Other,1,0,0,1,0,0,0,0
1,17:05:00,TVC,Swarna Jayanthi Express,SR,0,0,45.0,1,Trivandrum Central,12643,14:20:00,12644,NZM,0,,Delhi H Nizamuddin,50.0,Sf,0,3014.0,LineString,394,76.95120999999999,8.486679,77.254249,28.58733,860.0,1025.0,2235.3155894546967,0.75,2980.4207859395956,Express,2,0,0,1,0,1,0,1
1,11:10:00,NZM,Swarna Jayanti Express,SR,0,0,10.0,1,Delhi H Nizamuddin,12644,06:00:00,12643,TVC,0,,Trivandrum Central,53.0,Sf,0,3014.0,LineString,394,77.254249,28.58733,76.95120999999999,8.486679,360.0,670.0,2235.3155894546967,0.16666666666666666,13411.893536728181,Express,2,0,0,1,0,1,1,1
1,09:15:00,YPR,Karnataka Sampark Kranti Express,SWR,0,0,5.0,1,Yesvantpur Jn,12649,22:10:00,12650,NZM,1,,Delhi H Nizamuddin,35.0,Skr,1,2277.0,LineString,260,77.55117399999999,13.022839,77.254249,28.58733,1330.0,555.0,1730.9651796562714,0.08333333333333333,20771.582155875258,Express,4,0,0,1,0,1,1,1
1,19:00:00,NZM,Karnataka Sampark Kranti Express,SWR,0,0,15.0,1,Delhi H Nizamuddin,12650,06:45:00,12649,YPR,1,,Yesvantpur Jn,36.0,Skr,1,2276.0,LineString,260,77.254249,28.58733,77.55117399999999,13.022839,405.0,1140.0,1730.9651796562714,0.25,6923.860718625086,Express,4,0,0,1,0,1,1,1
1,18:00:00,MDU,Madurai - Delhi H Nizamuddin Tamil Nadu S Kranti,SR,0,0,5.0,1,Madurai Jn,12651,23:55:00,12652,NZM,1,,Delhi H Nizamuddin,42.0,Skr,1,2677.0,LineString,407,78.11031399999999,9.919907,77.254249,28.58733,1435.0,1080.0,2077.643564160967,0.08333333333333333,24931.722769931603,Other,4,0,0,1,0,1,1,1
1,08:15:00,MAQ,Mangalore Tiruchirappalli Weekly Superfast Express,SR,0,0,30.0,1,Mangalore Cntl,12654,20:45:00,12653,TPJ,1,,Tiruchirappalli,11.0,Sf,0,635.0,LineString,106,74.844068,12.862325,78.685355,10.794067,1245.0,495.0,477.118923175799,0.5,954.237846351598,Express,3,0,0,1,0,0,0,0
1,05:10:00,MAS,Chennai - Bangalore Mail,SWR,0,0,55.0,1,Chennai Central,12657,23:15:00,12658,SBC,1,,Bangalore City Jn,5.0,Sf,1,362.0,LineString,75,80.27485630000001,13.0847613,77.56808299999999,12.977595,1395.0,310.0,293.4690842614261,0.9166666666666666,320.14809192155576,Mail,4,0,0,1,0,0,0,0
1,04:40:00,SBC,Bangalore - Chennai Mail,SWR,0,0,55.0,1,Bangalore City Jn,12658,22:45:00,12657,MAS,1,,Chennai Central,5.0,Sf,1,362.0,LineString,75,77.56808299999999,12.977595,80.27485630000001,13.0847613,1365.0,280.0,293.4690842614261,0.9166666666666666,320.14809192155576,Mail,4,0,0,1,0,0,0,0
1,07:05:00,SCT,Sengottai - Chennai Egmore Pothigai Sf Exp,SR,0,0,5.0,1,Sengottai,12662,19:00:00,12661,MS,1,,Chennai Egmore,12.0,Sf,0,670.0,LineString,110,77.24185,8.9874125,80.260193,13.077678,1140.0,425.0,561.537743492465,0.08333333333333333,6738.45292190958,Other,3,1,0,1,0,0,1,0
1,03:20:00,TPJ,Tiruchirappalli-Howrah Express,SR,0,0,20.0,1,Tiruchirappalli,12664,16:00:00,12663,HWH,1,,Howrah Jn,35.0,Sf,0,2025.0,LineString,355,78.685355,10.794067,88.34099900000001,22.584078,960.0,200.0,1664.7563092201174,0.3333333333333333,4994.268927660352,Express,3,0,0,1,0,1,1,1
1,09:30:00,GHY,Jorhat Town Intercity Express,NFR,0,0,0.0,1,Guwahati,15605,22:30:00,15606,MXN,0,,Mariani Jn,11.0,Exp,0,405.0,LineString,55,91.751851,26.182635,94.308203,26.652435,1350.0,570.0,259.8697348303623,0.0,,Express,2,0,0,0,0,0,0,0
0,08:25:00,MSB,Chennai Beach Tambaram Emu(12 Car),SR,0,0,55.0,0,Chennai Beach,40011,07:30:00,,TBM,0,,Tambaram,0.0,Memu,0,33.0,LineString,19,80.291601,13.09034,80.1191573807,12.9260356894,450.0,505.0,26.131056336002224,0.9166666666666666,28.50660691200243,Other,0,1,0,0,0,0,0,0
1,13:10:00,ERS,Ernakulam - New Delhi H Nizamuddin Mangala Lakshadweep Exp,SR,0,0,0.0,1,Ernakulam Jn,12617,13:10:00,12618,NZM,1,,Delhi H Nizamuddin,48.0,Sf,0,3067.0,LineString,368,76.290672,9.969542,77.254249,28.58733,790.0,790.0,2072.6427466561463,0.0,,Other,3,0,0,0,0,1,0,1
1,10:00:00,NZM,New Delhi H Nizamuddin - Ernakulam Mangala Lakshadweep Exp,SR,0,0,40.0,1,Delhi H Nizamuddin,12618,09:20:00,12617,ERS,1,,Ernakulam Jn,48.0,Sf,0,3067.0,LineString,367,77.254249,28.58733,76.290672,9.969542,560.0,600.0,2072.6427466561463,0.6666666666666666,3108.9641199842195,Other,3,1,0,1,0,1,1,1
1,07:00:00,MAS,Tamil Nadu Express,SR,0,0,0.0,1,Chennai Central,12621,22:00:00,12622,NDLS,1,,New Delhi,33.0,Sf,1,2184.0,LineString,273,80.27485630000001,13.0847613,77.22000399999999,28.642314,1320.0,420.0,1758.5454669841272,0.0,,Express,4,0,0,0,0,1,0,1
1,10:35:00,SBC,Karnataka Express,SWR,0,0,15.0,1,Bangalore City Jn,12627,19:20:00,12628,NDLS,1,,New Delhi,39.0,Sf,1,2406.0,LineString,274,77.56808299999999,12.977595,77.22000399999999,28.642314,1160.0,635.0,1742.2096200243968,0.25,6968.838480097587,Express,4,1,0,1,0,1,1,1
1,08:30:00,MS,Chennai Egmore - Tirunelveli Nellai Sf Exp,SR,0,1,40.0,1,Chennai Egmore,12631,20:50:00,12632,TEN,1,,Tirunelveli,11.0,Sf,0,653.0,LineString,111,80.260193,13.077678,77.707979,8.73636,1250.0,510.0,557.3545197086576,0.6666666666666666,836.0317795629863,Other,4,0,0,1,0,0,0,0
1,06:40:00,TEN,Tirunelveli - Chennai Egmore Nellai Sf Exp,SR,0,1,50.0,1,Tirunelveli,12632,18:50:00,12631,MS,1,,Chennai Egmore,11.0,Sf,0,653.0,LineString,111,77.707979,8.73636,80.260193,13.077678,1130.0,400.0,557.3545197086576,0.8333333333333334,668.8254236503891,Other,4,1,0,1,0,0,0,0
1,06:50:00,CAPE,Kanniyakumari - Chennai Egmore Sf Exp,SR,0,0,30.0,1,Kanyakumari,12634,17:20:00,12633,MS,1,,Chennai Egmore,13.0,Sf,1,742.0,LineString,122,77.542504,8.088028,80.260193,13.077678,1040.0,410.0,629.2914542297403,0.5,1258.5829084594807,Other,4,1,0,1,0,0,0,0
0,13:20:00,MAS,Chennai Cent - Bangalore Brindavan Exp,SR,1,0,5.0,0,Chennai Central,12639,07:15:00,12640,SBC,0,,Bangalore City Jn,6.0,Sf,0,362.0,LineString,75,80.27485630000001,13.0847613,77.56808299999999,12.977595,435.0,800.0,293.4690842614261,0.08333333333333333,3521.629011137113,Other,1,1,0,1,0,0,1,0
1,08:45:00,NZM,D H Nizamuddin - Kanyakumari Thirukkural Exp,SR,0,0,45.0,1,Delhi H Nizamuddin,12642,06:00:00,12641,CAPE,1,,Kanyakumari,50.0,Sf,0,2919.0,LineString,435,77.254249,28.58733,77.542504,8.088028,360.0,525.0,2279.618530800786,0.75,3039.4913744010482,Other,3,0,0,1,0,1,0,1
1,17:05:00,ERS,Millennium Expres,SR,0,0,10.0,1,Ernakulam Jn,12645,18:55:00,12646,NZM,1,,Delhi H Nizamuddin,46.0,Sf,0,2809.0,LineString,352,76.290672,9.969542,77.254249,28.58733,1135.0,1025.0,2072.6427466561463,0.16666666666666666,12435.856479936878,Other,3,1,0,1,0,1,1,1
1,06:00:00,NZM,Millennium Express,SR,0,0,0.0,1,Delhi H Nizamuddin,12646,06:00:00,12645,ERS,1,,Ernakulam Jn,48.0,Sf,0,2809.0,LineString,352,77.254249,28.58733,76.290672,9.969542,360.0,360.0,2072.6427466561463,0.0,,Express,3,0,0,0,0,1,0,1
1,14:15:00,CBE,Kongu Express,SR,0,0,0.0,1,Coimbatore Jn,12647,15:15:00,12648,NZM,1,,Delhi H Nizamuddin,47.0,Sf,0,2671.0,LineString,312,76.966298,10.997639,77.254249,28.58733,915.0,855.0,1956.113878047838,0.0,,Express,3,0,0,0,0,1,0,1
1,09:30:00,NZM,Kongu Express,SR,0,0,50.0,1,Delhi H Nizamuddin,12648,08:40:00,12647,CBE,1,,Coimbatore Jn,48.0,Sf,0,2671.0,LineString,312,77.254249,28.58733,76.966298,10.997639,520.0,570.0,1956.113878047838,0.8333333333333334,2347.3366536574053,Express,3,1,0,1,0,1,0,1
1,16:05:00,ADI,Navjeevan Express,SR,0,0,35.0,1,Ahmedabad Jn,12655,06:30:00,12656,MAS,1,,Chennai Central,33.0,Sf,1,1893.0,LineString,261,72.601516,23.025515,80.27485630000001,13.0847613,390.0,965.0,1370.2664997113727,0.5833333333333334,2349.028285219496,Express,4,0,0,1,0,1,0,1
1,19:10:00,MAS,Navajivan Express,SR,0,0,35.0,1,Chennai Central,12656,09:35:00,12655,ADI,1,,Ahmedabad Jn,33.0,Sf,1,1893.0,LineString,261,80.27485630000001,13.0847613,72.601516,23.025515,575.0,1150.0,1370.2664997113727,0.5833333333333334,2349.028285219496,Express,4,1,0,1,0,1,0,1
1,13:50:00,NCJ,Gurudev Express,SR,0,0,15.0,1,Nagercoil Jn,12659,14:35:00,12660,SHM,1,,Kolkata Shalimar,47.0,Sf,0,2583.0,LineString,416,77.44347,8.17385,88.315615,22.555508,875.0,830.0,1976.6578885987144,0.25,7906.631554394858,Express,3,0,0,1,0,1,1,1
1,22:00:00,SHM,Shalimar-Nagercoil Gurudev Express,SR,0,0,0.0,1,Kolkata Shalimar,12660,23:00:00,12659,NCJ,1,,Nagercoil Jn,47.0,Sf,0,2583.0,LineString,416,88.315615,22.555508,77.44347,8.17385,1380.0,1320.0,1976.6578885987144,0.0,,Express,3,0,0,0,0,1,0,1
1,08:10:00,MS,Chennai Egmore - Nagercoil Sf Exp,SR,0,0,20.0,1,Chennai Egmore,12667,18:50:00,12668,NCJ,1,,Nagercoil Jn,13.0,Sf,0,727.0,LineString,120,80.260193,13.077678,77.44347,8.17385,1130.0,490.0,626.1219422258181,0.3333333333333333,1878.3658266774544,Other,3,1,0,1,0,0,0,0
1,06:00:00,NCJ,Nagercoil - Chennai Egmore Sf Exp,SR,0,0,55.0,1,Nagercoil Jn,12668,17:05:00,12667,MS,1,,Chennai Egmore,12.0,Sf,0,727.0,LineString,120,77.44347,8.17385,80.260193,13.077678,1025.0,360.0,626.1219422258181,0.9166666666666666,683.0421187918016,Other,3,1,0,1,0,0,0,0
1,06:10:00,MAS,Cheran Express,SR,0,0,0.0,1,Chennai Central,12673,22:10:00,12674,CBE,1,,Coimbatore Jn,8.0,Sf,1,497.0,LineString,91,80.27485630000001,13.0847613,76.966298,10.997639,1330.0,370.0,428.13365612116047,0.0,,Express,4,0,0,0,0,0,0,0
1,06:35:00,CBE,Cheran Express,SR,0,0,15.0,1,Coimbatore Jn,12674,22:20:00,12673,MAS,1,,Chennai Central,8.0,Sf,1,497.0,LineString,91,76.966298,10.997639,80.27485630000001,13.0847613,1340.0,395.0,428.13365612116047,0.25,1712.5346244846419,Express,4,0,0,1,0,0,0,0
0,13:55:00,MAS,Kovai Express,SR,1,0,40.0,0,Chennai Central,12675,06:15:00,12676,CBE,0,,Coimbatore Jn,7.0,Sf,0,497.0,LineString,91,80.27485630000001,13.0847613,76.966298,10.997639,375.0,835.0,428.13365612116047,0.6666666666666666,642.2004841817408,Express,1,0,0,1,0,0,0,0
0,21:40:00,CBE,Kovai Express,SR,1,0,20.0,0,Coimbatore Jn,12676,14:20:00,12675,MAS,0,,Chennai Central,7.0,Sf,0,497.0,LineString,91,76.966298,10.997639,80.27485630000001,13.0847613,860.0,1300.0,428.13365612116047,0.3333333333333333,1284.4009683634815,Express,1,0,0,1,0,0,0,0
0,16:55:00,SBC,Bangalore City - Ernakulam Intercity Sf Express,SR,1,0,40.0,0,Bangalore City Jn,12677,06:15:00,12678,ERS,0,,Ernakulam Jn,10.0,Sf,0,587.0,LineString,78,77.56808299999999,12.977595,76.290672,9.969542,375.0,1015.0,362.28373997505514,0.6666666666666666,543.4256099625827,Express,1,0,0,1,0,0,0,0
0,19:50:00,ERS,Ernakulam-Bangalorecity Intercity Express,SR,1,0,40.0,0,Ernakulam Jn,12678,09:10:00,12677,SBC,0,,Bangalore City Jn,10.0,Sf,0,587.0,LineString,78,76.290672,9.969542,77.56808299999999,12.977595,550.0,1190.0,362.28373997505514,0.6666666666666666,543.4256099625827,Express,1,1,0,1,0,0,0,0
0,22:15:00,MAS,Chennaicentral-Coimbatore Intercity,SR,1,0,45.0,0,Chennai Central,12679,14:30:00,12680,CBE,0,,Coimbatore Jn,7.0,Sf,0,497.0,LineString,91,80.27485630000001,13.0847613,76.966298,10.997639,870.0,1335.0,428.13365612116047,0.75,570.844874828214,Intercity,1,0,0,1,0,0,0,0
0,13:50:00,CBE,Coimbatore-Chennai Central Intercity Sf Express,SR,1,0,35.0,0,Coimbatore Jn,12680,06:15:00,12679,MAS,0,,Chennai Central,7.0,Sf,0,497.0,LineString,91,76.966298,10.997639,80.27485630000001,13.0847613,375.0,830.0,428.13365612116047,0.5833333333333334,733.9434104934179,Express,1,0,0,1,0,0,0,0
1,06:50:00,MAS,Chennai-Coimbatore Express,SR,0,0,20.0,1,Chennai Central,12681,22:30:00,12682,CBE,1,,Coimbatore Jn,8.0,Sf,0,497.0,LineString,91,80.27485630000001,13.0847613,76.966298,10.997639,1350.0,410.0,428.13365612116047,0.3333333333333333,1284.4009683634815,Express,3,0,0,1,0,0,0,0
1,07:45:00,CBE,Coimbatore-Chennai Express,SR,0,0,0.0,1,Coimbatore Jn,12682,23:45:00,12681,MAS,1,,Chennai Central,8.0,Sf,0,497.0,LineString,91,76.966298,10.997639,80.27485630000001,13.0847613,1425.0,465.0,428.13365612116047,0.0,,Express,3,0,0,0,0,0,0,0
1,04:20:00,ERS,Ernakulam - Bangalore Sf Exp,SR,0,0,20.0,1,Ernakulam Jn,12683,17:00:00,12684,SBC,1,,Bangalore City Jn,11.0,Sf,0,625.0,LineString,94,76.290672,9.969542,77.56808299999999,12.977595,1020.0,260.0,362.28373997505514,0.3333333333333333,1086.8512199251654,Other,3,1,0,1,0,0,0,0
1,07:40:00,MAS,Chennai-Trivandrum Superfast Express,SR,0,1,15.0,1,Chennai Central,12695,15:25:00,12696,TVC,1,,Trivandrum Central,16.0,Sf,0,922.0,LineString,166,80.27485630000001,13.0847613,76.95120999999999,8.486679,925.0,460.0,627.0021721376064,0.25,2508.0086885504256,Express,4,0,0,1,0,0,0,0
1,09:50:00,TVC,Trivandrum-Chennai Superfast Express,SR,0,1,40.0,1,Trivandrum Central,12696,17:10:00,12695,MAS,1,,Chennai Central,16.0,Sf,0,922.0,LineString,165,76.95120999999999,8.486679,80.27485630000001,13.0847613,1030.0,590.0,627.0021721376064,0.6666666666666666,940.5032582064097,Express,4,1,0,1,0,0,0,0
1,06:35:00,MAS,Chennai-Thiruvananthapuram Express,SR,0,0,20.0,1,Chennai Central,12697,15:15:00,12696,TVC,1,,Trivandrum Central,15.0,Sf,0,909.0,LineString,162,80.27485630000001,13.0847613,76.95120999999999,8.486679,915.0,395.0,627.0021721376064,0.3333333333333333,1881.0065164128193,Express,3,0,0,1,0,0,0,0
1,12:25:00,TVC,Thiruvananthapuram Central Chennai Central Weekly Express,SR,0,0,15.0,1,Trivandrum Central,12698,20:10:00,12697,MAS,1,,Chennai Central,16.0,Sf,0,909.0,LineString,161,76.95120999999999,8.486679,80.27485630000001,13.0847613,1210.0,745.0,627.0021721376064,0.25,2508.0086885504256,Express,3,0,0,1,0,0,0,0
1,12:10:00,CSTM,Hussain Sagar Express,SCR,0,0,20.0,1,Mumbai Cst,12701,21:50:00,12702,HYB,1,,Hyderabad Deccan,14.0,Sf,1,790.0,LineString,138,72.836903,18.944481,78.467377,17.393362999999997,1310.0,730.0,619.3187595450885,0.3333333333333333,1857.9562786352656,Express,4,0,0,1,0,0,0,0
1,05:05:00,HYB,Hussain Sagar Express,SCR,0,0,20.0,1,Hyderabad Deccan,12702,14:45:00,12701,CSTM,1,,Mumbai Cst,14.0,Sf,0,790.0,LineString,138,78.467377,17.393362999999997,72.836903,18.944481,885.0,305.0,619.3187595450885,0.3333333333333333,1857.9562786352656,Express,3,0,0,1,0,0,0,0
1,09:35:00,HWH,Howrah - Secunderabad Falaknuma Sf Express,SCR,0,0,10.0,1,Howrah Jn,12703,07:25:00,12704,SC,1,,Secunderabad Jn,26.0,Sf,1,1545.0,LineString,245,88.34099900000001,22.584078,78.50148100000001,17.433146999999998,445.0,575.0,1176.2946925206343,0.16666666666666666,7057.768155123806,Express,4,1,0,1,0,1,1,1
1,17:45:00,SC,Falaknuma Express,SCR,0,0,45.0,1,Secunderabad Jn,12704,16:00:00,12703,HWH,1,,Howrah Jn,25.0,Sf,1,1545.0,LineString,245,78.50148100000001,17.433146999999998,88.34099900000001,22.584078,960.0,1065.0,1176.2946925206343,0.75,1568.3929233608458,Express,4,0,0,1,0,1,0,1
1,18:00:00,TPTY,Andhra Pradesh Sampark Kranti Express,SCR,0,0,15.0,1,Tirupati Main,12707,05:45:00,12708,NZM,1,,Delhi H Nizamuddin,36.0,Skr,0,2302.0,LineString,275,79.418968,13.62763,77.254249,28.58733,345.0,1080.0,1678.4072162855095,0.25,6713.628865142038,Express,3,0,0,1,0,1,1,1
1,21:35:00,NZM,Andhra Pradesh Sampark Kranti Express,SCR,0,0,10.0,1,Delhi H Nizamuddin,12708,07:25:00,12707,TPTY,1,,Tirupati Main,38.0,Skr,0,2302.0,LineString,275,77.254249,28.58733,79.418968,13.62763,445.0,1295.0,1678.4072162855095,0.16666666666666666,10070.443297713058,Express,3,1,0,1,0,1,1,1
1,08:50:00,SC,Simhapuri Sf Express,SCR,0,0,20.0,1,Secunderabad Jn,12710,22:30:00,12709,GDR,1,,Gudur Jn,10.0,Sf,1,644.0,LineString,88,78.50148100000001,17.433146999999998,79.845121,14.148227,1350.0,530.0,392.5323338179897,0.3333333333333333,1177.5970014539691,Express,4,0,0,1,0,0,0,0
0,13:00:00,BZA,Pinakini Express,SCR,1,0,0.0,0,Vijayawada Jn,12711,06:00:00,12712,MAS,0,,Chennai Central,7.0,Sf,0,431.0,LineString,72,80.61864800000001,16.518262,80.27485630000001,13.0847613,360.0,780.0,383.5719863029249,0.0,,Express,1,0,0,0,0,0,0,0
0,21:10:00,MAS,Pinakini Express,SCR,1,0,5.0,0,Chennai Central,12712,14:05:00,12711,BZA,0,,Vijayawada Jn,7.0,Sf,0,431.0,LineString,72,80.27485630000001,13.0847613,80.61864800000001,16.518262,845.0,1270.0,383.5719863029249,0.08333333333333333,4602.863835635099,Express,1,0,0,1,0,0,1,0
0,21:50:00,SC,Satavahana Express,SCR,1,0,35.0,0,Secunderabad Jn,12714,16:15:00,12713,BZA,0,,Vijayawada Jn,5.0,Sf,0,351.0,LineString,43,78.50148100000001,17.433146999999998,80.61864800000001,16.518262,975.0,1310.0,247.0720479194574,0.5833333333333334,423.5520821476412,Express,1,0,0,1,0,0,0,0
1,20:15:00,NED,Sachkhand Sf Express,SCR,0,0,45.0,1,Huzur Sahib Nanded,12715,09:30:00,12716,ASR,1,,Amritsar Jn,34.0,Sf,0,2081.0,LineString,256,77.31047799999999,19.160522,74.858025,31.631512,570.0,1215.0,1408.2791150268235,0.75,1877.7054867024315,Express,3,1,0,1,0,1,0,1
0,13:45:00,MXN,Mariani-Guwahati Intercity Express,NFR,0,0,15.0,0,Mariani Jn,15718,03:30:00,15717,GHY,0,,Guwahati,10.0,Exp,0,404.0,LineString,50,94.308203,26.652435,91.751851,26.182635,210.0,825.0,259.8697348303623,0.25,1039.4789393214492,Express,0,0,0,1,0,0,0,0
0,08:52:00,MSB,Chennai Beach Tambaram Emu(12 Car),SR,0,0,55.0,0,Chennai Beach,40015,07:57:00,,TBM,0,,Tambaram,0.0,Memu,0,33.0,LineString,19,80.291601,13.09034,80.1191573807,12.9260356894,477.0,532.0,26.131056336002224,0.9166666666666666,28.50660691200243,Other,0,1,0,0,0,0,0,0
0,19:45:00,PTK,Pathankot - Joginder Nagar Passenger,NR,0,0,45.0,0,Pathankot,52473,10:00:00,52472,JDNX,0,,Joginder Nagar,9.0,Pass,0,170.0,LineString,34,75.644427,32.271804,76.788887,31.988433,600.0,1185.0,112.27884264494868,0.75,149.70512352659824,Passenger,0,0,0,0,0,0,0,0
1,03:20:00,CAPE,Kanyakumari - Kol Howrah Weekly Exp,SR,0,0,30.0,1,Kanyakumari,12666,07:50:00,12665,HWH,1,,Howrah Jn,43.0,Sf,0,2431.0,LineString,420,77.542504,8.088028,88.34099900000001,22.584078,470.0,200.0,1982.430909055328,0.5,3964.861818110656,Other,3,1,0,1,0,1,1,1
