date,day,station,line,zone,daily_entries,daily_exits,total_footfall,is_interchange,is_holiday,avg_dwell_time_sec,weather
2026-01-16,Friday,Samaypur Badli,Yellow Line,1,3174,3076,6250,0,0,22,Foggy
2026-01-01,Thursday,NHPC Chowk,Violet Line,1,2198,2139,4337,0,0,26,Rainy
2026-02-02,Monday,Ghitorni,Yellow Line,1,2991,2844,5835,0,0,15,Cloudy
2026-01-08,Thursday,Vishwavidyalaya,Yellow Line,1,5663,5283,10946,0,0,18,Clear
2026-01-09,Friday,Pratap Nagar,Red Line,2,2322,2246,4568,0,0,27,Clear
2026-02-02,Monday,Yamuna Bank,Blue Line,1,6779,6656,13435,0,0,20,Rainy
2026-01-28,Wednesday,Bata Chowk,Violet Line,1,2503,2257,4760,0,0,35,Clear
2026-01-12,Monday,Noida Sector 16,Blue Line,3,3050,3017,6067,0,0,29,Smoggy
2026-01-03,Saturday,Chhattarpur,Yellow Line,3,1551,1418,2969,0,0,37,Cloudy
2026-02-01,Sunday,Peeragarhi,Green Line,2,850,830,1680,0,1,38,Foggy
2026-01-31,Saturday,Paschim Vihar West,Green Line,4,1685,1557,3242,0,0,36,Cloudy
2026-02-04,Wednesday,Qutab Minar,Yellow Line,3,2518,2255,4773,0,0,40,Cloudy
2026-02-16,Monday,Shastri Park,Red Line,2,1796,1720,3516,0,0,41,Cloudy
2026-02-20,Friday,MG Road,Yellow Line,2,1965,1915,3880,0,0,30,Cloudy
2026-01-31,Saturday,JLN Stadium,Violet Line,2,1612,1509,3121,0,0,17,Smoggy
2026-01-06,Tuesday,Lal Quila,Violet Line,3,2839,2628,5467,0,0,24,Smoggy
2026-01-28,Wednesday,Mandi House,Blue Line,2,4538,4268,8806,1,0,40,Cloudy
2026-02-02,Monday,Nangloi Railway Station,Green Line,2,2434,2354,4788,0,0,18,Rainy
2026-02-19,Thursday,ITO,Violet Line,3,3074,3049,6123,0,0,34,Foggy
2026-02-18,Wednesday,Green Park,Yellow Line,1,2667,2576,5243,0,0,25,Clear
2026-01-29,Thursday,Seelampur,Red Line,1,1945,1781,3726,0,0,29,Foggy
2026-01-04,Sunday,Paschim Vihar West,Green Line,1,704,621,1325,0,1,15,Clear
2026-02-24,Tuesday,New Delhi,Yellow Line,3,8240,7930,16170,0,0,43,Foggy
2026-01-22,Thursday,Rohini West,Red Line,2,3099,2955,6054,0,0,24,Smoggy
2026-02-01,Sunday,Chhattarpur,Yellow Line,2,732,677,1409,0,1,15,Foggy
2026-01-25,Sunday,Kohat Enclave,Red Line,1,673,621,1294,0,1,38,Clear
2026-02-10,Tuesday,Dwarka Sector 8,Blue Line,3,2951,2857,5808,0,0,15,Cloudy
2026-01-04,Sunday,Udyog Bhawan,Yellow Line,1,720,656,1376,0,1,29,Rainy
2026-01-07,Wednesday,Rohini West,Red Line,2,1592,1493,3085,0,0,33,Foggy
2026-02-07,Saturday,Nehru Place,Violet Line,3,3002,2903,5905,0,0,42,Smoggy
2026-02-11,Wednesday,Nehru Place,Violet Line,4,4726,4358,9084,0,0,39,Foggy
2026-01-23,Friday,Chandni Chowk,Yellow Line,2,8691,8578,17269,0,0,19,Smoggy
2026-02-05,Thursday,Sultanpur,Yellow Line,2,2235,2105,4340,0,0,42,Cloudy
2026-02-14,Saturday,Kohat Enclave,Red Line,2,927,900,1827,0,0,26,Foggy
2026-01-15,Thursday,Shahdara,Red Line,1,3375,3253,6628,0,0,24,Cloudy
2026-02-05,Thursday,Dwarka Sector 8,Blue Line,2,2999,2980,5979,0,0,39,Rainy
2026-01-03,Saturday,Pitampura,Red Line,2,1016,984,2000,0,0,27,Clear
2026-01-21,Wednesday,Punjabi Bagh,Green Line,4,2418,2449,4867,0,0,24,Foggy
2026-02-15,Sunday,Kalkaji Mandir,Violet Line,1,454,431,885,0,1,17,Foggy
2026-01-21,Wednesday,Udyog Nagar,Green Line,2,3283,3074,6357,0,0,44,Clear
2026-02-13,Friday,Azadpur,Yellow Line,4,6333,5809,12142,0,0,26,Rainy
2026-02-08,Sunday,Azadpur,Yellow Line,1,1354,1389,2743,0,1,29,Cloudy
2026-02-19,Thursday,Malviya Nagar,Yellow Line,1,3236,3059,6295,0,0,44,Smoggy
2026-02-20,Friday,Jasola Apollo,Violet Line,2,3269,3234,6503,0,0,44,Foggy
2026-02-08,Sunday,Tughlakabad,Violet Line,3,661,657,1318,0,1,35,Cloudy
2026-01-30,Friday,Paschim Vihar East,Green Line,3,2150,2091,4241,0,0,30,Cloudy
2026-01-15,Thursday,Jangpura,Violet Line,2,2172,2053,4225,0,0,30,Cloudy
2026-01-09,Friday,Udyog Nagar,Green Line,4,2414,2376,4790,0,0,29,Clear
2026-02-26,Thursday,Satguru Ram Singh Marg,Green Line,3,479,442,921,0,1,16,Foggy
2026-01-31,Saturday,Shahdara,Red Line,2,940,853,1793,0,0,38,Foggy
2026-02-04,Wednesday,JLN Stadium,Violet Line,2,1629,1599,3228,0,0,29,Clear
2026-01-18,Sunday,Kirti Nagar,Blue Line,1,494,450,944,1,1,36,Clear
2026-02-21,Saturday,Rajendra Place,Blue Line,1,1611,1599,3210,0,0,33,Clear
2026-01-24,Saturday,Lal Quila,Violet Line,3,1469,1408,2877,0,0,37,Clear
2026-01-25,Sunday,Kirti Nagar,Blue Line,1,414,379,793,1,1,43,Cloudy
2026-02-18,Wednesday,Janpath,Violet Line,3,3263,3208,6471,0,0,44,Clear
2026-01-19,Monday,Badkhal Mor,Violet Line,1,2093,1914,4007,0,0,29,Foggy
2026-02-13,Friday,Civil Lines,Yellow Line,1,2248,2067,4315,0,0,21,Cloudy
2026-01-16,Friday,Rajendra Place,Blue Line,4,3559,3356,6915,0,0,36,Cloudy
2026-01-11,Sunday,Brigadier Hoshiar Singh,Green Line,3,563,498,1061,0,1,16,Rainy
2026-01-28,Wednesday,Escorts Mujesar,Violet Line,2,3167,2969,6136,0,0,44,Cloudy
2026-02-07,Saturday,Welcome,Red Line,3,1739,1585,3324,0,0,29,Clear
2026-01-13,Tuesday,MG Road,Yellow Line,1,2675,2473,5148,0,0,27,Clear
2026-02-26,Thursday,Janakpuri West,Blue Line,4,1902,1721,3623,0,1,35,Foggy
2026-02-13,Friday,ITO,Violet Line,4,2083,2024,4107,0,0,40,Rainy
2026-01-26,Monday,Escorts Mujesar,Violet Line,1,825,776,1601,0,1,28,Clear
2026-01-17,Saturday,Shastri Park,Red Line,3,1661,1493,3154,0,0,30,Smoggy
2026-01-10,Saturday,Mandi House,Blue Line,2,2434,2326,4760,1,0,41,Foggy
2026-01-22,Thursday,Ashok Park Main,Green Line,1,2938,2908,5846,0,0,29,Cloudy
2026-02-28,Saturday,Raja Nahar Singh,Violet Line,1,1520,1524,3044,0,0,19,Foggy
2026-02-27,Friday,Dwarka,Blue Line,3,1500,1507,3007,0,0,17,Clear
2026-02-13,Friday,Rajendra Place,Blue Line,1,2937,2745,5682,0,0,28,Clear
2026-01-22,Thursday,Ramesh Nagar,Blue Line,2,1743,1618,3361,0,0,31,Foggy
2026-02-23,Monday,Janakpuri West,Blue Line,2,7259,6935,14194,0,0,20,Foggy
2026-01-17,Saturday,Paschim Vihar West,Green Line,2,1421,1309,2730,0,0,35,Cloudy
2026-02-15,Sunday,Delhi Gate,Violet Line,2,847,832,1679,0,1,24,Cloudy
2026-01-03,Saturday,Guru Dronacharya,Yellow Line,1,1735,1583,3318,0,0,31,Clear
2026-02-19,Thursday,Neelam Chowk Ajronda,Violet Line,1,1950,1822,3772,0,0,22,Cloudy
2026-02-26,Thursday,Karol Bagh,Blue Line,2,1788,1542,3330,0,1,33,Cloudy
2026-01-25,Sunday,Sikanderpur,Yellow Line,1,1753,1672,3425,0,1,41,Clear
2026-01-04,Sunday,Udyog Bhawan,Yellow Line,4,694,708,1402,0,1,41,Clear
2026-01-25,Sunday,Madipur,Green Line,1,400,383,783,0,1,41,Foggy
2026-02-03,Tuesday,Jama Masjid,Violet Line,2,3250,3046,6296,0,0,22,Cloudy
2026-01-21,Wednesday,Khan Market,Violet Line,3,2605,2490,5095,0,0,43,Clear
2026-01-13,Tuesday,Arjan Garh,Yellow Line,1,3435,3283,6718,0,0,32,Clear
2026-01-25,Sunday,Janpath,Violet Line,1,591,578,1169,0,1,34,Smoggy
2026-02-18,Wednesday,Rohini West,Red Line,4,3200,3126,6326,0,0,33,Clear
2026-02-05,Thursday,Badkhal Mor,Violet Line,3,2618,2437,5055,0,0,44,Clear
2026-02-09,Monday,Keshav Puram,Red Line,1,2803,2718,5521,0,0,19,Clear
2026-01-15,Thursday,Punjabi Bagh,Green Line,1,2170,2071,4241,0,0,43,Smoggy
2026-02-27,Friday,Jasola Apollo,Violet Line,2,3076,2960,6036,0,0,35,Clear
2026-01-05,Monday,Dwarka Sector 21,Blue Line,3,4878,4622,9500,0,0,23,Clear
2026-01-24,Saturday,Haiderpur Badli Mor,Yellow Line,1,977,905,1882,0,0,21,Foggy
2026-02-10,Tuesday,Shastri Nagar,Red Line,4,2773,2658,5431,0,0,33,Rainy
2026-01-06,Tuesday,Ramesh Nagar,Blue Line,3,3308,3133,6441,0,0,30,Foggy
2026-01-22,Thursday,Jama Masjid,Violet Line,4,1535,1497,3032,0,0,16,Smoggy
2026-01-05,Monday,Chhattarpur,Yellow Line,3,3367,3165,6532,0,0,43,Smoggy
2026-01-19,Monday,Shastri Park,Red Line,1,2542,2429,4971,0,0,17,Clear
2026-01-06,Tuesday,Tughlakabad,Violet Line,3,1670,1507,3177,0,0,35,Cloudy
2026-01-29,Thursday,Maharaja Surajmal Stadium,Green Line,1,2987,2932,5919,0,0,29,Clear
2026-01-24,Saturday,JLN Stadium,Violet Line,1,782,738,1520,0,0,26,Foggy
2026-01-11,Sunday,Rithala,Red Line,3,729,686,1415,0,1,34,Foggy
2026-01-31,Saturday,Noida Sector 16,Blue Line,4,1250,1185,2435,0,0,27,Smoggy
2026-02-07,Saturday,Noida City Centre,Blue Line,2,2936,2617,5553,0,0,23,Cloudy
2026-02-01,Sunday,Noida Sector 16,Blue Line,4,621,534,1155,0,1,33,Foggy
2026-01-07,Wednesday,Kohat Enclave,Red Line,3,3176,2968,6144,0,0,32,Rainy
2026-01-04,Sunday,Sikanderpur,Yellow Line,2,1624,1643,3267,0,1,16,Smoggy
2026-01-22,Thursday,Keshav Puram,Red Line,2,3627,3464,7091,0,0,34,Foggy
2026-02-19,Thursday,Satguru Ram Singh Marg,Green Line,4,1832,1756,3588,0,0,28,Clear
2026-01-23,Friday,Pragati Maidan,Blue Line,2,2918,2733,5651,0,0,22,Rainy
2026-01-26,Monday,Mohan Estate,Violet Line,3,670,664,1334,0,1,41,Cloudy
2026-02-17,Tuesday,Kashmere Gate,Yellow Line,2,11629,11182,22811,1,0,24,Foggy
2026-02-03,Tuesday,Model Town,Yellow Line,1,2256,2072,4328,0,0,40,Cloudy
2026-01-18,Sunday,Noida City Centre,Blue Line,2,1559,1447,3006,0,1,34,Clear
2026-01-23,Friday,Noida City Centre,Blue Line,3,5772,5567,11339,0,0,18,Cloudy
2026-02-09,Monday,Sultanpur,Yellow Line,2,1735,1595,3330,0,0,42,Foggy
2026-02-17,Tuesday,Dwarka Sector 8,Blue Line,4,3371,3168,6539,0,0,15,Clear
2026-01-12,Monday,Madipur,Green Line,3,1817,1779,3596,0,0,39,Foggy
2026-02-07,Saturday,Raja Nahar Singh,Violet Line,1,1227,1243,2470,0,0,37,Foggy
2026-01-06,Tuesday,Lajpat Nagar,Violet Line,2,5476,5422,10898,0,0,36,Clear
2026-01-15,Thursday,Nangloi,Green Line,2,2999,2935,5934,0,0,39,Foggy
2026-02-04,Wednesday,Tis Hazari,Red Line,3,1720,1575,3295,0,0,15,Cloudy
2026-01-25,Sunday,Nehru Place,Violet Line,1,1848,1916,3764,0,1,18,Foggy
2026-01-12,Monday,Central Secretariat,Yellow Line,2,6892,6275,13167,1,0,24,Clear
2026-01-17,Saturday,Uttam Nagar East,Blue Line,3,1072,989,2061,0,0,26,Rainy
2026-01-13,Tuesday,Yamuna Bank,Blue Line,2,5533,5240,10773,0,0,28,Foggy
2026-01-22,Thursday,Lal Quila,Violet Line,1,2889,2787,5676,0,0,34,Smoggy
2026-02-02,Monday,Sarai,Violet Line,3,2328,2153,4481,0,0,39,Clear
2026-02-21,Saturday,Dwarka Sector 21,Blue Line,2,2419,2161,4580,0,0,44,Smoggy
2026-02-23,Monday,ITO,Violet Line,4,2709,2607,5316,0,0,23,Clear
2026-01-15,Thursday,Vidhan Sabha,Yellow Line,1,1723,1619,3342,0,0,18,Clear
2026-01-12,Monday,Yamuna Bank,Blue Line,1,5604,5493,11097,0,0,15,Clear
2026-01-01,Thursday,Samaypur Badli,Yellow Line,2,2317,2104,4421,0,0,26,Foggy
2026-01-27,Tuesday,Rohini East,Red Line,1,2112,2079,4191,0,0,36,Cloudy
2026-01-11,Sunday,NHPC Chowk,Violet Line,2,651,642,1293,0,1,19,Clear
2026-01-02,Friday,Malviya Nagar,Yellow Line,2,1732,1672,3404,0,0,23,Cloudy
2026-02-04,Wednesday,Dwarka Sector 8,Blue Line,4,3443,3411,6854,0,0,23,Foggy
2026-02-04,Wednesday,Khan Market,Violet Line,2,2484,2443,4927,0,0,40,Clear
2026-01-09,Friday,IFFCO Chowk,Yellow Line,1,3159,2925,6084,0,0,38,Foggy
2026-02-14,Saturday,Dilshad Garden,Red Line,4,2934,2694,5628,0,0,38,Smoggy
2026-02-14,Saturday,NHPC Chowk,Violet Line,1,994,924,1918,0,0,21,Foggy
2026-02-08,Sunday,Raja Nahar Singh,Violet Line,1,577,603,1180,0,1,39,Cloudy
2026-02-09,Monday,Satguru Ram Singh Marg,Green Line,2,2523,2426,4949,0,0,36,Cloudy
2026-01-11,Sunday,Sarita Vihar,Violet Line,3,490,456,946,0,1,43,Cloudy
2026-02-18,Wednesday,Sultanpur,Yellow Line,3,3056,2847,5903,0,0,43,Cloudy
2026-02-11,Wednesday,Mohan Estate,Violet Line,4,1745,1619,3364,0,0,35,Rainy
2026-01-27,Tuesday,Punjabi Bagh,Green Line,4,3308,3149,6457,0,0,43,Cloudy
2026-02-21,Saturday,Paschim Vihar East,Green Line,1,1632,1585,3217,0,0,21,Clear
2026-01-23,Friday,Hauz Khas,Yellow Line,4,11656,11480,23136,0,0,29,Clear
2026-01-19,Monday,GTB Nagar,Yellow Line,2,3494,3229,6723,0,0,17,Clear
2026-02-19,Thursday,Mandi House,Blue Line,2,6685,6636,13321,1,0,39,Cloudy
2026-01-30,Friday,GTB Nagar,Yellow Line,1,1926,1769,3695,0,0,42,Foggy
2026-01-14,Wednesday,Moti Nagar,Blue Line,4,3332,3235,6567,0,0,27,Cloudy
2026-01-13,Tuesday,Rohini Sector 18,Yellow Line,1,1605,1513,3118,0,0,20,Foggy
2026-01-15,Thursday,Nehru Place,Violet Line,1,7057,6555,13612,0,0,36,Clear
2026-01-08,Thursday,Jama Masjid,Violet Line,2,3167,3021,6188,0,0,17,Foggy
2026-01-27,Tuesday,Pulbangash,Red Line,1,2231,2160,4391,0,0,41,Clear
2026-02-27,Friday,Moolchand,Violet Line,1,2599,2414,5013,0,0,38,Cloudy
2026-01-17,Saturday,Dwarka Sector 8,Blue Line,2,1028,997,2025,0,0,18,Rainy
2026-01-03,Saturday,Punjabi Bagh,Green Line,3,1076,1054,2130,0,0,33,Rainy
2026-01-03,Saturday,Janakpuri West,Blue Line,3,3147,2996,6143,0,0,42,Cloudy
2026-02-09,Monday,Paschim Vihar East,Green Line,1,2381,2255,4636,0,0,44,Cloudy
2026-01-17,Saturday,Udyog Nagar,Green Line,3,1225,1148,2373,0,0,25,Rainy
2026-02-14,Saturday,Badarpur Border,Violet Line,3,1135,1101,2236,0,0,23,Rainy
2026-02-01,Sunday,Samaypur Badli,Yellow Line,3,534,534,1068,0,1,22,Clear
2026-01-15,Thursday,Janakpuri West,Blue Line,2,6455,6277,12732,0,0,25,Foggy
2026-02-08,Sunday,Kohat Enclave,Red Line,3,651,632,1283,0,1,30,Rainy
2026-02-12,Thursday,Madipur,Green Line,3,1907,1865,3772,0,0,15,Cloudy
2026-02-17,Tuesday,Escorts Mujesar,Violet Line,1,2159,2149,4308,0,0,29,Rainy
2026-01-10,Saturday,Mundka,Green Line,2,765,709,1474,0,0,22,Foggy
2026-01-20,Tuesday,Green Park,Yellow Line,2,1903,1841,3744,0,0,43,Cloudy
2026-02-16,Monday,Green Park,Yellow Line,3,2740,2584,5324,0,0,19,Clear
2026-02-08,Sunday,Raja Nahar Singh,Violet Line,3,697,635,1332,0,1,25,Foggy
2026-02-18,Wednesday,Chhattarpur,Yellow Line,2,2617,2591,5208,0,0,19,Cloudy
2026-02-12,Thursday,Ramesh Nagar,Blue Line,4,3107,3093,6200,0,0,33,Clear
2026-01-03,Saturday,Dwarka Sector 21,Blue Line,4,2518,2420,4938,0,0,22,Cloudy
2026-01-18,Sunday,Nangloi,Green Line,2,660,648,1308,0,1,26,Foggy
2026-01-08,Thursday,Paschim Vihar West,Green Line,1,1827,1774,3601,0,0,16,Clear
2026-02-12,Thursday,Sikanderpur,Yellow Line,2,5012,4655,9667,0,0,18,Clear
2026-02-07,Saturday,Mundka,Green Line,3,960,914,1874,0,0,30,Foggy
2026-02-09,Monday,Noida Sector 15,Blue Line,2,2056,1912,3968,0,0,34,Clear
2026-01-22,Thursday,Guru Dronacharya,Yellow Line,2,1716,1630,3346,0,0,15,Cloudy
2026-02-06,Friday,New Delhi,Yellow Line,3,11600,10769,22369,0,0,39,Foggy
2026-02-18,Wednesday,Welcome,Red Line,3,2919,2760,5679,0,0,44,Cloudy
2026-01-01,Thursday,Udyog Nagar,Green Line,2,1547,1467,3014,0,0,33,Foggy
2026-01-26,Monday,Kashmere Gate,Yellow Line,3,2386,2454,4840,1,1,24,Clear
2026-02-19,Thursday,Barakhamba Road,Blue Line,3,2606,2397,5003,0,0,31,Cloudy
2026-01-07,Wednesday,Mohan Estate,Violet Line,1,3566,3193,6759,0,0,33,Cloudy
2026-02-11,Wednesday,Pulbangash,Red Line,2,2774,2763,5537,0,0,17,Foggy
2026-01-29,Thursday,Indraprastha,Blue Line,1,3131,3068,6199,0,0,23,Clear
2026-02-02,Monday,Saket,Yellow Line,1,1863,1771,3634,0,0,38,Clear
2026-02-22,Sunday,Moti Nagar,Blue Line,4,543,532,1075,0,1,33,Foggy
2026-02-17,Tuesday,Welcome,Red Line,3,3675,3356,7031,0,0,29,Cloudy
2026-01-22,Thursday,NHPC Chowk,Violet Line,1,2681,2510,5191,0,0,42,Clear
2026-01-18,Sunday,Kirti Nagar,Blue Line,3,828,800,1628,1,1,27,Clear
2026-02-22,Sunday,HUDA City Centre,Yellow Line,2,1437,1295,2732,0,1,42,Foggy
2026-02-02,Monday,Shivaji Park,Green Line,1,2816,2638,5454,0,0,40,Smoggy
2026-02-12,Thursday,Mohan Estate,Violet Line,4,3664,3333,6997,0,0,33,Clear
2026-01-03,Saturday,Saket,Yellow Line,2,1221,1196,2417,0,0,23,Clear
2026-01-09,Friday,GTB Nagar,Yellow Line,2,3299,3071,6370,0,0,29,Clear
2026-01-04,Sunday,Satguru Ram Singh Marg,Green Line,1,889,892,1781,0,1,30,Cloudy
2026-01-06,Tuesday,Jor Bagh,Yellow Line,3,3420,3222,6642,0,0,18,Foggy
2026-02-18,Wednesday,HUDA City Centre,Yellow Line,3,5832,5623,11455,0,0,15,Cloudy
2026-02-03,Tuesday,Old Faridabad,Violet Line,1,3275,3115,6390,0,0,30,Cloudy
2026-01-20,Tuesday,Madipur,Green Line,1,3325,3223,6548,0,0,15,Cloudy
2026-02-09,Monday,Uttam Nagar East,Blue Line,2,1979,1806,3785,0,0,39,Smoggy
2026-02-23,Monday,Race Course,Yellow Line,1,2393,2202,4595,0,0,43,Foggy
2026-02-14,Saturday,Paschim Vihar West,Green Line,3,1626,1541,3167,0,0,34,Foggy
2026-01-04,Sunday,Mewala Maharajpur,Violet Line,3,829,770,1599,0,1,20,Clear
2026-01-14,Wednesday,NHPC Chowk,Violet Line,3,1883,1780,3663,0,0,36,Cloudy
2026-02-02,Monday,Race Course,Yellow Line,1,2706,2643,5349,0,0,15,Smoggy
2026-02-20,Friday,Escorts Mujesar,Violet Line,1,3035,2776,5811,0,0,17,Clear
2026-02-02,Monday,Azadpur,Yellow Line,4,5484,5071,10555,0,0,41,Clear
2026-02-21,Saturday,Rajouri Garden,Blue Line,2,3092,2841,5933,0,0,26,Foggy
2026-02-24,Tuesday,Paschim Vihar West,Green Line,3,2498,2450,4948,0,0,36,Cloudy
2026-01-31,Saturday,MG Road,Yellow Line,2,1402,1390,2792,0,0,29,Cloudy
2026-02-04,Wednesday,Lal Quila,Violet Line,1,2376,2232,4608,0,0,44,Rainy
2026-02-10,Tuesday,Paschim Vihar West,Green Line,2,1583,1525,3108,0,0,20,Clear
2026-01-20,Tuesday,Neelam Chowk Ajronda,Violet Line,1,3679,3508,7187,0,0,32,Clear
2026-01-29,Thursday,Shahdara,Red Line,2,3427,3260,6687,0,0,26,Foggy
2026-01-16,Friday,Dilshad Garden,Red Line,2,7195,6911,14106,0,0,32,Cloudy
2026-01-20,Tuesday,Dwarka Sector 21,Blue Line,1,5393,5372,10765,0,0,36,Rainy
2026-01-05,Monday,Haiderpur Badli Mor,Yellow Line,1,2895,2747,5642,0,0,37,Cloudy
2026-02-08,Sunday,Uttam Nagar East,Blue Line,3,475,475,950,0,1,18,Clear
2026-01-20,Tuesday,Govindpuri,Violet Line,2,2576,2374,4950,0,0,28,Foggy
2026-01-28,Wednesday,Rajouri Garden,Blue Line,1,6027,5653,11680,0,0,18,Smoggy
2026-02-21,Saturday,Janpath,Violet Line,2,1464,1429,2893,0,0,44,Clear
2026-01-07,Wednesday,Noida City Centre,Blue Line,3,7389,6889,14278,0,0,42,Cloudy
2026-01-13,Tuesday,Kirti Nagar,Blue Line,3,3046,2769,5815,1,0,25,Clear
2026-01-08,Thursday,HUDA City Centre,Yellow Line,1,5613,5429,11042,0,0,34,Rainy
2026-01-07,Wednesday,New Delhi,Yellow Line,1,11590,10911,22501,0,0,24,Foggy
2026-01-16,Friday,Sarita Vihar,Violet Line,3,2309,2152,4461,0,0,36,Foggy
2026-01-26,Monday,Ashok Park Main,Green Line,1,548,556,1104,0,1,40,Foggy
2026-02-16,Monday,Keshav Puram,Red Line,3,2002,1864,3866,0,0,28,Rainy
2026-02-19,Thursday,Ashok Park Main,Green Line,2,1795,1752,3547,0,0,41,Smoggy
2026-01-17,Saturday,Brigadier Hoshiar Singh,Green Line,3,1576,1462,3038,0,0,32,Smoggy
2026-02-11,Wednesday,Rajendra Place,Blue Line,1,2242,2141,4383,0,0,24,Foggy
2026-02-19,Thursday,Uttam Nagar East,Blue Line,2,2220,2200,4420,0,0,24,Foggy
2026-01-01,Thursday,Badarpur Border,Violet Line,3,2033,1949,3982,0,0,33,Clear
2026-01-24,Saturday,Noida Sector 16,Blue Line,2,1324,1245,2569,0,0,41,Cloudy
2026-01-12,Monday,Guru Dronacharya,Yellow Line,4,2374,2242,4616,0,0,15,Foggy
2026-02-23,Monday,Jahangirpuri,Yellow Line,1,3026,2959,5985,0,0,33,Cloudy
2026-02-24,Tuesday,Tughlakabad,Violet Line,3,2370,2182,4552,0,0,19,Cloudy
2026-01-28,Wednesday,JLN Stadium,Violet Line,1,1576,1500,3076,0,0,32,Foggy
2026-02-03,Tuesday,Maharaja Surajmal Stadium,Green Line,4,3080,2987,6067,0,0,16,Clear
2026-01-05,Monday,Brigadier Hoshiar Singh,Green Line,4,3228,3124,6352,0,0,34,Foggy
2026-02-20,Friday,Kirti Nagar,Blue Line,3,2464,2309,4773,1,0,35,Foggy
2026-01-02,Friday,Raja Nahar Singh,Violet Line,2,3050,2930,5980,0,0,27,Foggy
2026-02-12,Thursday,JLN Stadium,Violet Line,1,3197,2955,6152,0,0,34,Rainy
2026-02-10,Tuesday,Rajouri Garden,Blue Line,2,6513,6098,12611,0,0,43,Clear
2026-02-28,Saturday,Neelam Chowk Ajronda,Violet Line,1,1044,1028,2072,0,0,34,Smoggy
2026-01-30,Friday,Uttam Nagar East,Blue Line,1,3403,3195,6598,0,0,27,Cloudy
2026-02-22,Sunday,Yamuna Bank,Blue Line,1,1380,1305,2685,0,1,44,Cloudy
2026-02-09,Monday,Rajdhani Park,Green Line,4,1596,1589,3185,0,0,39,Cloudy
2026-02-06,Friday,Guru Dronacharya,Yellow Line,1,1861,1768,3629,0,0,42,Clear
2026-01-08,Thursday,Kashmere Gate,Yellow Line,2,8324,7372,15696,1,0,22,Smoggy
2026-01-07,Wednesday,Malviya Nagar,Yellow Line,2,2250,2153,4403,0,0,39,Smoggy
2026-01-09,Friday,Green Park,Yellow Line,1,3005,2728,5733,0,0,35,Foggy
2026-02-08,Sunday,Karol Bagh,Blue Line,2,1239,1265,2504,0,1,38,Clear
2026-01-29,Thursday,Seelampur,Red Line,2,2959,2848,5807,0,0,39,Cloudy
2026-01-07,Wednesday,Jasola Apollo,Violet Line,3,3262,3248,6510,0,0,21,Foggy
2026-02-07,Saturday,JLN Stadium,Violet Line,1,1787,1688,3475,0,0,43,Clear
2026-02-17,Tuesday,NHPC Chowk,Violet Line,2,2070,1956,4026,0,0,17,Cloudy
2026-01-03,Saturday,Vishwavidyalaya,Yellow Line,1,2821,2759,5580,0,0,30,Clear
2026-02-06,Friday,Khan Market,Violet Line,4,1616,1529,3145,0,0,20,Clear
2026-01-21,Wednesday,Pragati Maidan,Blue Line,1,1618,1510,3128,0,0,16,Clear
2026-01-07,Wednesday,Civil Lines,Yellow Line,2,2049,1907,3956,0,0,18,Foggy
2026-02-25,Wednesday,Khan Market,Violet Line,3,1871,1764,3635,0,0,21,Cloudy
2026-02-26,Thursday,Kailash Colony,Violet Line,1,517,543,1060,0,1,39,Foggy
2026-01-06,Tuesday,Dwarka,Blue Line,4,2585,2366,4951,0,0,30,Cloudy
2026-01-12,Monday,Govindpuri,Violet Line,4,2916,2786,5702,0,0,18,Rainy
2026-02-10,Tuesday,Jama Masjid,Violet Line,3,3312,3243,6555,0,0,17,Smoggy
2026-01-27,Tuesday,Rajiv Chowk,Blue Line,1,8316,7767,16083,1,0,19,Foggy
2026-02-18,Wednesday,Qutab Minar,Yellow Line,1,3104,2940,6044,0,0,33,Clear
2026-02-03,Tuesday,Sarai,Violet Line,3,3304,3019,6323,0,0,36,Foggy
2026-01-20,Tuesday,MG Road,Yellow Line,3,2020,1902,3922,0,0,41,Clear
2026-01-27,Tuesday,Barakhamba Road,Blue Line,3,1696,1571,3267,0,0,36,Foggy
2026-01-26,Monday,Dwarka Sector 8,Blue Line,1,811,736,1547,0,1,41,Smoggy
2026-02-17,Tuesday,Shahdara,Red Line,4,1888,1878,3766,0,0,23,Cloudy
2026-01-22,Thursday,Shivaji Park,Green Line,3,2674,2511,5185,0,0,21,Clear
2026-02-23,Monday,Tughlakabad,Violet Line,1,2587,2481,5068,0,0,40,Cloudy
2026-01-18,Sunday,Moolchand,Violet Line,1,824,799,1623,0,1,32,Rainy
2026-01-26,Monday,Race Course,Yellow Line,2,982,885,1867,0,1,22,Foggy
2026-02-12,Thursday,Kirti Nagar,Blue Line,1,2315,2237,4552,1,0,34,Clear
2026-01-17,Saturday,Jor Bagh,Yellow Line,1,1635,1649,3284,0,0,15,Foggy
2026-02-04,Wednesday,Sikanderpur,Yellow Line,3,4872,4520,9392,0,0,21,Smoggy
2026-01-12,Monday,Green Park,Yellow Line,3,3691,3352,7043,0,0,30,Foggy
2026-01-02,Friday,Indraprastha,Blue Line,3,2626,2550,5176,0,0,17,Clear
2026-01-01,Thursday,Haiderpur Badli Mor,Yellow Line,1,1982,1989,3971,0,0,19,Clear
2026-01-08,Thursday,Rithala,Red Line,2,2747,2641,5388,0,0,31,Clear
