date,day,line,total_trips,total_passengers,avg_speed_kmph,distance_km,energy_consumption_kwh,on_time_percent,revenue_inr,operational_cost_inr,is_holiday,weather
2026-02-05,Thursday,Red Line,367,162948,35.6,25.1,72108.86,89.0,3124860.25,2450586.36,0,Cloudy
2026-02-19,Thursday,Yellow Line,323,94962,37.3,49.3,57808.44,83.1,1779176.07,3249668.91,0,Clear
2026-02-26,Thursday,Violet Line,184,50416,32.0,46.6,27976.44,93.6,1053474.6,1197543.13,1,Foggy
2026-02-14,Saturday,Yellow Line,199,49949,41.1,49.3,49323.07,75.4,1164299.51,1816403.98,0,Foggy
2026-01-21,Wednesday,Blue Line,135,29025,36.4,56.6,24426.22,79.8,687695.82,800500.87,0,Rainy
2026-02-20,Friday,Red Line,341,79794,41.9,25.1,57565.27,93.2,1556768.24,2473966.54,0,Clear
2026-01-29,Thursday,Violet Line,350,77700,34.5,46.6,68367.05,83.0,1616866.33,3794616.16,0,Foggy
2026-02-11,Wednesday,Violet Line,136,31960,37.8,46.6,28219.05,80.8,856899.09,849961.73,0,Clear
2026-01-22,Thursday,Green Line,159,43407,38.8,29.6,31926.24,80.8,1169483.82,1706335.63,0,Cloudy
2026-01-31,Saturday,Green Line,254,111252,42.0,29.6,51367.76,89.9,3041392.53,1907138.98,0,Clear
2026-01-06,Tuesday,Violet Line,170,65620,35.3,46.6,39836.27,77.9,1652526.25,1035274.78,0,Rainy
2026-01-12,Monday,Red Line,310,137020,44.8,25.1,75895.29,86.4,3427097.29,3243220.79,0,Clear
2026-02-05,Thursday,Blue Line,302,109324,40.4,56.6,59170.43,75.1,2179164.92,2826343.36,0,Smoggy
2026-02-26,Thursday,Yellow Line,120,47160,35.6,49.3,23763.75,79.5,864155.08,927719.29,1,Foggy
2026-02-13,Friday,Blue Line,365,75190,36.2,56.6,56426.73,97.4,1957037.08,3034958.63,0,Clear
2026-01-08,Thursday,Blue Line,185,69560,32.6,56.6,46612.65,80.8,1359549.06,2153360.5,0,Foggy
2026-02-09,Monday,Blue Line,379,99298,40.0,56.6,105157.08,88.2,2047318.74,3691374.55,0,Clear
2026-01-09,Friday,Yellow Line,244,90768,41.9,49.3,48602.75,83.8,2073649.98,1634811.33,0,Rainy
2026-02-09,Monday,Yellow Line,371,140980,39.9,49.3,93993.14,92.4,3831847.23,4358240.12,0,Cloudy
2026-01-21,Wednesday,Yellow Line,332,92628,36.0,49.3,63188.9,91.7,1923228.54,2152033.38,0,Foggy
2026-01-08,Thursday,Violet Line,342,150138,37.6,46.6,95006.57,90.5,3616506.76,2564368.36,0,Foggy
2026-01-29,Thursday,Yellow Line,241,83386,38.0,49.3,64878.16,94.8,2041470.88,1588228.18,0,Clear
2026-02-22,Sunday,Yellow Line,178,71378,42.3,49.3,37239.87,87.1,1501944.79,1075337.92,1,Rainy
2026-01-22,Thursday,Yellow Line,218,61258,42.8,49.3,42906.0,81.6,1656734.89,2245880.51,0,Clear
2026-01-21,Wednesday,Violet Line,341,146289,32.0,46.6,68679.1,80.4,2701512.81,2074403.94,0,Clear
2026-01-21,Wednesday,Yellow Line,326,129748,41.6,49.3,82385.37,82.6,2774165.24,3472443.82,0,Foggy
2026-02-27,Friday,Violet Line,334,75484,41.0,46.6,68165.12,76.0,1509045.75,3482428.02,0,Smoggy
2026-01-14,Wednesday,Green Line,311,63133,43.9,29.6,64678.48,78.8,1469405.25,2452860.6,0,Smoggy
2026-01-20,Tuesday,Green Line,152,34656,44.5,29.6,40756.91,96.2,936970.74,858871.29,0,Cloudy
2026-02-16,Monday,Blue Line,272,121584,33.7,56.6,45165.53,78.2,3220976.01,2876998.96,0,Smoggy
2026-02-03,Tuesday,Yellow Line,221,48178,37.9,49.3,39208.79,83.4,884616.65,1566869.02,0,Clear
2026-02-15,Sunday,Green Line,94,40984,34.9,29.6,23057.85,93.6,949229.77,536006.37,1,Smoggy
2026-01-28,Wednesday,Blue Line,173,53457,36.4,56.6,33922.9,81.4,1306278.7,2025842.54,0,Clear
2026-01-10,Saturday,Red Line,151,43035,34.7,25.1,32941.65,85.2,1046829.08,1451905.27,0,Clear
2026-02-02,Monday,Violet Line,214,79180,39.9,46.6,59853.62,79.5,2114101.38,2491779.08,0,Clear
2026-01-08,Thursday,Green Line,250,102750,40.8,29.6,68209.32,97.6,2830655.2,1935150.74,0,Rainy
2026-02-24,Tuesday,Yellow Line,301,88494,39.2,49.3,55643.82,77.5,2271716.23,1673356.23,0,Smoggy
2026-01-16,Friday,Green Line,157,69551,44.6,29.6,24173.66,78.2,1478922.43,1842636.41,0,Smoggy
2026-01-21,Wednesday,Violet Line,136,30192,36.2,46.6,35729.58,93.5,554881.49,1445327.88,0,Foggy
2026-01-25,Sunday,Violet Line,176,49984,41.8,46.6,31577.05,97.4,1229543.4,1538220.52,1,Clear
2026-02-18,Wednesday,Blue Line,197,66980,40.9,56.6,35240.45,79.8,1450236.44,1663286.56,0,Clear
2026-01-13,Tuesday,Yellow Line,217,55769,45.0,49.3,43940.08,96.4,1080632.91,1567103.83,0,Foggy
2026-02-03,Tuesday,Blue Line,145,33495,37.9,56.6,24948.82,96.9,746465.4,874308.55,0,Foggy
2026-02-07,Saturday,Green Line,146,64386,36.2,29.6,30768.54,76.4,1182962.42,1605980.98,0,Clear
2026-02-25,Wednesday,Blue Line,182,48594,32.7,56.6,48049.22,75.8,1118349.3,1211251.49,0,Foggy
2026-01-23,Friday,Blue Line,198,48114,37.7,56.6,51829.77,91.4,1246832.25,1991345.86,0,Cloudy
2026-01-17,Saturday,Red Line,137,58499,36.7,25.1,35862.81,88.5,1603989.53,922183.86,0,Foggy
2026-01-05,Monday,Violet Line,131,39562,41.1,46.6,25150.13,96.5,749673.71,918789.87,0,Clear
2026-02-16,Monday,Yellow Line,328,69864,30.9,49.3,64691.64,89.5,1417722.68,3901283.26,0,Cloudy
2026-01-16,Friday,Red Line,193,48057,43.4,25.1,45580.07,84.6,1319360.09,1585189.11,0,Clear
2026-01-11,Sunday,Yellow Line,132,53856,31.4,49.3,21305.71,79.2,1253189.45,1312864.88,1,Foggy
2026-01-23,Friday,Blue Line,312,77688,37.7,56.6,60113.31,91.5,1879231.11,2403549.14,0,Clear
2026-02-15,Sunday,Violet Line,85,22695,36.3,46.6,13435.13,90.9,508230.96,731222.4,1,Clear
2026-01-20,Tuesday,Blue Line,121,48642,31.7,56.6,19337.12,88.2,1277069.64,1096937.09,0,Clear
2026-01-02,Friday,Green Line,307,113283,37.9,29.6,82642.51,95.2,2383194.6,2009182.87,0,Clear
2026-02-18,Wednesday,Red Line,240,66240,39.1,25.1,47503.02,93.4,1753290.1,1961202.17,0,Clear
2026-02-25,Wednesday,Green Line,124,51088,32.0,29.6,27092.6,79.5,1337920.47,1003825.91,0,Clear
2026-02-22,Sunday,Yellow Line,63,16569,37.4,49.3,9948.51,80.8,304613.51,601093.08,1,Rainy
2026-01-05,Monday,Green Line,297,113157,39.0,29.6,75738.31,94.7,2943040.89,3230452.22,0,Cloudy
2026-02-19,Thursday,Blue Line,293,95811,31.5,56.6,49433.69,83.0,2421600.81,1724728.16,0,Foggy
2026-02-26,Thursday,Red Line,198,43362,37.5,25.1,51402.97,82.9,991077.71,2230838.81,1,Smoggy
2026-01-10,Saturday,Yellow Line,172,61404,32.7,49.3,37095.44,88.0,1227943.27,1789789.87,0,Clear
2026-02-12,Thursday,Violet Line,277,60940,37.0,46.6,58190.68,85.3,1573867.94,2081723.86,0,Cloudy
2026-01-15,Thursday,Green Line,329,90475,30.1,29.6,64732.85,87.0,1991344.67,3901650.31,0,Clear
2026-01-03,Saturday,Red Line,338,134524,31.5,25.1,76416.19,83.1,2566053.53,3534488.6,0,Foggy
2026-02-25,Wednesday,Yellow Line,264,92400,33.3,49.3,54805.14,92.1,2213980.57,2685861.11,0,Foggy
2026-01-14,Wednesday,Green Line,171,54891,35.6,29.6,36011.31,85.9,995009.1,1649641.63,0,Rainy
2026-02-10,Tuesday,Red Line,199,80794,42.7,25.1,43301.83,90.3,1654217.66,1999607.85,0,Rainy
2026-01-09,Friday,Green Line,247,92625,40.9,29.6,37858.27,83.4,1912646.02,2329183.2,0,Foggy
2026-01-22,Thursday,Violet Line,291,114363,44.2,46.6,75993.55,80.1,2560080.88,2622782.2,0,Rainy
2026-02-15,Sunday,Violet Line,129,57276,35.4,46.6,25004.23,91.1,1208600.01,1230725.49,1,Cloudy
2026-02-02,Monday,Yellow Line,242,102366,31.5,49.3,63109.52,89.1,2260206.11,2423878.69,0,Clear
2026-02-02,Monday,Blue Line,233,66172,35.7,56.6,48791.47,75.8,1325634.51,2570737.63,0,Foggy
2026-01-11,Sunday,Yellow Line,191,80602,30.3,49.3,40543.18,76.4,1766967.98,2162617.55,1,Foggy
2026-02-20,Friday,Blue Line,180,58320,31.5,56.6,28884.67,86.2,1265728.6,1253269.08,0,Rainy
2026-01-28,Wednesday,Yellow Line,246,88806,44.5,49.3,57451.51,92.4,1818522.25,1447587.22,0,Foggy
2026-02-16,Monday,Blue Line,319,80069,44.1,56.6,51621.27,91.4,1607449.01,2090579.09,0,Clear
2026-01-31,Saturday,Blue Line,369,147231,32.3,56.6,90364.57,96.5,2845821.44,2195827.19,0,Foggy
2026-01-09,Friday,Violet Line,378,82026,34.8,46.6,79354.76,84.1,2251217.76,3625874.19,0,Foggy
2026-02-10,Tuesday,Red Line,148,54020,32.3,25.1,26862.55,77.6,1324001.59,1772037.68,0,Clear
2026-02-02,Monday,Red Line,251,94878,33.6,25.1,54329.83,91.1,2521832.46,1780920.75,0,Foggy
2026-01-27,Tuesday,Violet Line,149,64964,35.1,46.6,32106.3,83.4,1217500.97,753207.69,0,Cloudy
2026-01-05,Monday,Violet Line,201,87837,31.6,46.6,48472.31,84.8,1717231.98,1294154.13,0,Foggy
2026-01-23,Friday,Violet Line,366,76128,39.1,46.6,60624.75,82.4,1862885.15,2160446.91,0,Rainy
2026-01-02,Friday,Red Line,172,70692,30.8,25.1,42188.92,88.5,1290671.56,887755.41,0,Cloudy
2026-01-09,Friday,Green Line,318,105258,31.9,29.6,49288.23,97.2,2083205.97,2823105.05,0,Cloudy
2026-01-06,Tuesday,Yellow Line,123,53013,39.6,49.3,31978.45,97.9,1436445.8,847290.71,0,Rainy
2026-02-02,Monday,Red Line,254,89662,32.0,25.1,39100.37,94.1,2119574.52,2122818.25,0,Clear
2026-01-16,Friday,Blue Line,122,26230,40.5,56.6,29364.07,95.4,493054.9,1145679.39,0,Foggy
2026-01-04,Sunday,Yellow Line,94,35532,39.5,49.3,26216.21,97.2,745091.64,542869.85,1,Rainy
2026-01-06,Tuesday,Violet Line,312,74880,39.5,46.6,56831.03,90.5,1733697.86,1848905.76,0,Clear
2026-02-11,Wednesday,Yellow Line,121,36058,35.8,49.3,30781.93,96.4,781183.69,1119407.52,0,Rainy
2026-01-20,Tuesday,Violet Line,139,30719,30.7,46.6,26018.26,76.7,576866.08,915192.82,0,Foggy
2026-02-20,Friday,Violet Line,324,139968,36.3,46.6,77723.64,93.2,2898545.34,3883100.5,0,Foggy
2026-01-11,Sunday,Violet Line,62,17732,44.2,46.6,17262.93,78.4,467905.87,665211.08,1,Foggy
2026-02-07,Saturday,Red Line,241,106522,38.9,25.1,61150.88,98.0,2695412.4,1734114.1,0,Clear
2026-02-07,Saturday,Yellow Line,302,87580,35.2,49.3,65349.62,80.7,2309456.7,1965276.07,0,Cloudy
2026-02-07,Saturday,Red Line,353,141906,34.3,25.1,78372.06,94.4,3699889.73,2755029.42,0,Foggy
2026-02-14,Saturday,Red Line,333,106227,30.6,25.1,60880.79,95.8,2134985.11,3291782.5,0,Clear
2026-01-02,Friday,Violet Line,267,56604,41.9,46.6,61873.54,89.6,1278312.78,2839026.06,0,Clear
2026-02-07,Saturday,Blue Line,271,115717,42.1,56.6,44728.55,84.1,2334634.28,2289326.8,0,Cloudy
2026-02-11,Wednesday,Blue Line,370,139860,36.3,56.6,68781.4,78.1,3221500.22,2319384.46,0,Clear
2026-02-18,Wednesday,Green Line,280,86520,32.0,29.6,72687.1,81.3,2409123.32,2933465.26,0,Foggy
2026-02-25,Wednesday,Red Line,144,39456,38.5,25.1,26792.04,76.8,828339.23,950025.91,0,Clear
2026-01-25,Sunday,Green Line,125,40625,30.7,29.6,23771.26,82.6,757777.68,1312786.79,1,Rainy
2026-02-20,Friday,Yellow Line,229,75112,42.5,49.3,50358.04,79.8,2043333.85,2157403.56,0,Clear
2026-01-27,Tuesday,Red Line,133,45619,31.5,25.1,37144.67,94.5,918724.46,723084.14,0,Foggy
2026-01-30,Friday,Green Line,159,32436,41.2,29.6,35918.52,95.5,719747.53,1570660.82,0,Clear
2026-01-31,Saturday,Green Line,362,97016,39.1,29.6,68628.27,85.5,1770698.9,4122263.68,0,Foggy
2026-01-28,Wednesday,Green Line,270,100440,37.1,29.6,67698.02,76.8,2668769.77,2872374.44,0,Foggy
2026-02-20,Friday,Violet Line,152,63080,31.3,46.6,34525.81,88.0,1669174.44,1091980.99,0,Foggy
2026-01-02,Friday,Yellow Line,203,53592,36.2,49.3,49874.07,83.1,1115244.11,1781945.72,0,Rainy
2026-01-10,Saturday,Yellow Line,335,125625,31.8,49.3,63685.8,85.8,3170184.36,1861786.77,0,Cloudy
2026-02-07,Saturday,Green Line,244,57828,43.7,29.6,53599.27,91.2,1145091.22,2563786.76,0,Clear
2026-02-18,Wednesday,Violet Line,226,58082,32.6,46.6,49500.12,87.6,1549487.19,2536744.74,0,Foggy
2026-01-15,Thursday,Yellow Line,174,72558,32.7,49.3,31709.46,93.4,1649431.55,1952582.4,0,Clear
2026-01-31,Saturday,Violet Line,301,109564,38.9,46.6,79990.29,89.0,2416140.46,3522333.61,0,Clear
2026-02-10,Tuesday,Violet Line,193,54426,40.8,46.6,45124.82,83.7,1408706.25,1380835.93,0,Foggy
2026-01-11,Sunday,Red Line,136,38216,36.3,25.1,28224.27,78.4,1008607.83,823167.33,1,Cloudy
2026-01-19,Monday,Blue Line,289,98549,43.9,56.6,70745.16,91.9,1800960.17,3009668.65,0,Foggy
2026-02-26,Thursday,Blue Line,123,24723,44.7,56.6,29235.92,95.2,649398.31,1066285.19,1,Rainy
2026-02-02,Monday,Yellow Line,294,79968,32.0,49.3,51686.55,75.2,2075083.19,1603151.72,0,Cloudy
2026-01-22,Thursday,Violet Line,196,60368,40.3,46.6,52359.32,94.6,1333636.19,1800427.62,0,Cloudy
2026-02-19,Thursday,Green Line,302,111438,42.0,29.6,61161.59,79.3,2196434.63,3617860.71,0,Clear
2026-02-19,Thursday,Yellow Line,186,81282,36.9,49.3,33636.08,93.3,1903175.55,1459776.82,0,Foggy
2026-02-14,Saturday,Blue Line,345,138690,34.0,56.6,92892.3,78.8,2761234.68,2580529.45,0,Foggy
2026-01-21,Wednesday,Yellow Line,356,95052,30.0,49.3,83744.09,80.0,1985906.9,3747957.78,0,Clear
2026-02-04,Wednesday,Red Line,158,63200,40.5,25.1,31715.69,94.6,1249403.79,1269239.68,0,Foggy
2026-02-05,Thursday,Red Line,358,83414,34.9,25.1,92927.6,90.7,2064229.7,2619373.83,0,Foggy
2026-01-26,Monday,Violet Line,193,80481,39.2,46.6,47065.54,91.7,1568717.87,1562726.68,1,Clear
2026-01-05,Monday,Blue Line,270,104760,35.7,56.6,50377.24,97.9,2449896.99,2694240.22,0,Rainy
2026-01-25,Sunday,Violet Line,116,40136,30.7,46.6,27244.18,86.1,1014596.68,1148858.79,1,Foggy
2026-01-21,Wednesday,Red Line,215,54395,37.4,25.1,39065.48,79.4,1185428.3,1481662.12,0,Foggy
2026-01-12,Monday,Red Line,212,64236,35.7,25.1,52942.58,78.7,1324330.52,1945460.11,0,Clear
2026-01-08,Thursday,Blue Line,260,70200,37.0,56.6,47518.24,92.0,1370687.94,1860402.69,0,Rainy
2026-01-11,Sunday,Green Line,192,74304,38.1,29.6,49866.09,78.2,1482038.51,1021737.18,1,Cloudy
2026-01-03,Saturday,Red Line,198,57222,35.2,25.1,43922.55,77.6,1582849.02,1133987.36,0,Cloudy
2026-02-21,Saturday,Yellow Line,345,86940,36.5,49.3,72069.46,96.8,2093659.81,1810179.41,0,Clear
2026-02-02,Monday,Blue Line,229,64807,38.9,56.6,58828.21,94.1,1678191.11,2237058.63,0,Cloudy
2026-02-10,Tuesday,Blue Line,151,57078,44.3,56.6,37601.02,83.7,1404094.88,803625.15,0,Foggy
2026-01-09,Friday,Green Line,376,166944,30.2,29.6,83062.66,96.6,4063357.12,2009580.66,0,Cloudy
2026-01-14,Wednesday,Green Line,306,75888,34.7,29.6,46360.37,84.7,1482549.39,2748028.63,0,Clear
2026-02-07,Saturday,Violet Line,275,72875,40.0,46.6,50047.97,84.0,1992031.3,2131811.81,0,Clear
2026-02-21,Saturday,Green Line,190,69920,33.7,29.6,37227.87,93.5,1373099.2,1242164.48,0,Rainy
2026-02-26,Thursday,Blue Line,69,18078,32.0,56.6,13664.05,77.8,383647.28,792274.22,1,Clear
2026-01-22,Thursday,Green Line,379,125828,41.0,29.6,57688.57,86.5,2314153.74,2582798.7,0,Foggy
2026-01-28,Wednesday,Green Line,178,77964,42.5,29.6,40328.01,93.2,1476808.15,2133296.8,0,Clear
2026-02-16,Monday,Yellow Line,298,128140,43.3,49.3,82116.71,90.3,2372903.93,2098603.22,0,Foggy
2026-01-20,Tuesday,Violet Line,245,59045,32.0,46.6,58753.36,90.9,1455585.79,1796527.56,0,Foggy
2026-01-05,Monday,Violet Line,228,93708,32.2,46.6,61608.2,88.2,1929868.24,2726662.3,0,Foggy
2026-01-16,Friday,Red Line,254,53594,37.1,25.1,43208.85,81.4,1334182.22,1563491.87,0,Foggy
2026-02-14,Saturday,Red Line,235,94940,35.3,25.1,35784.18,75.5,2507482.8,1705760.13,0,Foggy
2026-01-01,Thursday,Green Line,373,110408,39.8,29.6,56647.34,88.1,2055280.02,3689654.86,0,Clear
2026-02-10,Tuesday,Yellow Line,278,87292,30.9,49.3,70722.97,93.6,2018434.93,2821419.11,0,Clear
2026-01-08,Thursday,Red Line,373,113392,40.1,25.1,77107.63,81.6,2650791.9,2836074.94,0,Clear
2026-01-08,Thursday,Yellow Line,233,57784,33.4,49.3,47505.0,92.9,1401233.84,1639206.16,0,Clear
2026-02-18,Wednesday,Blue Line,335,116580,38.3,56.6,68285.4,80.3,2947386.5,2538222.31,0,Cloudy
2026-02-09,Monday,Violet Line,181,48870,37.8,46.6,35747.47,94.9,1064128.69,1981637.33,0,Clear
2026-01-06,Tuesday,Red Line,184,80776,31.1,25.1,41235.92,79.8,1665095.75,1270353.8,0,Cloudy
2026-02-02,Monday,Violet Line,226,67122,41.4,46.6,40154.59,96.3,1429884.13,2406113.58,0,Clear
2026-02-14,Saturday,Violet Line,377,129311,39.1,46.6,65331.24,96.5,3367330.39,4334894.64,0,Clear
2026-02-05,Thursday,Red Line,122,41480,31.5,25.1,25908.52,92.9,829966.07,1142909.9,0,Foggy
2026-02-19,Thursday,Yellow Line,338,74022,41.1,49.3,70876.71,96.2,1436307.27,2106089.36,0,Cloudy
2026-02-02,Monday,Violet Line,338,102752,43.8,46.6,67054.52,90.5,2744944.83,3428556.51,0,Clear
2026-01-30,Friday,Blue Line,135,52110,38.9,56.6,22959.14,85.1,960880.62,1170788.11,0,Clear
2026-02-05,Thursday,Yellow Line,215,78260,38.0,49.3,54605.18,83.9,1598509.83,2545543.23,0,Foggy
2026-02-14,Saturday,Violet Line,282,80652,39.0,46.6,62256.7,95.7,2226484.23,3316686.53,0,Clear
2026-02-11,Wednesday,Blue Line,200,48600,42.2,56.6,30383.94,88.7,997733.1,2245855.23,0,Clear
2026-01-13,Tuesday,Violet Line,166,43492,36.1,46.6,46327.52,97.2,1095474.31,1256261.02,0,Clear
2026-01-16,Friday,Violet Line,128,53504,44.4,46.6,20281.38,95.0,1460252.96,938603.79,0,Cloudy
2026-02-25,Wednesday,Blue Line,222,50394,33.6,56.6,38899.65,85.4,1165981.7,1446530.77,0,Foggy
2026-01-21,Wednesday,Blue Line,246,107994,36.6,56.6,51431.4,78.1,2230156.74,2928404.01,0,Clear
2026-02-10,Tuesday,Red Line,256,112128,43.3,25.1,69362.98,97.5,2808269.81,2249623.98,0,Cloudy
2026-02-25,Wednesday,Red Line,238,75922,41.0,25.1,65603.71,84.5,1478928.59,2525553.03,0,Cloudy
2026-02-07,Saturday,Green Line,328,139400,35.2,29.6,53543.15,96.9,3692729.34,3631670.17,0,Clear
2026-02-08,Sunday,Green Line,190,79230,32.4,29.6,51333.73,87.1,1596375.69,2180447.07,1,Foggy
2026-02-28,Saturday,Yellow Line,123,41820,40.7,49.3,23322.34,78.3,1037496.55,880769.53,0,Smoggy
2026-01-13,Tuesday,Red Line,191,45076,35.2,25.1,47852.83,85.3,1162554.41,2049444.51,0,Foggy
2026-02-19,Thursday,Green Line,257,76072,34.4,29.6,53406.86,75.1,1507028.87,2051846.32,0,Foggy
2026-01-13,Tuesday,Yellow Line,217,96782,37.2,49.3,57744.44,95.4,2372161.47,2351423.6,0,Smoggy
2026-02-07,Saturday,Green Line,252,84168,40.6,29.6,57368.48,79.1,2294971.71,1828785.51,0,Cloudy
2026-01-05,Monday,Red Line,194,67318,34.6,25.1,38490.91,85.4,1279856.22,2281588.19,0,Clear
2026-02-18,Wednesday,Red Line,233,79919,43.8,25.1,38157.38,92.0,1825043.27,2590319.69,0,Clear
2026-01-27,Tuesday,Yellow Line,255,104550,36.5,49.3,47570.65,91.7,2527667.88,2439543.21,0,Clear
2026-01-15,Thursday,Green Line,181,80364,35.5,29.6,31520.06,87.5,1522056.31,1869718.57,0,Foggy
2026-02-28,Saturday,Violet Line,255,69870,30.8,46.6,68123.68,92.1,1828979.26,1883193.28,0,Foggy
2026-01-10,Saturday,Green Line,133,56126,39.0,29.6,23744.72,82.0,1334599.07,1080725.15,0,Smoggy
2026-02-11,Wednesday,Green Line,248,80104,30.4,29.6,40404.96,86.8,1762516.74,1509268.01,0,Foggy
2026-01-07,Wednesday,Yellow Line,342,99180,41.5,49.3,87609.64,82.4,1932001.69,3079351.22,0,Clear
2026-02-18,Wednesday,Red Line,256,102912,40.4,25.1,61080.43,85.1,2336477.08,2888916.72,0,Foggy
2026-01-06,Tuesday,Yellow Line,364,109200,33.8,49.3,70161.06,77.5,2735916.96,2056750.1,0,Smoggy
2026-01-16,Friday,Violet Line,263,82319,37.9,46.6,49390.96,94.8,2295583.14,1673371.35,0,Clear
2026-01-30,Friday,Green Line,230,58880,43.1,29.6,62988.54,82.4,1628558.3,1331813.35,0,Foggy
2026-02-10,Tuesday,Blue Line,362,144800,33.4,56.6,55921.7,78.5,2784433.08,4023869.21,0,Foggy
2026-02-26,Thursday,Red Line,64,14400,30.9,25.1,9759.67,80.9,319664.45,463520.76,1,Clear
2026-02-21,Saturday,Green Line,219,64386,33.8,29.6,57612.1,85.9,1762544.85,2088867.11,0,Cloudy
2026-02-08,Sunday,Yellow Line,121,38841,31.8,49.3,24032.45,81.6,1037928.11,1241520.96,1,Foggy
2026-02-17,Tuesday,Green Line,251,107177,34.5,29.6,69875.2,75.4,2526215.37,2647910.6,0,Clear
2026-01-13,Tuesday,Green Line,172,70520,32.4,29.6,31336.75,88.8,1810273.0,1502436.69,0,Clear
2026-02-28,Saturday,Violet Line,327,68343,42.1,46.6,88759.86,87.9,1807064.0,2778360.0,0,Foggy
2026-02-07,Saturday,Blue Line,245,52675,32.3,56.6,48202.11,82.2,1235295.71,2855820.61,0,Rainy
2026-02-07,Saturday,Red Line,209,76285,44.5,25.1,34833.87,88.3,1594895.59,1939785.1,0,Cloudy
2026-01-30,Friday,Blue Line,221,61659,43.9,56.6,45631.13,95.6,1373435.18,1132209.74,0,Foggy
2026-01-22,Thursday,Blue Line,288,112608,39.2,56.6,66113.73,93.1,2774130.9,3150956.3,0,Cloudy
2026-01-21,Wednesday,Blue Line,153,46512,34.2,56.6,25498.0,75.4,1197039.52,1236223.97,0,Rainy
2026-02-15,Sunday,Violet Line,185,37925,41.0,46.6,34875.94,76.9,784598.32,2213601.99,1,Smoggy
2026-01-11,Sunday,Blue Line,152,58368,33.7,56.6,35287.34,78.2,1331106.67,1110010.25,1,Rainy
2026-02-18,Wednesday,Green Line,222,49728,30.3,29.6,46450.65,91.0,1282378.48,1758236.85,0,Foggy
2026-01-18,Sunday,Violet Line,139,31692,42.5,46.6,28169.85,85.1,839145.09,943804.81,1,Foggy
2026-02-01,Sunday,Yellow Line,138,38640,31.1,49.3,29252.45,84.8,955709.68,985390.05,1,Clear
2026-02-17,Tuesday,Green Line,235,53345,36.1,29.6,56699.66,85.1,1444442.87,2025164.22,0,Foggy
2026-01-29,Thursday,Violet Line,230,61640,39.7,46.6,47064.7,95.7,1526789.62,2417825.37,0,Foggy
2026-01-10,Saturday,Blue Line,333,81585,30.7,56.6,91928.47,85.6,1686613.26,2142312.77,0,Foggy
2026-02-16,Monday,Red Line,257,115136,40.0,25.1,51701.72,93.7,3021904.56,2134341.77,0,Cloudy
2026-02-15,Sunday,Green Line,134,33634,43.4,29.6,30939.92,76.7,754958.7,1031234.21,1,Rainy
2026-01-28,Wednesday,Red Line,225,99000,38.5,25.1,54515.06,80.6,2552978.55,2461750.5,0,Rainy
2026-01-28,Wednesday,Blue Line,360,123840,39.4,56.6,84098.56,97.2,3008785.78,3500006.92,0,Smoggy
2026-01-18,Sunday,Blue Line,118,31978,40.6,56.6,22195.7,91.7,872226.05,912951.58,1,Smoggy
2026-01-27,Tuesday,Yellow Line,341,102641,37.5,49.3,82712.53,97.6,1953802.1,2319787.95,0,Foggy
2026-01-05,Monday,Violet Line,148,44992,39.9,46.6,34298.76,88.9,1113264.71,1197100.72,0,Clear
2026-02-03,Tuesday,Blue Line,300,128400,38.6,56.6,81229.3,80.6,3062453.69,1794628.9,0,Rainy
2026-02-01,Sunday,Violet Line,185,82325,41.6,46.6,28015.05,96.0,2132953.17,1695819.85,1,Cloudy
2026-01-13,Tuesday,Red Line,293,87900,41.4,25.1,58267.2,80.0,2228245.76,2504802.64,0,Foggy
2026-02-14,Saturday,Yellow Line,353,88250,31.5,49.3,72603.37,90.4,1964316.44,1942345.45,0,Foggy
2026-02-04,Wednesday,Yellow Line,321,91485,42.1,49.3,67942.87,80.3,1719756.29,2151058.61,0,Clear
2026-02-18,Wednesday,Blue Line,195,70590,39.6,56.6,36181.81,81.1,1705183.83,1577084.64,0,Rainy
2026-01-31,Saturday,Violet Line,374,125664,37.3,46.6,98791.85,86.7,2947133.83,4120891.59,0,Foggy
2026-02-18,Wednesday,Blue Line,262,116328,36.8,56.6,51381.36,83.4,3203805.51,2226701.24,0,Rainy
2026-01-31,Saturday,Violet Line,303,65448,35.3,46.6,79319.04,80.3,1760707.65,3565468.54,0,Clear
2026-01-25,Sunday,Violet Line,168,45528,38.9,46.6,25502.94,76.7,1083950.3,878878.07,1,Clear
2026-02-02,Monday,Red Line,214,51788,36.2,25.1,44636.63,75.4,1207180.35,1124096.64,0,Clear
2026-02-06,Friday,Violet Line,176,61424,33.5,46.6,38468.53,85.5,1197787.66,1711256.2,0,Rainy
2026-02-23,Monday,Green Line,137,36442,31.7,29.6,21392.95,76.9,775364.19,1513007.09,0,Rainy
2026-02-11,Wednesday,Red Line,280,93520,40.3,25.1,54714.69,76.2,2544887.67,1530099.98,0,Cloudy
2026-02-15,Sunday,Green Line,120,26400,36.8,29.6,32205.83,90.1,553620.26,1156876.76,1,Cloudy
2026-02-27,Friday,Yellow Line,240,94080,41.8,49.3,38728.86,83.6,1934756.26,2797890.46,0,Foggy
2026-01-12,Monday,Violet Line,135,37935,32.2,46.6,36381.68,86.8,920836.53,1402075.83,0,Rainy
